--- When using SR data, please cite us and provide a link and/or a mention.


 
,,,,,,Scoring,,,Scoring,,Goals,,,,Assists,,,,,Ice Time,,-additional
Rk,Player,From,To,Yrs,GP▼,G,A,PTS,+/-,PIM,EV,PP,SH,GW,EV,PP,SH,S,S%,TOI,ATOI,-9999
372,Dave Morisset,2002,2002,1,4,0,0,0,-7,5,0,0,0,0,0,0,0,2,0.0,45,11:21,morisda02
373,Chase Priskie,2022,2022,1,4,0,0,0,2,2,0,0,0,0,0,0,0,4,0.0,56,14:00,priskch01
374,Mike Casselman,1996,1996,1,3,0,0,0,-1,0,0,0,0,0,0,0,0,2,0.0,,,cassemi01
375,Matt Herr,2002,2002,1,3,0,0,0,-2,0,0,0,0,0,0,0,0,1,0.0,19,6:27,herrma01
376,John McFarland,2016,2016,1,3,0,0,0,-1,0,0,0,0,0,0,0,0,2,0.0,30,9:55,mcfarjo01
377,Grant McNeill,2004,2004,1,3,0,0,0,0,5,0,0,0,0,0,0,0,0,,8,2:43,mcneigr01
378,Kamil Piroš,2004,2004,1,3,1,0,1,-1,0,0,1,0,0,0,0,0,1,100.0,21,6:59,piroska01
379,Stéphane Richer,1994,1995,2,3,0,1,1,-1,2,0,0,0,0,0,1,0,3,0.0,,,richest01
380,Cole Schwindt,2022,2022,1,3,0,0,0,-4,0,0,0,0,0,0,0,0,3,0.0,42,14:08,schwico01
381,Petr Tatíček,2006,2006,1,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0.0,18,5:51,taticpe01
382,Chris Allen,1998,1999,2,2,0,0,0,1,2,0,0,0,0,0,0,0,1,0.0,13,12:35,allench01
383,Doug Barrault,1994,1994,1,2,0,0,0,-2,0,0,0,0,0,0,0,0,2,0.0,,,barrado01
384,Bobby Butler,2014,2014,1,2,0,1,1,1,2,0,0,0,0,1,0,0,5,0.0,28,13:50,butlebo01
385,Michael Caruso,2013,2013,1,2,0,0,0,-1,0,0,0,0,0,0,0,0,0,,16,7:55,carusmi01
386,Dave Duerden,2000,2000,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,3,1:35,duerdda01
387,Lee Goren,2004,2004,1,2,0,1,1,-4,0,0,0,0,0,0,1,0,1,0.0,27,13:20,gorenle01
388,Hugh Jessiman,2011,2011,1,2,0,0,0,-1,5,0,0,0,0,0,0,0,2,0.0,15,7:21,jessihu01
389,Brady Keeper,2019,2021,2,2,0,0,0,1,0,0,0,0,0,0,0,0,1,0.0,22,11:04,keepebr01
390,Kristián Kudroč,2004,2004,1,2,0,0,0,0,2,0,0,0,0,0,0,0,0,,15,7:15,kudrokr01
391,Jamie Leach,1994,1994,1,2,1,0,1,-2,0,1,0,0,0,0,0,0,2,50.0,,,leachja01
392,Anton Levtchi,2023,2023,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,19,9:35,levtcan01
393,Jacob MacDonald,2019,2019,1,2,1,0,1,1,0,1,0,0,0,0,0,0,1,100.0,24,12:03,macdoja02
394,Eric Selleck,2013,2013,1,2,0,1,1,2,17,0,0,0,0,1,0,0,2,0.0,16,7:55,selleer01
395,Paul Brousseau,2001,2001,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,2,1:39,brouspa01
396,Viacheslav Butsayev,1999,1999,1,1,0,0,0,-1,2,0,0,0,0,0,0,0,0,,16,16:21,butsavi01
397,Jim Campbell,2003,2003,1,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0.0,9,8:56,campbji01
398,Anthony Greco,2019,2019,1,1,0,0,0,-3,0,0,0,0,0,0,0,0,2,0.0,10,9:30,grecoan01
399,Craig Martin,1997,1997,1,1,0,0,0,0,5,0,0,0,0,0,0,0,1,0.0,,,marticr01
400,Jon Matsumoto,2012,2012,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,5,5:04,matsujo01
401,Jonathan Racine,2014,2014,1,1,0,0,0,-1,2,0,0,0,0,0,0,0,0,,16,15:35,racinjo01
402,Jamie Rivers,2003,2003,1,1,0,0,0,-2,2,0,0,0,0,0,0,0,2,0.0,18,18:27,riverja01
403,Curtis Valk,2018,2018,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,3,3:25,valkcu01
404,Chris Wideman,2019,2019,1,1,0,0,0,-1,2,0,0,0,0,0,0,0,2,0.0,12,11:53,widemch01


Provided by <a href="https://www.sports-reference.com/sharing.html?utm_source=direct&utm_medium=Share&utm_campaign=ShareTool">Hockey-Reference.com</a>: <a href="https://www.hockey-reference.com/teams/FLA/skaters.html?sr&utm_source=direct&utm_medium=Share&utm_campaign=ShareTool#stats">View Original Table</a><br>Generated 8/24/2023.
