--- When using SR data, please cite us and provide a link and/or a mention.


 
,,,,,,Scoring,,,Scoring,,Goals,,,,Assists,,,,,Ice Time,,-additional
Rk,Player,From,To,Yrs,GP▼,G,A,PTS,+/-,PIM,EV,PP,SH,GW,EV,PP,SH,S,S%,TOI,ATOI,-9999
215,Jean-Guy Lagace,1975,1976,2,88,5,19,24,-55,130,1,3,1,1,8,11,0,115,4.3,,,lagacje01
216,Jack O'Callahan,1988,1989,2,86,12,40,52,-3,148,3,9,0,1,10,30,0,186,6.5,,,ocallja01
217,Nikita Gusev,2020,2021,2,86,15,34,49,-27,12,10,5,0,2,23,11,0,203,7.4,1240,14:25,gusevni01
218,Jon Morris,1989,1993,5,86,16,30,46,14,41,12,4,0,2,27,3,0,68,23.5,,,morrijo02
219,Bernie Nicholls,1993,1994,2,84,24,42,66,27,126,20,4,0,1,26,14,2,188,12.8,,,nichobe01
220,Doug Gilmour*,1997,1998,2,83,20,55,75,17,90,15,5,0,5,31,23,1,134,14.9,,,gilmodo01
221,Reid Boucher,2014,2017,4,82,11,18,29,-15,12,9,2,0,4,14,4,0,133,8.3,1051,12:49,bouchre01
222,Vladimir Zharkov,2010,2012,3,82,2,12,14,3,10,2,0,0,0,10,2,0,94,2.1,908,11:04,zharkvl01
223,Claude Vilgrain,1990,1993,3,81,20,31,51,23,78,18,1,1,1,30,1,0,103,19.4,,,vilgrcl01
224,Rich Lemieux,1975,1976,2,81,10,20,30,-35,64,7,3,0,1,14,6,0,132,7.6,,,lemieri01
225,Erik Haula,2023,2023,1,80,14,27,41,13,47,10,2,2,0,21,5,1,164,8.5,1330,16:38,haulaer01
226,Craig Patrick*,1976,1976,1,80,17,18,35,-24,14,13,3,1,0,16,2,0,143,11.9,,,patricr01
227,Viktor Kozlov,2004,2006,2,80,14,17,31,0,18,12,2,0,1,11,6,0,148,9.5,1082,13:31,kozlovi01
228,Barry Dean,1977,1977,1,79,14,25,39,-25,92,12,2,0,0,21,3,1,132,10.6,,,deanba01
229,Bob Miller,1981,1982,2,78,16,21,37,-41,42,13,3,0,2,19,2,0,135,11.9,,,millebo01
230,Nick Palmieri,2010,2012,3,78,13,12,25,2,18,12,1,0,2,11,1,0,118,11.0,995,12:45,palmini01
231,Marcus Johansson,2018,2019,2,77,17,24,41,-26,22,14,3,0,1,15,9,0,145,11.7,1253,16:17,johanma03
232,Damien Brunner,2014,2015,2,77,13,19,32,-12,34,9,4,0,1,8,10,1,139,9.4,1070,13:53,brunnda01
233,Ken Sutton,1998,2001,4,77,2,9,11,13,45,2,0,0,0,8,1,0,55,3.6,1003,15:40,suttoke01
234,Arron Asham,2008,2008,1,77,6,4,10,-6,84,6,0,0,2,3,1,0,68,8.8,659,8:33,ashamar01
235,Andrei Loktionov,2013,2014,2,76,12,12,24,0,16,11,1,0,1,10,2,0,91,13.2,990,13:02,loktian01
236,Christian Berglund,2002,2004,3,76,8,15,23,-4,32,8,0,0,0,13,2,0,105,7.6,835,10:59,berglch01
237,Gary Bergman,1976,1976,1,75,5,33,38,-52,82,4,1,0,1,19,14,0,125,4.0,,,bergmga01
238,Vadim Sharifijanov,1997,2000,3,75,14,20,34,5,36,13,1,0,2,14,4,2,95,14.7,943,12:55,shariva01
239,Dwight Foster,1982,1983,2,74,12,19,31,-55,43,10,1,1,0,14,5,0,99,12.1,,,fostedw01
240,Sean Brown,2004,2006,2,74,1,14,15,-9,71,1,0,0,0,11,3,0,62,1.6,1082,14:37,brownse01
241,Anssi Salmela,2009,2011,3,74,2,11,13,-15,20,1,0,1,1,11,0,0,104,1.9,1223,16:32,salmean01
242,Lynn Powis,1975,1975,1,73,11,20,31,-54,19,8,3,0,0,8,12,0,149,7.4,,,powisly01
243,Sylvain Turgeon,1990,1990,1,72,30,17,47,-8,81,23,7,0,3,13,4,0,218,13.8,,,turgesy01
244,Rob Niedermayer,2010,2010,1,71,10,12,22,3,45,9,0,1,0,10,1,1,93,10.8,1194,16:49,niedero01
245,Devante Smith-Pelly,2016,2017,2,71,12,10,22,-20,20,12,0,0,2,7,3,0,110,10.9,996,14:02,smithde06
246,Bobby Sheehan,1980,1981,2,71,4,7,11,-13,12,3,1,0,0,7,0,0,67,6.0,,,sheehbo01
247,Walt McKechnie,1980,1981,2,70,15,27,42,-23,20,11,2,2,2,16,10,1,127,11.8,,,mckecwa01
248,Troy Crowder,1990,1991,2,69,6,3,9,-10,205,6,0,0,0,3,0,0,50,12.0,,,crowdtr01
249,Vitaly Vishnevski,2008,2008,1,69,2,5,7,-12,50,2,0,0,0,4,0,1,48,4.2,1072,15:32,vishnvi01
250,Joseph Blandisi,2016,2017,2,68,8,18,26,-24,60,3,5,0,3,12,6,0,67,11.9,1000,14:43,blandjo01
251,Mike Antonovich,1983,1984,2,68,10,12,22,-22,27,8,2,0,0,7,5,0,95,10.5,,,antonmi01
252,Jimmy Vesey,2022,2022,1,68,8,7,15,-24,12,6,0,2,2,7,0,0,110,7.3,981,14:25,veseyji02
253,Joe Contini,1978,1979,2,67,17,21,38,-21,34,12,5,0,1,12,9,0,75,22.7,,,contijo01
254,David Schlemko,2016,2016,1,67,6,13,19,-22,16,5,1,0,3,2,11,0,104,5.8,1249,18:39,schleda01
255,Don Saleski,1979,1980,2,67,10,8,18,-28,27,10,0,0,0,7,0,1,118,8.5,,,salesdo01
256,Brent Hughes,1975,1975,1,66,1,18,19,-52,43,1,0,0,0,13,5,0,80,1.3,,,hughebr01
257,Kevin Bahl,2021,2023,3,66,3,11,14,-2,45,3,0,0,0,11,0,0,48,6.3,975,14:46,bahlke01
258,Tracy Pratt,1977,1977,1,66,1,10,11,-26,110,1,0,0,0,9,1,0,53,1.9,,,pratttr01
259,Beau Bennett,2017,2017,1,65,8,11,19,-3,20,7,1,0,1,10,1,0,101,7.9,881,13:33,bennebe01
260,Reid Simpson,1995,1998,4,65,1,9,10,-1,182,1,0,0,0,9,0,0,35,2.9,,,simpsre01
261,Jamie Huscroft,1989,1991,3,65,2,6,8,-4,227,2,0,0,0,6,0,0,31,6.5,,,huscrja01
262,Adam Mair,2011,2011,1,65,1,3,4,-16,45,1,0,0,0,3,0,0,58,1.7,591,9:06,mairad01
263,John Marino,2023,2023,1,64,4,14,18,21,20,4,0,0,0,13,0,1,67,6.0,1349,21:04,marinjo01
264,Lee Stempniak,2016,2016,1,63,16,25,41,3,34,12,3,1,3,16,9,0,120,13.3,1180,18:44,stemple01
265,Niclas Bergfors,2008,2010,3,63,14,14,28,-9,10,6,8,0,4,9,5,0,143,9.8,861,13:40,bergfni01
266,Alexei Ponikarovsky,2012,2013,2,63,9,16,25,10,16,9,0,0,2,16,0,0,99,9.1,891,14:08,ponikal01
267,Richard Matvichuk,2006,2007,2,63,1,10,11,1,40,1,0,0,0,10,0,0,43,2.3,1142,18:08,matviri01
268,Dean McAmmond,2010,2010,1,62,8,9,17,-1,40,6,1,1,2,8,1,0,87,9.2,797,12:51,mcammde01
269,Jiří Bicek,2001,2004,4,62,6,7,13,6,29,5,1,0,1,7,0,0,85,7.1,717,11:34,bicekji01
270,Wayne Simmonds,2020,2020,1,61,8,16,24,-17,64,3,5,0,1,12,4,0,110,7.3,926,15:11,simmowa01
271,Mark Suzor,1978,1978,1,60,4,15,19,-35,56,2,2,0,0,11,4,0,89,4.5,,,suzorma01
272,Connor Carrick,2019,2021,3,60,3,12,15,-14,28,3,0,0,2,11,1,0,59,5.1,1015,16:55,carrico01
273,Allan Stewart,1986,1992,6,60,6,4,10,-10,226,6,0,0,0,4,0,0,45,13.3,,,stewaal01
274,Nick Lappin,2017,2019,3,60,5,3,8,-21,21,5,0,0,0,3,0,0,75,6.7,713,11:53,lappini01
275,Brendan Smith,2023,2023,1,60,0,5,5,3,63,0,0,0,0,4,0,1,58,0.0,933,15:33,smithbr05
276,Phil Roberto,1976,1977,2,59,8,20,28,-21,65,5,3,0,0,16,4,0,127,6.3,,,roberph01
277,Fabian Zetterlund,2022,2023,2,59,9,19,28,9,6,8,1,0,1,17,2,0,117,7.7,770,13:03,zettefa01
278,P.A. Parenteau,2017,2017,1,59,13,14,27,-16,35,9,4,0,2,10,4,0,109,11.9,884,14:59,parenpi01
279,Brian Gibbons,2018,2018,1,59,12,14,26,10,20,9,0,3,3,12,0,2,72,16.7,851,14:26,gibbobr02
280,Claude Houde,1975,1976,2,59,3,6,9,-44,40,1,2,0,1,5,1,0,57,5.3,,,houdecl01
281,Sheldon Brookbank,2008,2009,2,59,0,8,8,1,88,0,0,0,0,7,1,0,49,0.0,799,13:32,brooksh01
282,Steve Sullivan,1996,2013,3,58,15,21,36,8,26,9,6,0,4,16,5,0,99,15.2,137,15:16,sullist01
283,Norm Dubé,1975,1976,2,57,8,10,18,-12,54,6,2,0,1,9,1,0,78,10.3,,,dubeno01
284,Mike Commodore,2001,2002,2,57,1,5,6,-7,44,1,0,0,0,5,0,0,33,3.0,722,12:40,commomi01
285,Ryane Clowe,2014,2015,2,56,8,22,30,-11,37,5,3,0,1,17,5,0,89,9.0,897,16:01,clowery01
286,Steve Durbano,1976,1977,2,56,1,13,14,-36,338,1,0,0,0,10,3,0,82,1.2,,,durbast01
287,Don Awrey,1979,1979,1,56,1,4,5,-33,18,1,0,0,0,4,0,0,40,2.5,,,awreydo01
288,Gordon Mark,1987,1988,2,55,3,7,10,-18,109,3,0,0,0,7,0,0,42,7.1,,,markgo01
289,Walt Poddubny,1990,1992,3,54,9,18,27,3,44,8,1,0,0,12,6,0,81,11.1,,,podduwa01
290,Colin Campbell,1977,1977,1,54,3,8,11,-23,67,3,0,0,0,7,1,0,87,3.4,,,campbco01
291,Brett Seney,2019,2020,2,53,5,8,13,-15,31,5,0,0,0,7,1,0,50,10.0,547,10:19,seneybr01
292,Kyle Quincey,2017,2017,1,53,4,8,12,4,39,4,0,0,0,8,0,0,61,6.6,988,18:38,quincky01
293,Scott Pellerin,1993,1996,3,52,12,12,24,0,43,9,1,2,0,12,0,0,69,17.4,,,pellesc01
294,Jaroslav Modrý,1994,1995,2,52,2,15,17,9,18,0,2,0,0,13,2,0,45,4.4,,,modryja01
295,Joey Anderson,2019,2020,2,52,8,5,13,-6,8,7,0,1,1,5,0,0,70,11.4,677,13:01,anderjo08
296,Troy Mallette,1992,1993,2,51,7,7,14,10,99,7,0,0,0,7,0,0,38,18.4,,,malletr01
297,Carol Vadnais,1983,1983,1,51,2,7,9,-31,64,1,1,0,0,6,1,0,32,6.3,,,vadnaca01
298,Eric Boulton,2012,2012,1,51,0,0,0,-12,115,0,0,0,0,0,0,0,25,0.0,336,6:35,boulter01
299,Tyler Kennedy,2016,2016,1,50,3,13,16,-14,14,2,1,0,0,8,5,0,72,4.2,671,13:26,kennety01
300,Oleg Tverdovsky,2003,2003,1,50,5,8,13,2,22,3,2,0,1,6,2,0,76,6.6,840,16:48,tverdol01
301,Bobby Farnham,2016,2016,1,50,8,2,10,-2,92,8,0,0,0,2,0,0,48,16.7,474,9:28,farnhbo01
302,Seth Helgeson,2015,2017,3,50,1,3,4,1,50,1,0,0,0,3,0,0,23,4.3,683,13:39,helgese01
303,Ondřej Palát,2023,2023,1,49,8,15,23,5,6,7,1,0,1,13,2,0,79,10.1,761,15:32,palaton01
304,Ed Cooper,1981,1982,2,49,8,7,15,-6,46,7,1,0,2,7,0,0,53,15.1,,,coopeed01
305,Igor Larionov*,2004,2004,1,49,1,10,11,3,20,1,0,0,0,5,5,0,25,4.0,593,12:06,larioig01
306,Doug Bodger,1998,1998,1,49,5,5,10,-1,25,2,3,0,0,3,2,0,55,9.1,,,bodgedo01
307,Ryan Murray,2021,2021,1,48,0,14,14,3,8,0,0,0,0,14,0,0,29,0.0,893,18:37,murrary01
308,Kevin Maxwell,1982,1984,2,48,5,8,13,-25,46,5,0,0,1,8,0,0,60,8.3,,,maxweke01
309,Guy Delparte,1977,1977,1,48,1,8,9,-9,18,1,0,0,0,7,1,0,37,2.7,,,delpagu01
310,Larry Skinner,1977,1980,4,47,10,12,22,-18,8,5,5,0,0,6,6,0,83,12.0,,,skinnla01
311,Karel Rachůnek,2008,2008,1,47,4,9,13,3,40,4,0,0,0,7,2,0,68,5.9,911,19:23,rachuka01
312,Matt Taormina,2011,2012,2,47,4,8,12,4,6,3,1,0,0,7,1,0,71,5.6,847,18:02,taormma01
313,Vladimir Malakhov,2000,2006,2,46,5,9,14,-8,45,1,4,0,1,6,3,0,54,9.3,946,20:34,malakvl01
314,Jack Hughes,1981,1982,2,46,2,5,7,-29,104,1,1,0,0,5,0,0,21,9.5,,,hugheja02
315,Veli-Pekka Ketola,1982,1982,1,44,9,5,14,-17,4,5,4,0,1,3,2,0,42,21.4,,,ketolve01
316,Steve Richmond,1987,1987,1,44,1,7,8,-12,143,1,0,0,0,6,0,1,31,3.2,,,richmst01
317,Garry Howatt,1983,1984,2,44,1,4,5,-30,128,1,0,0,0,4,0,0,35,2.9,,,howatga01
318,Stefan Matteau,2013,2016,3,44,3,2,5,-10,23,3,0,0,0,2,0,0,52,5.8,441,10:01,mattest02
319,John Hayden,2020,2020,1,43,3,1,4,-2,77,3,0,0,1,1,0,0,39,7.7,418,9:43,haydejo01
320,Gary McAdam,1984,1985,2,42,10,7,17,-6,15,8,0,2,1,7,0,0,68,14.7,,,mcadaga01
321,Mike Sislo,2014,2016,3,42,3,2,5,-5,6,2,1,0,0,2,0,0,62,4.8,470,11:11,sislomi01
322,Kevin Morrison,1980,1980,1,41,4,11,15,-5,23,2,2,0,1,5,6,0,64,6.3,,,morrike01
323,Graeme Nicolson,1982,1982,1,41,2,7,9,-16,51,2,0,0,0,7,0,0,40,5.0,,,nicolgr01
324,Matt Tennyson,2020,2021,2,41,1,5,6,-2,8,1,0,0,0,5,0,0,28,3.6,548,13:21,tennyma01
325,Martin Havlát,2015,2015,1,40,5,9,14,-11,10,2,3,0,1,6,3,0,49,10.2,592,14:48,havlama01
326,Buster Harvey,1976,1976,1,39,5,12,17,-31,6,5,0,0,0,10,2,0,76,6.6,,,harvebu01
327,Glenn Merkosky,1983,1984,2,39,5,10,15,-9,20,4,1,0,0,9,0,1,49,10.2,,,merkogl01
328,Jukka Porvari,1982,1983,2,39,3,9,12,-23,4,3,0,0,0,7,2,0,55,5.5,,,porvaju01
329,Andreas Salomonsson,2002,2002,1,39,4,5,9,-12,22,3,1,0,1,5,0,0,58,6.9,527,13:30,saloman01
330,Andrei Zyuzin,2002,2003,2,39,1,3,4,0,27,0,1,0,0,2,1,0,47,2.1,593,15:12,zyuzian01
331,Vernon Fiddler,2017,2017,1,39,1,2,3,-11,29,0,0,1,0,2,0,0,37,2.7,477,12:14,fiddlve01
332,Fred Ahern,1978,1978,1,38,5,13,18,-16,19,4,1,0,0,10,3,0,67,7.5,,,ahernfr01
333,Rocky Trottier,1984,1985,2,38,6,4,10,-3,2,6,0,0,0,4,0,0,32,18.8,,,trottro01
334,Myles O'Connor,1991,1993,3,38,3,3,6,-3,63,3,0,0,0,2,1,0,31,9.7,,,oconnmy01
335,Blake Pietila,2016,2019,4,38,1,3,4,-12,12,1,0,0,0,3,0,0,42,2.4,486,12:47,pietibl01
336,Colton White,2019,2022,4,38,0,4,4,-3,14,0,0,0,0,4,0,0,24,0.0,513,13:30,whiteco03
337,Dmitry Kulikov,2021,2021,1,38,0,2,2,-4,26,0,0,0,0,2,0,0,43,0.0,743,19:33,kulikdm01
338,Rich Chernomaz,1982,1987,4,37,8,7,15,-14,12,6,2,0,0,7,0,0,55,14.5,,,chernri01
339,Henry Boucha,1976,1977,2,37,4,9,13,-13,18,2,2,0,0,6,3,0,52,7.7,,,bouchhe01
340,Pierre-Luc Letourneau-Leblond,2009,2011,3,37,0,3,3,-3,91,0,0,0,0,3,0,0,12,0.0,195,5:16,letoupi01
341,Roger Lemelin,1975,1978,4,36,1,2,3,-16,27,1,0,0,0,2,0,0,30,3.3,,,lemelro01
342,Bob Brooke,1990,1990,1,35,8,10,18,3,30,8,0,0,1,10,0,0,44,18.2,,,brookbo01
343,Pascal Rhéaume,1997,2006,3,35,5,1,6,-2,12,4,0,1,1,1,0,0,39,12.8,359,10:53,rheaupa01
344,Matthew Corrente,2010,2011,2,34,0,6,6,-5,68,0,0,0,0,6,0,0,27,0.0,405,11:56,correma01
345,Jimmy Hayes,2018,2018,1,33,3,6,9,-2,6,2,1,0,2,6,0,0,37,8.1,394,11:56,hayesji01
346,Mikhail Maltsev,2021,2021,1,33,6,3,9,-4,4,6,0,0,0,3,0,0,55,10.9,378,11:27,maltsmi01
347,John Quenneville,2017,2019,3,33,2,3,5,-3,6,1,1,0,1,2,1,0,42,4.8,406,12:18,quennjo02
348,Dave Hutchison,1983,1983,1,32,1,4,5,-20,102,1,0,0,0,4,0,0,21,4.8,,,hutchda01
349,Rick Jodzio,1978,1978,1,32,0,5,5,-5,28,0,0,0,0,5,0,0,25,0.0,,,jodziri01
350,Nicholas Merkley,2020,2021,2,31,3,9,12,-5,9,3,0,0,0,8,1,0,46,6.5,356,11:29,merklni01
351,Germain Gagnon,1976,1976,1,31,1,9,10,-14,6,0,1,0,0,8,1,0,30,3.3,,,gagnoge01
352,Reijo Ruotsalainen,1990,1990,1,31,2,5,7,-4,14,1,1,0,0,3,2,0,52,3.8,,,ruotsre01
353,Ken Murray,1975,1976,2,31,0,4,4,1,38,0,0,0,0,4,0,0,17,0.0,,,murrake01
354,Ilkka Pikkarainen,2010,2010,1,31,1,3,4,-3,10,1,0,0,0,3,0,0,26,3.8,252,8:09,pikkail01
355,Brad Mills,2011,2012,2,31,1,1,2,-9,37,1,0,0,0,1,0,0,24,4.2,227,7:19,millsbr01
356,Jay Leach,2009,2011,2,31,0,1,1,0,28,0,0,0,0,1,0,0,7,0.0,456,14:42,leachja02
357,Dean Turner,1980,1981,2,31,1,0,1,-4,55,1,0,0,0,0,0,0,24,4.2,,,turnede01
358,Valeri Kamensky,2002,2002,1,30,4,8,12,-2,18,4,0,0,0,8,0,0,40,10.0,387,12:54,kamenva01
359,Gary Coalter,1975,1975,1,30,2,4,6,-8,2,2,0,0,1,4,0,0,20,10.0,,,coaltga01
360,Sean Shanahan,1977,1977,1,30,1,3,4,-12,40,1,0,0,0,3,0,0,33,3.0,,,shanase01
361,Jiří Tlustý,2016,2016,1,30,2,2,4,-1,6,1,1,0,0,1,1,0,38,5.3,411,13:43,tlustji01
362,Danny Gruen,1977,1977,1,29,8,10,18,-6,12,6,2,0,1,9,1,0,60,13.3,,,gruenda01
363,Neil Brady,1990,1992,3,29,2,4,6,0,17,2,0,0,0,4,0,0,19,10.5,,,bradyne01
364,Ted Snell,1975,1975,1,29,3,2,5,-8,8,2,0,1,0,2,0,0,25,12.0,,,snellte01
365,Andrew Peters,2010,2010,1,29,0,0,0,-5,93,0,0,0,0,0,0,0,15,0.0,151,5:12,peteran01
366,Kurtis Foster,2012,2012,1,28,3,9,12,-9,23,1,2,0,0,1,8,0,54,5.6,480,17:09,fosteku01
367,Alexander Holtz,2022,2023,2,28,3,3,6,-11,10,1,2,0,0,2,1,0,33,9.1,306,10:55,holtzal01
368,Lee Norwood,1991,1991,1,28,3,2,5,-1,87,2,1,0,0,2,0,0,27,11.1,,,norwole01
369,Kenny Agostino,2019,2019,1,27,4,9,13,-2,8,4,0,0,0,7,2,0,41,9.8,411,15:13,agostke01
370,Bart Crashley,1975,1975,1,27,3,6,9,-16,10,2,1,0,1,3,3,0,39,7.7,,,crashba01
371,Jarrod Skalde,1991,1993,3,27,2,7,9,-4,8,2,0,0,2,7,0,0,38,5.3,,,skaldja01
372,Bill Baker,1981,1982,2,27,0,6,6,-13,29,0,0,0,0,4,2,0,28,0.0,,,bakerbi01
373,Bill Lochead,1979,1979,1,27,4,2,6,-15,14,2,1,1,0,1,1,0,64,6.3,,,lochebi01
374,Dan McGillis,2006,2006,1,27,0,6,6,-5,36,0,0,0,0,4,2,0,32,0.0,384,14:14,mcgilda01
375,Scott Daniels,1998,1999,2,27,0,3,3,1,102,0,0,0,0,3,0,0,17,0.0,2,2:11,daniesc01
376,Pierre Dagenais,2001,2002,2,25,6,5,11,-4,10,4,2,0,2,2,3,0,50,12.0,286,11:26,dagenpi01
377,Egor Yakovlev,2019,2019,1,25,2,5,7,-6,6,2,0,0,0,5,0,0,24,8.3,392,15:40,yakoveg01
378,Yohann Auvitu,2017,2017,1,25,2,2,4,1,2,2,0,0,0,1,1,0,54,3.7,390,15:36,auvityo01
379,Ben Hankinson,1993,1995,3,25,3,1,4,-4,39,3,0,0,1,1,0,0,25,12.0,,,hankibe01
380,Steve Kelly,2000,2001,2,25,2,2,4,0,21,2,0,0,0,2,0,0,18,11.1,244,9:45,kellyst01
381,Steve Rooney,1989,1989,1,25,3,1,4,-9,79,3,0,0,1,1,0,0,23,13.0,,,roonest01
382,Marián Studenič,2021,2022,2,25,2,1,3,-8,4,2,0,0,0,1,0,0,31,6.5,287,11:28,studema01
383,Mason Geertsen,2022,2022,1,25,0,0,0,-6,77,0,0,0,0,0,0,0,12,0.0,174,6:57,geertma01
384,Pat Hickey,1980,1980,1,24,7,9,16,-2,10,7,0,0,0,8,1,0,52,13.5,,,hickepa01
385,Clayton Pachal,1979,1979,1,24,2,3,5,-11,69,1,1,0,0,1,2,0,19,10.5,,,pachacl01
386,Chris McAlpine,1995,1995,1,24,0,3,3,4,17,0,0,0,0,3,0,0,19,0.0,,,mcalpch01
387,David Emma,1993,1995,3,23,5,6,11,-2,2,4,1,0,2,5,1,0,30,16.7,,,emmada01
388,Don Ashby,1979,1980,2,23,2,4,6,-6,4,0,2,0,0,2,2,0,34,5.9,,,ashbydo01
389,Peter Zezel,1997,1998,2,23,0,6,6,6,4,0,0,0,0,6,0,0,16,0.0,,,zezelpe01
390,Mario Giallonardo,1980,1981,2,23,0,3,3,-2,6,0,0,0,0,3,0,0,12,0.0,,,giallma01
391,Phil Housley*,1996,1996,1,22,1,15,16,-4,8,1,0,0,0,7,8,0,50,2.0,,,houslph01
392,Bob Neely,1978,1978,1,22,3,6,9,-10,2,2,1,0,0,3,3,0,33,9.1,,,neelybo01
393,Bob Attwell,1980,1981,2,22,1,5,6,-4,0,1,0,0,0,5,0,0,13,7.7,,,attwebo01
394,Mike Dwyer,1979,1980,2,22,2,3,5,-9,21,2,0,0,0,2,1,0,22,9.1,,,dwyermi01
395,Kurtis Gabriel,2019,2019,1,22,2,2,4,0,59,2,0,0,1,2,0,0,7,28.6,162,7:22,gabriku01
396,Ray Giroux,2003,2004,2,22,0,4,4,-5,10,0,0,0,0,1,3,0,37,0.0,431,19:36,giroura01
397,Brian O'Neill,2016,2016,1,22,0,2,2,-3,8,0,0,0,0,2,0,0,14,0.0,228,10:22,oneilbr01
398,Krys Barch,2013,2013,1,22,0,0,0,1,44,0,0,0,0,0,0,0,4,0.0,129,5:51,barchkr01
399,Timo Meier,2023,2023,1,21,9,5,14,0,18,5,4,0,1,4,1,0,72,12.5,374,17:47,meierti01
400,Paul Ysebaert,1989,1991,3,21,5,9,14,3,6,4,1,0,0,6,3,0,24,20.8,,,ysebapa01
401,Joe Micheletti,1982,1982,1,21,2,6,8,-4,4,2,0,0,0,4,2,0,41,4.9,,,michejo01
402,Larry Giroux,1975,1975,1,21,0,6,6,-20,24,0,0,0,0,4,2,0,27,0.0,,,giroula01
403,Michael Grabner,2018,2018,1,21,2,3,5,0,4,1,0,1,1,2,0,1,36,5.6,308,14:39,grabnmi01
404,Michel Lachance,1979,1979,1,21,0,4,4,-9,22,0,0,0,0,4,0,0,22,0.0,,,lachami01
405,Matt Halischuk,2009,2010,2,21,1,2,3,-5,2,1,0,0,0,2,0,0,22,4.5,236,11:14,halisma01
406,Peter Sundström,1990,1990,1,21,1,2,3,1,4,1,0,0,0,2,0,0,16,6.3,,,sundspe01
407,Bobby Schmautz,1980,1980,1,20,9,4,13,-10,53,6,2,1,1,3,1,0,66,13.6,,,schmabo01
408,Dave Ellett,1997,1997,1,20,2,5,7,2,6,1,1,0,1,0,5,0,22,9.1,,,elletda01
409,Jean-Sébastien Dea,2019,2019,1,20,3,2,5,-1,6,3,0,0,1,2,0,0,27,11.1,215,10:44,deaje01
410,Butch Deadmarsh,1975,1975,1,20,3,2,5,-5,19,2,1,0,1,1,0,1,32,9.4,,,deadmbu01
411,Timo Blomqvist,1987,1987,1,20,0,2,2,-3,29,0,0,0,0,2,0,0,16,0.0,,,blomqti01
412,Barry Tallackson,2006,2009,4,20,1,1,2,-4,2,1,0,0,0,1,0,0,16,6.3,156,7:48,tallaba01
413,Nolan Foote,2021,2023,3,19,5,2,7,4,0,5,0,0,0,2,0,0,19,26.3,174,9:09,footeno01
414,Martin Škoula,2010,2010,1,19,0,3,3,7,4,0,0,0,0,3,0,0,11,0.0,354,18:37,skoulma01
415,Mike Danton,2001,2003,2,19,2,0,2,0,41,2,0,0,0,0,0,0,21,9.5,168,8:52,dantomi01
416,Alex Brooks,2007,2007,1,19,0,1,1,-1,4,0,0,0,0,1,0,0,4,0.0,164,8:39,brookal01
417,Alexander Vasyunov,2011,2011,1,18,1,4,5,0,0,1,0,0,0,4,0,0,18,5.6,207,11:29,vasyual01
418,Sasha Lakovic,1998,1999,2,18,0,3,3,0,64,0,0,0,0,3,0,0,12,0.0,101,6:20,lakovsa01
419,Dalton Prout,2017,2018,2,18,0,3,3,-7,43,0,0,0,0,3,0,0,12,0.0,265,14:44,proutda01
420,Hugh Harvey,1975,1976,2,18,1,1,2,-7,4,1,0,0,0,0,1,0,16,6.3,,,harvehu01
421,Willie Mitchell,2000,2001,2,18,0,2,2,1,29,0,0,0,0,2,0,0,16,0.0,270,15:00,mitchwi01
422,Jocelyn Lemieux,1996,1996,1,18,0,1,1,-7,4,0,0,0,0,1,0,0,20,0.0,,,lemiejo01
423,David Steckel,2011,2011,1,18,1,0,1,-3,2,1,0,0,0,0,0,0,18,5.6,231,12:50,steckda01
424,Dave Watson,1980,1981,2,18,0,1,1,-3,10,0,0,0,0,0,1,0,7,0.0,,,watsoda01
425,Ken Klee,2006,2006,1,18,0,0,0,-3,14,0,0,0,0,0,0,0,5,0.0,271,15:03,kleeke01
426,Olivier Magnan,2011,2011,1,18,0,0,0,-4,4,0,0,0,0,0,0,0,8,0.0,283,15:43,magnaol01
427,Pat Maroon,2018,2018,1,17,3,10,13,-4,13,2,1,0,1,7,3,0,20,15.0,251,14:46,maroopa01
428,Bob Corkum,2001,2001,1,17,3,1,4,4,4,3,0,0,0,1,0,0,19,15.8,192,11:19,corkubo01
429,Sean O'Donnell,2001,2001,1,17,0,1,1,2,33,0,0,0,0,1,0,0,9,0.0,280,16:27,odonnse01
430,Mike Baumgartner,1975,1975,1,17,0,0,0,-9,0,0,0,0,0,0,0,0,13,0.0,,,baumgmi01
431,Dennis O'Brien,1978,1978,1,16,0,2,2,-10,12,0,0,0,0,2,0,0,11,0.0,,,obriede01
432,Joe Watson,1979,1979,1,16,0,2,2,-13,12,0,0,0,0,2,0,0,20,0.0,,,watsojo01
433,Sergei Starikov,1990,1990,1,16,0,1,1,-8,8,0,0,0,0,1,0,0,6,0.0,,,starise01
434,Petr Vrána,2009,2009,1,16,1,0,1,-4,2,1,0,0,0,0,0,0,6,16.7,110,6:54,vranape01
435,Jason Wiemer,2006,2006,1,16,1,0,1,-1,38,1,0,0,0,0,0,0,13,7.7,101,6:20,wiemeja01
436,Bobby Crawford,1981,1981,1,15,1,3,4,4,6,1,0,0,0,3,0,0,25,4.0,,,crawfbo02
437,Niclas Hävelid,2009,2009,1,15,0,4,4,-2,6,0,0,0,0,1,3,0,15,0.0,296,19:43,havelni01
438,Nikita Okhotyuk,2022,2023,2,15,2,1,3,-1,4,2,0,0,1,1,0,0,11,18.2,193,12:51,okhotni01
