--- When using SR data, please cite us and provide a link and/or a mention.


 
,,,,,,Scoring,,,Scoring,,Goals,,,,Assists,,,,,Ice Time,,-additional
Rk,Player,From,To,Yrs,GP▼,G,A,PTS,+/-,PIM,EV,PP,SH,GW,EV,PP,SH,S,S%,TOI,ATOI,-9999
145,Jamie Allison,2002,2003,2,55,0,1,1,-19,127,0,0,0,0,1,0,0,25,0.0,653,11:53,allisja01
146,Bryan Berard,2006,2007,2,55,12,23,35,-33,40,1,11,0,2,11,12,0,148,8.1,1206,21:56,berarbr01
147,Anson Carter,2007,2007,1,54,10,17,27,-1,16,7,3,0,1,13,4,0,62,16.1,800,14:49,cartean01
148,Michael Del Zotto,2021,2021,1,53,4,9,13,5,8,4,0,0,0,9,0,0,77,5.2,948,17:53,delzomi01
149,Anthony Duclair,2019,2019,1,53,11,8,19,-3,12,7,4,0,2,7,1,0,92,12.0,652,12:19,duclaan01
150,Tim Erixon,2013,2015,3,52,1,10,11,3,20,0,1,0,0,4,6,0,42,2.4,838,16:06,erixoti01
151,Chris Nielsen,2001,2002,2,52,6,8,14,1,8,6,0,0,2,8,0,0,64,9.4,553,10:38,nielsch01
152,Justin Danforth,2022,2023,2,51,12,5,17,-8,14,12,0,0,1,4,1,0,82,14.6,646,12:40,danfoju01
153,Darryl Sydor,2004,2004,1,49,2,13,15,-19,26,1,1,0,0,7,6,0,80,2.5,1073,21:54,sydorda01
154,Mark Hartigan,2004,2007,3,48,11,8,19,-1,30,6,5,0,1,4,4,0,80,13.8,614,12:48,hartima01
155,František Kučera,2001,2001,1,48,2,5,7,-5,12,2,0,0,0,5,0,0,51,3.9,850,17:42,kucerfr01
156,Steven Goertzen,2006,2007,2,46,0,0,0,-17,54,0,0,0,0,0,0,0,24,0.0,370,8:03,goertst01
157,Nikita Filatov,2009,2011,3,44,6,7,13,6,16,6,0,0,2,4,3,0,52,11.5,454,10:19,filatni01
158,Nick Blankenburg,2022,2023,2,43,5,12,17,-19,20,4,1,0,2,8,4,0,63,7.9,813,18:55,blankni01
159,Curtis Glencross,2007,2008,2,43,6,6,12,-1,25,5,1,0,1,5,1,0,66,9.1,497,11:34,glenccu01
160,Mike Blunden,2010,2011,2,41,2,2,4,2,59,2,0,0,0,2,0,0,42,4.8,335,8:10,blundmi01
161,Nathan Gerbe,2018,2021,3,41,5,8,13,-8,24,5,0,0,0,7,0,1,65,7.7,530,12:55,gerbena01
162,Geoff Platt,2006,2007,2,41,4,10,14,-3,26,4,0,0,0,9,1,0,69,5.8,430,10:29,plattge01
163,Ryan Russell,2012,2012,1,41,2,0,2,-7,2,2,0,0,0,0,0,0,39,5.1,479,11:41,russery01
164,Jeff Carter,2012,2012,1,39,15,10,25,-11,14,7,8,0,1,7,3,0,130,11.5,765,19:38,carteje01
165,Mike Maneluk,2001,2001,1,39,5,1,6,-11,33,3,2,0,2,0,1,0,31,16.1,458,11:45,manelmi01
166,Mike Rupp,2006,2006,1,39,4,2,6,-3,58,4,0,0,0,1,0,1,38,10.5,354,9:04,ruppmi01
167,Jason Williams,2009,2009,1,39,12,17,29,5,16,9,3,0,2,12,5,0,74,16.2,610,15:38,willija01
168,Marko Daňo,2015,2020,2,38,8,13,21,11,16,8,0,0,1,13,0,0,86,9.3,486,12:47,danoma01
169,Jakob Lilja,2020,2020,1,37,2,3,5,5,2,2,0,0,0,3,0,0,23,8.7,366,9:54,liljaja01
170,Joakim Lindström,2006,2008,3,37,4,4,8,-3,18,2,2,0,1,2,2,0,38,10.5,328,8:51,lindsjo01
171,Ethan Moreau,2011,2011,1,37,1,5,6,-9,24,1,0,0,1,4,1,0,56,1.8,462,12:29,moreaet01
172,Kerby Rychel,2015,2016,2,37,2,10,12,8,17,2,0,0,0,10,0,0,36,5.6,358,9:40,rycheke01
173,Adrian Aucoin,2013,2013,1,36,0,4,4,-8,16,0,0,0,0,4,0,0,26,0.0,588,16:20,aucoiad01
174,Nathan Horton,2014,2014,1,36,5,14,19,-3,24,3,2,0,2,12,2,0,48,10.4,556,15:27,hortona01
175,Hannes Hyvönen,2003,2003,1,36,4,5,9,-11,22,4,0,0,0,4,1,0,48,8.3,361,10:02,hyvonha01
176,Brendan Gaunce,2022,2023,2,35,5,3,8,1,14,5,0,0,0,3,0,0,53,9.4,295,8:26,gauncbr01
177,Marián Gáborík,2013,2014,2,34,9,13,22,5,12,9,0,0,1,9,4,0,85,10.6,578,17:00,gaborma01
178,Marcus Björk,2023,2023,1,33,3,8,11,-9,42,2,1,0,0,3,5,0,34,8.8,599,18:09,bjorkma01
179,Jake Christiansen,2022,2023,2,32,1,4,5,-6,4,1,0,0,0,3,1,0,29,3.4,443,13:51,chrisja01
180,Mikhail Grigorenko,2021,2021,1,32,4,8,12,-2,6,4,0,0,1,8,0,0,36,11.1,440,13:45,grigomi01
181,Kent McDonell,2003,2004,2,32,1,2,3,-8,36,1,0,0,0,2,0,0,27,3.7,325,10:09,mcdonke01
182,Kyle Wilson,2011,2011,1,32,4,7,11,-3,12,4,0,0,0,7,0,0,38,10.5,340,10:38,wilsoky01
183,Tyler Motte,2018,2018,1,31,3,2,5,-3,2,3,0,0,0,2,0,0,42,7.1,308,9:56,mottety01
184,Mathieu Roy,2010,2010,1,31,0,10,10,-2,17,0,0,0,0,8,0,2,32,0.0,568,18:19,royma01
185,Brett Lebda,2012,2012,1,30,1,3,4,-1,14,1,0,0,0,3,0,0,36,2.8,494,16:29,lebdabr01
186,Justin Falk,2015,2016,2,29,1,5,6,-1,24,1,0,0,0,5,0,0,24,4.2,418,14:24,falkju01
187,Jeremy Morin,2015,2015,1,28,2,4,6,1,13,2,0,0,0,4,0,0,45,4.4,323,11:31,morinje01
188,Andrej Nedorost,2002,2004,3,28,2,3,5,-9,12,2,0,0,0,3,0,0,38,5.3,319,11:23,nedoran01
189,Cale Hulse,2006,2006,1,27,0,3,3,-9,43,0,0,0,0,3,0,0,27,0.0,407,15:04,hulseca01
190,Stefan Matteau,2020,2021,2,27,3,1,4,-4,14,3,0,0,0,1,0,0,33,9.1,306,11:20,mattest02
191,Carson Meyer,2022,2023,2,27,1,3,4,-2,12,1,0,0,0,3,0,0,30,3.3,243,9:00,meyerca01
192,David Clarkson,2015,2016,2,26,2,2,4,-9,37,2,0,0,1,2,0,0,26,7.7,249,9:34,clarkda03
193,Ryan MacInnis,2020,2021,2,26,0,1,1,-2,0,0,0,0,0,1,0,0,27,0.0,253,9:44,macinry01
194,Steve Maltais,2001,2001,1,26,0,3,3,-9,12,0,0,0,0,2,1,0,30,0.0,311,11:57,maltast01
195,Zac Dalpe,2018,2021,3,25,2,2,4,-4,13,2,0,0,0,2,0,0,41,4.9,226,9:02,dalpeza01
196,Brian Gibbons,2015,2015,1,25,0,5,5,2,8,0,0,0,0,4,1,0,21,0.0,346,13:49,gibbobr02
197,Brett Harkins,2002,2002,1,25,2,12,14,-5,8,0,2,0,0,3,9,0,9,22.2,316,12:38,harkibr01
198,Aaron Rome,2008,2009,2,25,1,2,3,-3,33,1,0,0,0,2,0,0,22,4.5,433,17:19,romeaa01
199,Mathieu Darche,2001,2003,3,24,1,1,2,-10,6,1,0,0,0,1,0,0,24,4.2,236,9:49,darchma01
200,Gregory Hofmann,2022,2022,1,24,2,5,7,6,8,2,0,0,2,5,0,0,33,6.1,300,12:30,hofmagr01
201,Todd Rohloff,2004,2004,1,24,0,2,2,-12,8,0,0,0,0,2,0,0,16,0.0,462,19:15,rohloto01
202,Matt Duchene,2019,2019,1,23,4,8,12,-1,2,3,1,0,0,7,1,0,46,8.7,413,17:57,duchema01
203,Maksim Mayorov,2009,2012,4,22,2,1,3,-4,2,2,0,0,0,1,0,0,17,11.8,198,9:00,mayorma01
204,Ryan Dzingel,2019,2019,1,21,4,8,12,4,0,3,1,0,1,8,0,0,26,15.4,300,14:16,dzingry01
205,Jordan Schroeder,2018,2018,1,21,1,1,2,-4,4,1,0,0,0,1,0,0,20,5.0,157,7:29,schrojo01
206,Scottie Upshall,2011,2011,1,21,6,1,7,-12,10,6,0,0,0,1,0,0,47,12.8,331,15:46,upshasc01
207,Darryl Boyce,2012,2012,1,20,0,3,3,-5,19,0,0,0,0,3,0,0,13,0.0,198,9:55,boyceda01
208,Ian Cole,2018,2018,1,20,2,5,7,11,24,2,0,0,0,5,0,0,21,9.5,363,18:08,coleia01
209,Kyle Quincey,2017,2017,1,20,2,1,3,0,12,2,0,0,0,1,0,0,18,11.1,318,15:55,quincky01
