--- When using SR data, please cite us and provide a link and/or a mention.


 
,,,,,,Scoring,,,Scoring,,Goals,,,,Assists,,,,,Ice Time,,-additional
Rk,Player,From,To,Yrs,GP▼,G,A,PTS,+/-,PIM,EV,PP,SH,GW,EV,PP,SH,S,S%,TOI,ATOI,-9999
284,Mike Ribeiro,2013,2013,1,48,13,36,49,-4,53,7,6,0,1,15,21,0,63,20.6,856,17:50,ribeimi01
285,Nicolas Aubé-Kubel,2023,2023,1,47,4,8,12,2,36,4,0,0,0,8,0,0,65,6.2,547,11:39,aubekni01
286,Jörgen Pettersson,1986,1986,1,47,8,16,24,-4,10,6,2,0,3,12,4,0,74,10.8,,,pettejo01
287,Greg Polis,1979,1980,2,47,13,11,24,-3,25,7,6,0,1,11,0,0,76,17.1,,,polisgr01
288,Ken Sabourin,1991,1992,2,47,1,4,5,1,129,1,0,0,0,4,0,0,26,3.8,,,sabouke01
289,Terry Yake,2000,2001,2,47,6,8,14,2,20,5,1,0,1,7,1,0,42,14.3,587,12:29,yakete01
290,Steve Atkinson,1975,1975,1,46,11,4,15,-25,8,6,3,2,0,2,2,0,92,12.0,,,atkinst01
291,Bill Clement,1976,1976,1,46,10,17,27,-30,20,8,2,0,0,12,5,0,95,10.5,,,clemebi01
292,Pete Laframboise,1975,1975,1,45,5,10,15,-36,22,5,0,0,0,8,2,0,86,5.8,,,lafrape01
293,Doug Patey,1977,1979,3,45,4,2,6,-16,8,4,0,0,0,2,0,0,50,8.0,,,pateydo01
294,Josef Boumedienne,2003,2004,2,43,3,12,15,-11,30,1,2,0,1,3,9,0,51,5.9,970,22:33,boumejo01
295,Joe Murphy,2000,2001,2,43,6,13,19,3,73,4,2,0,2,10,3,0,72,8.3,594,13:49,murphjo01
296,Jeff Nelson,1995,1996,2,43,1,7,8,1,18,1,0,0,0,7,0,0,25,4.0,,,nelsoje01
297,Doug Wickenheiser,1989,1990,2,43,3,13,16,1,24,2,1,0,0,12,0,1,73,4.1,,,wickedo01
298,Dennis Hextall,1979,1980,2,41,3,10,13,-19,92,3,0,0,0,10,0,0,39,7.7,,,hextade01
299,Bob Joyce,1990,1991,2,41,8,11,19,5,12,7,1,0,2,9,2,0,60,13.3,,,joycebo01
300,Murray Anderson,1975,1975,1,40,0,1,1,-40,68,0,0,0,0,1,0,0,23,0.0,,,andermu01
301,Rick Smith,1981,1981,1,40,5,4,9,7,36,3,2,0,2,2,2,0,35,14.3,,,smithri01
302,Ted Bulley,1983,1983,1,39,4,9,13,-2,47,4,0,0,1,9,0,0,35,11.4,,,bullete01
303,Mike Richards,2016,2016,1,39,2,3,5,-2,8,2,0,0,1,3,0,0,46,4.3,475,12:11,richami02
304,Mark Taylor,1985,1986,2,39,3,2,5,-6,6,3,0,0,0,2,0,0,33,9.1,,,tayloma01
305,Gord Brooks,1975,1975,1,38,1,10,11,-19,25,0,1,0,0,7,3,0,80,1.3,,,brookgo01
306,Anson Carter,1997,2004,2,38,8,7,15,2,13,5,3,0,3,5,2,0,61,13.1,372,19:33,cartean01
307,Alex Henry,2003,2003,1,38,0,0,0,-4,80,0,0,0,0,0,0,0,8,0.0,138,3:39,henryal01
308,John Tucker,1990,1990,1,38,9,19,28,11,10,8,1,0,1,13,6,0,61,14.8,,,tuckejo01
309,Connor Carrick,2014,2016,2,37,1,5,6,-11,23,1,0,0,0,5,0,0,28,3.6,573,15:30,carrico01
310,Dmitrij Jaškin,2019,2019,1,37,2,6,8,-5,6,2,0,0,0,6,0,0,48,4.2,373,10:05,jaskidm01
311,Gary Rissling,1979,1980,2,37,3,4,7,-11,176,2,1,0,1,4,0,0,23,13.0,,,risslga01
312,Darcy Verot,2004,2004,1,37,0,2,2,-6,135,0,0,0,0,1,0,1,11,0.0,326,8:48,verotda01
313,Jason Woolley,1992,1994,3,37,1,4,5,6,14,1,0,0,0,2,2,0,28,3.6,,,woollja01
314,Brett Leason,2022,2022,1,36,3,3,6,1,4,3,0,0,0,3,0,0,45,6.7,322,8:57,leasobr01
315,Chris Felix,1989,1991,3,35,1,12,13,1,10,0,1,0,0,4,8,0,28,3.6,,,felixch01
316,Lee Norwood,1982,1983,2,34,7,11,18,4,139,4,3,0,1,2,9,0,39,17.9,,,norwole01
317,Alexander Alexeyev,2022,2023,2,33,0,5,5,-2,6,0,0,0,0,5,0,0,28,0.0,537,16:17,alexeal01
318,Jeff Friesen,2006,2006,1,33,3,4,7,-11,24,3,0,0,0,2,2,0,64,4.7,487,14:45,friesje01
319,Rob Pearson,1995,1995,1,32,0,6,6,-6,96,0,0,0,0,5,1,0,34,0.0,,,pearsro01
320,Andreas Salomonsson,2003,2003,1,32,1,4,5,-1,14,1,0,0,0,4,0,0,20,5.0,282,8:50,saloman01
321,Andrew Cassels,2006,2006,1,31,4,8,12,-3,14,2,2,0,0,4,4,0,29,13.8,410,13:13,cassean01
322,Rico Fata,2006,2007,2,31,4,4,8,6,10,3,1,0,0,4,0,0,46,8.7,276,8:54,fatari01
323,Errol Rausse,1980,1982,3,31,7,3,10,3,0,7,0,0,0,3,0,0,27,25.9,,,rausser01
324,Michel Bergeron,1979,1979,1,30,7,6,13,-18,7,6,1,0,1,6,0,0,53,13.2,,,bergemi01
325,Cody Eakin,2012,2012,1,30,4,4,8,2,4,4,0,0,0,4,0,0,31,12.9,278,9:17,eakinco01
326,Alexandre Giroux,2007,2010,3,30,4,5,9,3,16,4,0,0,1,4,1,0,48,8.3,312,10:24,giroual01
327,Tomáš Kundrátek,2012,2013,2,30,1,6,7,-5,10,1,0,0,0,3,3,0,25,4.0,452,15:05,kundrto01
328,Jim McKenzie,2000,2000,1,30,1,2,3,0,16,1,0,0,0,2,0,0,10,10.0,191,6:22,mckenji02
329,Éric Charron,1996,1997,2,29,1,2,3,4,24,1,0,0,0,2,0,0,13,7.7,,,charrer01
330,Ron Anderson,1975,1975,1,28,9,7,16,-20,8,5,4,0,0,7,0,0,43,20.9,,,anderro02
331,Martin Gendron,1995,1996,2,28,4,2,6,-2,10,4,0,0,0,1,1,0,33,12.1,,,gendrma01
332,Mike Kaszycki,1980,1980,1,28,7,10,17,-5,10,6,1,0,0,7,3,0,34,20.6,,,kaszymi01
333,Trevor Linden,2001,2002,2,28,4,3,7,0,14,3,1,0,0,2,1,0,49,8.2,474,16:56,lindetr01
334,Alexei Tezikov,1999,2000,2,28,1,1,2,-3,2,0,1,0,1,0,1,0,22,4.5,332,11:52,tezikal01
335,Eddy Godin,1978,1979,2,27,3,6,9,-16,12,3,0,0,0,5,1,0,33,9.1,,,godined01
336,Wojtek Wolski,2013,2013,1,27,4,5,9,1,6,4,0,0,2,4,1,0,49,8.2,360,13:21,wolskwo01
337,Joey Crabb,2013,2013,1,26,2,0,2,-1,8,2,0,0,0,0,0,0,20,10.0,245,9:25,crabbjo01
338,Brian Curran,1994,1994,1,26,1,0,1,-2,61,1,0,0,0,0,0,0,11,9.1,,,currabr01
339,Jack Egers,1975,1976,2,26,6,5,11,-17,16,3,3,0,1,1,4,0,39,15.4,,,egersja01
340,Stanislav Galiev,2015,2016,2,26,1,3,4,3,4,1,0,0,0,3,0,0,32,3.1,238,9:08,galiest01
341,Zach Sanford,2017,2017,1,26,2,1,3,0,6,2,0,0,1,1,0,0,23,8.7,264,10:09,sanfoza01
342,Stewart Malgunas,1996,1999,4,25,0,0,0,-2,20,0,0,0,0,0,0,0,10,0.0,90,9:02,malgust01
343,Steve Poapst,1996,1999,2,25,1,0,1,-9,8,1,0,0,1,0,0,0,13,7.7,274,12:26,poapsst01
344,Greg Carroll,1979,1979,1,24,5,6,11,-2,12,5,0,0,0,6,0,0,29,17.2,,,carrogr01
345,Beck Malenstyn,2020,2023,3,24,2,1,3,1,11,2,0,0,1,1,0,0,21,9.5,226,9:24,malenbe01
346,Gary McAdam,1984,1984,1,24,1,5,6,0,12,1,0,0,1,5,0,0,23,4.3,,,mcadaga01
347,Joe Snively,2022,2023,2,24,6,5,11,6,2,5,1,0,0,5,0,0,37,16.2,290,12:05,snivejo01
348,Jim Thomson,1987,1989,2,24,2,0,2,-4,88,2,0,0,0,0,0,0,14,14.3,,,thomsji02
349,Tony Cassolato,1980,1982,3,23,1,6,7,3,4,1,0,0,0,5,1,0,22,4.5,,,cassoto01
350,Axel Jonsson-Fjällby,2022,2022,1,23,2,2,4,0,4,2,0,0,0,2,0,0,29,6.9,257,11:11,jonssax01
351,Benoît Gratton,1998,1999,2,22,4,4,8,0,22,4,0,0,0,3,1,0,29,13.8,215,13:28,grattbe01
352,Brad Schlegel,1992,1993,2,22,0,2,2,-3,6,0,0,0,0,2,0,0,15,0.0,,,schlebr01
353,Craig Smith,2023,2023,1,22,5,1,6,1,4,5,0,0,2,1,0,0,53,9.4,273,12:26,smithcr01
354,Sean Collins,2009,2012,3,21,2,1,3,2,12,2,0,0,1,1,0,0,21,9.5,299,14:14,collise01
355,Josh Green,2003,2003,1,21,1,2,3,1,7,1,0,0,0,2,0,0,20,5.0,170,8:07,greenjo01
356,Jim Hrycuik,1975,1975,1,21,5,5,10,-12,12,4,1,0,0,2,2,1,29,17.2,,,hrycuji01
357,Ron Jones,1975,1976,2,21,1,1,2,-14,16,0,1,0,0,1,0,0,13,7.7,,,jonesro01
358,Grant Martin,1986,1987,2,20,0,1,1,-6,10,0,0,0,0,1,0,0,10,0.0,,,martigr01
359,Esa Tikkanen,1998,1998,1,20,2,10,12,-4,2,1,1,0,2,6,4,0,33,6.1,,,tikkaes01
360,Alexander Urbom,2014,2014,1,20,1,1,2,1,19,1,0,0,0,0,0,1,16,6.3,292,14:36,urbomal01
361,Peter Zezel,1991,1991,1,20,7,5,12,-13,10,1,6,0,0,3,2,0,21,33.3,,,zezelpe01
362,Tim Coulis,1980,1980,1,19,1,2,3,-6,27,1,0,0,0,2,0,0,13,7.7,,,couliti01
363,Rasmus Sandin,2023,2023,1,19,3,12,15,-7,16,3,0,0,0,8,4,0,23,13.0,437,22:59,sandira01
364,Kevin Shattenkirk,2017,2017,1,19,2,12,14,4,10,1,1,0,2,6,6,0,46,4.3,384,20:12,shattke01
365,Nolan Baumgartner,1996,2000,4,18,0,2,2,-3,2,0,0,0,0,0,2,0,11,0.0,128,9:49,baumgno01
366,Joe Corvo,2010,2010,1,18,2,4,6,-4,2,1,1,0,0,2,2,0,23,8.7,354,19:41,corvojo01
367,Curtis Glencross,2015,2015,1,18,4,3,7,-1,6,2,2,0,0,2,1,0,21,19.0,227,12:36,glenccu01
368,Doug Hicks,1982,1983,2,18,0,1,1,-10,18,0,0,0,0,1,0,0,12,0.0,,,hicksdo01
369,Scot Kleinendorst,1989,1990,2,18,1,4,5,4,26,1,0,0,0,4,0,0,13,7.7,,,kleinsc01
370,Mike Millar,1989,1989,1,18,6,3,9,-4,4,3,3,0,1,1,2,0,37,16.2,,,millami01
371,Lew Morrison,1975,1975,1,18,0,4,4,-14,6,0,0,0,0,4,0,0,21,0.0,,,morrile01
372,Aaron Ness,2016,2018,3,18,0,3,3,5,10,0,0,0,0,3,0,0,10,0.0,227,12:35,nessaa01
373,Jiří Novotný,2007,2007,1,18,0,6,6,-2,2,0,0,0,0,6,0,0,19,0.0,263,14:36,novotji01
374,Lawrence Nycholat,2007,2007,1,18,2,6,8,-3,12,2,0,0,0,4,2,0,22,9.1,370,20:32,nychola01
375,Dustin Penner,2014,2014,1,18,1,2,3,3,2,1,0,0,0,1,1,0,19,5.3,221,12:18,pennedu01
376,Tyson Strachan,2014,2014,1,18,0,2,2,-2,28,0,0,0,0,2,0,0,7,0.0,312,17:20,stracty01
377,Marco Sturm,2011,2011,1,18,1,6,7,0,6,1,0,0,1,4,2,0,30,3.3,252,14:01,sturmma01
378,Éric Bélanger,2010,2010,1,17,2,4,6,3,4,2,0,0,0,4,0,0,31,6.5,249,14:40,belaner01
379,Tom Chorske,1999,1999,1,17,0,2,2,-4,4,0,0,0,0,2,0,0,22,0.0,194,11:26,chorsto01
380,Matt Cooke,2008,2008,1,17,3,4,7,5,27,2,0,1,0,3,1,0,18,16.7,209,12:19,cookema01
381,Dean Evason,1984,1985,2,17,3,4,7,9,4,3,0,0,1,4,0,0,18,16.7,,,evasode01
382,Tim Gleason,2015,2015,1,17,0,2,2,5,11,0,0,0,0,2,0,0,10,0.0,260,15:17,gleasti01
383,Trevor Halverson,1999,1999,1,17,0,4,4,-5,28,0,0,0,0,4,0,0,16,0.0,203,11:57,halvetr01
384,D.J. King,2011,2012,2,17,0,2,2,-3,30,0,0,0,0,2,0,0,7,0.0,98,5:46,kingdj01
385,Liam O'Brien,2015,2018,3,17,1,1,2,4,28,1,0,0,0,1,0,0,17,5.9,125,7:21,obrieli01
386,Reggie Savage,1991,1993,2,17,2,3,5,-5,12,0,2,0,0,2,1,0,22,9.1,,,savagre01
387,Michael Sgarbossa,2020,2022,3,17,2,4,6,5,0,2,0,0,0,4,0,0,16,12.5,164,9:39,sgarbmi01
388,Walt McKechnie,1978,1978,1,16,4,1,5,-14,0,3,1,0,0,1,0,0,24,16.7,,,mckecwa01
389,Brad Norton,2004,2004,1,16,0,1,1,-4,17,0,0,0,0,1,0,0,6,0.0,205,12:50,nortobr01
390,Craig Johnson,2004,2004,1,15,0,6,6,-6,8,0,0,0,0,6,0,0,20,0.0,253,16:53,johnscr01
391,Steve Maltais,1990,1991,2,15,0,0,0,-3,4,0,0,0,0,0,0,0,14,0.0,,,maltast01
392,Jim McGeough,1982,1985,2,15,3,0,3,-1,12,3,0,0,0,0,0,0,29,10.3,,,mcgeoji01
393,Johan Larsson,2022,2022,1,14,1,5,6,-1,2,0,1,0,0,5,0,0,14,7.1,166,11:53,larssjo02
394,Sami Lepistö,2008,2009,2,14,0,5,5,-4,18,0,0,0,0,2,3,0,15,0.0,230,16:27,lepissa01
395,Kent Paynter,1990,1991,2,14,1,2,3,-7,33,1,0,0,0,2,0,0,15,6.7,,,payntke01
396,Roland Stoltz,1982,1982,1,14,2,2,4,-3,14,2,0,0,0,1,1,0,6,33.3,,,stoltro01
397,Chuck Arnason,1979,1979,1,13,0,2,2,-1,4,0,0,0,0,1,1,0,17,0.0,,,arnasch01
398,Chris Bourque,2008,2010,3,13,1,0,1,-2,2,1,0,0,0,0,0,0,16,6.3,123,9:26,bourqch01
399,Jean-Luc Grand-Pierre,2004,2004,1,13,1,0,1,-2,14,1,0,0,0,0,0,0,19,5.3,150,11:34,grandje01
400,Rick Tocchet,1997,1997,1,13,5,5,10,0,31,4,1,0,1,5,0,0,37,13.5,,,tocchri01
401,Casey Wellman,2014,2014,1,13,2,1,3,3,0,2,0,0,0,1,0,0,15,13.3,122,9:22,wellmca01
402,Todd Bidner,1982,1982,1,12,2,1,3,1,7,2,0,0,1,1,0,0,5,40.0,,,bidneto01
403,Chris Brown,2014,2016,3,12,2,1,3,1,2,2,0,0,0,1,0,0,9,22.2,98,8:11,brownch01
404,Bob Crawford,1987,1987,1,12,0,0,0,0,0,0,0,0,0,0,0,0,13,0.0,,,crawfbo01
405,Mike Farrell,2002,2003,2,12,0,0,0,0,2,0,0,0,0,0,0,0,3,0.0,56,4:40,farremi01
406,Paul Gardner,1985,1985,1,12,2,4,6,-2,6,0,2,0,0,2,2,0,17,11.8,,,gardnpa01
407,Andrew Gordon,2009,2011,3,12,1,1,2,-4,0,1,0,0,0,1,0,0,6,16.7,99,8:13,gordoan01
408,Bryan Helmer,2009,2009,1,12,0,3,3,-1,2,0,0,0,0,2,1,0,8,0.0,199,16:36,helmebr01
409,Jason Arnott,2011,2011,1,11,4,3,7,3,8,2,2,0,1,2,1,0,30,13.3,175,15:53,arnotja01
410,Yves Beaudoin,1986,1988,3,11,0,0,0,-9,5,0,0,0,0,0,0,0,11,0.0,,,beaudyv01
411,Doug Gibson,1978,1978,1,11,2,1,3,-3,0,2,0,0,0,1,0,0,10,20.0,,,gibsodo01
412,John Gruden,2004,2004,1,11,1,0,1,-1,6,1,0,0,1,0,0,0,7,14.3,146,13:18,grudejo01
413,Jakub Jeřábek,2018,2018,1,11,1,3,4,-1,0,1,0,0,0,3,0,0,11,9.1,154,13:59,jerabja01
414,Julien Brouillette,2014,2014,1,10,1,1,2,3,0,1,0,0,1,1,0,0,4,25.0,156,15:33,brouiju01
415,Paul Carey,2016,2017,2,10,1,0,1,-2,0,1,0,0,0,0,0,0,13,7.7,103,10:17,careypa01
416,Brian Kinsella,1976,1977,2,10,0,1,1,-4,0,0,0,0,0,1,0,0,14,0.0,,,kinsebr01
417,Kevin Miller,1993,1993,1,10,0,3,3,-4,35,0,0,0,0,3,0,0,10,0.0,,,milleke02
418,Michael Raffl,2021,2021,1,10,1,2,3,1,7,1,0,0,1,2,0,0,19,5.3,152,15:13,rafflmi01
419,Zach Sill,2016,2016,1,10,1,0,1,0,2,1,0,0,0,0,0,0,13,7.7,99,9:56,sillza01
420,Petr Sýkora,2006,2006,1,10,2,2,4,0,6,2,0,0,0,2,0,0,9,22.2,107,10:41,sykorpe02
421,Brent Tremblay,1979,1980,2,10,1,0,1,1,6,1,0,0,0,0,0,0,7,14.3,,,trembbr01
422,Alfie Turcotte,1990,1991,2,10,1,3,4,-1,0,1,0,0,1,2,1,0,12,8.3,,,turcoal01
423,Nathan Walker,2018,2019,2,10,1,1,2,2,6,1,0,0,0,1,0,0,6,16.7,89,8:53,walkena01
424,Mike Weber,2016,2016,1,10,0,0,0,-1,28,0,0,0,0,0,0,0,12,0.0,140,13:59,webermi01
425,Jan Benda,1998,1998,1,9,0,3,3,1,6,0,0,0,0,3,0,0,8,0.0,,,bendaja01
426,Sergei Berezin,2003,2003,1,9,5,4,9,10,4,5,0,0,2,4,0,0,28,17.9,141,15:41,berezse01
427,Jeff Brown,1998,1998,1,9,0,6,6,4,6,0,0,0,0,2,4,0,15,0.0,,,brownje02
428,Mark Ferner,1990,1991,2,9,0,1,1,-3,4,0,0,0,0,1,0,0,5,0.0,,,fernema01
429,Benoît Hogue,2002,2002,1,9,0,1,1,2,4,0,0,0,0,1,0,0,5,0.0,80,8:52,hoguebe01
430,Don McLean,1976,1976,1,9,0,0,0,-3,6,0,0,0,0,0,0,0,4,0.0,,,mcleado01
431,André Peloffy,1975,1975,1,9,0,0,0,-8,0,0,0,0,0,0,0,0,7,0.0,,,pelofan01
432,Joel Quenneville,1991,1991,1,9,1,0,1,-8,0,1,0,0,0,0,0,0,3,33.3,,,quennjo01
433,Roman Tvrdoň,2004,2004,1,9,0,1,1,-3,2,0,0,0,0,1,0,0,7,0.0,96,10:41,tvrdoro01
434,Scott Walker,2010,2010,1,9,2,1,3,1,9,2,0,0,1,1,0,0,13,15.4,83,9:11,walkesc01
435,Patrick Wey,2014,2014,1,9,0,3,3,0,5,0,0,0,0,3,0,0,5,0.0,131,14:35,weypa01
436,Nelson Burton,1978,1979,2,8,1,0,1,-5,21,1,0,0,0,0,0,0,3,33.3,,,burtone01
437,Chris Corrinet,2002,2002,1,8,0,1,1,-4,6,0,0,0,0,1,0,0,8,0.0,81,10:04,corrich02
438,Jakub Čutta,2001,2004,3,8,0,0,0,-5,0,0,0,0,0,0,0,0,4,0.0,108,13:33,cuttaja01
439,Jay Johnston,1981,1982,2,8,0,0,0,-2,13,0,0,0,0,0,0,0,3,0.0,,,johnsja01
440,Boyd Kane,2006,2010,2,8,0,1,1,0,4,0,0,0,0,1,0,0,3,0.0,45,5:38,kanebo01
441,Tyler Lewington,2019,2020,2,8,1,1,2,1,24,1,0,0,0,1,0,0,5,20.0,89,11:04,lewinty01
442,Joe Motzko,2008,2008,1,8,2,2,4,1,0,2,0,0,0,2,0,0,10,20.0,100,12:27,motzkjo01
443,John Paddock,1976,1976,1,8,1,1,2,-5,12,1,0,0,0,1,0,0,5,20.0,,,paddojo01
444,Patrick Boileau,1997,2002,3,7,0,1,1,-5,4,0,0,0,0,0,1,0,7,0.0,87,14:35,boilepa01
445,Dennis Cholowski,2022,2022,1,7,0,1,1,-4,2,0,0,0,0,1,0,0,3,0.0,95,13:35,cholode01
446,Brian Fahey,2011,2011,1,7,0,1,1,-1,2,0,0,0,0,1,0,0,4,0.0,83,11:49,faheybr01
447,Archie Henderson,1981,1981,1,7,1,0,1,-1,28,1,0,0,0,0,0,0,4,25.0,,,hendear01
448,Andre Hidi,1984,1985,2,7,2,1,3,2,9,1,1,0,0,0,1,0,8,25.0,,,hidian01
449,Mark Hunter,1993,1993,1,7,0,0,0,1,14,0,0,0,0,0,0,0,5,0.0,,,huntema01
450,Jamie Huscroft,2000,2000,1,7,0,0,0,-5,11,0,0,0,0,0,0,0,4,0.0,74,10:37,huscrja01
451,John Kordic,1991,1991,1,7,0,0,0,1,101,0,0,0,0,0,0,0,0,,,,kordijo01
452,Ilya Kovalchuk,2020,2020,1,7,1,3,4,0,4,1,0,0,0,3,0,0,18,5.6,103,14:40,kovalil01
453,Graham Mink,2004,2009,3,7,0,0,0,-1,2,0,0,0,0,0,0,0,5,0.0,44,6:15,minkgr01
454,Claude Noel,1980,1980,1,7,0,0,0,-3,0,0,0,0,0,0,0,0,5,0.0,,,noelcl01
455,John Purves,1991,1991,1,7,1,0,1,-3,0,1,0,0,1,0,0,0,8,12.5,,,purvejo01
456,Mike Richard,1988,1990,2,7,0,2,2,-1,2,0,0,0,0,2,0,0,10,0.0,,,richami01
457,Brian Tutt,1990,1990,1,7,1,0,1,-4,2,1,0,0,0,0,0,0,5,20.0,,,tuttbr01
458,Dwayne Zinger,2004,2004,1,7,0,1,1,2,9,0,0,0,0,1,0,0,0,,38,5:24,zingedw01
459,Keith Acton,1994,1994,1,6,0,0,0,-4,21,0,0,0,0,0,0,0,2,0.0,,,actonke01
460,Gabriel Carlsson,2023,2023,1,6,0,2,2,-1,0,0,0,0,0,2,0,0,3,0.0,83,13:46,carlsga01
461,Daniel Carr,2021,2021,1,6,0,1,1,-2,2,0,0,0,0,1,0,0,5,0.0,61,10:14,carrda01
462,Daryl Evans,1986,1986,1,6,0,1,1,-1,0,0,0,0,0,0,1,0,14,0.0,,,evansda01
463,David Harlock,1998,1998,1,6,0,0,0,2,4,0,0,0,0,0,0,0,2,0.0,,,harloda01
464,Hendrix Lapierre,2022,2022,1,6,1,0,1,2,2,1,0,0,0,0,0,0,7,14.3,58,9:35,lapiehe01
465,Dylan McIlrath,2023,2023,1,6,0,1,1,-6,7,0,0,0,0,1,0,0,1,0.0,70,11:41,mcilrdy01
466,Cameron Schilling,2013,2015,3,6,0,0,0,-2,4,0,0,0,0,0,0,0,4,0.0,75,12:32,schilca01
467,Robin Bawa,1990,1990,1,5,1,0,1,-3,6,1,0,0,0,0,0,0,1,100.0,,,bawaro01
468,Tyler Graovac,2018,2018,1,5,0,0,0,-3,2,0,0,0,0,0,0,0,1,0.0,34,6:44,graovty01
469,Chris Hajt,2004,2004,1,5,0,0,0,0,2,0,0,0,0,0,0,0,1,0.0,54,10:44,hajtch01
470,Jason Marshall,2001,2001,1,5,0,0,0,-1,17,0,0,0,0,0,0,0,5,0.0,59,11:48,marshja02
471,Brantt Myhres,2001,2001,1,5,0,0,0,0,29,0,0,0,0,0,0,0,0,,18,3:36,myhrebr01
472,Connor Brown,2023,2023,1,4,0,0,0,-3,0,0,0,0,0,0,0,0,2,0.0,67,16:46,brownco02
473,Peter Ferraro,2002,2002,1,4,0,1,1,-1,0,0,0,0,0,0,1,0,3,0.0,52,12:54,ferrape01
474,Larry Fullan,1975,1975,1,4,1,0,1,-2,0,0,1,0,0,0,0,0,5,20.0,,,fullala01
475,Owen Fussey,2004,2004,1,4,0,1,1,-1,0,0,0,0,0,1,0,0,6,0.0,33,8:16,fusseow01
476,Orest Kindrachuk,1982,1982,1,4,1,0,1,-3,2,0,1,0,0,0,0,0,8,12.5,,,kindror01
477,Dean Melanson,2002,2002,1,4,0,0,0,1,4,0,0,0,0,0,0,0,6,0.0,50,12:36,melande01
478,Steve Seftel,1991,1991,1,4,0,0,0,-2,2,0,0,0,0,0,0,0,2,0.0,,,seftest01
479,Brad Shaw,1999,1999,1,4,0,0,0,0,4,0,0,0,0,0,0,0,5,0.0,71,17:52,shawbr01
480,Dennis Smith,1990,1990,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,smithde03
481,Riley Barber,2017,2017,1,3,0,0,0,0,0,0,0,0,0,0,0,0,2,0.0,26,8:35,barberi01
482,Tony Camazzola,1982,1982,1,3,0,0,0,0,4,0,0,0,0,0,0,0,0,,,,camazto01
483,Denis Chassé,1996,1996,1,3,0,0,0,-1,5,0,0,0,0,0,0,0,3,0.0,,,chassde01
484,Steve Clippingdale,1980,1980,1,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,,,clippst01
485,Nicolas Deschamps,2014,2014,1,3,0,0,0,-1,0,0,0,0,0,0,0,0,2,0.0,20,6:49,deschni01
486,Shane Gersich,2018,2018,1,3,0,1,1,-1,0,0,0,0,0,1,0,0,4,0.0,27,9:01,gersish01
487,Vincent Iorio,2023,2023,1,3,0,1,1,0,0,0,0,0,0,1,0,0,3,0.0,43,14:21,ioriovi01
488,Lucas Johansen,2022,2023,2,3,0,1,1,1,0,0,0,0,0,1,0,0,3,0.0,38,12:32,johanlu01
489,Staffan Kronwall,2009,2009,1,3,0,0,0,-1,0,0,0,0,0,0,0,0,4,0.0,40,13:13,kronwst01
490,Patrice Lefebvre,1999,1999,1,3,0,0,0,-2,2,0,0,0,0,0,0,0,2,0.0,34,11:11,lefebpa01
491,Mikko Leinonen,1985,1985,1,3,0,1,1,1,2,0,0,0,0,1,0,0,5,0.0,,,leinomi01
492,Joe Lundrigan,1975,1975,1,3,0,0,0,-3,2,0,0,0,0,0,0,0,2,0.0,,,lundrjo01
493,Ryan Mulhern,1998,1998,1,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,,,mulhery01
494,Garrett Pilon,2021,2022,2,3,1,0,1,1,0,1,0,0,0,0,0,0,1,100.0,29,9:50,pilonga01
495,Harvie Pocza,1980,1982,2,3,0,0,0,-2,2,0,0,0,0,0,0,0,3,0.0,,,poczaha01
496,Joel Rechlicz,2012,2012,1,3,0,0,0,0,10,0,0,0,0,0,0,0,0,,6,1:59,rechljo01
497,Steve Self,1977,1977,1,3,0,0,0,-3,0,0,0,0,0,0,0,0,3,0.0,,,selfst01
498,Mike Siltala,1982,1982,1,3,1,0,1,-1,2,1,0,0,0,0,0,0,2,50.0,,,siltami01
499,Ryan Stoa,2014,2014,1,3,0,0,0,-1,0,0,0,0,0,0,0,0,2,0.0,27,9:05,stoary01
500,Garret Stroshein,2004,2004,1,3,0,0,0,-1,14,0,0,0,0,0,0,0,2,0.0,22,7:16,strosga01
501,Igor Ulanov,1995,1995,1,3,0,1,1,3,2,0,0,0,0,1,0,0,0,,,,ulanoig01
502,Alexandre Volchkov,2000,2000,1,3,0,0,0,-2,0,0,0,0,0,0,0,0,1,0.0,30,10:07,volchal01
503,Mel Angelstad,2004,2004,1,2,0,0,0,0,2,0,0,0,0,0,0,0,1,0.0,26,13:00,angelme01
504,Patrik Augusta,1999,1999,1,2,0,0,0,0,0,0,0,0,0,0,0,0,4,0.0,27,13:38,auguspa01
505,Bobby Babcock,1991,1993,2,2,0,0,0,0,2,0,0,0,0,0,0,0,0,,,,babcobo01
506,Eric Calder,1982,1983,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,caldeer01
507,Kent Carlson,1989,1989,1,2,1,0,1,2,0,1,0,0,0,0,0,0,1,100.0,,,carlske01
508,Shawn Chambers,1992,1992,1,2,0,0,0,-3,2,0,0,0,0,0,0,0,1,0.0,,,chambsh01
509,Brad Church,1998,1998,1,2,0,0,0,0,0,0,0,0,0,0,0,0,4,0.0,,,churcbr01
510,Sean Collins,2016,2016,1,2,0,0,0,-1,2,0,0,0,0,0,0,0,0,,17,8:32,collise02
