--- When using SR data, please cite us and provide a link and/or a mention.


 
,,,,,,Scoring,,,Scoring,,Goals,,,,Assists,,,,,Ice Time,,-additional
Rk,Player,From,To,Yrs,GP▼,G,A,PTS,+/-,PIM,EV,PP,SH,GW,EV,PP,SH,S,S%,TOI,ATOI,-9999
219,Bert Marshall,1966,1968,3,155,1,34,35,48,169,1,0,0,0,30,3,1,178,0.6,,,marshbe01
220,Darren Veitch,1986,1988,3,153,20,83,103,15,99,8,11,1,3,47,32,4,342,5.8,,,veitcda01
221,Gord Pettinger,1934,1938,5,152,21,42,63,,39,19,2,0,5,38,4,0,,,,,pettigo01
222,Joe Veleno,2021,2023,3,152,18,18,36,-26,56,16,2,0,1,15,3,0,166,10.8,1983,13:03,velenjo01
223,Anders Eriksson,1996,1999,4,151,9,30,39,32,78,8,1,0,3,25,4,1,185,4.9,970,15:54,eriksan01
224,Al Arbour*,1954,1958,3,149,2,13,15,,158,2,0,0,0,13,0,0,,,,,arboual01
225,Adam Brown,1942,1947,4,149,58,44,102,,128,53,5,0,8,42,2,0,,,,,brownad01
226,Pete Horeck,1947,1949,3,148,38,46,84,,149,30,8,0,7,39,7,0,,,,,horecpe01
227,J.P. LeBlanc,1976,1979,4,147,13,28,41,-27,87,11,2,0,2,24,3,1,171,7.6,,,leblajp01
228,Brad Park*,1984,1985,2,147,18,83,101,-48,138,8,10,0,0,39,44,0,235,7.7,,,parkbr01
229,Wayne Connelly,1969,1971,3,146,35,58,93,-10,22,28,7,0,7,29,29,0,415,8.4,,,connewa01
230,Fern Gauthier,1946,1949,4,146,14,27,41,,10,11,2,1,1,20,4,3,,,,,gauthfe01
231,Jack McIntyre,1958,1960,3,145,38,28,66,1,24,29,9,0,7,17,11,0,81,9.9,,,mcintja01
232,Xavier Ouellet,2014,2018,5,141,5,18,23,1,63,5,0,0,0,18,0,0,181,2.8,2294,16:16,ouellxa01
233,Walt Buswell,1933,1935,3,140,4,9,13,,56,2,0,0,1,4,1,0,,,,,buswewa01
234,Cory Emmerton,2011,2014,4,139,12,9,21,-1,22,12,0,0,0,7,2,0,143,8.4,1272,9:09,emmerco01
235,Tim Taylor,1994,1997,4,139,15,22,37,7,107,12,1,2,4,19,3,0,150,10.0,,,tayloti01
236,Gerry Odrowski,1961,1963,3,138,2,10,12,-13,69,1,0,1,0,10,0,0,101,2.0,,,odrowge01
237,Bob Errey,1995,1997,3,137,18,34,52,36,124,14,2,2,3,29,4,1,172,10.5,,,erreybo01
238,Pete Kelly,1936,1939,4,136,15,22,37,,48,15,0,0,2,21,1,0,,,,,kellype01
239,Brian Lashoff,2013,2020,7,136,2,13,15,-11,65,2,0,0,0,13,0,0,80,2.5,2032,14:57,lashobr01
240,Bob Manno,1984,1985,2,136,19,35,54,0,92,15,0,4,5,30,3,2,132,14.4,,,mannobo01
241,Gus Giesebrecht,1939,1942,4,135,27,51,78,,13,21,6,0,7,45,6,0,,,,,giesegu01
242,Pat Verbeek,2000,2001,2,135,37,41,78,22,168,23,14,0,5,30,11,0,251,14.7,1997,14:48,verbepa01
243,Mike Bloom,1975,1977,3,134,23,28,51,-28,131,21,2,0,2,26,2,0,190,12.1,,,bloommi01
244,Mark Kirton,1981,1983,3,134,33,42,75,-48,92,25,6,2,3,36,4,2,233,14.2,,,kirtoma01
245,Jamie Pushor,1996,1998,3,134,6,13,19,5,217,6,0,0,0,13,0,0,112,5.4,,,pushoja01
246,Doug Roberts,1966,1975,5,134,27,39,66,-29,53,20,7,0,3,34,5,0,196,13.8,,,roberdo01
247,Gerry Melnyk,1960,1961,2,133,19,26,45,-24,14,17,2,0,2,23,3,0,208,9.1,,,melnyge01
248,Eddie Wiseman,1933,1936,4,132,23,30,53,,48,12,3,0,5,17,5,0,,,,,wisemed01
249,Andy Bathgate*,1966,1967,2,130,23,55,78,-20,49,19,4,0,4,31,24,0,373,6.2,,,bathgan01
250,Sam Gagner,2020,2022,3,129,21,26,47,-9,49,18,2,1,1,25,1,0,230,9.1,1842,14:17,gagnesa01
251,Rick Lapointe,1976,1977,2,129,12,34,46,-19,175,9,3,0,0,29,5,0,165,7.3,,,lapoiri01
252,Mike Sillinger,1991,1995,4,129,14,45,59,3,28,13,0,1,1,40,5,0,155,9.0,,,sillimi01
253,Gustav Lindström,2020,2023,4,128,2,23,25,-33,56,2,0,0,0,22,1,0,76,2.6,2000,15:37,lindsgu01
254,Claude Loiselle,1982,1986,5,128,22,22,44,-40,236,19,3,0,1,16,4,2,160,13.8,,,loisecl01
255,Max McNab,1948,1950,3,128,16,19,35,,24,14,2,0,2,16,3,0,,,,,mcnabma01
256,Marc Staal,2021,2022,2,127,6,20,26,-6,48,6,0,0,1,20,0,0,129,4.7,2268,17:51,staalma01
257,Derek Meech,2007,2010,4,126,4,12,16,-28,39,3,1,0,2,8,4,0,148,2.7,1407,11:10,meechde01
258,Frank Carson,1932,1934,3,123,32,36,68,,102,7,3,0,11,8,1,0,,,,,carsofr01
259,Lee Fogolin,1949,1951,3,123,5,11,16,,138,5,0,0,0,10,1,0,,,,,fogolle01
260,Claude Laforge,1959,1965,5,123,15,17,32,-4,46,12,3,0,1,14,3,0,142,9.2,,,laforcl01
261,Mark Howe*,1993,1995,3,122,8,56,64,35,40,4,4,0,1,29,25,2,158,5.1,,,howema02
262,Jim Nill,1988,1990,3,122,11,20,31,-2,156,10,0,1,2,20,0,0,74,14.9,,,nillji01
263,Gilbert Delorme,1987,1989,3,121,5,14,19,-2,165,5,0,0,0,12,1,1,93,5.4,,,delorgi01
264,André Pronovost,1963,1965,3,120,20,22,42,-28,72,16,4,0,1,15,7,0,228,8.8,,,pronoan01
265,Harold Snepsts,1986,1988,3,120,2,23,25,3,271,2,0,0,0,23,0,0,70,2.9,,,snepsha01
266,Hap Emms,1932,1934,3,119,21,29,50,,153,7,0,0,6,7,0,0,,,,,emmsha01
267,Pit Martin,1962,1966,4,119,18,23,41,5,60,16,1,1,3,19,4,0,185,9.7,,,martipi01
268,Murray Armstrong,1944,1946,3,118,35,64,99,,49,34,1,0,6,58,6,0,,,,,armstmu01
269,Jim Conacher,1946,1949,4,117,35,41,76,,12,28,7,0,6,37,4,0,,,,,conacji01
270,Maxim Kuznetsov,2001,2003,3,117,2,7,9,-1,117,2,0,0,0,7,0,0,76,2.6,1397,11:56,kuznema01
271,Gary Aldcorn,1960,1961,2,116,24,35,59,15,48,23,1,0,3,31,3,1,207,11.6,,,aldcoga01
272,Flash Hollett,1944,1946,3,115,30,42,72,,89,25,5,0,3,31,9,2,,,,,hollefl01
273,Joe Paterson,1981,1984,4,115,6,11,17,-3,215,6,0,0,1,11,0,0,81,7.4,,,paterjo01
274,Christoffer Ehn,2019,2020,2,114,5,8,13,-26,8,4,0,1,1,8,0,0,85,5.9,1199,10:31,ehnch01
275,Lorne Ferguson,1956,1958,3,114,22,20,42,,38,18,2,2,7,17,3,0,,,,,fergulo01
276,Clare Martin,1950,1951,2,114,3,11,14,,26,3,0,0,1,10,1,0,,,,,marticl01
277,Vladislav Namestnikov,2021,2022,2,113,21,21,42,-4,58,20,0,1,0,21,0,0,168,12.5,1771,15:41,namesvl01
278,Marc Habscheid,1990,1991,2,112,24,19,43,-9,55,20,0,4,1,14,4,1,168,14.3,,,habscma01
279,Thomas Vanek,2017,2019,2,112,31,43,74,-10,42,22,9,0,3,30,13,0,207,15.0,1605,14:20,vanekth01
280,Ted Hampson,1964,1968,4,110,22,54,76,14,14,21,1,0,4,45,9,0,189,11.6,,,hampste01
281,Alexey Marchenko,2014,2017,4,110,3,16,19,4,26,3,0,0,0,14,0,2,74,4.1,1864,16:57,marchal01
282,Stacy Roest,1999,2003,3,110,11,17,28,-8,26,10,1,0,2,16,1,0,108,10.2,977,8:53,roestst01
283,Bart Crashley,1966,1975,5,109,4,29,33,-4,34,4,0,0,0,24,3,2,130,3.1,,,crashba01
284,Brent Ashton,1987,1988,2,108,41,43,84,7,72,28,10,3,6,25,16,2,248,16.5,,,ashtobr01
285,Glenn Hicks,1980,1981,2,108,6,12,18,-21,127,5,1,0,0,12,0,0,123,4.9,,,hicksgl01
286,Marcel Bonin,1953,1955,3,107,20,29,49,,67,18,2,0,3,24,5,0,,,,,boninma01
287,Eddie Joyal,1963,1965,3,107,20,29,49,5,10,19,1,0,4,20,9,0,187,10.7,,,joyaled01
288,Kent Douglas,1968,1969,2,105,9,39,48,9,143,8,1,0,0,26,12,1,176,5.1,,,douglke01
289,Stewart Evans,1931,1934,3,105,3,10,13,,112,0,0,0,0,0,0,0,,,,,evansst01
290,Howie Glover,1961,1962,2,105,28,16,44,-21,90,20,8,0,4,12,4,0,237,11.8,,,gloveho01
291,Jeff Sharples,1987,1989,3,105,14,35,49,18,70,9,5,0,0,17,18,0,143,9.8,,,sharpje01
292,Arnie Brown,1971,1972,2,104,4,29,33,-30,114,4,0,0,1,28,1,0,164,2.4,,,brownar01
293,Johnny Bucyk*,1956,1957,2,104,11,19,30,,57,9,2,0,4,18,1,0,,,,,bucykjo01
294,Dennis Cholowski,2019,2021,3,104,10,17,27,-47,26,5,5,0,2,8,9,0,132,7.6,1895,18:14,cholode01
295,Todd Gill,1999,2001,3,104,7,10,17,15,79,6,0,1,2,7,3,0,111,6.3,1898,18:15,gillto01
296,Allan Johnson,1961,1963,3,103,21,27,48,-19,26,20,1,0,1,25,2,0,212,9.9,,,johnsal01
297,Nick Mickoski,1958,1959,2,103,19,27,46,,48,14,2,3,4,21,5,1,,,,,mickoni01
298,Patrik Nemeth,2020,2021,2,103,3,14,17,-11,42,3,0,0,1,13,0,1,135,2.2,2128,20:40,nemetpa01
299,Cully Simon,1943,1945,3,102,4,11,15,,107,4,0,0,0,11,0,0,,,,,simoncu01
300,Ian White,2012,2013,2,102,9,27,36,28,26,9,0,0,0,17,10,0,223,4.0,2259,22:09,whiteia01
301,Murray Oliver,1958,1961,3,101,31,30,61,-6,28,24,7,0,5,22,8,0,265,11.7,,,olivemu01
302,Danny Bolduc,1979,1980,2,100,22,18,40,-23,33,17,5,0,4,16,2,0,133,16.5,,,bolduda01
303,Alex Faulkner,1963,1964,2,100,15,17,32,-17,15,15,0,0,4,15,2,0,143,10.5,,,faulkal01
304,Doug Halward,1987,1989,3,99,5,25,30,-1,185,2,3,0,1,11,13,1,101,5.0,,,halwado01
305,Wally Kilrea,1935,1938,4,99,12,24,36,,20,12,0,0,2,24,0,0,,,,,kilrewa01
306,Martin Frk,2018,2019,2,98,12,19,31,-23,18,6,6,0,0,15,4,0,127,9.4,975,9:57,frkma01
307,Mark Mowers,2004,2006,2,98,7,19,26,16,20,6,1,0,1,19,0,0,113,6.2,926,9:27,mowerma01
308,Serge Lajeunesse,1971,1973,3,97,1,4,5,-44,101,0,0,1,0,4,0,0,88,1.1,,,lajeuse01
309,Jordan Oesterle,2022,2023,2,97,4,15,19,-16,23,4,0,0,1,15,0,0,117,3.4,1637,16:53,oestejo01
310,Jim Schoenfeld,1982,1983,2,96,6,19,25,-11,87,6,0,0,1,17,1,1,152,3.9,,,schoeji01
311,Kevin Miller,1991,2004,3,95,25,30,55,4,57,20,3,2,4,23,5,2,155,16.1,29,7:21,milleke02
312,Poul Popiel,1969,1970,2,94,2,17,19,15,113,2,0,0,2,16,1,0,121,1.7,,,popiepo01
313,Harry Watson*,1943,1946,2,94,27,28,55,,14,20,7,0,6,22,6,0,,,,,watsoha02
314,Gord Hollingworth,1956,1958,3,93,1,5,6,,66,1,0,0,0,5,0,0,,,,,holligo01
315,Doug McCaig,1942,1949,5,92,5,9,14,,117,5,0,0,0,9,0,0,,,,,mccaido01
316,Pierre Jarry,1974,1975,2,91,23,36,59,-23,21,21,2,0,1,22,14,0,229,10.0,,,jarrypi01
317,Ken Kilrea,1939,1944,5,91,16,24,40,,8,16,0,0,2,23,1,0,,,,,kilreke01
318,Brent Peterson,1979,1982,4,91,8,20,28,-5,32,7,1,0,1,17,3,0,63,12.7,,,peterbr01
319,Derek Smith,1982,1983,2,91,13,18,31,-12,22,12,1,0,0,15,3,0,132,9.8,,,smithde02
320,Joe Murphy,1987,1990,4,90,14,18,32,-7,71,13,1,0,3,13,5,0,130,10.8,,,murphjo01
321,Ron Murphy,1965,1966,2,90,30,26,56,5,42,18,12,0,3,20,6,0,212,14.2,,,murphro01
322,Barry Salovaara,1975,1976,2,90,2,13,15,-19,70,1,1,0,1,13,0,0,76,2.6,,,salovba01
323,Bobby Dollas,1991,1993,3,89,6,6,12,9,42,5,0,1,1,6,0,0,90,6.7,,,dollabo01
324,Buster Harvey,1976,1977,2,89,19,20,39,-21,43,13,3,3,1,16,3,1,176,10.8,,,harvebu01
325,Pat Lundy,1946,1949,4,89,28,23,51,,22,25,3,0,3,22,1,0,,,,,lundypa01
326,Terry Carkner,1994,1995,2,88,2,8,10,20,151,2,0,0,0,8,0,0,41,4.9,,,carknte01
327,Percy Traub,1928,1929,2,88,3,1,4,,142,,,,1,,,,,,,,traubpe01
328,Cooney Weiland*,1934,1935,2,88,24,44,68,,16,16,7,1,5,26,18,0,,,,,weilaco01
329,Johan Garpenlöv,1991,1992,2,87,19,23,42,-2,22,17,2,0,3,19,4,0,104,18.3,,,garpejo01
330,Rene Leclerc,1969,1971,2,87,10,11,21,-11,105,7,3,0,1,10,0,1,94,10.6,,,leclere01
331,Johnny Sheppard,1927,1928,2,87,24,18,42,,102,,,,2,,,,,,,,sheppjo01
332,Leo Boivin*,1966,1967,2,85,4,22,26,-30,94,4,0,0,1,19,1,2,163,2.5,,,boivile01
333,Jack Lynch,1974,1975,2,85,5,24,29,-29,73,4,1,0,1,16,7,1,114,4.4,,,lynchja01
334,Givani Smith,2020,2023,4,85,7,7,14,-16,138,7,0,0,1,7,0,0,95,7.4,782,9:12,smithgi01
335,Bob Wall,1965,1972,4,85,5,7,12,-11,43,3,2,0,0,7,0,0,72,6.9,,,wallbo01
336,Leon Rochefort,1972,1973,2,84,19,16,35,1,12,19,0,0,3,13,2,1,120,15.8,,,rochele01
337,Jack Walker*,1927,1928,2,84,5,8,13,,16,,,,1,,,,,,,,walkeja01
338,Tom Webster,1971,1980,3,84,31,38,69,-53,44,23,8,0,5,21,17,0,191,16.2,,,webstto01
339,Albert Langlois,1964,1965,2,83,2,18,20,18,120,1,0,1,0,17,1,0,97,2.1,,,langlal01
340,Randy McKay,1989,1991,3,83,4,13,17,-15,234,4,0,0,0,13,0,0,57,7.0,,,mckayra02
341,Phil Roberto,1975,1976,2,83,14,34,48,-12,98,9,5,0,2,24,10,0,168,8.3,,,roberph01
342,Andrew Copp,2023,2023,1,82,9,33,42,2,25,7,1,1,2,29,4,0,120,7.5,1489,18:09,coppan01
343,David Perron,2023,2023,1,82,24,32,56,-7,52,18,6,0,3,16,16,0,195,12.3,1387,16:55,perroda01
344,Mike Ramsey,1995,1997,3,82,3,6,9,28,58,3,0,0,0,6,0,0,67,4.5,,,ramsemi01
345,Jake Walman,2022,2023,2,82,9,13,22,4,49,9,0,0,2,10,3,0,179,5.0,1574,19:12,walmaja01
346,Dominik Kubalík,2023,2023,1,81,20,25,45,-15,24,13,7,0,3,15,10,0,174,11.5,1208,14:55,kubaldo01
347,Barry Long,1980,1980,1,80,0,17,17,-28,38,0,0,0,0,16,0,1,87,0.0,,,longba01
348,Warren Young,1986,1986,1,79,22,24,46,-33,161,13,9,0,1,16,8,0,92,23.9,,,youngwa01
349,Adam Graves,1988,1990,3,78,7,7,14,-12,81,7,0,0,1,7,0,0,79,8.9,,,gravead01
350,Reggie Leach,1983,1983,1,78,15,17,32,0,13,13,2,0,0,15,1,1,140,10.7,,,leachre01
351,Olli Määttä,2023,2023,1,78,6,17,23,-9,14,6,0,0,0,17,0,0,62,9.7,1459,18:42,maattol01
352,Harvey Rockburn,1930,1931,2,78,4,2,6,,225,,,,1,,,,,,,,rockbha01
353,Stephen Weiss,2014,2015,2,78,11,18,29,-6,28,8,3,0,2,11,6,1,80,13.8,974,12:29,weissst01
354,Clem Loughlin,1927,1928,2,77,8,5,13,,65,,,,2,,,,,,,,loughcl01
355,Hank Monteith,1969,1971,3,77,5,12,17,-3,6,5,0,0,0,9,3,0,60,8.3,,,monteha01
356,Jim Watson,1964,1970,6,77,0,4,4,-20,97,0,0,0,0,4,0,0,69,0.0,,,watsoji01
357,Rick Wilson,1977,1977,1,77,3,13,16,-20,56,3,0,0,0,13,0,0,60,5.0,,,wilsori01
358,Ben Chiarot,2023,2023,1,76,5,14,19,-31,51,5,0,0,0,14,0,0,110,4.5,1566,20:37,chiarbe01
359,Jacob de La Rose,2019,2020,2,76,4,9,13,-10,20,4,0,0,0,9,0,0,70,5.7,882,11:36,delarja01
360,Paul MacLean,1989,1989,1,76,36,35,71,7,118,20,16,0,5,29,6,0,148,24.3,,,maclepa01
361,Jamie Macoun,1998,1999,2,76,1,10,11,-1,38,1,0,0,0,10,0,0,73,1.4,1208,17:30,macouja01
362,Sean Avery,2002,2003,2,75,7,8,15,8,188,7,0,0,3,6,2,0,70,10.0,558,7:26,averyse01
363,Yuri Butsayev,2000,2002,3,75,6,4,10,-9,16,6,0,0,0,4,0,0,68,8.8,714,9:31,butsayu01
364,Jim Hay,1953,1955,3,75,1,5,6,,22,0,1,0,1,1,4,0,,,,,hayji01
365,Brad Marsh,1991,1992,2,75,4,7,11,5,69,4,0,0,1,5,0,2,45,8.9,,,marshbr01
366,John McKenzie,1960,1961,2,75,11,13,24,-12,63,10,1,0,2,12,1,0,68,16.2,,,mckenjo01
367,Ruslan Salei,2011,2011,1,75,2,8,10,0,48,2,0,0,0,8,0,0,75,2.7,1347,17:58,saleiru01
368,Steve Black,1950,1951,2,74,7,14,21,,55,7,0,0,1,13,1,0,,,,,blackst01
369,Marián Hossa*,2009,2009,1,74,40,31,71,27,63,30,10,0,8,17,13,1,307,13.0,1317,17:48,hossama01
370,Ab McDonald,1966,1972,3,74,10,19,29,2,8,8,2,0,0,18,1,0,125,8.0,,,mcdonab01
371,Ric Seiling,1987,1987,1,74,3,8,11,-5,49,3,0,0,0,8,0,0,35,8.6,,,seiliri01
372,Connie Brown,1939,1943,5,73,15,24,39,,12,13,2,0,5,21,3,0,,,,,brownco01
373,Bernie Federko*,1990,1990,1,73,17,40,57,-8,24,14,3,0,0,19,21,0,108,15.7,,,federbe01
374,Bob Connors,1929,1930,2,72,16,10,26,,108,,,,1,,,,,,,,connobo01
375,Gary Jarrett,1967,1968,2,72,18,21,39,-1,20,17,1,0,2,16,5,0,217,8.3,,,jarrega01
376,Leo Labine,1961,1962,2,72,5,13,18,-13,58,4,1,0,1,13,0,0,118,4.2,,,labinle01
377,Dmitri Bykov,2003,2003,1,71,2,10,12,1,43,1,1,0,0,7,3,0,58,3.4,1304,18:22,bykovdm01
378,Gerry Hart,1969,1972,4,71,2,7,9,-5,152,1,1,0,1,7,0,0,64,3.1,,,hartge01
379,Marc Bergevin,1996,1996,1,70,1,9,10,7,33,1,0,0,0,8,0,1,26,3.8,,,bergema01
380,Madison Bowey,2019,2020,2,70,4,17,21,-20,42,4,0,0,0,16,1,0,84,4.8,1258,17:59,boweyma01
381,Carl Brewer,1970,1970,1,70,2,37,39,43,51,2,0,0,0,21,15,1,109,1.8,,,breweca01
382,Mel Bridgman,1987,1988,2,70,8,13,21,5,61,7,0,1,2,13,0,0,53,15.1,,,bridgme01
383,Charlie Burns,1959,1959,1,70,9,11,20,,32,7,2,0,3,7,4,0,,,,,burnsch01
384,Jim Morrison,1960,1960,1,70,3,23,26,-13,62,1,2,0,0,19,4,0,141,2.1,,,morriji01
385,Teemu Pulkkinen,2014,2016,3,70,11,9,20,7,26,9,2,0,3,6,3,0,136,8.1,795,11:21,pulkkte01
386,Oskar Sundqvist,2022,2023,2,70,11,18,29,-3,37,9,2,0,1,13,5,0,79,13.9,1020,14:34,sundqos01
387,Larry Hillman,1955,1957,3,69,1,5,6,,57,1,0,0,0,4,1,0,,,,,hillmla01
388,Brent Hughes,1974,1974,1,69,1,21,22,-28,92,1,0,0,0,14,7,0,74,1.4,,,hughebr01
389,Bill Jennings,1941,1944,4,69,12,20,32,,20,10,2,0,3,18,2,0,,,,,jennibi01
390,George Lyle,1980,1982,3,69,18,20,38,-4,34,15,3,0,2,17,3,0,99,18.2,,,lylege01
391,Reg Sinclair,1953,1953,1,69,11,12,23,,36,5,6,0,4,8,4,0,,,,,sinclre01
392,Daniel Alfredsson*,2014,2014,1,68,18,31,49,2,10,14,4,0,4,17,14,0,151,11.9,1151,16:56,alfreda01
393,Stu Grimson,1995,1997,3,68,0,1,1,-15,165,0,0,0,0,1,0,0,23,0.0,,,grimsst01
394,Brad Richards,2016,2016,1,68,10,18,28,4,8,6,4,0,1,8,10,0,164,6.1,1006,14:48,richabr01
395,Jonatan Berggren,2023,2023,1,67,15,13,28,-14,16,10,5,0,0,9,4,0,98,15.3,902,13:28,berggjo02
396,Don Poile,1955,1958,2,67,7,9,16,,12,4,3,0,1,5,4,0,,,,,poiledo01
397,Enio Sclisizzi,1948,1952,4,67,12,9,21,,26,11,1,0,1,7,2,0,,,,,sclisen01
398,Gaye Stewart,1951,1951,1,67,18,13,31,,18,16,2,0,2,11,2,0,,,,,stewaga01
399,Ray Whitney,2004,2004,1,67,14,29,43,7,22,10,3,1,4,19,9,1,119,11.8,1099,16:24,whitnra01
400,Danny Markov,2007,2007,1,66,4,12,16,25,59,4,0,0,0,11,0,1,66,6.1,1246,18:53,markoda01
401,Luke Witkowski,2018,2022,3,66,1,5,6,-6,91,1,0,0,0,5,0,0,30,3.3,549,8:19,witkolu01
402,Larry Wright,1978,1978,1,66,3,6,9,-12,13,3,0,0,0,4,2,0,46,6.5,,,wrighla01
403,Rick Green,1991,1991,1,65,2,14,16,10,24,2,0,0,0,13,0,1,36,5.6,,,greenri01
404,Stan McCabe,1930,1931,2,65,9,5,14,,45,,,,0,,,,,,,,mccabst01
405,Jamie Rivers,2004,2006,2,65,3,5,8,9,53,3,0,0,0,5,0,0,35,8.6,644,9:55,riverja01
406,Joe Fisher,1940,1943,4,64,8,12,20,,13,8,0,0,2,12,0,0,,,,,fishejo01
407,Frank Foyston*,1927,1928,2,64,17,7,24,,30,,,,4,,,,,,,,foystfr01
408,Dave Lewis,1987,1988,2,64,2,5,7,10,84,2,0,0,0,5,0,0,40,5.0,,,lewisda02
409,Kevin McClelland,1990,1991,2,64,4,5,9,-9,190,4,0,0,0,5,0,0,25,16.0,,,mccleke01
410,Dale Rolfe,1970,1971,2,64,5,18,23,-2,60,5,0,0,1,15,2,1,152,3.3,,,rolfeda01
411,Daniel Shank,1990,1991,2,64,11,14,25,1,157,11,0,0,1,14,0,0,65,16.9,,,shankda01
412,Jimmy Herbert,1929,1930,2,63,10,8,18,,38,,,,1,,,,,,,,herbeji01
413,Brad Smith,1981,1985,5,63,10,3,13,-22,214,10,0,0,1,2,1,0,68,14.7,,,smithbr03
414,Alex Biega,2020,2021,2,62,0,6,6,-10,28,0,0,0,0,6,0,0,59,0.0,943,15:13,biegaal01
415,Bep Guidolin,1948,1949,2,62,12,10,22,,78,7,5,0,3,10,0,0,,,,,guidobe01
416,Mike Knuble,1997,1998,2,62,8,6,14,1,16,8,0,0,0,6,0,0,64,12.5,,,knublmi01
417,Gord Strate,1957,1959,3,62,0,0,0,,34,0,0,0,0,0,0,0,,,,,stratgo01
418,Rick Bowness,1978,1978,1,61,8,11,19,-8,76,6,2,0,2,10,1,0,46,17.4,,,bowneri01
419,Chris Cichocki,1986,1987,2,61,10,11,21,-9,23,8,1,1,0,9,2,0,76,13.2,,,cichoch01
420,Fred Glover,1950,1952,2,61,9,9,18,,25,4,5,0,1,5,4,0,,,,,glovefr01
421,Bert McInenly,1931,1932,2,61,3,6,9,,62,,,,0,,,,,,,,mcinebe01
422,Darryl Sittler*,1985,1985,1,61,11,16,27,-7,37,7,4,0,2,14,2,0,115,9.6,,,sittlda01
423,Brian Smith,1958,1961,3,61,2,8,10,-7,12,2,0,0,0,7,1,0,74,2.7,,,smithbr01
424,Wilf Starr,1934,1936,3,61,5,4,9,,17,5,0,0,0,4,0,0,,,,,starrwi01
425,Roy Conacher*,1947,1947,1,60,30,24,54,,6,20,10,0,2,14,10,0,,,,,conacro01
426,Aaron Downey,2008,2009,2,60,1,4,5,0,123,1,0,0,0,4,0,0,17,5.9,278,4:38,downeaa01
427,Taro Hirose,2019,2023,5,60,4,16,20,-17,14,3,1,0,1,9,7,0,58,6.9,757,12:37,hirosta01
428,Lou Marcon,1959,1963,3,60,0,4,4,-6,42,0,0,0,0,4,0,0,8,0.0,,,marcolo01
429,Ted Nolan,1982,1984,2,60,5,15,20,-17,71,3,0,2,1,14,1,0,82,6.1,,,nolante01
430,Troy Stecher,2021,2022,2,60,4,9,13,-19,21,4,0,0,0,9,0,0,78,5.1,1004,16:44,stechtr01
431,Billy Taylor,1947,1947,1,60,17,46,63,,35,13,4,0,3,28,18,0,,,,,taylobi01
432,Micah Aivazoff,1994,1994,1,59,4,4,8,-1,38,4,0,0,0,3,1,0,52,7.7,,,aivazmi01
433,Mike Korney,1974,1976,3,59,9,9,18,-20,41,7,2,0,1,8,1,0,73,12.3,,,kornemi01
434,Ace Bailey,1973,1974,2,58,11,25,36,-9,49,8,3,0,2,19,6,0,89,12.4,,,bailega01
435,Alan Kerr,1992,1992,1,58,3,8,11,1,133,3,0,0,1,8,0,0,41,7.3,,,kerral01
436,Kris King,1988,1989,2,58,3,3,6,-6,170,3,0,0,0,3,0,0,37,8.1,,,kingkr01
437,Don Luce,1971,1971,1,58,3,11,14,-6,18,3,0,0,0,11,0,0,71,4.2,,,lucedo01
438,Blake Dunlop,1984,1984,1,57,6,14,20,-13,20,4,1,1,0,12,0,2,67,9.0,,,dunlobl01
439,John Hilworth,1978,1980,3,57,1,1,2,-14,89,1,0,0,0,1,0,0,32,3.1,,,hilwojo01
440,Jim Nahrgang,1975,1977,3,57,5,12,17,-17,34,1,3,1,1,9,3,0,100,5.0,,,nahrgji01
441,Stan Weir,1983,1983,1,57,5,24,29,-1,2,4,1,0,1,22,2,0,59,8.5,,,weirst01
442,Pete Babando,1950,1950,1,56,6,6,12,,25,6,0,0,1,5,1,0,,,,,babanpe01
443,Larry Giroux,1975,1978,4,56,3,24,27,-25,91,2,1,0,1,9,15,0,85,3.5,,,giroula01
444,Hank Nowak,1975,1975,1,56,8,14,22,-34,69,7,1,0,0,14,0,0,110,7.3,,,nowakha01
445,Bud Poile*,1949,1949,1,56,21,21,42,,6,15,6,0,5,11,10,0,,,,,poilebu01
446,Marc Boileau,1962,1962,1,55,5,6,11,-18,8,3,2,0,1,6,0,0,55,9.1,,,boilema01
447,Dennis Hull,1978,1978,1,55,5,9,14,-20,6,3,2,0,1,7,2,0,72,6.9,,,hullde01
448,Eddie Johnstone,1984,1987,3,55,13,11,24,5,56,9,4,0,0,9,2,0,53,24.5,,,johnsed02
449,Nick Leddy,2022,2022,1,55,1,15,16,-33,16,1,0,0,0,10,5,0,52,1.9,1185,21:33,leddyni01
450,Ville Leino,2009,2010,2,55,9,7,16,-5,12,8,1,0,2,6,1,0,71,12.7,720,13:06,leinovi01
451,Larry Trader,1983,1985,2,55,3,9,12,3,45,2,1,0,0,7,2,0,54,5.6,,,tradela01
452,Tiger Williams,1985,1985,1,55,3,8,11,-15,163,3,0,0,0,6,0,2,34,8.8,,,williti01
453,Barry Cullen,1960,1960,1,54,4,9,13,-6,23,4,0,0,1,8,1,0,52,7.7,,,culleba01
454,Bob Falkenberg,1967,1972,5,54,1,5,6,-16,26,1,0,0,0,5,0,0,38,2.6,,,falkebo01
455,Jimmy Peters,1965,1968,4,54,6,7,13,-11,8,4,2,0,1,5,2,0,46,13.0,,,peterji02
