--- When using SR data, please cite us and provide a link and/or a mention.


 
,,,,,,Scoring,,,Scoring,,Goals,,,,Assists,,,,,Ice Time,,-additional
Rk,Player,From,To,Yrs,GP▼,G,A,PTS,+/-,PIM,EV,PP,SH,GW,EV,PP,SH,S,S%,TOI,ATOI,-9999
391,Jerry Korab,1974,1974,1,31,4,7,11,-18,64,1,3,0,0,2,4,1,75,5.3,,,korabje01
392,Brendan Leipsic,2018,2019,2,31,5,9,14,-13,12,5,0,0,2,7,2,0,63,7.9,455,14:41,leipsbr01
393,Darryl Sly,1971,1971,1,31,0,2,2,-1,10,0,0,0,0,2,0,0,13,0.0,,,slyda01
394,Troy Crowder,1997,1997,1,30,1,2,3,-6,52,1,0,0,0,2,0,0,11,9.1,,,crowdtr01
395,Phillip Di Giuseppe,2023,2023,1,30,6,6,12,-1,14,6,0,0,0,4,1,1,71,8.5,437,14:34,digiuph01
396,Lee Goren,2006,2007,2,30,1,2,3,-7,30,1,0,0,1,2,0,0,39,2.6,230,7:40,gorenle01
397,Jayce Hawryluk,2021,2021,1,30,2,3,5,-7,9,2,0,0,1,3,0,0,18,11.1,289,9:38,hawryja01
398,Brad Maxwell,1987,1987,1,30,1,7,8,-9,28,0,1,0,0,3,4,0,45,2.2,,,maxwebr02
399,Tommi Santala,2007,2007,1,30,1,5,6,0,24,1,0,0,0,5,0,0,20,5.0,221,7:22,santato01
400,Matt Pettinger,2008,2010,2,29,5,4,9,3,17,5,0,0,2,2,2,0,37,13.5,360,12:25,pettima01
401,Frank Corrado,2013,2015,3,28,2,0,2,-10,4,2,0,0,0,0,0,0,32,6.3,403,14:24,corrafr01
402,Travis Dermott,2022,2023,2,28,2,1,3,1,2,2,0,0,0,1,0,0,16,12.5,438,15:40,dermotr01
403,Don Kozak,1979,1979,1,28,2,5,7,-15,30,1,1,0,0,5,0,0,29,6.9,,,kozakdo01
404,William Lockwood,2021,2023,3,28,0,1,1,-12,11,0,0,0,0,1,0,0,28,0.0,309,11:03,lockwwi01
405,Jack Rathbone,2021,2023,3,28,2,3,5,-5,4,2,0,0,0,2,1,0,39,5.1,405,14:28,rathbja01
406,Ken Berry,1988,1989,2,27,4,4,8,1,11,3,1,0,0,4,0,0,36,11.1,,,berryke01
407,Guillaume Brisebois,2019,2023,4,27,1,2,3,-7,6,1,0,0,0,2,0,0,20,5.0,385,14:15,brisegu01
408,Justin Kurtz,2002,2002,1,27,3,5,8,-4,14,1,2,0,0,1,4,0,30,10.0,431,15:58,kurtzju01
409,Marc Reaume,1971,1971,1,27,0,2,2,-6,4,0,0,0,0,2,0,0,19,0.0,,,reaumma01
410,Ryan Shannon,2008,2008,1,27,5,8,13,-1,24,1,4,0,0,6,2,0,34,14.7,348,12:53,shannry01
411,Ed Hatoum,1971,1971,1,26,1,3,4,-14,21,0,0,1,0,1,2,0,27,3.7,,,hatoued01
412,František Kučera,1996,1997,2,26,1,0,1,5,10,1,0,0,0,0,0,0,37,2.7,,,kucerfr01
413,Philip Larsen,2017,2017,1,26,1,5,6,-8,4,1,0,0,0,3,2,0,32,3.1,428,16:28,larseph01
414,Dan Seguin,1971,1974,2,26,1,5,6,-8,46,1,0,0,0,4,1,0,20,5.0,,,seguida01
415,Rob Tudor,1979,1980,2,26,4,4,8,0,19,4,0,0,0,4,0,0,51,7.8,,,tudorro01
416,Christian Ruuttu,1995,1995,1,25,5,6,11,11,23,5,0,0,1,6,0,0,44,11.4,,,ruuttch01
417,Alexander Burmistrov,2018,2018,1,24,2,4,6,-5,12,1,1,0,0,3,1,0,18,11.1,287,11:59,burmial01
418,Nicklas Jensen,2013,2015,3,24,3,3,6,-3,10,3,0,0,1,2,1,0,37,8.1,341,14:13,jenseni01
419,Grant Martin,1984,1985,2,24,0,3,3,-10,45,0,0,0,0,3,0,0,8,0.0,,,martigr01
420,Glen Richardson,1976,1976,1,24,3,6,9,-1,19,3,0,0,0,5,1,0,27,11.1,,,richagl01
421,Rob Davison,2009,2009,1,23,0,2,2,-4,51,0,0,0,0,2,0,0,15,0.0,232,10:05,davisro01
422,Olli Juolevi,2021,2021,1,23,2,1,3,-1,0,2,0,0,0,1,0,0,24,8.3,304,13:13,juoleol01
423,Jim Mair,1973,1975,3,23,2,4,6,-3,8,1,1,0,1,1,3,0,63,3.2,,,mairji01
424,Ashton Sautner,2018,2020,3,23,0,3,3,2,4,0,0,0,0,3,0,0,25,0.0,317,13:47,sautnas01
425,Jim Wiste,1971,1971,1,23,1,2,3,-8,0,1,0,0,0,0,2,0,9,11.1,,,wisteji01
426,Justin Dowling,2022,2022,1,22,2,2,4,-3,2,2,0,0,0,2,0,0,17,11.8,211,9:35,dowliju01
427,Tyler Graovac,2020,2021,2,22,5,1,6,-5,8,2,3,0,0,1,0,0,22,22.7,186,8:28,graovty01
428,Randy Holt,1979,1979,1,22,1,3,4,-1,80,1,0,0,0,3,0,0,17,5.9,,,holtra01
429,Geoff Sanderson,1998,2004,2,22,3,7,10,-2,8,2,1,0,1,6,1,0,65,4.6,192,14:46,sandege01
430,Drew Callander,1979,1980,2,21,3,1,4,-11,2,3,0,0,0,1,0,0,22,13.6,,,calladr01
431,Randy Gregg,1992,1992,1,21,1,4,5,-3,24,1,0,0,0,3,1,0,19,5.3,,,greggra01
432,Kris Manery,1980,1980,1,21,2,1,3,-6,15,2,0,0,0,1,0,0,34,5.9,,,manerkr01
433,Brad Smith,1979,1980,2,21,1,3,4,-7,52,1,0,0,0,3,0,0,14,7.1,,,smithbr03
434,Michael Grabner,2010,2010,1,20,5,6,11,2,8,3,2,0,1,3,3,0,63,7.9,278,13:54,grabnmi01
435,Noah Juulsen,2022,2023,2,20,0,2,2,-3,6,0,0,0,0,2,0,0,11,0.0,297,14:51,juulsno01
436,Ian Kidd,1988,1989,2,20,4,7,11,-4,25,1,3,0,0,5,2,0,22,18.2,,,kiddia01
437,Len Lunde,1971,1971,1,20,1,3,4,-3,2,0,0,1,0,2,1,0,20,5.0,,,lundele01
438,Bryan Smolinski,2007,2007,1,20,4,3,7,-3,8,1,2,1,0,3,0,0,41,9.8,322,16:06,smolibr01
439,Jimmy Vesey,2021,2021,1,20,0,3,3,-10,6,0,0,0,0,2,0,1,26,0.0,302,15:06,veseyji02
440,Justin Bailey,2020,2022,3,19,0,0,0,-7,8,0,0,0,0,0,0,0,23,0.0,158,8:19,baileju01
441,Travis Boyd,2021,2021,1,19,2,0,2,-6,0,2,0,0,0,0,0,0,8,25.0,225,11:51,boydtr01
442,Brandon Convery,1998,1999,2,19,2,9,11,5,8,2,0,0,1,5,4,0,14,14.3,127,10:37,convebr01
443,Dan Kesa,1994,1994,1,19,2,4,6,-3,18,1,1,0,1,4,0,0,18,11.1,,,kesada01
444,Zenith Komarniski,2000,2003,2,19,1,1,2,-1,10,1,0,0,0,1,0,0,21,4.8,298,15:40,komarze01
445,Samuel Påhlsson,2012,2012,1,19,2,4,6,4,12,2,0,0,1,3,0,1,30,6.7,265,13:56,pahlssa01
446,Raimo Summanen,1987,1988,2,19,6,7,13,-5,2,5,1,0,0,5,2,0,29,20.7,,,summara01
447,Jeremy Welsh,2014,2014,1,19,1,0,1,-1,6,1,0,0,0,0,0,0,13,7.7,130,6:51,welshje01
448,Keith Carney,2006,2006,1,18,0,2,2,-5,14,0,0,0,0,1,1,0,14,0.0,441,24:30,carneke01
449,Jalen Chatfield,2021,2021,1,18,0,1,1,-11,12,0,0,0,0,1,0,0,14,0.0,242,13:26,chatfja01
450,Nathan McIver,2007,2008,2,18,0,0,0,-11,59,0,0,0,0,0,0,0,9,0.0,189,10:31,mcivena01
451,Nic Petan,2022,2022,1,18,0,2,2,-2,4,0,0,0,0,1,1,0,21,0.0,185,10:17,petanni01
452,Alexander Semak,1997,1997,1,18,2,1,3,-2,2,1,1,0,0,1,0,0,12,16.7,,,semakal01
453,Fred Speck,1972,1972,1,18,1,2,3,-15,0,1,0,0,0,2,0,0,23,4.3,,,speckfr01
454,Mike Stapleton,2001,2001,1,18,1,2,3,-6,8,0,1,0,0,2,0,0,9,11.1,179,9:58,staplmi01
455,Herberts Vasiļjevs,2002,2002,1,18,3,2,5,0,2,1,2,0,0,2,0,0,17,17.6,165,9:09,vasilhe01
456,Rod Buskas,1990,1990,1,17,0,3,3,1,36,0,0,0,0,3,0,0,11,0.0,,,buskaro01
457,Adam Clendening,2015,2015,1,17,0,2,2,1,8,0,0,0,0,1,1,0,15,0.0,297,17:27,clendad01
458,Victor Oreskovich,2011,2012,2,17,0,3,3,1,15,0,0,0,0,3,0,0,19,0.0,133,7:48,oreskvi01
459,Mathieu Schneider,2010,2010,1,17,2,3,5,0,12,1,1,0,0,2,1,0,14,14.3,259,15:15,schnema01
460,Vadim Sharifijanov,2000,2000,1,17,2,1,3,-7,14,1,1,0,0,0,1,0,26,7.7,224,13:11,shariva01
461,Mike Brown,2001,2002,2,16,0,0,0,1,77,0,0,0,0,0,0,0,3,0.0,57,3:34,brownmi01
462,Brian Glynn,1994,1994,1,16,0,0,0,-4,12,0,0,0,0,0,0,0,5,0.0,,,glynnbr01
463,Vitali Kravtsov,2023,2023,1,16,1,1,2,-3,4,0,1,0,0,0,1,0,17,5.9,173,10:50,kravtvi01
464,Derek Sanderson,1977,1977,1,16,7,9,16,5,30,3,2,2,1,6,3,0,21,33.3,,,sandede01
465,Eric Weinrich,2006,2006,1,16,0,0,0,-13,8,0,0,0,0,0,0,0,12,0.0,302,18:53,weinrer01
466,Christian Wolanin,2023,2023,1,16,0,3,3,5,4,0,0,0,0,2,1,0,16,0.0,252,15:45,wolanch01
467,Larry Bolonchuk,1973,1973,1,15,0,0,0,-11,6,0,0,0,0,0,0,0,11,0.0,,,bolonla01
468,Mel Bridgman,1989,1989,1,15,4,3,7,-4,10,2,2,0,0,1,2,0,17,23.5,,,bridgme01
469,Fedor Fedorov,2003,2004,2,15,0,2,2,0,8,0,0,0,0,2,0,0,12,0.0,152,10:08,fedorfe01
470,Dane Jackson,1994,1995,2,15,6,1,7,3,13,6,0,0,0,1,0,0,24,25.0,,,jacksda01
471,Marc Michaelis,2021,2021,1,15,0,0,0,-5,2,0,0,0,0,0,0,0,3,0.0,136,9:05,michama01
472,Cam Barker,2013,2013,1,14,0,2,2,-3,4,0,0,0,0,2,0,0,19,0.0,199,14:12,barkeca01
473,Micheal Ferland,2020,2020,1,14,1,4,5,-3,7,1,0,0,0,4,0,0,15,6.7,137,9:48,ferlami01
474,Don Gibson,1991,1991,1,14,0,3,3,-1,20,0,0,0,0,2,1,0,9,0.0,,,gibsodo02
475,Marc-André Gragnani,2012,2012,1,14,1,2,3,-4,6,1,0,0,0,2,0,0,12,8.3,216,15:25,gragnma01
476,Jussi Jokinen,2018,2018,1,14,4,6,10,7,2,4,0,0,0,4,2,0,19,21.1,180,12:49,jokinju01
477,Mike Lampman,1974,1974,1,14,1,0,1,-10,0,1,0,0,0,0,0,0,17,5.9,,,lampmmi01
478,Lawrence Nycholat,2009,2009,1,14,0,1,1,3,6,0,0,0,0,1,0,0,8,0.0,136,9:41,nychola01
479,Drew Shore,2017,2017,1,14,0,2,2,-3,4,0,0,0,0,2,0,0,11,0.0,168,11:58,shoredr01
480,Lars Zetterström,1979,1979,1,14,0,1,1,-10,2,0,0,0,0,1,0,0,12,0.0,,,zettela01
481,John Arbour,1971,1971,1,13,0,0,0,-5,12,0,0,0,0,0,0,0,9,0.0,,,arboujo01
482,Doug Bodger,2000,2000,1,13,0,1,1,-6,4,0,0,0,0,1,0,0,11,0.0,212,16:17,bodgedo01
483,Enrico Ciccone,1998,1998,1,13,0,1,1,-2,47,0,0,0,0,0,1,0,7,0.0,,,ciccoen01
484,Guillaume Desbiens,2010,2011,2,13,0,0,0,-3,12,0,0,0,0,0,0,0,4,0.0,98,7:31,desbigu01
485,Neil Eisenhut,1994,1994,1,13,1,3,4,0,21,1,0,0,0,3,0,0,13,7.7,,,eisenne01
486,Joseph Labate,2017,2017,1,13,0,0,0,-2,21,0,0,0,0,0,0,0,5,0.0,88,6:46,labatjo01
487,Paul Lawless,1988,1988,1,13,0,1,1,-9,0,0,0,0,0,1,0,0,15,0.0,,,lawlepa01
488,Brad Lukowich,2010,2010,1,13,1,1,2,5,4,1,0,0,1,1,0,0,1,100.0,146,11:13,lukowbr01
489,Andrey Pedan,2016,2016,1,13,0,0,0,-3,18,0,0,0,0,0,0,0,11,0.0,142,10:57,pedanan01
490,Brandon Reid,2003,2007,3,13,2,4,6,4,0,2,0,0,0,4,0,0,25,8.0,132,10:08,reidbr01
491,Martin Ručinský,2004,2004,1,13,1,2,3,2,10,1,0,0,0,2,0,0,45,2.2,248,19:03,rucinma01
492,Greg Adams,1989,1989,1,12,4,2,6,2,35,2,2,0,0,1,1,0,22,18.2,,,adamsgr01
493,Sean Brown,2006,2006,1,12,0,0,0,-3,8,0,0,0,0,0,0,0,12,0.0,171,14:15,brownse01
494,Brian Loney,1996,1996,1,12,2,3,5,2,6,2,0,0,0,3,0,0,19,10.5,,,loneybr01
495,Steve Pinizzotto,2013,2013,1,12,0,0,0,-6,29,0,0,0,0,0,0,0,9,0.0,120,10:00,pinizst01
496,Derek Roy,2013,2013,1,12,3,3,6,1,2,2,1,0,0,2,1,0,20,15.0,212,17:39,royde01
497,Alexander Sulzer,2012,2012,1,12,0,1,1,6,2,0,0,0,0,1,0,0,11,0.0,192,15:59,sulzeal01
498,Yannick Tremblay,2007,2007,1,12,1,2,3,-6,12,0,1,0,0,0,2,0,30,3.3,153,12:44,trembya01
499,Chris O'Sullivan,2000,2000,1,11,0,5,5,2,2,0,0,0,0,3,2,0,16,0.0,196,17:47,osullch01
500,Lane Pederson,2023,2023,1,11,1,2,3,3,15,1,0,0,0,2,0,0,15,6.7,141,12:50,pederla01
501,Ryan Spooner,2019,2019,1,11,0,4,4,-1,0,0,0,0,0,3,1,0,18,0.0,150,13:36,spoonry01
502,Howie Young,1971,1971,1,11,0,2,2,-7,25,0,0,0,0,0,2,0,18,0.0,,,youngho01
503,Peter Bakovic,1988,1988,1,10,2,0,2,-1,48,2,0,0,0,0,0,0,7,28.6,,,bakovpe01
504,Byron Bitz,2012,2012,1,10,1,3,4,2,14,1,0,0,0,3,0,0,6,16.7,105,10:30,bitzby01
505,Joseph Cramarossa,2017,2017,1,10,0,0,0,-1,9,0,0,0,0,0,0,0,10,0.0,106,10:35,cramajo01
506,Gary Leeman,1995,1995,1,10,2,0,2,-3,0,2,0,0,1,0,0,0,14,14.3,,,leemaga01
507,Tyler Toffoli,2020,2020,1,10,6,4,10,3,4,5,1,0,1,2,2,0,38,15.8,182,18:15,toffoty01
508,Jesse Bélanger,1996,1996,1,9,3,0,3,0,4,2,1,0,1,0,0,0,11,27.3,,,belanje01
509,Marc Bergevin,2004,2004,1,9,0,2,2,2,2,0,0,0,0,2,0,0,7,0.0,93,10:19,bergema01
510,Mike Christie,1981,1981,1,9,1,1,2,9,0,1,0,0,0,1,0,0,5,20.0,,,chrismi01
511,Alexandre Grenier,2016,2017,2,9,0,0,0,-5,2,0,0,0,0,0,0,0,10,0.0,88,9:49,grenial01
512,Kellan Lain,2014,2014,1,9,1,0,1,1,21,1,0,0,0,0,0,0,7,14.3,47,5:13,lainke01
513,Craig Levie,1987,1987,1,9,0,1,1,3,13,0,0,0,0,1,0,0,8,0.0,,,leviecr01
514,Jeff Rohlicek,1988,1989,2,9,0,0,0,-4,8,0,0,0,0,0,0,0,4,0.0,,,rohlije01
515,Ľubomír Vaic,1998,2000,2,9,1,1,2,-2,2,1,0,0,0,1,0,0,10,10.0,30,7:28,vaiclu01
516,Sven Butenschön,2006,2006,1,8,0,0,0,1,10,0,0,0,0,0,0,0,4,0.0,113,14:05,butensv01
517,Todd Hawkins,1989,1990,2,8,0,0,0,-2,15,0,0,0,0,0,0,0,5,0.0,,,hawkito01
518,Tim Lenardon,1990,1990,1,8,1,0,1,-2,4,1,0,0,0,0,0,0,9,11.1,,,lenarti01
519,Brandon McMillan,2015,2015,1,8,0,1,1,-1,0,0,0,0,0,1,0,0,7,0.0,88,11:02,mcmilbr01
520,Dave Morrison,1985,1985,1,8,0,0,0,-6,0,0,0,0,0,0,0,0,8,0.0,,,morrida01
521,Yann Sauvé,2011,2014,2,8,0,0,0,-4,0,0,0,0,0,0,0,0,7,0.0,102,12:44,sauveya01
522,Sergei Shirokov,2010,2011,2,8,1,0,1,-3,2,1,0,0,0,0,0,0,10,10.0,98,12:12,shirose01
523,Steve Washburn,1999,1999,1,8,0,0,0,0,2,0,0,0,0,0,0,0,6,0.0,65,8:05,washbst01
524,Patrick Coulombe,2007,2007,1,7,0,1,1,-6,4,0,0,0,0,1,0,0,11,0.0,95,13:38,coulopa01
525,Martin Grenier,2004,2004,1,7,1,0,1,3,9,1,0,0,0,0,0,0,6,16.7,48,6:50,grenima01
526,Akito Hirose,2023,2023,1,7,0,3,3,-1,4,0,0,0,0,1,2,0,4,0.0,122,17:28,hirosak01
527,Joe Kocur,1996,1996,1,7,0,1,1,-3,19,0,0,0,0,1,0,0,1,0.0,,,kocurjo01
528,Kole Lind,2021,2021,1,7,0,0,0,-4,0,0,0,0,0,0,0,0,4,0.0,92,13:09,lindko01
529,Joe McDonnell,1982,1982,1,7,0,1,1,-2,12,0,0,0,0,1,0,0,6,0.0,,,mcdonjo01
530,Tomáš Mojžíš,2006,2006,1,7,0,1,1,2,12,0,0,0,0,1,0,0,7,0.0,98,13:57,mojzito01
531,Joel Perrault,2011,2011,1,7,0,0,0,-1,0,0,0,0,0,0,0,0,3,0.0,50,7:12,perrajo01
532,Mário Bližňák,2010,2011,2,6,1,0,1,-1,0,1,0,0,0,0,0,0,2,50.0,43,7:15,bliznma01
533,Raphael Diaz,2014,2014,1,6,1,1,2,-3,0,1,0,0,0,0,1,0,9,11.1,96,15:58,diazra01
534,Mike Duco,2012,2012,1,6,0,2,2,1,5,0,0,0,0,2,0,0,4,0.0,48,8:03,ducomi01
535,Andrew Gordon,2013,2013,1,6,0,0,0,-1,0,0,0,0,0,0,0,0,2,0.0,51,8:25,gordoan01
536,Pat Kavanagh,2003,2004,2,6,2,0,2,2,2,2,0,0,1,0,0,0,5,40.0,55,9:11,kavanpa01
537,Mark Mancari,2012,2012,1,6,0,0,0,0,0,0,0,0,0,0,0,0,5,0.0,50,8:19,mancama01
538,Aidan McDonough,2023,2023,1,6,1,0,1,-2,2,1,0,0,0,0,0,0,4,25.0,56,9:19,mcdonai01
539,Stéphane Morin,1993,1994,2,6,1,2,3,-1,6,1,0,0,0,2,0,0,9,11.1,,,morinst01
540,Sergei Nemchinov,1997,1997,1,6,2,3,5,4,4,2,0,0,1,3,0,0,7,28.6,,,nemchse01
541,Mike Stevens,1985,1985,1,6,0,3,3,-2,6,0,0,0,0,3,0,0,10,0.0,,,stevemi01
542,Marco Sturm,2012,2012,1,6,0,0,0,-5,2,0,0,0,0,0,0,0,3,0.0,83,13:53,sturmma01
543,Claude Vilgrain,1988,1988,1,6,1,1,2,-3,0,1,0,0,0,1,0,0,7,14.3,,,vilgrcl01
544,Michael Zalewski,2014,2017,3,6,0,2,2,2,2,0,0,0,0,1,1,0,4,0.0,68,11:19,zalewmi01
545,Bruce Affleck,1980,1980,1,5,0,1,1,0,0,0,0,0,0,1,0,0,3,0.0,,,afflebr01
546,Greg Hubick,1980,1980,1,5,0,1,1,-1,0,0,0,0,0,1,0,0,4,0.0,,,hubicgr01
547,Cole McWard,2023,2023,1,5,1,0,1,0,0,1,0,0,0,0,0,0,6,16.7,71,14:13,mcwarco01
548,Griffen Molino,2017,2017,1,5,0,0,0,-2,0,0,0,0,0,0,0,0,3,0.0,53,10:35,molingr01
549,Paul O'Neil,1974,1974,1,5,0,0,0,-2,0,0,0,0,0,0,0,0,2,0.0,,,oneilpa01
550,Dan Woodley,1988,1988,1,5,2,0,2,1,17,2,0,0,0,0,0,0,3,66.7,,,woodlda01
551,Jonas Andersson,2011,2011,1,4,0,0,0,1,0,0,0,0,0,0,0,0,1,0.0,24,6:03,anderjo02
552,Kris Beech,2008,2008,1,4,1,1,2,1,0,1,0,0,0,1,0,0,6,16.7,38,9:37,beechkr01
553,Robb Gordon,1999,1999,1,4,0,0,0,0,2,0,0,0,0,0,0,0,1,0.0,35,8:50,gordoro01
554,Filip Hronek,2023,2023,1,4,0,1,1,-1,0,0,0,0,0,1,0,0,2,0.0,97,24:17,hronefi01
555,Jason Krog,2009,2009,1,4,1,0,1,0,2,0,1,0,0,0,0,0,5,20.0,41,10:14,krogja01
556,Brad Leeb,2000,2002,2,4,0,0,0,-1,2,0,0,0,0,0,0,0,4,0.0,43,10:51,leebbr01
557,Evan Oberg,2010,2011,2,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,32,8:03,obergev01
558,Ryan Parent,2011,2011,1,4,0,0,0,-3,0,0,0,0,0,0,0,0,3,0.0,56,13:54,parenry01
559,Nathan Smith,2004,2007,3,4,0,0,0,-1,0,0,0,0,0,0,0,0,3,0.0,30,7:32,smithna02
560,Ryan Bonni,2000,2000,1,3,0,0,0,-1,0,0,0,0,0,0,0,0,1,0.0,29,9:37,bonniry01
561,Jack Capuano,1991,1991,1,3,0,0,0,0,0,0,0,0,0,0,0,0,4,0.0,,,capuaja01
562,Dennis McCord,1974,1974,1,3,0,0,0,0,6,0,0,0,0,0,0,0,2,0.0,,,mccorde01
563,Brad Moran,2007,2007,1,3,0,1,1,0,2,0,0,0,0,0,1,0,3,0.0,38,12:38,moranbr01
564,Michel Ouellet,2009,2009,1,3,0,0,0,1,0,0,0,0,0,0,0,0,3,0.0,29,9:39,ouellmi01
565,Pascal Pelletier,2014,2014,1,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,27,8:57,pellepa01
566,Sean Pronger,2004,2004,1,3,0,1,1,-1,4,0,0,0,0,1,0,0,6,0.0,31,10:17,prongse01
567,Brogan Rafferty,2019,2021,2,3,0,1,1,-2,0,0,0,0,0,1,0,0,4,0.0,41,13:33,raffebr01
568,Aatu Räty,2023,2023,1,3,0,1,1,-1,0,0,0,0,0,1,0,0,0,,21,6:51,ratyaa01
569,Anton Rodin,2017,2017,1,3,0,1,1,1,0,0,0,0,0,1,0,0,2,0.0,27,8:55,rodinan01
570,Bill Sweatt,2012,2013,2,3,0,0,0,-1,0,0,0,0,0,0,0,0,2,0.0,23,7:42,sweatbi01
571,Lee Sweatt,2011,2011,1,3,1,1,2,4,2,1,0,0,1,1,0,0,4,25.0,40,13:23,sweatle01
572,Ossi Väänänen,2009,2009,1,3,0,1,1,1,0,0,0,0,0,1,0,0,2,0.0,28,9:28,vaanaos01
573,Robin Bawa,1992,1992,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,,,bawaro01
574,Madison Bowey,2022,2022,1,2,0,0,0,-3,0,0,0,0,0,0,0,0,0,,31,15:44,boweyma01
575,Bob Cook,1971,1971,1,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0.0,,,cookbo01
576,Brandon DeFazio,2015,2015,1,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0.0,12,5:57,defazbr01
577,Benn Ferriero,2014,2014,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,,9,4:22,ferribe01
578,Peter Folco,1974,1974,1,2,0,0,0,-1,0,0,0,0,0,0,0,0,0,,,,folcope01
579,Dan Gloor,1974,1974,1,2,0,0,0,-2,0,0,0,0,0,0,0,0,0,,,,gloorda01
580,Larry Gould,1974,1974,1,2,0,0,0,-2,0,0,0,0,0,0,0,0,0,,,,gouldla01
581,Bruce Holloway,1985,1985,1,2,0,0,0,-1,0,0,0,0,0,0,0,0,0,,,,hollobr01
582,Derek Joslin,2013,2013,1,2,0,0,0,-2,0,0,0,0,0,0,0,0,2,0.0,34,17:00,joslide01
583,Kevin Primeau,1981,1981,1,2,0,0,0,0,4,0,0,0,0,0,0,0,0,,,,primeke01
584,Jesse Schultz,2007,2007,1,2,0,0,0,0,0,0,0,0,0,0,0,0,6,0.0,20,10:09,schulje01
585,Steve Stone,1974,1974,1,2,0,0,0,-2,0,0,0,0,0,0,0,0,1,0.0,,,stonest01
586,Alexei Tezikov,2002,2002,1,2,0,0,0,2,0,0,0,0,0,0,0,0,0,,24,11:46,tezikal01
587,Jozef Balej,2006,2006,1,1,0,1,1,1,0,0,0,0,0,1,0,0,3,0.0,8,7:56,balejjo01
588,Ken Block,1971,1971,1,1,0,0,0,-1,0,0,0,0,0,0,0,0,0,,,,blockke01
589,Cam Brown,1991,1991,1,1,0,0,0,0,7,0,0,0,0,0,0,0,0,,,,brownca01
590,Dale Dunbar,1986,1986,1,1,0,0,0,0,2,0,0,0,0,0,0,0,0,,,,dunbada01
591,Taylor Fedun,2016,2016,1,1,0,1,1,1,0,0,0,0,0,1,0,0,0,,19,18:48,fedunta01
592,Zack Fitzgerald,2008,2008,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,13,13:20,fitzgza01
593,Alex Friesen,2016,2016,1,1,0,0,0,-2,0,0,0,0,0,0,0,0,1,0.0,12,11:43,friesal01
594,Jonah Gadjovich,2021,2021,1,1,0,0,0,-1,17,0,0,0,0,0,0,0,0,,5,4:55,gadjojo01
595,Steve Hazlett,1980,1980,1,1,0,0,0,-1,0,0,0,0,0,0,0,0,2,0.0,,,hazlest01
596,Philip Holm,2018,2018,1,1,0,0,0,-2,0,0,0,0,0,0,0,0,0,,15,15:12,holmph01
597,Ron Homenuke,1973,1973,1,1,0,0,0,-3,0,0,0,0,0,0,0,0,1,0.0,,,homenro01
598,Bob Hurlburt,1975,1975,1,1,0,0,0,0,2,0,0,0,0,0,0,0,0,,,,hurlbbo01
599,Mikko Jokela,2003,2003,1,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0.0,5,5:09,jokelmi01
600,Brett MacDonald,1988,1988,1,1,0,0,0,-1,0,0,0,0,0,0,0,0,0,,,,macdobr01
601,Evan McEneny,2017,2017,1,1,0,0,0,-1,0,0,0,0,0,0,0,0,1,0.0,15,15:08,mceneev01
602,Dan Ratushny,1993,1993,1,1,0,1,1,0,2,0,0,0,0,1,0,0,2,0.0,,,ratusda01
603,Sheldon Rempal,2022,2022,1,1,0,0,0,-1,0,0,0,0,0,0,0,0,2,0.0,9,9:11,rempash01
604,Borna Rendulic,2017,2017,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,5,4:51,rendubo01
605,Prestin Ryan,2006,2006,1,1,0,0,0,-1,2,0,0,0,0,0,0,0,0,,8,7:30,ryanpr01
606,Hunter Shinkaruk,2016,2016,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,10,9:35,shinkhu01
607,Gene Sobchuk,1974,1974,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,sobchge01
608,Josh Teves,2019,2019,1,1,0,0,0,-1,2,0,0,0,0,0,0,0,0,,14,13:40,tevesjo01
609,Sid Veysey,1978,1978,1,1,0,0,0,-1,0,0,0,0,0,0,0,0,0,,,,veysesi01


Provided by <a href="https://www.sports-reference.com/sharing.html?utm_source=direct&utm_medium=Share&utm_campaign=ShareTool">Hockey-Reference.com</a>: <a href="https://www.hockey-reference.com/teams/VAN/skaters.html?sr&utm_source=direct&utm_medium=Share&utm_campaign=ShareTool#stats">View Original Table</a><br>Generated 8/24/2023.
