--- When using SR data, please cite us and provide a link and/or a mention.


 
,,,,,,Scoring,,,Scoring,,Goals,,,,Assists,,,,,Ice Time,,-additional
Rk,Player,From,To,Yrs,GP▼,G,A,PTS,+/-,PIM,EV,PP,SH,GW,EV,PP,SH,S,S%,TOI,ATOI,-9999
504,Roman Horák,2014,2014,1,2,1,0,1,-1,0,1,0,0,0,0,0,0,2,50.0,24,12:06,horakro01
505,John LeBlanc,1989,1989,1,2,1,0,1,0,0,1,0,0,0,0,0,0,5,20.0,,,leblajo01
506,Keegan Lowe,2018,2018,1,2,0,0,0,-1,0,0,0,0,0,0,0,0,4,0.0,28,13:54,loweke02
507,Doug Lynch,2004,2004,1,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0.0,21,10:16,lynchdo01
508,Darcy Martini,1994,1994,1,2,0,0,0,-1,0,0,0,0,0,0,0,0,0,,,,martida01
509,Colin McDonald,2010,2010,1,2,1,0,1,1,0,1,0,0,0,0,0,0,3,33.3,13,6:42,mcdonco01
510,Scott Metcalfe,1988,1988,1,2,0,0,0,-1,0,0,0,0,0,0,0,0,0,,,,metcasc01
511,Alexei Mikhnov,2007,2007,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,,14,6:52,mikhnal01
512,Richard Petiot,2011,2011,1,2,0,0,0,1,2,0,0,0,0,0,0,0,1,0.0,26,13:05,petiori01
513,Michel Picard,2000,2000,1,2,0,0,0,0,2,0,0,0,0,0,0,0,2,0.0,20,9:56,picarmi01
514,Jim Playfair,1984,1984,1,2,1,1,2,4,2,1,0,0,0,1,0,0,2,50.0,,,playfji01
515,Martin Ručinský,1992,1992,1,2,0,0,0,-3,0,0,0,0,0,0,0,0,1,0.0,,,rucinma01
516,Tomáš Sršeň,1991,1991,1,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0.0,,,srsento01
517,Nick Stajduhar,1996,1996,1,2,0,0,0,2,4,0,0,0,0,0,0,0,1,0.0,,,stajdni01
518,Vladimir Vorobiev,1999,1999,1,2,2,0,2,1,2,2,0,0,0,0,0,0,5,40.0,23,11:35,vorobvl01
519,Nathan Walker,2018,2018,1,2,0,0,0,-1,2,0,0,0,0,0,0,0,2,0.0,21,10:20,walkena01
520,Brad Zavisha,1994,1994,1,2,0,0,0,-2,0,0,0,0,0,0,0,0,1,0.0,,,zavisbr01
521,Bobby Allen,2003,2003,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,3,2:53,allenbo01
522,John Bednarski,1980,1980,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0.0,,,bednajo01
523,Bruce Bell,1990,1990,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,,,bellbr01
524,Tom Bladon,1981,1981,1,1,0,0,0,-1,0,0,0,0,0,0,0,0,0,,,,bladoto01
525,Jozef Čierny,1994,1994,1,1,0,0,0,-1,0,0,0,0,0,0,0,0,0,,,,ciernjo01
526,Dean Clark,1984,1984,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,clarkde01
527,Jason Demers,2023,2023,1,1,0,0,0,-1,0,0,0,0,0,0,0,0,1,0.0,11,10:44,demerja01
528,Nick Fotiu,1989,1989,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,,,,fotiuni01
529,Seth Griffith,2022,2022,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,,6,5:37,griffse01
530,Chris Hajt,2001,2001,1,1,0,0,0,-1,0,0,0,0,0,0,0,0,0,,8,7:38,hajtch01
531,Curtis Hamilton,2015,2015,1,1,0,0,0,0,5,0,0,0,0,0,0,0,0,,8,8:01,hamilcu01
532,Dean Hopkins,1986,1986,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,hopkide01
533,Milan Kytnár,2012,2012,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,6,5:31,kytnami01
534,Tommy Lehman,1990,1990,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,,,,lehmato01
535,Johan Motin,2010,2010,1,1,0,0,0,-1,0,0,0,0,0,0,0,0,0,,14,14:08,motinjo01
536,Bryan Rodney,2012,2012,1,1,0,0,0,-1,0,0,0,0,0,0,0,0,0,,13,13:17,rodnebr01
537,Dmitri Samorukov,2022,2022,1,1,0,0,0,-2,0,0,0,0,0,0,0,0,0,,2,2:28,samordm01
538,Tim Sestito,2009,2009,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,6,5:53,sestiti01
539,Bogdan Yakimov,2015,2015,1,1,0,0,0,-1,0,0,0,0,0,0,0,0,1,0.0,11,11:19,yakimbo01


Provided by <a href="https://www.sports-reference.com/sharing.html?utm_source=direct&utm_medium=Share&utm_campaign=ShareTool">Hockey-Reference.com</a>: <a href="https://www.hockey-reference.com/teams/EDM/skaters.html?sr&utm_source=direct&utm_medium=Share&utm_campaign=ShareTool#stats">View Original Table</a><br>Generated 8/24/2023.
