--- When using SR data, please cite us and provide a link and/or a mention.


 
,,,,,,Scoring,,,Scoring,,Goals,,,,Assists,,,,,Ice Time,,-additional
Rk,Player,From,To,Yrs,GP▼,G,A,PTS,+/-,PIM,EV,PP,SH,GW,EV,PP,SH,S,S%,TOI,ATOI,-9999
208,Neil Wilkinson,1996,1999,4,122,4,14,18,-2,169,3,1,0,0,12,1,1,88,4.5,239,9:58,wilkine01
209,Nick Libett,1980,1981,2,121,20,18,38,-17,18,17,2,1,3,17,1,0,165,12.1,,,libetni01
210,Rico Fata,2003,2006,3,120,21,26,47,-57,74,13,6,2,1,15,9,2,230,9.1,2054,17:07,fatari01
211,Chris Joseph,1988,1996,3,120,10,28,38,11,129,7,3,0,1,20,7,1,180,5.6,,,josepch01
212,Mike Matheson,2021,2022,2,118,16,31,47,21,61,16,0,0,6,28,3,0,226,7.1,2211,18:44,mathemi01
213,Gord Dineen,1989,1992,4,117,2,10,12,-5,173,2,0,0,0,10,0,0,69,2.9,,,dineego01
214,Pete Mahovlich,1978,1979,2,117,39,75,114,-7,76,23,14,2,1,52,21,2,354,11.0,,,mahovpe01
215,Stan Gilbertson,1976,1977,2,115,19,17,36,-12,19,16,3,0,1,15,2,0,148,12.8,,,gilbest01
216,Tanner Glass,2013,2014,2,115,5,10,15,-19,152,4,1,0,0,10,0,0,94,5.3,1273,11:04,glassta01
217,Leo Boivin*,1968,1969,2,114,14,26,40,-22,100,8,6,0,2,21,5,0,237,5.9,,,boivile01
218,Gene Ubriaco,1968,1969,2,114,33,26,59,-12,30,26,7,0,5,18,8,0,219,15.1,,,ubriage01
219,Robert Bortuzzo,2012,2015,4,113,4,16,20,-5,171,4,0,0,0,15,0,1,100,4.0,1688,14:56,borturo01
220,Alex Hicks,1997,1998,2,113,12,28,40,-2,130,12,0,0,4,26,1,1,135,8.9,,,hicksal01
221,Dave Schultz,1978,1979,2,113,13,34,47,-11,533,13,0,0,1,32,2,0,151,8.6,,,schulda01
222,Richard Park,1995,2012,4,112,11,14,25,2,50,9,0,2,5,11,2,1,111,9.9,589,10:55,parkri01
223,Trevor Daley,2016,2017,2,109,11,30,41,15,63,9,2,0,0,20,9,1,171,6.4,2225,20:25,daleytr01
224,Arron Asham,2011,2012,2,108,10,17,27,-5,122,10,0,0,0,17,0,0,109,9.2,1011,9:22,ashamar01
225,Dave McLlwain,1988,1996,3,108,14,14,28,-17,48,13,1,0,1,13,1,0,98,14.3,,,mcllwda01
226,Eric Fehr,2016,2017,2,107,14,11,25,3,33,10,0,4,5,10,1,0,135,10.4,1287,12:01,fehrer01
227,Jean-Guy Lagace,1969,1975,4,106,4,20,24,-22,119,2,1,1,1,16,3,1,107,3.7,,,lagacje01
228,Ron Lalonde,1973,1975,3,106,10,20,30,3,16,9,0,1,2,19,1,0,87,11.5,,,lalonro01
229,Mark Taylor,1984,1985,2,106,31,41,72,-24,43,20,9,2,2,31,10,0,152,20.4,,,tayloma01
230,Scott Wilson,2015,2018,4,106,13,19,32,-2,44,13,0,0,2,19,0,0,169,7.7,1146,10:49,wilsosc01
231,Bill Speer,1968,1969,2,102,4,17,21,-29,71,2,2,0,1,11,6,0,144,2.8,,,speerbi01
232,Jock Callander,1988,1990,3,101,21,28,49,-16,114,15,6,0,2,19,9,0,116,18.1,,,callajo01
233,Rickard Rakell,2022,2023,2,101,32,41,73,2,20,21,11,0,3,30,11,0,291,11.0,1835,18:10,rakelri01
234,Kris Beech,2002,2008,4,100,10,17,27,-29,59,8,2,0,0,11,6,0,144,6.9,1289,12:54,beechkr01
235,Dustin Jeffrey,2009,2014,6,100,15,13,28,4,10,13,1,1,1,13,0,0,125,12.0,1183,11:50,jeffrdu01
236,Brandon Tanev,2020,2021,2,100,18,23,41,11,38,15,0,3,4,20,1,2,138,13.0,1466,14:39,tanevbr01
237,Bob McManama,1974,1976,3,99,11,25,36,-6,28,10,0,1,1,22,2,1,107,10.3,,,mcmanbo01
238,Mike Corrigan,1977,1978,2,98,22,39,61,-18,46,20,2,0,1,28,11,0,161,13.7,,,corrimi01
239,André St. Laurent,1982,1984,3,96,23,14,37,-13,130,20,2,1,1,13,1,0,165,13.9,,,stlauan01
240,Andy Brickley,1984,1985,2,95,25,35,60,-19,19,16,8,1,3,27,7,1,133,18.8,,,brickan01
241,Bill Guerin,2009,2010,2,95,26,31,57,-6,93,15,11,0,5,20,11,0,272,9.6,1618,17:02,gueribi01
242,Jim Hamilton,1978,1985,8,95,14,18,32,-10,28,13,1,0,1,16,2,0,143,9.8,,,hamilji01
243,Pierre-Olivier Joseph,2021,2023,3,95,6,20,26,7,52,5,1,0,1,18,2,0,142,4.2,1485,15:38,joseppi01
244,Kevin McCarthy,1984,1985,2,95,13,26,39,-54,82,11,1,1,0,19,6,1,103,12.6,,,mccarke01
245,Dale Tallon,1979,1980,2,95,10,33,43,-18,53,4,6,0,4,19,13,1,137,7.3,,,talloda01
246,Sam Lafferty,2020,2022,3,94,6,15,21,-1,64,6,0,0,1,15,0,0,98,6.1,901,9:35,laffesa01
247,John LeClair,2006,2007,2,94,24,34,58,-26,73,14,9,1,0,15,19,0,162,14.8,1399,14:53,leclajo01
248,Jiří Hrdina,1991,1992,2,93,9,27,36,2,29,7,1,1,1,23,4,0,109,8.3,,,hrdinji01
249,Josef Beránek,1997,2001,3,91,16,19,35,-14,65,12,4,0,2,14,5,0,199,8.0,1268,15:17,beranjo01
250,Jussi Jokinen,2013,2014,2,91,28,40,68,15,24,21,7,0,4,22,18,0,185,15.1,1421,15:37,jokinju01
251,Toby Petersen,2001,2002,2,91,10,16,26,-12,8,8,1,1,1,14,2,0,141,7.1,1129,12:25,peterto01
252,Jamie Pushor,2002,2003,2,91,3,3,6,-31,106,3,0,0,0,3,0,0,68,4.4,1575,17:19,pushoja01
253,Paul Andrea,1968,1969,2,90,18,27,45,-15,4,8,10,0,2,12,15,0,137,13.1,,,andrepa01
254,Earl Ingarfield,1968,1969,2,90,23,37,60,-25,16,17,5,1,0,29,8,0,181,12.7,,,ingarea01
255,Steve Gatzos,1982,1985,4,89,15,20,35,-31,83,12,3,0,2,16,4,0,141,10.6,,,gatzost01
256,Bryan Maxwell,1984,1985,2,89,3,20,23,-23,141,3,0,0,0,13,5,2,83,3.6,,,maxwebr01
257,Georges Laraque,2007,2008,2,88,4,11,15,-3,159,4,0,0,2,11,0,0,39,10.3,676,7:41,laraqge01
258,Ville Nieminen,2002,2003,2,88,10,14,24,-27,101,8,0,2,1,11,3,0,97,10.3,1271,14:26,niemivi01
259,Chris Conner,2010,2014,3,87,13,11,24,1,12,13,0,0,4,11,0,0,119,10.9,1009,11:36,connech01
260,Dmitri Mironov,1996,1997,2,87,4,36,40,15,112,3,1,0,2,26,8,2,105,3.8,,,mirondm01
261,Eddie Shack,1972,1973,2,87,30,29,59,-4,96,18,12,0,5,17,12,0,239,12.6,,,shacked01
262,Todd Charlesworth,1984,1988,5,86,3,9,12,-34,41,3,0,0,1,8,1,0,79,3.8,,,charlto01
263,Kent Manderville,2002,2003,2,86,3,5,8,-21,50,3,0,0,1,5,0,0,76,3.9,959,11:09,mandeke01
264,David Perron,2015,2016,2,86,16,22,38,-21,70,12,4,0,1,16,6,0,218,7.3,1423,16:33,perroda01
265,Brian Spencer,1978,1979,2,86,9,11,20,-17,81,9,0,0,1,10,1,0,103,8.7,,,spencbr01
266,Mark Letestu,2010,2012,3,85,15,14,29,-4,17,11,4,0,3,12,2,0,146,10.3,1150,13:32,letesma01
267,Randy Boyd,1982,1984,3,84,4,17,21,-43,126,3,1,0,0,10,7,0,141,2.8,,,boydra01
268,Rick Kessell,1970,1973,4,84,2,18,20,-9,4,2,0,0,0,14,4,0,68,2.9,,,kesseri01
269,Barry Pederson,1990,1991,2,84,10,26,36,-8,50,8,2,0,2,19,7,0,84,11.9,,,pederba01
270,Jamie Oleksiak,2018,2019,2,83,8,17,25,18,106,7,1,0,1,17,0,0,99,8.1,1389,16:44,oleksja01
271,Krzysztof Oliwa,2001,2002,2,83,1,4,5,-9,281,1,0,0,0,3,1,0,48,2.1,447,5:23,oliwakr01
272,Tracy Pratt,1969,1970,2,83,5,12,17,-33,158,5,0,0,1,11,1,0,83,6.0,,,pratttr01
273,Tony Tanti,1990,1991,2,83,20,30,50,-10,66,10,10,0,0,19,11,0,163,12.3,,,tantito01
274,Matt Bradley,2004,2004,1,82,7,9,16,-27,65,7,0,0,1,8,1,0,85,8.2,1049,12:48,bradlma01
275,Mike Eastwood,2004,2004,1,82,4,15,19,-18,40,4,0,0,1,13,0,2,55,7.3,1160,14:09,eastwmi01
276,Nick Spaling,2015,2015,1,82,9,18,27,-2,26,8,1,0,0,18,0,0,90,10.0,1250,15:14,spalini01
277,Darryl Sydor,2008,2009,2,82,2,13,15,6,28,1,1,0,0,10,3,0,66,3.0,1414,17:15,sydorda01
278,Mike Needham,1993,1994,2,81,9,5,14,-1,16,9,0,0,3,4,1,0,55,16.4,,,needhmi01
279,Randy Robitaille,2002,2003,2,81,15,32,47,-9,24,11,4,0,3,22,10,0,152,9.9,1298,16:01,robitra01
280,Bryan Smolinski,1996,1996,1,81,24,40,64,6,69,14,8,2,1,30,10,0,229,10.5,,,smolibr01
281,Ron Flockhart,1984,1985,2,80,27,23,50,-14,44,22,5,0,1,19,4,0,222,12.2,,,flockro02
282,Hal Gill,2008,2009,2,80,3,11,14,17,69,3,0,0,0,11,0,0,57,5.3,1425,17:49,gillha01
283,Juuso Riikola,2019,2022,4,80,3,10,13,8,18,1,2,0,1,8,2,0,89,3.4,1207,15:05,riikoju01
284,Don Awrey,1977,1977,1,79,1,12,13,-2,40,1,0,0,0,11,0,1,44,2.3,,,awreydo01
285,Tom Kostopoulos,2002,2004,3,79,10,16,26,-19,76,7,2,1,1,12,4,0,115,8.7,1035,13:06,kostoto01
286,Steve Sullivan,2012,2012,1,79,17,31,48,-3,20,12,5,0,1,15,16,0,140,12.1,1213,15:22,sullist01
287,Bobby Leiter,1972,1972,1,78,14,17,31,-25,18,9,5,0,3,14,3,0,147,9.5,,,leitebo01
288,Drew O'Connor,2021,2023,3,78,8,9,17,-6,18,8,0,0,0,9,0,0,110,7.3,767,9:50,oconndr01
289,Doug Brown,1994,1994,1,77,18,37,55,19,18,16,2,0,1,36,1,0,152,11.8,,,browndo01
290,Andreas Johansson,1997,1998,2,77,7,17,24,-2,40,6,0,1,0,15,1,1,87,8.0,,,johanan01
291,Mike Ramsey,1993,1994,2,77,3,4,7,9,30,3,0,0,0,4,0,0,39,7.7,,,ramsemi01
292,Josh Archibald,2016,2023,4,76,9,6,15,9,47,8,0,1,0,6,0,0,85,10.6,763,10:03,archijo01
293,Mike Blaisdell,1986,1987,2,76,16,15,31,17,38,16,0,0,0,13,2,0,136,11.8,,,blaismi01
294,Michel Briere,1970,1970,1,76,12,32,44,-13,20,8,4,0,3,20,12,0,223,5.4,,,briermi01
295,Charlie Burns,1969,1969,1,76,13,38,51,-8,22,11,1,1,1,28,7,3,133,9.8,,,burnsch01
296,Bobby Dollas,1999,2001,2,75,2,8,10,-3,64,2,0,0,0,7,0,1,40,5.0,1181,15:45,dollabo01
297,Greg Fox,1984,1985,2,75,4,10,14,-42,92,4,0,0,0,9,0,1,41,9.8,,,foxgr01
298,Sheldon Kannegiesser,1971,1973,3,75,2,6,8,-25,76,2,0,0,0,6,0,0,67,3.0,,,kannesh01
299,Ric Jackman,2004,2006,2,74,13,39,52,-25,60,4,9,0,2,19,18,2,151,8.6,1505,20:21,jackmri01
300,Al MacNeil,1968,1968,1,74,2,10,12,-5,58,2,0,0,0,10,0,0,75,2.7,,,macneal01
301,Ab McDonald,1968,1968,1,74,22,21,43,-4,38,15,6,1,2,19,2,0,185,11.9,,,mcdonab01
302,Dave Tippett,1993,1993,1,74,6,19,25,5,56,5,0,1,1,17,0,2,64,9.4,,,tippeda01
303,Steve Downie,2015,2015,1,72,14,14,28,2,238,11,3,0,2,12,2,0,104,13.5,895,12:26,downist01
304,Kevin McClelland,1982,1984,3,72,8,12,20,-19,139,6,0,2,0,11,0,1,128,6.3,,,mccleke01
305,Lou Angotti,1969,1969,1,71,17,20,37,-22,36,14,3,0,2,14,6,0,123,13.8,,,angotlo01
306,Kelly Buchberger,2004,2004,1,71,1,3,4,-19,109,1,0,0,0,3,0,0,34,2.9,735,10:21,buchbke01
307,Carter Rowney,2017,2018,2,71,5,7,12,-11,8,4,0,1,1,7,0,0,45,11.1,707,9:58,rowneca01
308,Gene Carr,1978,1978,1,70,17,37,54,-16,76,13,4,0,2,16,21,0,145,11.7,,,carrge01
309,Brian Holzinger,2003,2004,2,70,7,17,24,-33,44,5,1,1,1,11,6,0,102,6.9,1175,16:47,holzibr01
310,Mitch Lamoureux,1984,1985,2,70,11,9,20,-17,59,9,0,2,1,7,1,1,94,11.7,,,lamoumi01
311,Bob Boughner,2000,2001,2,69,2,3,5,20,216,1,1,0,1,3,0,0,54,3.7,1145,16:35,boughbo01
312,Eddie Olczyk,1997,1998,2,68,15,18,33,-1,41,9,5,1,1,12,4,2,152,9.9,,,olczyed01
313,Ed Patterson,1994,1997,3,68,3,3,6,-10,56,3,0,0,0,2,0,1,34,8.8,,,patteed01
314,Wayne Babych,1985,1986,2,67,20,34,54,-8,35,17,3,0,3,28,6,0,131,15.3,,,babycwa01
315,Nick Beverley,1974,1974,1,67,2,14,16,-15,21,2,0,0,1,13,1,0,74,2.7,,,beverni01
316,Dan Kesa,1999,1999,1,67,2,8,10,-9,27,2,0,0,0,6,2,0,33,6.1,678,10:07,kesada01
317,Chris Kontos,1987,1988,2,67,9,16,25,-11,18,8,1,0,1,15,1,0,55,16.4,,,kontoch01
318,Derrick Pouliot,2015,2017,3,67,2,12,14,-11,10,1,1,0,2,9,3,0,92,2.2,1100,16:25,poulide01
319,Brian Boyle,2022,2022,1,66,11,10,21,6,27,10,0,1,1,10,0,0,87,12.6,712,10:47,boylebr01
320,J.J. Daigneault,1996,1997,2,66,6,17,23,-5,59,4,2,0,1,9,8,0,62,9.7,,,daignjj01
321,Steve Durbano,1974,1976,3,66,4,23,27,25,309,2,2,0,0,18,5,0,110,3.6,,,durbast01
322,Shean Donovan,2002,2003,2,65,6,6,12,-11,34,5,0,1,0,5,0,1,84,7.1,866,13:20,donovsh01
323,Steve Dykstra,1989,1989,1,65,1,6,7,-12,126,1,0,0,0,5,0,1,38,2.6,,,dykstst01
324,Miroslav Šatan,2009,2009,1,65,17,19,36,3,36,11,6,0,2,14,5,0,120,14.2,1024,15:45,satanmi01
325,Bob Stewart,1980,1980,1,65,3,7,10,-24,52,3,0,0,0,7,0,0,53,5.7,,,stewabo01
326,Jacques Cossette,1976,1979,3,64,8,6,14,-6,29,6,2,0,1,6,0,0,58,13.8,,,cosseja01
327,Dan Focht,2003,2004,2,64,2,6,8,-30,124,2,0,0,0,4,2,0,67,3.0,1082,16:54,fochtda01
328,Mark Kachowski,1988,1990,3,64,6,5,11,3,209,6,0,0,1,5,0,0,28,21.4,,,kachoma01
329,Jack Lynch,1973,1974,2,64,1,25,26,-34,61,1,0,0,0,8,17,0,101,1.0,,,lynchja01
330,Craig Muni,1997,1997,1,64,0,4,4,-6,36,0,0,0,0,3,0,1,19,0.0,,,municr01
331,Sergei Zubov*,1996,1996,1,64,11,55,66,28,22,6,3,2,1,24,29,2,141,7.8,,,zubovse01
332,Pat Graham,1982,1983,2,62,7,13,20,-7,71,6,1,0,1,12,1,0,76,9.2,,,grahapa01
333,Anders Håkansson,1983,1983,1,62,9,12,21,-11,26,9,0,0,1,12,0,0,67,13.4,,,hakanan01
334,Jay McKee,2010,2010,1,62,1,9,10,6,54,1,0,0,0,7,0,2,42,2.4,957,15:26,mckeeja01
335,Zach Sill,2014,2015,2,62,1,2,3,-7,72,1,0,0,0,2,0,0,40,2.5,564,9:06,sillza01
336,Billy Tibbetts,2001,2002,2,62,2,7,9,-15,188,2,0,0,1,7,0,0,58,3.4,608,9:49,tibbebi01
337,Blake Comeau,2015,2015,1,61,16,15,31,6,65,16,0,0,5,14,1,0,147,10.9,932,15:17,comeabl01
338,Bob Dillabough,1968,1969,2,61,7,12,19,-12,20,6,1,0,0,11,1,0,73,9.6,,,dillabo01
339,Éric Meloche,2002,2004,3,61,8,9,17,-15,32,6,2,0,1,7,0,2,91,8.8,823,13:29,melocer01
340,Tom O'Regan,1984,1986,3,61,5,12,17,-19,10,5,0,0,0,12,0,0,52,9.6,,,oregato01
341,Jeff Petry,2023,2023,1,61,5,26,31,2,24,3,2,0,0,19,7,0,113,4.4,1363,22:21,petryje01
342,Jamie Leach,1990,1993,4,60,7,7,14,-2,10,6,1,0,0,7,0,0,52,13.5,,,leachja01
343,Dave Hunter,1988,1988,1,59,11,18,29,8,77,9,0,2,1,17,1,0,115,9.6,,,hunteda01
344,Paul Marshall,1980,1981,2,59,12,12,24,-9,13,10,2,0,5,7,5,0,76,15.8,,,marshpa01
345,Dominic Moore,2007,2007,1,59,6,9,15,1,46,6,0,0,0,9,0,0,100,6.0,771,13:04,mooredo01
346,Matt Murley,2004,2006,2,59,2,6,8,-15,38,2,0,0,0,5,0,1,68,2.9,683,11:35,murlema01
347,Tom Edur,1978,1978,1,58,5,38,43,-9,18,3,2,0,1,24,13,1,135,3.7,,,edurto01
348,Ryan Reaves,2018,2018,1,58,4,4,8,-9,84,4,0,0,1,4,0,0,34,11.8,392,6:45,reavery01
349,Stéphane Richer,2002,2002,1,58,13,12,25,-8,14,12,1,0,2,11,1,0,107,12.1,816,14:04,richest02
350,Tom Roulston,1984,1986,2,58,11,17,28,-32,10,8,3,0,0,10,7,0,116,9.5,,,roulsto01
351,Martin Sonnenberg,1999,2000,2,58,2,3,5,-2,19,1,1,0,0,3,0,0,31,6.5,280,4:50,sonnema01
352,Art Stratton,1968,1968,1,58,16,21,37,-6,16,11,5,0,2,19,2,0,104,15.4,,,stratar01
353,Jim Kyte,1990,1991,2,57,3,1,4,-10,127,3,0,0,0,1,0,0,23,13.0,,,kyteji01
354,Gary Roberts,2007,2008,2,57,10,18,28,-8,66,5,5,0,1,13,5,0,72,13.9,807,14:09,roberga01
355,Jason Woolley,1997,1997,1,57,6,30,36,3,28,4,2,0,1,17,13,0,79,7.6,,,woollja01
356,Steve Leach,2000,2000,1,56,2,3,5,-11,24,2,0,0,1,3,0,0,41,4.9,372,6:39,leachst01
357,Alain Nasreddine,2006,2008,3,56,1,4,5,10,30,1,0,0,0,4,0,0,35,2.9,863,15:24,nasreal01
358,Jan Rutta,2023,2023,1,56,3,6,9,3,30,3,0,0,0,6,0,0,64,4.7,959,17:07,ruttaja02
359,Garry Valk,1997,1998,2,56,5,5,10,-9,58,5,0,0,0,3,0,2,64,7.8,,,valkga01
360,Marcel Goc,2014,2015,2,55,2,6,8,-2,8,2,0,0,0,5,0,1,55,3.6,690,12:33,gocma01
361,Billy Harris,1969,1969,1,55,7,13,20,-19,8,5,2,0,0,11,2,0,61,11.5,,,harribi01
362,Tim Hrynewich,1983,1984,2,55,6,8,14,-16,82,6,0,0,2,8,0,0,46,13.0,,,hryneti01
363,Ted Snell,1974,1974,1,55,4,12,16,-22,8,4,0,0,0,9,1,2,64,6.3,,,snellte01
364,Derick Brassard,2018,2019,2,54,12,11,23,-5,33,11,1,0,1,9,2,0,95,12.6,810,15:00,brassde01
365,Gilbert Delorme,1990,1990,1,54,3,7,10,3,44,3,0,0,0,7,0,0,37,8.1,,,delorgi01
366,Mark Friedman,2021,2023,3,54,4,7,11,6,43,4,0,0,1,7,0,0,69,5.8,733,13:34,friedma01
367,Peter Popovic,2000,2000,1,54,1,5,6,-8,30,1,0,0,0,4,1,0,23,4.3,875,16:12,popovpe01
368,Chris Wells,1996,1996,1,54,2,2,4,-6,59,1,0,1,0,2,0,0,25,8.0,,,wellsch01
369,Len Barrie,1995,1996,2,53,3,11,14,-5,84,3,0,0,1,9,2,0,42,7.1,,,barrile01
370,Steve Cardwell,1971,1973,3,53,9,11,20,-6,35,7,2,0,1,11,0,0,70,12.9,,,cardwst01
371,Cody Ceci,2021,2021,1,53,4,13,17,18,10,4,0,0,1,13,0,0,58,6.9,981,18:31,cecico01
372,Ron Duguay,1986,1987,2,53,11,20,31,-21,36,8,3,0,0,13,7,0,88,12.5,,,duguaro01
373,Bernie Lukowich,1974,1974,1,53,9,10,19,-4,32,8,1,0,2,10,0,0,60,15.0,,,lukowbe01
374,Ryan Poehling,2023,2023,1,53,7,7,14,-2,8,5,0,2,0,6,0,1,64,10.9,624,11:46,poehlry01
375,Jeff Taffe,2008,2009,2,53,5,9,14,-2,10,4,1,0,1,5,4,0,61,8.2,499,9:25,taffeje01
376,Drake Berehowsky,1995,2004,3,52,5,16,21,-14,63,2,3,0,0,4,12,0,64,7.8,997,21:13,berehdr01
377,Róbert Döme,1998,2000,2,52,7,7,14,0,12,6,1,0,0,6,1,0,56,12.5,217,9:51,domero01
378,George Konik,1968,1968,1,52,7,8,15,-9,26,6,1,0,1,7,1,0,50,14.0,,,konikge01
379,Maxim Galanov,1999,1999,1,51,4,3,7,-8,14,2,2,0,0,2,1,0,44,9.1,776,15:13,galanma01
380,Ken Priestlay,1991,1992,2,51,2,9,11,5,4,2,0,0,0,7,2,0,22,9.1,,,prieske01
381,Dominik Kahun,2020,2020,1,50,10,17,27,6,8,9,1,0,2,16,1,0,79,12.7,673,13:27,kahundo01
382,Jim McKenzie,1994,1995,2,50,2,1,3,-12,79,2,0,0,1,1,0,0,22,9.1,,,mckenji02
383,Charlie Simmer,1988,1988,1,50,11,17,28,6,24,6,5,0,3,10,7,0,58,19.0,,,simmech01
384,Garrett Wilson,2019,2019,1,50,2,6,8,2,18,2,0,0,0,6,0,0,54,3.7,381,7:37,wilsoga01
385,Richard Zemlak,1989,1990,2,50,1,5,6,-10,178,0,1,0,0,5,0,0,13,7.7,,,zemlari01
386,Christian Ehrhoff,2015,2015,1,49,3,11,14,8,26,3,0,0,3,9,2,0,110,2.7,1066,21:46,ehrhoch01
387,René Robert,1972,1972,1,49,7,11,18,-11,42,4,3,0,2,8,3,0,71,9.9,,,roberre01
388,Jayson Megna,2014,2015,2,48,5,5,10,-1,20,5,0,0,2,5,0,0,49,10.2,510,10:37,megnaja01
389,René Corbet,2000,2001,2,47,9,9,18,-7,57,6,3,0,1,7,1,1,94,9.6,533,11:20,corbere01
390,André Roy,2006,2007,2,47,2,1,3,-4,128,2,0,0,1,1,0,0,12,16.7,228,4:51,royan01
391,Chris Ferraro,1998,1998,1,46,3,4,7,-2,43,3,0,0,0,3,1,0,42,7.1,,,ferrach01
392,Adam Hall,2008,2008,1,46,2,4,6,-2,24,2,0,0,0,3,1,0,39,5.1,546,11:52,hallad01
393,Rick MacLeish,1982,1983,2,46,13,17,30,-12,30,9,2,2,1,11,6,0,109,11.9,,,macleri01
394,Luc Robitaille*,1995,1995,1,46,23,19,42,10,37,18,5,0,3,16,3,0,109,21.1,,,robitlu01
395,Colton Sceviour,2021,2021,1,46,5,5,10,0,2,5,0,0,0,5,0,0,53,9.4,441,9:35,scevico01
396,Nick Bjugstad,2019,2020,2,45,10,6,16,7,22,9,1,0,1,4,2,0,112,8.9,663,14:44,bjugsni01
397,Kim Clackson,1980,1980,1,45,0,3,3,-7,166,0,0,0,0,3,0,0,12,0.0,,,clackki01
398,Shane Endicott,2002,2006,2,45,1,2,3,-10,47,0,0,1,0,2,0,0,46,2.2,514,11:26,endicsh01
399,Alex Galchenyuk,2020,2020,1,45,5,12,17,-7,10,3,2,0,0,8,4,0,65,7.7,517,11:29,galchal01
400,Ed Gilbert,1976,1977,2,45,1,1,2,-4,0,1,0,0,0,0,1,0,22,4.5,,,gilbeed01
401,Mark Jankowski,2021,2021,1,45,4,7,11,4,6,4,0,0,0,7,0,0,35,11.4,482,10:43,jankoma01
402,Norm Maciver,1995,1996,2,45,2,30,32,19,38,1,1,0,0,16,12,2,50,4.0,,,macivno01
403,Alek Stojanov,1996,1997,2,45,2,4,6,2,86,2,0,0,0,4,0,0,15,13.3,,,stojaal01
404,Eric Tangradi,2010,2013,4,45,1,4,5,-6,26,1,0,0,0,4,0,0,45,2.2,439,9:45,tangrer01
405,Roger Belanger,1985,1985,1,44,3,5,8,-13,32,3,0,0,0,3,2,0,65,4.6,,,belanro01
406,Tim Horton*,1972,1972,1,44,2,9,11,5,40,2,0,0,1,6,3,0,84,2.4,,,hortoti01
407,Dick Mattiussi,1968,1969,2,44,0,4,4,-11,32,0,0,0,0,3,1,0,44,0.0,,,mattidi01
408,Tanner Pearson,2019,2019,1,44,9,5,14,-6,13,8,1,0,0,4,1,0,81,11.1,582,13:13,pearsta01
409,Martin Štrbák,2004,2004,1,44,3,11,14,-11,38,3,0,0,0,7,4,0,47,6.4,858,19:31,strbama01
410,Joe McDonnell,1985,1986,2,43,2,9,11,-22,22,0,2,0,0,3,5,1,76,2.6,,,mcdonjo01
411,Kevin Porter,2016,2017,2,43,0,3,3,-3,0,0,0,0,0,3,0,0,34,0.0,487,11:19,porteke01
412,Scott Young,1991,1991,1,43,11,16,27,3,33,7,3,1,3,9,6,1,116,9.5,,,youngsc01
413,Ab DeMarco,1974,1975,2,42,9,13,22,1,8,5,4,0,1,7,6,0,126,7.1,,,demarab02
414,Matt Hunwick,2018,2018,1,42,4,6,10,-4,21,3,0,1,1,6,0,0,52,7.7,735,17:31,hunwima01
415,Jim McGeough,1985,1987,3,42,4,10,14,-13,20,4,0,0,1,10,0,0,87,4.6,,,mcgeoji01
416,Ziggy Pálffy,2006,2006,1,42,11,31,42,5,12,9,2,0,2,22,9,0,112,9.8,812,19:19,palffzi01
417,Daniel Sprong,2016,2019,3,42,4,5,9,-6,0,4,0,0,1,4,1,0,61,6.6,406,9:40,spronda01
418,Robin Burns,1971,1973,3,41,0,5,5,-9,32,0,0,0,0,5,0,0,40,0.0,,,burnsro01
419,Brian Gibbons,2014,2014,1,41,5,12,17,5,6,4,1,0,0,11,0,1,29,17.2,490,11:57,gibbobr02
420,Andrew McBain,1990,1990,1,41,5,9,14,-8,51,4,1,0,0,9,0,0,56,8.9,,,mcbaian01
421,Ron Meighan,1983,1983,1,41,2,6,8,-10,16,1,1,0,0,6,0,0,48,4.2,,,meighro01
422,Mike Hudson,1995,1995,1,40,2,9,11,-1,34,2,0,0,1,9,0,0,33,6.1,,,hudsomi01
423,John Stewart,1971,1972,2,40,4,9,13,-15,32,3,1,0,0,7,2,0,58,6.9,,,stewajo01
424,Simon Nolet,1976,1976,1,39,9,8,17,7,2,8,1,0,1,7,1,0,74,12.2,,,noletsi01
425,Chris Thorburn,2007,2007,1,39,3,2,5,1,69,3,0,0,1,2,0,0,40,7.5,308,7:54,thorbch01
426,Eric Boguniecki,2006,2006,1,38,5,6,11,-2,29,4,1,0,0,5,1,0,36,13.9,412,10:50,boguner01
427,Tony Feltrin,1981,1983,3,38,3,3,6,-17,44,3,0,0,0,3,0,0,39,7.7,,,feltrto01
428,Lasse Pirjetä,2004,2006,2,38,10,9,19,7,18,9,1,0,1,5,4,0,63,15.9,418,11:00,pirjela01
429,Michal Sivek,2003,2003,1,38,3,3,6,-5,14,2,1,0,0,2,1,0,45,6.7,497,13:05,sivekmi01
430,Greg Johnson,1997,1998,2,37,8,9,17,-13,16,7,1,0,0,6,1,2,56,14.3,,,johnsgr02
431,Yvon Labre,1971,1974,2,37,2,3,5,-4,32,2,0,0,0,2,1,0,42,4.8,,,labreyv01
432,Rod Zaine,1971,1971,1,37,8,5,13,-8,21,6,2,0,0,5,0,0,34,23.5,,,zainero01
433,Greg Brown,1994,1994,1,36,3,8,11,1,28,2,1,0,0,8,0,0,37,8.1,,,browngr01
434,Steve Gotaas,1988,1988,1,36,5,6,11,-11,45,5,0,0,1,6,0,0,27,18.5,,,gotaast01
