--- When using SR data, please cite us and provide a link and/or a mention.


 
,,,,,,Scoring,,,Scoring,,Goals,,,,Assists,,,,,Ice Time,,-additional
Rk,Player,From,To,Yrs,GP▼,G,A,PTS,+/-,PIM,EV,PP,SH,GW,EV,PP,SH,S,S%,TOI,ATOI,-9999
202,David Jones,2016,2016,1,16,2,1,3,1,0,2,0,0,0,1,0,0,17,11.8,178,11:09,jonesda01
203,Carson McMillan,2011,2014,3,16,2,3,5,2,11,2,0,0,1,3,0,0,13,15.4,167,10:27,mcmilca01
204,Scott Ferguson,2006,2006,1,15,0,0,0,-3,22,0,0,0,0,0,0,0,6,0.0,138,9:11,fergusc01
205,Oskar Sundqvist,2023,2023,1,15,3,4,7,0,8,2,1,0,0,4,0,0,10,30.0,187,12:28,sundqos01
206,Sébastien Bordeleau,2002,2002,1,14,1,4,5,-1,8,1,0,0,0,2,2,0,25,4.0,190,13:35,bordese01
207,Alex Galchenyuk,2020,2020,1,14,3,4,7,2,6,3,0,0,0,3,1,0,21,14.3,209,14:56,galchal01
208,Cody McCormick,2014,2014,1,14,1,1,2,2,7,1,0,0,0,1,0,0,6,16.7,137,9:47,mccorco01
209,Jaime Sifers,2010,2010,1,14,0,0,0,1,6,0,0,0,0,0,0,0,9,0.0,182,12:59,siferja01
210,Petr Sýkora,2010,2010,1,14,2,1,3,-7,8,2,0,0,0,1,0,0,13,15.4,168,11:59,sykorpe01
211,Peter Bartoš,2001,2001,1,13,4,2,6,2,6,3,1,0,1,1,1,0,18,22.2,180,13:50,bartope01
212,Steven Kampfer,2012,2012,1,13,2,1,3,-7,2,2,0,0,0,1,0,0,12,16.7,238,18:17,kampfst01
213,Adam Beckman,2022,2023,2,12,0,1,1,-3,2,0,0,0,0,1,0,0,16,0.0,127,10:37,beckmad01
214,Matt Read,2019,2019,1,12,1,0,1,-2,2,1,0,0,0,0,0,0,13,7.7,141,11:45,readma01
215,Zac Dalpe,2016,2017,2,11,2,2,4,0,9,2,0,0,0,2,0,0,11,18.2,98,8:52,dalpeza01
216,Joel Ward,2007,2007,1,11,0,1,1,0,0,0,0,0,0,1,0,0,12,0.0,85,7:42,wardjo02
217,Nic Petan,2023,2023,1,10,1,2,3,0,2,1,0,0,0,2,0,0,10,10.0,116,11:36,petanni01
218,Travis Roche,2001,2004,3,10,0,1,1,-4,2,0,0,0,0,0,1,0,6,0.0,146,14:36,rochetr01
219,Chris Simon,2008,2008,1,10,0,0,0,-1,16,0,0,0,0,0,0,0,9,0.0,77,7:44,simonch01
220,Erik Westrum,2006,2006,1,10,0,1,1,-1,2,0,0,0,0,0,1,0,16,0.0,108,10:48,westrer01
221,Shawn Belle,2007,2007,1,9,0,1,1,4,0,0,0,0,0,1,0,0,3,0.0,89,9:56,bellesh01
222,Christoph Bertschy,2016,2018,3,9,0,1,1,1,8,0,0,0,0,1,0,0,8,0.0,67,7:26,bertsch02
223,Stu Bickel,2015,2015,1,9,0,1,1,1,46,0,0,0,0,1,0,0,3,0.0,49,5:26,bickest01
224,Joseph Cramarossa,2021,2023,3,9,1,2,3,-1,21,1,0,0,0,2,0,0,5,20.0,81,9:01,cramajo01
225,Nick Palmieri,2012,2012,1,9,0,0,0,-3,2,0,0,0,0,0,0,0,13,0.0,94,10:24,palmini01
226,Teemu Pulkkinen,2017,2017,1,9,1,0,1,-1,2,1,0,0,0,0,0,0,4,25.0,84,9:23,pulkkte01
227,Chad Rau,2012,2012,1,9,2,0,2,-1,0,2,0,0,2,0,0,0,7,28.6,98,10:53,rauch01
228,Nathan Smith,2010,2010,1,9,0,0,0,-4,12,0,0,0,0,0,0,0,4,0.0,71,7:51,smithna02
229,Samuel Walker,2023,2023,1,9,1,1,2,-1,0,1,0,0,0,1,0,0,8,12.5,95,10:36,walkesa01
230,Brett Clark,2013,2013,1,8,0,1,1,-9,0,0,0,0,0,1,0,0,6,0.0,113,14:04,clarkbr01
231,Bill Muckalt,2003,2003,1,8,5,3,8,5,6,5,0,0,0,3,0,0,13,38.5,104,13:00,muckabi01
232,Tony Virta,2002,2002,1,8,2,3,5,0,0,2,0,0,0,2,1,0,15,13.3,107,13:23,virtato01
233,Brian Bonin,2001,2001,1,7,0,0,0,-3,0,0,0,0,0,0,0,0,7,0.0,68,9:46,boninbr01
234,David McIntyre,2012,2012,1,7,1,1,2,-1,2,1,0,0,0,1,0,0,6,16.7,76,10:55,mcintda01
235,Dakota Mermis,2021,2023,3,7,0,0,0,1,0,0,0,0,0,0,0,0,4,0.0,106,15:08,mermida01
236,Mike Matteucci,2001,2002,2,6,0,0,0,-1,4,0,0,0,0,0,0,0,3,0.0,65,10:48,mattemi01
237,Maxim Noreau,2010,2011,2,6,0,0,0,-1,0,0,0,0,0,0,0,0,8,0.0,78,13:05,noreama01
238,Jarod Palmer,2012,2012,1,6,1,0,1,-2,4,1,0,0,0,0,0,0,14,7.1,80,13:20,palmeja01
239,Brett Sutter,2015,2015,1,6,0,3,3,1,4,0,0,0,0,3,0,0,6,0.0,56,9:19,suttebr04
240,Alex Tuch,2017,2017,1,6,0,0,0,-3,0,0,0,0,0,0,0,0,8,0.0,64,10:42,tuchal01
241,Brennan Menell,2020,2020,1,5,0,0,0,1,2,0,0,0,0,0,0,0,4,0.0,70,13:59,menelbr01
242,Jeff Taffe,2012,2012,1,5,0,2,2,2,0,0,0,0,0,2,0,0,7,0.0,65,12:55,taffeje01
243,Louis Belpedio,2018,2021,3,4,0,2,2,0,0,0,0,0,0,2,0,0,2,0.0,56,14:00,belpelo01
244,Andy Hilbert,2010,2010,1,4,0,0,0,-2,2,0,0,0,0,0,0,0,6,0.0,39,9:43,hilbean01
245,Tomáš Mojžíš,2009,2009,1,4,0,1,1,-1,2,0,0,0,0,0,1,0,2,0.0,29,7:15,mojzito01
246,Jason Morgan,2007,2007,1,4,0,0,0,-1,4,0,0,0,0,0,0,0,0,,30,7:29,morgaja01
247,Chris Armstrong,2001,2001,1,3,0,0,0,-3,0,0,0,0,0,0,0,0,4,0.0,54,18:06,armstch01
248,Matt Bartkowski,2019,2021,2,3,1,0,1,1,0,1,0,0,0,0,0,0,4,25.0,34,11:29,bartkma01
249,Patrick Cannone,2017,2017,1,3,0,0,0,0,0,0,0,0,0,0,0,0,2,0.0,24,7:53,cannopa01
250,David Cullen,2002,2002,1,3,0,0,0,-3,0,0,0,0,0,0,0,0,0,,42,14:02,culleda01
251,Jake Dowell,2013,2014,2,3,0,0,0,-1,0,0,0,0,0,0,0,0,4,0.0,24,8:05,dowelja01
252,Gabriel Dumont,2020,2020,1,3,0,0,0,-1,0,0,0,0,0,0,0,0,3,0.0,35,11:30,dumonga01
253,Kris Fredheim,2012,2012,1,3,0,0,0,-2,2,0,0,0,0,0,0,0,0,,36,11:59,fredhkr01
254,Christian Matte,2001,2001,1,3,0,0,0,0,2,0,0,0,0,0,0,0,8,0.0,40,13:21,mattech01
255,Gustav Nyquist,2023,2023,1,3,1,4,5,2,0,1,0,0,0,3,1,0,5,20.0,44,14:41,nyquigu01
256,Drew Bagnall,2011,2011,1,2,0,0,0,-2,4,0,0,0,0,0,0,0,1,0.0,26,13:01,bagnadr01
257,Mitchell Chaffee,2022,2022,1,2,0,0,0,1,0,0,0,0,0,0,0,0,1,0.0,15,7:27,chaffmi01
258,Brock Faber,2023,2023,1,2,0,0,0,2,0,0,0,0,0,0,0,0,1,0.0,40,20:04,faberbr01
259,Landon Ferraro,2018,2018,1,2,1,0,1,1,0,1,0,0,0,0,0,0,3,33.3,9,4:25,ferrala01
260,Steven Fogarty,2023,2023,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,,21,10:19,fogarst01
261,Danny Irmen,2010,2010,1,2,0,0,0,-1,0,0,0,0,0,0,0,0,0,,9,4:38,irmenda01
262,Petr Kalus,2010,2010,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,,15,7:44,kaluspe01
263,Steve Kelly,2008,2008,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,7,3:44,kellyst01
264,Andrei Nazarov,2006,2006,1,2,0,0,0,-1,6,0,0,0,0,0,0,0,0,,10,4:48,nazaran01
265,Kai Nurminen,2001,2001,1,2,1,0,1,-1,2,1,0,0,0,0,0,0,1,100.0,31,15:34,nurmika01
266,Tyson Strachan,2016,2016,1,2,0,0,0,1,0,0,0,0,0,0,0,0,0,,15,7:33,stracty01
267,Tyler Cuma,2012,2012,1,1,0,0,0,0,2,0,0,0,0,0,0,0,0,,11,11:09,cumaty01
268,J.J. Daigneault,2001,2001,1,1,0,0,0,-1,2,0,0,0,0,0,0,0,0,,12,11:38,daignjj01
269,Jon DiSalvatore,2012,2012,1,1,0,0,0,0,2,0,0,0,0,0,0,0,2,0.0,14,14:27,disaljo01
270,Kris Foucault,2012,2012,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,9,8:50,foucakr01
271,Chay Genoway,2012,2012,1,1,0,1,1,0,0,0,0,0,0,1,0,0,1,0.0,18,18:16,genowch01
272,Damien Giroux,2023,2023,1,1,0,1,1,0,2,0,0,0,0,1,0,0,0,,14,13:57,girouda01
273,Michael Keränen,2016,2016,1,1,0,0,0,-1,0,0,0,0,0,0,0,0,0,,6,6:09,keranmi01
274,Justin Kloos,2018,2018,1,1,0,0,0,0,2,0,0,0,0,0,0,0,0,,9,8:39,kloosju01
275,Johan Larsson,2013,2013,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0.0,14,14:02,larssjo02
276,Jon Lizotte,2022,2022,1,1,0,0,0,0,2,0,0,0,0,0,0,0,1,0.0,15,14:43,lizotjo01
277,Curtis Murphy,2003,2003,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,9,8:56,murphcu01
278,Cal O'Reilly,2018,2018,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,8,8:16,oreilca01
279,Nick Swaney,2023,2023,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,10,9:33,swaneni01
280,Jean-Guy Trudel,2003,2003,1,1,0,0,0,0,2,0,0,0,0,0,0,0,0,,6,5:37,trudeje01


Provided by <a href="https://www.sports-reference.com/sharing.html?utm_source=direct&utm_medium=Share&utm_campaign=ShareTool">Hockey-Reference.com</a>: <a href="https://www.hockey-reference.com/teams/MIN/skaters.html?sr&utm_source=direct&utm_medium=Share&utm_campaign=ShareTool#stats">View Original Table</a><br>Generated 8/24/2023.
