--- When using SR data, please cite us and provide a link and/or a mention.


 
,,,,,,Scoring,,,Scoring,,Goals,,,,Assists,,,,,Ice Time,,-additional
Rk,Player,From,To,Yrs,GP▼,G,A,PTS,+/-,PIM,EV,PP,SH,GW,EV,PP,SH,S,S%,TOI,ATOI,-9999
224,Jassen Cullimore,2006,2011,3,155,2,20,22,-26,125,1,1,0,1,19,1,0,62,3.2,2429,15:40,cullija01
225,Tomáš Kopecký,2010,2011,2,155,25,38,63,-13,88,21,4,0,4,27,11,0,273,9.2,1942,12:32,kopecto01
226,Jaroslav Špaček,2001,2006,3,155,15,45,60,20,121,12,3,0,2,23,20,2,229,6.6,3096,19:59,spaceja01
227,Dean McAmmond,1992,2001,4,154,25,40,65,16,117,23,2,0,3,36,3,1,233,10.7,2382,15:59,mcammde01
228,Brent Sopel,2008,2010,3,154,3,27,30,8,70,3,0,0,1,22,1,4,119,2.5,2580,16:45,sopelbr01
229,Kirby Dach,2020,2022,3,152,19,40,59,-22,71,16,3,0,2,32,7,1,243,7.8,2510,16:31,dachki01
230,Marty Burke,1935,1938,4,150,3,8,11,,114,3,0,0,1,8,0,0,,,,,burkema01
231,Seth Jones,2022,2023,2,150,17,71,88,-75,58,15,2,0,1,40,29,2,372,4.6,3805,25:22,jonesse01
232,Bryan Marchment,1992,1994,3,149,11,29,40,9,523,8,3,0,1,24,5,0,148,7.4,,,marchbr02
233,Richard Pánik,2016,2018,3,149,34,34,68,21,90,27,7,0,6,29,5,0,264,12.9,2063,13:51,panikri01
234,Gerry Pinder,1970,1971,2,149,32,38,70,21,76,25,6,1,5,26,12,0,271,11.8,,,pindege01
235,Pete Babando,1951,1953,3,148,34,38,72,,79,27,6,1,5,33,5,0,,,,,babanpe01
236,Bob Carse,1940,1943,4,144,30,51,81,,36,24,5,1,3,47,4,0,,,,,carsebo01
237,Ben Eager,2008,2010,3,144,18,15,33,9,308,18,0,0,2,15,0,0,153,11.8,1198,8:19,eagerbe01
238,Jamie Allison,1999,2001,3,142,4,8,12,2,217,4,0,0,0,8,0,0,64,6.3,2027,14:16,allisja01
239,Calvin de Haan,2020,2022,3,142,6,18,24,-27,57,6,0,0,1,17,1,0,207,2.9,2705,19:03,dehaaca01
240,Ryan Hartman,2015,2018,4,141,27,30,57,16,130,25,2,0,4,29,1,0,277,9.7,1769,12:33,hartmry01
241,Patrick Poulin,1994,1996,3,141,34,36,70,20,109,28,6,0,5,33,3,0,200,17.0,,,poulipa01
242,Hank Ciesla,1956,1957,2,140,18,31,49,,50,15,3,0,3,27,4,0,,,,,cieslha01
243,Hec Lalande,1954,1958,4,140,21,37,58,,116,19,2,0,2,23,14,0,,,,,lalanhe01
244,Johnny Wilson,1956,1957,2,140,42,39,81,,36,28,13,1,7,32,7,0,,,,,wilsojo01
245,Bob Turner,1962,1963,2,139,11,5,16,12,72,8,0,3,0,4,0,1,151,7.3,,,turnebo01
246,Bob Kelly,1978,1979,2,138,9,16,25,-36,180,9,0,0,2,12,4,0,214,4.2,,,kellybo01
247,Christian Laflamme,1997,1999,3,138,2,23,25,17,131,2,0,0,0,17,5,1,131,1.5,1169,18:51,laflach01
248,Phil Housley*,2002,2003,2,137,21,47,68,4,58,11,10,0,8,24,23,0,352,6.0,2847,20:47,houslph01
249,Andrew Desjardins,2015,2017,3,136,8,8,16,-13,59,8,0,0,1,8,0,0,158,5.1,1619,11:54,desjaan01
250,Michael Frolík,2011,2013,3,136,11,23,34,-5,44,11,0,0,1,22,0,1,308,3.6,1788,13:09,frolimi01
251,Doug Gilmour*,1999,2000,2,135,38,74,112,-28,107,22,15,1,7,49,25,0,210,18.1,2878,21:19,gilmodo01
252,Michael Holmqvist,2006,2007,2,135,16,17,33,-19,47,13,3,0,1,15,1,1,186,8.6,1843,13:39,holmqmi01
253,Steve McCarthy,2000,2004,5,134,3,13,16,-18,45,2,1,0,0,9,4,0,122,2.5,2181,16:16,mccarst01
254,Red Sullivan,1955,1956,2,133,33,68,101,,109,20,13,0,3,50,18,0,,,,,sullire01
255,Ken Hodge,1965,1967,3,132,16,42,58,22,106,14,1,1,4,35,7,0,198,8.1,,,hodgeke01
256,Pete Conacher,1952,1955,4,131,26,20,46,,32,24,2,0,3,16,4,0,,,,,conacpe01
257,Dan Maloney,1971,1973,2,131,25,31,56,20,237,18,7,0,5,26,5,0,202,12.4,,,malonda01
258,Larry Wilson,1954,1956,3,131,21,44,65,,61,15,6,0,3,34,10,0,,,,,wilsola01
259,Jake McCabe,2022,2023,2,130,6,36,42,-20,60,6,0,0,1,36,0,0,147,4.1,2594,19:57,mccabja01
260,James Black,1996,1998,3,129,25,19,44,-1,44,22,2,1,7,15,3,1,235,10.6,,,blackja01
261,Jordan Hendry,2008,2011,4,129,4,9,13,2,40,4,0,0,1,9,0,0,110,3.6,1685,13:04,hendrjo02
262,John McKenzie,1959,1965,3,128,20,23,43,9,114,18,2,0,2,19,4,0,154,11.0,,,mckenjo01
263,Mackenzie Entwistle,2021,2023,3,126,10,14,24,-26,39,9,0,1,0,13,1,0,90,11.1,1399,11:06,entwima01
264,Everett Sanipass,1987,1990,4,126,17,26,43,-13,309,17,0,0,2,20,6,0,131,13.0,,,sanipev01
265,Brandon Bollig,2012,2014,3,125,7,7,14,-4,201,7,0,0,1,7,0,0,159,4.4,1149,9:11,bollibr01
266,Nathan Dempsey,2003,2004,2,125,13,40,53,-12,56,10,3,0,3,27,13,0,279,4.7,2781,22:15,dempsna01
267,Mike Stapleton,1987,1992,5,125,9,21,30,-21,82,8,1,0,1,18,3,0,150,6.0,,,staplmi01
268,Mark Janssens,1999,2001,3,124,1,6,7,-21,171,1,0,0,0,6,0,0,56,1.8,1049,8:28,janssma01
269,Caleb Jones,2022,2023,2,124,9,22,31,-22,58,8,1,0,2,18,4,0,143,6.3,2255,18:11,jonesca01
270,Bill Carse,1940,1942,3,123,27,39,66,,38,23,4,0,5,32,7,0,,,,,carsebi01
271,Vinnie Hinostroza,2016,2021,4,123,17,34,51,5,41,16,1,0,3,30,4,0,195,8.7,1569,12:46,hinosvi01
272,Gustav Forsling,2017,2019,3,122,8,19,27,-8,42,7,1,0,1,14,4,1,187,4.3,2083,17:04,forslgu02
273,Phil Hergesheimer,1940,1943,4,122,21,41,62,,17,18,3,0,3,37,3,1,,,,,hergeph01
274,Radim Vrbata,2006,2007,2,122,27,48,75,0,42,17,10,0,2,30,16,2,362,7.5,2007,16:27,vrbatra01
275,Fred Hucul,1951,1954,4,119,9,17,26,,83,5,3,1,1,14,3,0,,,,,huculfr01
276,Fido Purpur,1942,1945,4,119,24,33,57,,38,22,2,0,1,30,2,1,,,,,purpufi01
277,Brad Brown,1999,2000,2,118,1,16,17,-5,318,1,0,0,0,15,0,1,41,2.4,1732,14:41,brownbr01
278,Josef Marha,1999,2001,3,118,12,20,32,-9,28,8,3,1,4,19,1,0,140,8.6,1593,13:30,marhajo01
279,Mike Peluso,1990,1992,3,118,12,4,16,-2,743,8,4,0,0,3,1,0,61,19.7,,,pelusmi01
280,Bill Kendall,1934,1938,5,117,14,7,21,,26,12,1,1,1,7,0,0,,,,,kendabi01
281,Teuvo Teräväinen,2014,2016,3,115,17,27,44,2,22,15,2,0,4,18,8,1,206,8.3,1674,14:33,teravte01
282,Bill Watson,1986,1989,4,115,23,36,59,9,12,21,2,0,0,27,9,0,183,12.6,,,watsobi01
283,John Hayden,2017,2019,3,113,8,14,22,-13,85,7,0,1,0,14,0,0,120,6.7,1144,10:07,haydejo01
284,Dennis Rasmussen,2016,2017,2,112,8,9,17,5,16,8,0,0,1,9,0,0,119,6.7,1207,10:47,rasmude01
285,Allan Stanley*,1955,1956,2,111,14,28,42,,92,11,3,0,0,17,11,0,,,,,stanlal01
286,Gerry Couture,1953,1954,2,110,25,23,48,,34,21,4,0,2,19,3,1,,,,,coutuge01
287,Brandon Hagel,2020,2022,3,108,30,31,61,-21,34,26,4,0,5,24,5,2,189,15.9,1700,15:44,hagelbr01
288,Lou Jankowski,1954,1955,2,108,18,15,33,,15,13,5,0,1,13,1,1,,,,,jankolo01
289,Jim Harrison,1977,1979,3,107,24,36,60,-35,150,14,9,1,3,28,8,0,210,11.4,,,harriji01
290,Bernie Nicholls,1995,1996,2,107,41,70,111,15,92,22,17,2,7,36,33,1,214,19.2,,,nichobe01
291,Fred Stanfield,1965,1967,3,107,10,12,22,3,14,7,2,1,2,11,0,1,127,7.9,,,stanffr01
292,Kevin Miller,1997,1998,2,106,18,24,42,-14,49,12,5,1,3,20,4,0,176,10.2,,,milleke02
293,Rick Vaive,1988,1989,2,106,55,39,94,-25,168,27,28,0,7,20,19,0,286,19.2,,,vaiveri01
294,Eddie Wares,1946,1947,2,106,8,18,26,,55,8,0,0,1,17,1,0,,,,,waresed01
295,Doug Zmolek,1999,2000,2,105,2,21,23,7,162,2,0,0,0,17,3,1,57,3.5,1718,16:22,zmoledo01
296,Lorne Ferguson,1958,1959,2,104,13,19,32,,66,12,1,0,1,18,0,1,,,,,fergulo01
297,Duke Dukowski,1927,1934,4,103,11,15,26,,112,0,0,0,5,0,0,0,,,,,dukowdu01
298,Jake Dowell,2008,2011,4,102,9,17,26,8,80,8,0,1,0,14,0,3,97,9.3,1194,11:42,dowelja01
299,Bill MacKenzie,1938,1940,3,102,2,3,5,,70,2,0,0,0,3,0,0,,,,,mackebi01
300,Jason Strudwick,2003,2004,2,102,3,6,9,-20,160,3,0,0,0,6,0,0,51,5.9,1215,11:55,strudja01
301,Jamal Mayers,2012,2013,2,100,6,11,17,-2,107,6,0,0,1,10,1,0,80,7.5,926,9:16,mayerja01
302,Germain Gagnon,1974,1976,3,99,19,49,68,10,27,11,8,0,3,35,14,0,126,15.1,,,gagnoge01
303,Frank Ingram,1930,1932,3,99,24,16,40,,69,,,,6,,,,,,,,ingrafr01
304,Reese Johnson,2021,2023,3,99,5,7,12,-30,63,5,0,0,1,7,0,0,82,6.1,1061,10:43,johnsre01
305,Taylor Raddysh,2022,2023,2,99,26,21,47,-32,18,16,10,0,1,13,8,0,172,15.1,1619,16:21,raddyta01
306,Rich Sutter,1994,1995,2,98,12,14,26,-7,136,12,0,0,2,12,1,1,139,8.6,,,sutteri01
307,Anders Eriksson,1999,2001,3,97,5,36,41,6,22,4,1,0,1,19,17,0,117,4.3,2065,21:18,eriksan01
308,Sam Lafferty,2022,2023,2,97,15,17,32,-26,49,11,0,4,2,16,0,1,154,9.7,1444,14:53,laffesa01
309,Helge Bostrom,1930,1933,4,96,3,3,6,,68,,,,3,,,,,,,,bostrhe01
310,Kevin Dean,2000,2001,2,96,2,19,21,-7,42,2,0,0,0,16,1,2,107,1.9,1844,19:13,deanke01
311,Ed Kachur,1957,1958,2,96,10,14,24,,35,7,3,0,0,14,0,0,,,,,kachued01
312,Howie Young,1964,1969,2,96,3,14,17,-10,166,3,0,0,0,14,0,0,89,3.4,,,youngho01
313,Dick Irvin*,1927,1929,3,95,29,23,52,,84,,,,2,,,,,,,,irvindi01
314,Earl Miller,1928,1932,5,94,16,11,27,,122,,,,5,,,,,,,,milleea01
315,Bert Olmstead*,1949,1951,3,94,22,32,54,,44,20,2,0,4,26,6,0,,,,,olmstbe01
316,Adrian Aucoin,2006,2007,2,92,5,17,22,-35,88,2,3,0,3,7,10,0,155,3.2,1987,21:36,aucoiad01
317,Reid Simpson,1998,1999,2,91,8,6,14,1,247,6,2,0,0,6,0,0,42,19.0,314,5:56,simpsre01
318,Daniel Carcillo,2012,2015,3,90,8,14,22,14,147,8,0,0,1,14,0,0,92,8.7,845,9:24,carcida01
319,Chris McAlpine,2001,2002,2,90,0,9,9,13,68,0,0,0,0,9,0,0,101,0.0,1498,16:39,mcalpch01
320,Kirk Bowman,1977,1978,2,88,11,17,28,-7,19,9,2,0,2,14,3,0,102,10.8,,,bowmaki01
321,Denis Cyr,1983,1984,2,87,19,21,40,6,21,13,6,0,1,17,4,0,108,17.6,,,cyrde01
322,Chad Kilger,1998,1999,2,86,17,19,36,1,36,12,4,1,2,16,2,1,91,18.7,899,14:03,kilgech01
323,Tom Reid,1968,1969,2,86,0,7,7,-2,37,0,0,0,0,6,0,1,30,0.0,,,reidto01
324,Stew Adams,1930,1932,3,85,9,24,33,,70,,,,1,,,,,,,,adamsst01
325,Len Lunde,1963,1966,2,84,10,29,39,8,32,10,0,0,0,22,7,0,131,7.6,,,lundele01
326,Charley McVeigh,1927,1928,2,84,18,12,30,,27,,,,2,,,,,,,,mcveich01
327,Bill Orban,1968,1969,2,84,7,8,15,-20,50,7,0,0,0,8,0,0,59,11.9,,,orbanbi01
328,Ron Sedlbauer,1980,1981,2,84,25,13,38,-6,26,21,4,0,0,11,2,0,201,12.4,,,sedlbro01
329,Paul Shmyr,1969,1971,3,84,2,16,18,9,75,2,0,0,1,16,0,0,53,3.8,,,shmyrpa01
330,Dave Kryskow,1973,1974,2,83,8,12,20,4,22,7,0,1,0,12,0,0,64,12.5,,,kryskda01
331,Red Mitchell,1942,1945,3,83,4,5,9,,67,4,0,0,0,5,0,0,,,,,mitchre01
332,Jerry Toppazzini,1954,1955,2,83,11,19,30,,75,7,2,2,1,15,3,1,,,,,toppaje01
333,Matthew Barnaby,2006,2006,1,82,8,20,28,-11,178,8,0,0,1,19,0,1,85,9.4,1101,13:26,barnama01
334,Tyler Johnson,2022,2023,2,82,15,24,39,-29,28,11,4,0,0,17,7,0,155,9.7,1265,15:26,johnsty01
335,Dominik Kahun,2019,2019,1,82,13,24,37,10,6,12,1,0,2,23,1,0,137,9.5,1160,14:09,kahundo01
336,Ian Mitchell,2021,2023,3,82,4,12,16,-21,22,4,0,0,0,10,2,0,50,8.0,1236,15:04,mitchia01
337,Travis Moen,2004,2004,1,82,4,2,6,-17,142,4,0,0,2,2,0,0,51,7.8,898,10:57,moentr01
338,Bob Trapp,1927,1928,2,82,4,4,8,,131,,,,0,,,,,,,,trappbo01
339,Andreas Athanasiou,2023,2023,1,81,20,20,40,-29,34,17,3,0,4,16,4,0,175,11.4,1296,16:00,athanan01
340,Michal Kempný,2017,2018,2,81,3,12,15,14,34,3,0,0,0,12,0,0,117,2.6,1223,15:06,kempnmi01
341,John Chad,1940,1946,3,80,15,22,37,,29,14,1,0,1,18,4,0,,,,,chadjo01
342,Jan Rutta,2018,2019,2,80,8,18,26,-1,36,6,2,0,1,15,2,1,93,8.6,1472,18:24,ruttaja02
343,Ralph Taylor,1928,1930,3,80,2,1,3,,142,,,,0,,,,,,,,taylora01
344,Denis Arkhipov,2007,2007,1,79,10,17,27,-13,54,7,2,1,1,9,4,4,112,8.9,1241,15:43,arkhide01
345,Glen Cochrane,1988,1989,2,79,1,8,9,-8,217,1,0,0,0,8,0,0,22,4.5,,,cochrgl01
346,Boris Katchouk,2022,2023,2,79,6,11,17,-20,41,6,0,0,2,10,0,1,90,6.7,913,11:34,katchbo01
347,Darin Kimble,1994,1995,2,79,4,2,6,-3,163,4,0,0,0,2,0,0,19,21.1,,,kimblda01
348,John Madden,2010,2010,1,79,10,13,23,-2,12,10,0,0,0,12,0,1,127,7.9,1217,15:25,maddejo01
349,Bryan McCabe,2000,2000,1,79,6,19,25,-8,139,4,2,0,2,13,6,0,119,5.0,1848,23:23,mccabbr01
350,Jack Skille,2008,2011,4,79,12,13,25,-2,30,11,1,0,1,13,0,0,167,7.2,839,10:37,skillja01
351,Andrew Brunette,2012,2012,1,78,12,15,27,-13,4,8,4,0,0,12,3,0,75,16.0,1057,13:33,brunean01
352,Enrico Ciccone,1996,1997,2,78,2,3,5,4,281,2,0,0,1,3,0,0,77,2.6,,,ciccoen01
353,Jason Dickinson,2023,2023,1,78,9,21,30,-29,28,8,1,0,1,17,0,4,114,7.9,1243,15:56,dickija01
354,Michal Handzuš,2007,2014,3,78,8,22,30,11,26,6,1,1,2,18,3,1,69,11.6,1106,14:11,handzmi01
355,Jujhar Khaira,2022,2023,2,78,9,8,17,-15,44,7,1,1,0,7,1,0,91,9.9,1075,13:47,khairju01
356,Mark LaVarre,1986,1988,3,78,9,16,25,2,58,9,0,0,0,15,1,0,65,13.8,,,lavarma01
357,Brett McLean,2003,2004,2,78,11,20,31,-12,54,5,5,1,0,14,5,1,126,8.7,1356,17:23,mcleabr01
358,Bobby Sheehan,1976,1976,1,78,11,20,31,-4,18,9,2,0,0,17,3,0,129,8.5,,,sheehbo01
359,Lyle Odelein,2002,2003,2,77,7,6,13,7,80,7,0,0,0,6,0,0,87,8.0,1533,19:55,odelely01
360,Pierre Plante,1978,1978,1,77,10,18,28,-3,59,10,0,0,2,18,0,0,102,9.8,,,plantpi01
361,Art Somers,1930,1931,2,77,14,19,33,,111,,,,1,,,,,,,,somerar01
362,Adam Boqvist,2020,2021,2,76,6,23,29,-10,20,5,1,0,1,14,9,0,89,6.7,1260,16:35,boqviad01
363,Virgil Johnson,1938,1945,3,76,1,11,12,,27,1,0,0,0,10,1,0,,,,,johnsvi01
364,Robert Lang,2008,2008,1,76,21,33,54,9,50,14,7,0,3,23,10,0,172,12.2,1400,18:25,langro01
365,Darryl Maggs,1972,1973,2,76,7,4,11,-4,8,7,0,0,0,4,0,0,54,13.0,,,maggsda01
366,Brad Richards,2015,2015,1,76,12,25,37,3,12,10,2,0,3,20,5,0,199,6.0,1131,14:53,richabr01
367,Bobby Schmautz,1968,1969,2,76,12,9,21,-7,43,9,3,0,2,7,2,0,108,11.1,,,schmabo01
368,Scott Nichol,2004,2004,1,75,7,11,18,-16,145,7,0,0,1,11,0,0,112,6.3,1183,15:46,nichosc01
369,Sheldon Brookbank,2013,2014,2,74,3,5,8,0,73,2,0,1,1,5,0,0,68,4.4,950,12:50,brooksh01
370,Joffre Desilets,1939,1940,2,74,17,20,37,,34,14,3,0,3,17,3,0,,,,,desiljo01
371,Matthew Highmore,2018,2021,3,73,4,6,10,-10,12,4,0,0,0,6,0,0,82,4.9,723,9:54,highmma01
372,Ian Cushenan,1957,1958,2,72,2,8,10,,80,0,1,1,1,8,0,0,,,,,cusheia01
373,J.P. Dumont,1999,2000,2,72,19,14,33,1,28,19,0,0,3,13,1,0,128,14.8,962,13:22,dumonjp01
374,Tanner Kero,2016,2018,3,72,8,14,22,14,10,8,0,0,0,14,0,0,93,8.6,934,12:59,kerota01
375,Howie Morenz*,1935,1936,2,72,12,36,48,,41,11,1,0,5,27,9,0,,,,,morenho01
376,Stéphane Quintal,2001,2001,1,72,1,18,19,-9,60,1,0,0,0,16,2,0,109,0.9,1620,22:30,quintst01
377,Neil Wilkinson,1994,1994,1,72,3,9,12,2,116,2,1,0,0,7,1,1,72,4.2,,,wilkine01
378,Benny Woit,1956,1957,2,72,1,8,9,,48,1,0,0,0,8,0,0,,,,,woitbe01
379,Craig Adams,2008,2009,2,71,4,8,12,-11,46,2,1,1,1,8,0,0,70,5.7,732,10:18,adamscr01
380,Curtis Brown,2006,2006,1,71,5,10,15,-9,38,4,0,1,0,6,3,1,84,6.0,969,13:39,browncu01
381,Dave Donnelly,1987,1987,1,71,6,12,18,-7,81,6,0,0,0,12,0,0,64,9.4,,,donneda01
382,Glen Sharpley,1981,1982,2,71,19,23,42,8,23,15,4,0,2,18,5,0,102,18.6,,,sharpgl01
383,Glenn Brydson,1936,1938,3,70,14,13,27,,56,14,0,0,2,10,3,0,,,,,brydsgl01
384,Mike Eagles,1989,1990,2,70,6,13,19,-12,78,6,0,0,0,11,0,2,62,9.7,,,eaglemi01
385,Cal Gardner,1953,1953,1,70,11,24,35,,60,6,4,1,3,23,1,0,,,,,gardnca01
386,Jeff Hamilton,2007,2007,1,70,18,21,39,-4,22,15,3,0,4,10,11,0,138,13.0,905,12:56,hamilje01
387,Chris Herperger,2000,2001,2,70,10,15,25,-2,25,9,0,1,3,12,1,2,78,12.8,869,12:25,herpech01
388,Gord Hollingworth,1955,1955,1,70,3,9,12,,135,2,1,0,0,9,0,0,,,,,holligo01
389,Wildor Larochelle,1936,1937,2,70,11,12,23,,14,10,0,1,1,11,1,0,,,,,larocwi01
390,Tony Leswick,1956,1956,1,70,11,11,22,,71,11,0,0,0,11,0,0,,,,,leswito01
391,Mickey MacKay*,1927,1928,2,70,31,12,43,,46,,,,6,,,,,,,,mackami01
392,Jimmy Thomson,1958,1958,1,70,4,7,11,,75,4,0,0,1,7,0,0,,,,,thomsji01
393,Dave Christian,1993,1994,2,69,4,17,21,6,12,3,1,0,1,13,3,1,81,4.9,,,chrisda01
394,Greg Johnson,1998,1998,1,69,11,22,33,-2,38,7,4,0,3,19,3,0,85,12.9,,,johnsgr02
395,Forbes Kennedy,1957,1957,1,69,8,13,21,,104,5,3,0,1,12,1,0,,,,,kennefo01
396,Doug Lecuyer,1979,1981,3,69,4,10,14,-10,100,4,0,0,1,10,0,0,94,4.3,,,lecuydo01
397,John Scott,2011,2012,2,69,0,2,2,0,120,0,0,0,0,2,0,0,23,0.0,451,6:32,scottjo01
398,Wayne Van Dorp,1989,1990,2,69,7,4,11,-2,331,7,0,0,1,4,0,0,42,16.7,,,vandowa01
399,Don Grosso,1945,1946,2,68,16,16,32,,21,11,5,0,1,15,1,0,,,,,grossdo01
400,Bronco Horvath,1962,1962,1,68,17,29,46,0,19,12,5,0,1,21,8,0,139,12.2,,,horvabr01
401,Paul Terbenche,1968,1968,1,68,3,7,10,-12,8,3,0,0,1,7,0,0,65,4.6,,,terbepa01
402,Rags Raglan,1952,1953,2,67,1,8,9,,38,1,0,0,0,6,2,0,,,,,raglara01
403,Blair Atcheynum,2000,2001,2,66,6,9,15,-15,8,6,0,0,0,9,0,0,66,9.1,749,11:21,atchebl01
404,Sergei Berezin,2003,2003,1,66,18,13,31,-3,8,13,5,0,0,13,0,0,171,10.5,1076,16:18,berezse01
405,Drake Caggiula,2019,2020,2,66,14,13,27,0,44,13,1,0,0,12,0,1,103,13.6,859,13:01,caggidr01
406,Len Frig,1974,1974,1,66,4,10,14,16,35,4,0,0,0,8,2,0,71,5.6,,,frigle01
407,Danny O'Shea,1971,1972,2,66,10,16,26,5,38,10,0,0,3,13,3,0,94,10.6,,,osheada01
408,Olli Määttä,2020,2020,1,65,4,13,17,0,20,4,0,0,0,11,0,2,80,5.0,1197,18:25,maattol01
409,Alexander Nylander,2020,2020,1,65,10,16,26,-2,10,10,0,0,1,14,2,0,94,10.6,789,12:08,nylanal01
410,Riley Stillman,2021,2022,2,65,3,10,13,-5,38,3,0,0,1,10,0,0,70,4.3,1020,15:42,stillri01
411,Matt Walker,2009,2009,1,65,1,13,14,7,79,1,0,0,0,11,0,2,83,1.2,1081,16:38,walkema01
412,Slater Koekkoek,2019,2020,2,64,2,13,15,7,52,2,0,0,1,13,0,0,68,2.9,1066,16:39,koekksl01
413,Lasse Kukkonen,2004,2007,2,64,5,10,15,3,34,4,1,0,2,8,1,1,54,9.3,1032,16:08,kukkola01
414,Bryan Muir,1999,2000,2,64,3,7,10,0,63,2,0,1,0,5,2,0,97,3.1,1194,18:40,muirbr01
415,Larry Zeidel,1954,1954,1,64,1,6,7,,102,1,0,0,0,6,0,0,,,,,zeidela01
416,John McCormack,1955,1955,1,63,5,7,12,,8,4,0,1,1,7,0,0,,,,,mccorjo01
417,Gerry Melnyk,1962,1962,1,63,5,16,21,3,2,5,0,0,1,14,2,0,69,7.2,,,melnyge01
418,David Rundblad,2014,2016,3,63,3,13,16,14,18,3,0,0,1,10,3,0,75,4.0,798,12:40,rundbda01
419,Jack Stewart*,1951,1952,2,63,1,5,6,,61,1,0,0,0,5,0,0,,,,,stewaja01
420,Jason Williams,2007,2008,2,63,17,25,42,-8,42,8,8,1,4,11,14,0,139,12.2,1079,17:07,willija01
421,Bryan Smolinski,2007,2007,1,62,14,23,37,10,29,7,4,3,3,16,6,1,122,11.5,1153,18:36,smolibr01
422,Pat Lundy,1951,1951,1,61,9,9,18,,9,9,0,0,0,7,2,0,,,,,lundypa01
423,Chris Simon,2003,2003,1,61,12,6,18,-4,125,10,2,0,2,5,1,0,72,16.7,677,11:06,simonch01
424,Ed Van Impe,1967,1967,1,61,8,11,19,29,111,8,0,0,3,11,0,0,87,9.2,,,vanimed01
425,Max Domi,2023,2023,1,60,18,31,49,-9,76,10,8,0,4,21,10,0,143,12.6,1098,18:18,domima01
426,Jim Dowd,2006,2006,1,60,3,12,15,-5,38,3,0,0,0,12,0,0,55,5.5,763,12:43,dowdji01
427,Ville Nieminen,2004,2004,1,60,2,11,13,-15,40,1,1,0,0,9,2,0,56,3.6,706,11:46,niemivi01
428,Andrei Nikolishin,2003,2003,1,60,6,15,21,-3,26,5,0,1,0,10,5,0,73,8.2,1021,17:01,nikolan01
429,Fernando Pisani,2011,2011,1,60,7,9,16,0,10,6,1,0,1,9,0,0,72,9.7,754,12:34,pisanfe01
430,Greg Smyth,1994,1995,2,60,0,3,3,0,141,0,0,0,0,3,0,0,39,0.0,,,smythgr01
431,Sid Finney,1952,1954,3,59,10,7,17,,4,9,1,0,1,6,1,0,,,,,finnesi01
432,Lou Holmes,1932,1933,2,59,2,4,6,,8,,,,0,,,,,,,,holmelo01
433,Don Morrison,1951,1951,1,59,8,12,20,,6,7,1,0,1,11,1,0,,,,,morrido01
434,Bryan Berard,2004,2004,1,58,13,34,47,-24,53,7,6,0,0,15,19,0,203,6.4,1263,21:46,berarbr01
435,Reg Hamilton,1946,1947,2,58,1,10,11,,33,1,0,0,1,10,0,0,,,,,hamilre01
436,Jack Johnson,2023,2023,1,58,0,4,4,-25,16,0,0,0,0,3,0,1,63,0.0,1150,19:50,johnsja02
437,George Johnston,1942,1947,4,58,20,12,32,,2,16,3,1,3,11,1,0,,,,,johnsge01
438,Danny Lewicki,1959,1959,1,58,8,14,22,,4,6,2,0,2,13,1,0,,,,,lewicda01
439,Bud Poile*,1948,1949,2,58,23,29,52,,19,15,8,0,0,25,4,0,,,,,poilebu01
440,Miles Zaharko,1979,1982,3,58,4,13,17,21,58,4,0,0,1,13,0,0,78,5.1,,,zaharmi01
441,Doug Hicks,1978,1979,2,57,2,15,17,-7,17,2,0,0,0,14,1,0,54,3.7,,,hicksdo01
442,Lynn Powis,1974,1974,1,57,8,13,21,10,6,7,1,0,2,11,2,0,71,11.3,,,powisly01
443,Jack Price,1952,1954,3,57,4,6,10,,24,4,0,0,0,5,1,0,,,,,priceja01
444,Tony Salmelainen,2007,2007,1,57,6,11,17,-3,26,6,0,0,1,10,1,0,54,11.1,563,9:52,salmeto01
445,Pavel Vorobiev,2004,2006,2,57,10,15,25,-1,38,7,3,0,1,7,7,1,107,9.3,788,13:50,vorobpa01
446,Tommy Wingels,2018,2018,1,57,7,5,12,-10,43,4,1,2,1,5,0,0,67,10.4,647,11:21,wingeto01
447,Igor Kravchuk,1992,1993,2,56,7,17,24,8,34,4,3,0,1,9,7,1,141,5.0,,,kravcig01
448,Chris Kunitz,2019,2019,1,56,5,5,10,-7,23,5,0,0,1,5,0,0,44,11.4,507,9:04,kunitch01
449,Ed Sandford,1956,1956,1,56,12,9,21,,50,9,3,0,1,8,1,0,,,,,sandfed01
450,Michal Sýkora,1997,1998,2,56,2,12,14,-6,22,2,0,0,0,9,3,0,73,2.7,,,sykormi01
451,Bob Bassen,1989,1990,2,55,5,13,18,6,70,5,0,0,1,13,0,0,44,11.4,,,bassebo01
452,Jordan Oesterle,2018,2018,1,55,5,10,15,-11,8,4,1,0,0,8,2,0,99,5.1,1128,20:31,oestejo01
453,Pius Suter,2021,2021,1,55,14,13,27,-5,14,13,1,0,3,11,2,0,112,12.5,898,16:20,suterpi01
454,Nikita Zadorov,2021,2021,1,55,1,7,8,1,36,1,0,0,0,7,0,0,52,1.9,1056,19:12,zadorni01
455,Theo Fleury,2003,2003,1,54,12,21,33,-7,77,11,1,0,3,14,7,0,124,9.7,904,16:45,fleurth01
