--- When using SR data, please cite us and provide a link and/or a mention.


 
,,,,,,Scoring,,,Scoring,,Goals,,,,Assists,,,,,Ice Time,,-additional
Rk,Player,From,To,Yrs,GP▼,G,A,PTS,+/-,PIM,EV,PP,SH,GW,EV,PP,SH,S,S%,TOI,ATOI,-9999
462,Staffan Kronwall,2010,2010,1,11,1,2,3,-1,2,1,0,0,1,2,0,0,6,16.7,109,9:54,kronwst01
463,Ryan Lomberg,2018,2019,2,11,0,1,1,0,32,0,0,0,0,1,0,0,6,0.0,72,6:31,lombery01
464,Yves Sarault,1996,1996,1,11,2,1,3,-2,4,2,0,0,1,1,0,0,12,16.7,,,sarauyv01
465,Dominik Simon,2021,2021,1,11,0,0,0,0,0,0,0,0,0,0,0,0,4,0.0,106,9:36,simondo01
466,Kenny Agostino,2014,2016,2,10,1,1,2,-4,0,1,0,0,0,1,0,0,15,6.7,116,11:35,agostke01
467,Chad Billins,2014,2014,1,10,0,3,3,-3,0,0,0,0,0,3,0,0,3,0.0,122,12:13,billich01
468,Guillaume Desbiens,2012,2012,1,10,0,0,0,-1,25,0,0,0,0,0,0,0,2,0.0,71,7:07,desbigu01
469,Nevin Markwart,1992,1992,1,10,2,1,3,-2,25,2,0,0,0,1,0,0,4,50.0,,,markwne01
470,Christopher Breen,2014,2014,1,9,0,2,2,1,5,0,0,0,0,2,0,0,4,0.0,84,9:23,breench01
471,Mike Dwyer,1981,1982,2,9,0,3,3,-1,4,0,0,0,0,3,0,0,11,0.0,,,dwyermi01
472,Bruce Eakin,1982,1985,3,9,2,1,3,-3,4,2,0,0,0,1,0,0,8,25.0,,,eakinbr01
473,Glenn Gawdin,2021,2022,2,9,0,1,1,-1,2,0,0,0,0,1,0,0,4,0.0,67,7:26,gawdigl01
474,Corban Knight,2014,2015,2,9,1,0,1,-1,0,1,0,0,0,0,0,0,6,16.7,68,7:36,knighco01
475,Jim Korn,1990,1990,1,9,0,2,2,1,26,0,0,0,0,2,0,0,3,0.0,,,kornji01
476,Dale McTavish,1997,1997,1,9,1,2,3,-4,2,1,0,0,0,2,0,0,14,7.1,,,mctavda01
477,Nick Shore,2018,2018,1,9,1,2,3,0,4,1,0,0,0,1,1,0,16,6.3,136,15:08,shoreni01
478,Nikolai Borschevsky,1995,1995,1,8,0,5,5,7,0,0,0,0,0,4,1,0,12,0.0,,,borscni01
479,Ryan Carpenter,2022,2022,1,8,0,1,1,-1,0,0,0,0,0,1,0,0,6,0.0,90,11:14,carpery01
480,Mark Cundari,2013,2014,2,8,1,2,3,-6,2,0,1,0,0,1,1,0,14,7.1,122,15:17,cundama01
481,Craig Ferguson,1996,1996,1,8,0,0,0,-4,4,0,0,0,0,0,0,0,11,0.0,,,fergucr01
482,Mark Greig,1995,1995,1,8,1,1,2,1,2,1,0,0,0,1,0,0,5,20.0,,,greigma01
483,Brad Miller,1994,1994,1,8,0,1,1,-2,14,0,0,0,0,1,0,0,2,0.0,,,millebr01
484,Emile Poirier,2015,2016,2,8,0,1,1,0,2,0,0,0,0,1,0,0,5,0.0,76,9:28,poiriem01
485,Sergei Varlamov,1998,2000,2,8,3,0,3,0,0,3,0,0,1,0,0,0,11,27.3,73,10:22,varlase01
486,Radim Zohorna,2023,2023,1,8,0,0,0,-2,0,0,0,0,0,0,0,0,3,0.0,67,8:25,zohorra01
487,Akim Aliu,2012,2013,2,7,2,1,3,1,26,2,0,0,0,1,0,0,5,40.0,76,10:55,aliuak01
488,Tom Chorske,1999,1999,1,7,0,0,0,-5,2,0,0,0,0,0,0,0,13,0.0,97,13:48,chorsto01
489,Pat Conacher,1996,1996,1,7,0,0,0,-1,0,0,0,0,0,0,0,0,1,0.0,,,conacpa01
490,Craig Coxe,1988,1988,1,7,2,3,5,3,32,2,0,0,0,3,0,0,5,40.0,,,coxecr01
491,Brandon Davidson,2020,2020,1,7,0,0,0,-2,0,0,0,0,0,0,0,0,13,0.0,86,12:16,davidbr01
492,Len Esau,1994,1995,2,7,0,3,3,-3,7,0,0,0,0,3,0,0,8,0.0,,,esaule01
493,Derek Forbort,2020,2020,1,7,0,0,0,-1,0,0,0,0,0,0,0,0,7,0.0,124,17:44,forbode01
494,Erik Gustafsson,2020,2020,1,7,0,3,3,-1,2,0,0,0,0,2,1,0,5,0.0,126,18:01,gustaer02
495,Sami Helenius,1997,1999,2,7,0,1,1,-1,8,0,0,0,0,1,0,0,2,0.0,41,10:16,helensa01
496,Guy Larose,1994,1994,1,7,0,1,1,-3,4,0,0,0,0,1,0,0,3,0.0,,,larosgu01
497,Rick Lessard,1989,1991,2,7,0,2,2,-3,2,0,0,0,0,2,0,0,0,,,,lessari01
498,Alan May,1995,1995,1,7,1,2,3,2,13,1,0,0,0,2,0,0,5,20.0,,,mayal01
499,Chris Stewart,2018,2018,1,7,1,2,3,-4,0,1,0,0,0,2,0,0,9,11.1,76,10:55,stewach02
500,Jason Botterill,2000,2002,2,6,1,0,1,-7,2,0,1,0,1,0,0,0,6,16.7,54,8:58,botteja01
501,Byron Froese,2021,2021,1,6,1,0,1,1,2,1,0,0,0,0,0,0,2,50.0,50,8:18,froesby01
502,Corey Potter,2015,2015,1,6,0,0,0,-1,0,0,0,0,0,0,0,0,2,0.0,58,9:40,potteco01
503,Darrel Scoville,2000,2000,1,6,0,0,0,1,2,0,0,0,0,0,0,0,1,0.0,56,9:18,scovida01
504,Bob Sweeney,1996,1996,1,6,1,1,2,3,6,1,0,0,0,1,0,0,8,12.5,,,sweenbo01
505,Bryce Van Brabant,2014,2014,1,6,0,0,0,-1,2,0,0,0,0,0,0,0,4,0.0,55,9:10,vanbrbr01
506,David Van Der Gulik,2009,2009,1,6,0,2,2,-1,0,0,0,0,0,2,0,0,11,0.0,51,8:29,vandeda01
507,Brad Ference,2007,2007,1,5,0,0,0,-1,2,0,0,0,0,0,0,0,1,0.0,59,11:46,ferenbr01
508,Matt Pelech,2009,2009,1,5,0,3,3,1,9,0,0,0,0,3,0,0,4,0.0,66,13:16,pelecma01
509,Joe Piskula,2012,2012,1,5,0,0,0,-5,2,0,0,0,0,0,0,0,2,0.0,54,10:54,piskujo01
510,Martin Sonnenberg,2004,2004,1,5,0,0,0,-2,2,0,0,0,0,0,0,0,7,0.0,44,8:51,sonnema01
511,Clay Wilson,2012,2012,1,5,0,0,0,0,4,0,0,0,0,0,0,0,7,0.0,66,13:15,wilsocl01
512,Kevin Wortman,1994,1994,1,5,0,0,0,1,2,0,0,0,0,0,0,0,2,0.0,,,wortmke01
513,Richard Zemlak,1992,1992,1,5,0,1,1,-2,42,0,0,0,0,1,0,0,4,0.0,,,zemlari01
514,Jeff Brubaker,1984,1984,1,4,0,0,0,-1,19,0,0,0,0,0,0,0,2,0.0,,,brubaje01
515,Nick DeSimone,2023,2023,1,4,0,0,0,-4,2,0,0,0,0,0,0,0,4,0.0,45,11:15,desimni01
516,Spencer Foo,2018,2018,1,4,2,0,2,1,0,2,0,0,0,0,0,0,16,12.5,63,15:51,foosp01
517,Carsen Germyn,2006,2007,2,4,0,0,0,-1,0,0,0,0,0,0,0,0,5,0.0,27,6:43,germyca01
518,Stu Grimson,1989,1990,2,4,0,0,0,-1,22,0,0,0,0,0,0,0,0,,,,grimsst01
519,Gord Hampson,1983,1983,1,4,0,0,0,-2,5,0,0,0,0,0,0,0,4,0.0,,,hampsgo01
520,Stewart Malgunas,2000,2000,1,4,0,1,1,1,2,0,0,0,0,1,0,0,0,,52,12:57,malgust01
521,Don Martineau,1974,1974,1,4,0,0,0,-3,2,0,0,0,0,0,0,0,3,0.0,,,martido01
522,Fredrik Modin,2011,2011,1,4,0,0,0,-3,2,0,0,0,0,0,0,0,3,0.0,34,8:28,modinfr01
523,Scott Morrow,1995,1995,1,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,,,morrosc01
524,Mike Mottau,2003,2003,1,4,0,0,0,-1,0,0,0,0,0,0,0,0,0,,39,9:50,mottami01
525,Anthony Peluso,2019,2019,1,4,0,0,0,-1,7,0,0,0,0,0,0,0,1,0.0,16,4:07,pelusan01
526,David Struch,1994,1994,1,4,0,0,0,-2,4,0,0,0,0,0,0,0,3,0.0,,,strucda01
527,Linden Vey,2017,2017,1,4,0,0,0,-2,0,0,0,0,0,0,0,0,1,0.0,44,11:01,veyli01
528,Alexander Yelesin,2020,2020,1,4,0,0,0,0,0,0,0,0,0,0,0,0,2,0.0,50,12:30,yelesal01
529,Rick Adduono,1980,1980,1,3,0,0,0,-1,2,0,0,0,0,0,0,0,1,0.0,,,adduori01
530,Serge Beaudoin,1980,1980,1,3,0,0,0,-1,0,0,0,0,0,0,0,0,1,0.0,,,beaudse01
531,Bob Bodak,1988,1988,1,3,0,0,0,-2,22,0,0,0,0,0,0,0,0,,,,bodakbo01
532,Neil Eisenhut,1995,1995,1,3,0,0,0,0,0,0,0,0,0,0,0,0,2,0.0,,,eisenne01
533,Dave Gorman,1980,1980,1,3,0,0,0,-1,0,0,0,0,0,0,0,0,1,0.0,,,gormada01
534,Nicklas Grossmann,2017,2017,1,3,0,0,0,-4,2,0,0,0,0,0,0,0,3,0.0,39,13:01,grossni01
535,Tim Harrer,1983,1983,1,3,0,0,0,0,2,0,0,0,0,0,0,0,3,0.0,,,harreti01
536,Marek Hrivík,2018,2018,1,3,0,0,0,1,0,0,0,0,0,0,0,0,2,0.0,26,8:30,hrivima01
537,Jason Jaffray,2010,2010,1,3,0,0,0,-1,0,0,0,0,0,0,0,0,4,0.0,20,6:39,jaffrja01
538,Marko Jantunen,1997,1997,1,3,0,0,0,-1,0,0,0,0,0,0,0,0,7,0.0,,,jantuma01
539,Pierre-Luc Letourneau-Leblond,2012,2012,1,3,0,0,0,1,10,0,0,0,0,0,0,0,3,0.0,15,4:51,letoupi01
540,John Negrin,2009,2009,1,3,0,1,1,-2,2,0,0,0,0,1,0,0,3,0.0,30,9:59,negrijo01
541,Barry Nieckar,1995,1995,1,3,0,0,0,0,12,0,0,0,0,0,0,0,0,,,,nieckba01
542,Matthew Phillips,2021,2023,2,3,0,0,0,0,2,0,0,0,0,0,0,0,3,0.0,32,10:48,phillma01
543,Lee Sorochan,1999,2000,2,3,0,0,0,-3,0,0,0,0,0,0,0,0,5,0.0,35,11:42,sorocle01
544,Howard Walker,1983,1983,1,3,0,0,0,0,7,0,0,0,0,0,0,0,2,0.0,,,walkeho01
545,David Wolf,2015,2015,1,3,0,0,0,0,2,0,0,0,0,0,0,0,1,0.0,28,9:23,wolfda01
546,Peter Ahola,1994,1994,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,,,aholape01
547,Carter Bancks,2013,2013,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,,29,14:41,banckca01
548,Danny Bolduc,1984,1984,1,2,0,1,1,1,0,0,0,0,0,1,0,0,4,0.0,,,bolduda01
549,Cam Botting,1976,1976,1,2,0,1,1,1,0,0,0,0,0,1,0,0,0,,,,bottica01
550,Randy Bucyk,1988,1988,1,2,0,0,0,-1,0,0,0,0,0,0,0,0,2,0.0,,,bucykra01
551,Ryan Christie,2002,2002,1,2,0,0,0,-1,0,0,0,0,0,0,0,0,0,,12,6:10,chrisry01
552,Kris Chucko,2009,2009,1,2,0,0,0,0,2,0,0,0,0,0,0,0,0,,14,7:02,chuckkr01
553,Tony Curtale,1981,1981,1,2,0,0,0,-1,0,0,0,0,0,0,0,0,4,0.0,,,curtato01
554,Mark Freer,1994,1994,1,2,0,0,0,0,4,0,0,0,0,0,0,0,0,,,,freerma01
555,Kyle Greentree,2009,2009,1,2,0,0,0,-1,0,0,0,0,0,0,0,0,3,0.0,19,9:18,greenky01
556,David Haas,1994,1994,1,2,1,1,2,2,7,1,0,0,0,1,0,0,3,33.3,,,haasda01
557,Bill Hogaboam,1973,1973,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,hogabbi01
558,Raitis Ivanāns,2011,2012,2,2,0,0,0,-2,5,0,0,0,0,0,0,0,0,,19,9:43,ivanara01
559,Alan Letang,2002,2002,1,2,0,0,0,-2,0,0,0,0,0,0,0,0,0,,22,11:06,letanal01
560,Vic Mercredi,1975,1975,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,mercrvi01
561,Rick Mrozik,2003,2003,1,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0.0,20,10:02,mroziri01
562,Dave Reierson,1989,1989,1,2,0,0,0,1,2,0,0,0,0,0,0,0,1,0.0,,,reierda01
563,Kerby Rychel,2019,2019,1,2,0,0,0,-1,0,0,0,0,0,0,0,0,1,0.0,18,9:11,rycheke01
564,Niklas Sundblad,1996,1996,1,2,0,0,0,0,0,0,0,0,0,0,0,0,3,0.0,,,sundbni01
565,Rik Wilson,1986,1986,1,2,0,0,0,2,0,0,0,0,0,0,0,0,3,0.0,,,wilsori02
566,Bill Arnold,2014,2014,1,1,0,0,0,-1,0,0,0,0,0,0,0,0,0,,14,13:35,arnolbi01
567,Robin Bartel,1986,1986,1,1,0,0,0,-1,0,0,0,0,0,0,0,0,0,,,,bartero01
568,Matthew Coronato,2023,2023,1,1,0,0,0,1,2,0,0,0,0,0,0,0,4,0.0,15,14:38,coronma01
569,Róbert Döme,2003,2003,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,8,8:16,domero01
570,Turner Elson,2016,2016,1,1,0,1,1,1,0,0,0,0,0,1,0,0,0,,15,14:54,elsontu01
571,Shawn Heaphy,1993,1993,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0.0,,,heaphsh01
572,Morgan Klimchuk,2018,2018,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,7,7:25,klimcmo01
573,Mark Lamb,1986,1986,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,lambma01
574,Patrick Lebeau,1993,1993,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,lebeapa01
575,Rich Lemieux,1976,1976,1,1,0,1,1,2,0,0,0,0,0,1,0,0,1,0.0,,,lemieri01
576,Lane MacDermid,2014,2014,1,1,0,0,0,-1,7,0,0,0,0,0,0,0,0,,4,4:08,macdela01
577,Tomi Mäki,2007,2007,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,11,10:56,makito01
578,Gerry O'Flaherty,1979,1979,1,1,1,0,1,0,2,1,0,0,0,0,0,0,2,50.0,,,oflahge01
579,Darryl Olsen,1992,1992,1,1,0,0,0,-2,0,0,0,0,0,0,0,0,3,0.0,,,olsenda01
580,John Ramage,2015,2015,1,1,0,0,0,-1,0,0,0,0,0,0,0,0,4,0.0,18,18:10,ramagjo01
581,Tim Ramholt,2008,2008,1,1,0,0,0,-1,0,0,0,0,0,0,0,0,0,,1,0:45,ramhoti01
582,Paxton Schulte,1997,1997,1,1,0,0,0,1,2,0,0,0,0,0,0,0,1,0.0,,,schulpa01
583,Patrick Sieloff,2016,2016,1,1,1,0,1,1,2,1,0,0,1,0,0,0,1,100.0,18,17:59,sielopa01
584,Jarrod Skalde,1996,1996,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,skaldja01
585,Randy Turnbull,1982,1982,1,1,0,0,0,-1,2,0,0,0,0,0,0,0,0,,,,turnbra01


Provided by <a href="https://www.sports-reference.com/sharing.html?utm_source=direct&utm_medium=Share&utm_campaign=ShareTool">Hockey-Reference.com</a>: <a href="https://www.hockey-reference.com/teams/CGY/skaters.html?sr&utm_source=direct&utm_medium=Share&utm_campaign=ShareTool#stats">View Original Table</a><br>Generated 8/24/2023.
