--- When using SR data, please cite us and provide a link and/or a mention.


 
,,,,,,Scoring,,,Scoring,,Goals,,,,Assists,,,,,Ice Time,,-additional
Rk,Player,From,To,Yrs,GP▼,G,A,PTS,+/-,PIM,EV,PP,SH,GW,EV,PP,SH,S,S%,TOI,ATOI,-9999
214,Nate Thompson,2018,2018,1,43,4,7,11,0,10,3,0,1,0,7,0,0,28,14.3,538,12:30,thompna01
215,Ted Drury,1996,1996,1,42,9,7,16,-19,54,8,1,0,1,5,2,0,80,11.3,,,druryte01
216,Vladimír Růžička,1994,1994,1,42,5,13,18,-21,14,1,4,0,0,7,6,0,64,7.8,,,ruzicvl01
217,Scott Sabourin,2020,2022,2,42,2,6,8,-8,44,2,0,0,0,6,0,0,33,6.1,299,7:07,sabousc01
218,André Benoit,2011,2013,2,41,3,8,11,-4,14,2,1,0,2,6,2,0,67,4.5,676,16:30,benoian01
219,Michel Picard,1995,1996,2,41,7,14,21,-2,24,6,1,0,1,8,6,0,54,13.0,,,picarmi01
220,Dan Quinn,1994,1996,2,41,13,18,31,-8,30,7,6,0,3,14,4,0,93,14.0,,,quinnda01
221,Grant Ledyard,2000,2000,1,40,2,4,6,-3,8,2,0,0,1,4,0,0,42,4.8,590,14:45,ledyagr01
222,Tyler Motte,2023,2023,1,38,3,6,9,1,4,2,0,1,0,6,0,0,65,4.6,514,13:32,mottety01
223,Erik Gudbranson,2021,2021,1,36,1,2,3,-13,47,1,0,0,1,2,0,0,53,1.9,651,18:04,gudbrer01
224,Tommy Wingels,2017,2017,1,36,2,2,4,-9,12,2,0,0,0,2,0,0,39,5.1,395,10:58,wingeto01
225,Radim Bičánek,1995,1999,4,35,0,1,1,-2,12,0,0,0,0,1,0,0,39,0.0,76,10:51,bicanra01
226,Joel Kwiatkowski,2001,2003,3,35,1,2,3,8,18,1,0,0,0,2,0,0,39,2.6,443,12:39,kwiatjo01
227,Cody Bass,2008,2011,3,34,2,2,4,-3,34,1,0,1,1,1,0,1,17,11.8,187,5:30,bassco01
228,Dave Hannan,1997,1997,1,34,2,2,4,-1,8,1,0,1,1,1,0,1,16,12.5,,,hannada01
229,Mark Osiecki,1993,1993,1,34,0,4,4,-21,12,0,0,0,0,4,0,0,20,0.0,,,osiecma01
230,Andreas Englund,2017,2020,4,33,0,3,3,-12,24,0,0,0,0,3,0,0,15,0.0,366,11:06,engluan01
231,Jacob Bernard-Docker,2021,2023,3,32,0,2,2,1,15,0,0,0,0,2,0,0,34,0.0,491,15:20,bernaja01
232,Logan Brown,2018,2021,4,30,1,8,9,-2,6,0,1,0,1,6,2,0,29,3.4,334,11:07,brownlo01
233,Dmitri Filimonov,1994,1994,1,30,1,4,5,-10,18,1,0,0,0,3,0,1,15,6.7,,,filimdm01
234,Brad Lauer,1994,1994,1,30,2,5,7,-15,6,1,0,1,0,4,1,0,45,4.4,,,lauerbr01
235,Ivan Čiernik,1998,2002,3,29,3,2,5,2,6,3,0,0,0,2,0,0,25,12.0,211,7:50,cierniv01
236,Cody Goloubef,2019,2020,2,29,1,1,2,-2,10,1,0,0,0,1,0,0,20,5.0,419,14:26,golouco01
237,Jim Paek,1995,1995,1,29,0,2,2,-5,28,0,0,0,0,2,0,0,16,0.0,,,paekji01
238,Herb Raglan,1994,1994,1,29,0,0,0,-13,52,0,0,0,0,0,0,0,13,0.0,,,raglahe01
239,Pat Falloon,1998,1998,1,28,3,3,6,-11,8,1,2,0,0,2,1,0,73,4.1,,,fallopa01
240,Jarmo Kekäläinen,1994,1994,1,28,1,5,6,-8,14,1,0,0,0,4,1,0,18,5.6,,,kekalja01
241,Christopher DiDomenico,2017,2018,2,27,6,4,10,-4,14,4,2,0,0,2,2,0,28,21.4,316,11:42,didomch01
242,Hank Lammens,1994,1994,1,27,1,2,3,-20,22,1,0,0,0,1,0,1,6,16.7,,,lammeha01
243,Guillaume Latendresse,2013,2013,1,27,6,4,10,-2,8,5,1,0,0,4,0,0,53,11.3,400,14:48,latengu01
244,Mike Commodore,2008,2008,1,26,0,2,2,-9,26,0,0,0,0,2,0,0,30,0.0,430,16:33,commomi01
245,Michael Del Zotto,2022,2022,1,26,3,10,13,-4,4,2,1,0,0,9,1,0,35,8.6,475,18:15,delzomi01
246,David Dziurzynski,2013,2016,2,26,3,3,6,-5,22,3,0,0,0,3,0,0,34,8.8,292,11:13,dziurda01
247,Jeff Lazaro,1993,1993,1,26,6,4,10,-8,16,5,0,1,0,2,1,1,38,15.8,,,lazarje01
248,Derek Grant,2013,2014,2,25,0,2,2,-4,4,0,0,0,0,2,0,0,36,0.0,235,9:23,grantde01
249,David Hale,2011,2011,1,25,1,4,5,7,6,1,0,0,1,4,0,0,20,5.0,408,16:19,haleda01
250,Christer Olsson,1997,1997,1,25,2,3,5,-5,10,1,1,0,0,1,2,0,24,8.3,,,olssoch01
251,Jason Zent,1997,1998,2,25,3,3,6,5,13,3,0,0,0,3,0,0,21,14.3,,,zentja01
252,Francis Lessard,2011,2011,1,24,0,0,0,0,78,0,0,0,0,0,0,0,6,0.0,93,3:51,lessafr01
253,David Oliver,1999,2001,2,24,2,5,7,1,6,2,0,0,0,5,0,0,20,10.0,219,9:07,oliveda01
254,David Rundblad,2012,2012,1,24,1,3,4,-11,6,1,0,0,0,2,1,0,26,3.8,366,15:14,rundbda01
255,Cory Stillman,2008,2008,1,24,3,16,19,-8,10,2,1,0,0,6,10,0,42,7.1,406,16:54,stillco01
256,Peter Bondra,2004,2004,1,23,5,9,14,1,16,3,2,0,1,7,2,0,52,9.6,422,18:21,bondrpe01
257,Robert Burakovsky,1994,1994,1,23,2,3,5,-7,6,2,0,0,0,3,0,0,40,5.0,,,burakro01
258,Gabriel Dumont,2018,2018,1,23,1,1,2,1,2,1,0,0,0,1,0,0,27,3.7,199,8:38,dumonga01
259,François Leroux,1994,1994,1,23,0,1,1,-4,70,0,0,0,0,1,0,0,8,0.0,,,leroufr01
260,J.C. Beaudin,2020,2020,1,22,0,1,1,-4,7,0,0,0,0,1,0,0,18,0.0,190,8:38,beaudje01
261,Clark Bishop,2021,2022,2,22,0,4,4,-1,10,0,0,0,0,4,0,0,24,0.0,198,9:01,bishocl01
262,Denis Chassé,1997,1997,1,22,1,4,5,3,19,1,0,0,0,4,0,0,12,8.3,,,chassde01
263,Toni Dahlman,2002,2003,2,22,1,1,2,-2,0,1,0,0,1,1,0,0,10,10.0,145,6:34,dahlmto01
264,John Gruden,1999,2000,2,22,0,1,1,0,12,0,0,0,0,1,0,0,13,0.0,319,14:30,grudejo01
265,Yves Sarault,1999,2000,2,22,0,3,3,-2,11,0,0,0,0,3,0,0,20,0.0,179,8:09,sarauyv01
266,Matt Cullen,2010,2010,1,21,4,4,8,-7,8,3,1,0,1,2,2,0,58,6.9,378,17:59,cullema01
267,Brandon Bochenski,2006,2006,1,20,6,7,13,7,14,4,2,0,0,6,1,0,39,15.4,246,12:17,bochebr01
268,Brian Gibbons,2019,2019,1,20,6,8,14,3,4,6,0,0,0,8,0,0,21,28.6,244,12:13,gibbobr02
269,Ridly Greig,2023,2023,1,20,2,7,9,1,12,2,0,0,0,4,3,0,30,6.7,258,12:54,greigri01
270,Aleš Hemský,2014,2014,1,20,4,13,17,-2,4,4,0,0,0,9,4,0,44,9.1,313,15:38,hemskal01
271,Josh Hennessy,2007,2010,4,20,1,0,1,-2,4,1,0,0,0,0,0,0,10,10.0,113,5:39,hennejo01
272,Oscar Lindberg,2019,2019,1,20,5,3,8,1,4,5,0,0,0,3,0,0,25,20.0,264,13:13,lindbos02
273,Derek Stepan,2021,2021,1,20,1,5,6,-6,8,1,0,0,0,3,2,0,44,2.3,301,15:04,stepade01
274,Tyler Arnason,2006,2006,1,19,0,4,4,-4,4,0,0,0,0,3,1,0,42,0.0,234,12:19,arnasty01
275,Daniel Laperrière,1995,1996,2,19,1,1,2,-2,4,0,1,0,0,1,0,0,30,3.3,,,laperda01
276,Marek Svatoš,2011,2011,1,19,3,2,5,-1,8,3,0,0,0,2,0,0,33,9.1,227,11:57,svatoma01
277,Claude Boivin,1994,1995,2,18,1,1,2,-7,44,1,0,0,0,1,0,0,6,16.7,,,boivicl01
278,Patrick Brown,2023,2023,1,18,2,3,5,4,27,2,0,0,0,3,0,0,16,12.5,200,11:08,brownpa02
279,Martin Lapointe,2008,2008,1,18,3,3,6,-2,23,2,1,0,0,3,0,0,24,12.5,209,11:37,lapoima01
280,Steve Larouche,1995,1995,1,18,8,7,15,-5,6,6,2,0,2,2,5,0,38,21.1,,,laroust01
281,Viktor Stålberg,2017,2017,1,18,2,2,4,-3,8,1,1,0,0,1,1,0,30,6.7,248,13:48,stalbvi01
282,Andy Sutton,2010,2010,1,18,1,0,1,-7,34,1,0,0,0,0,0,0,19,5.3,346,19:13,suttoan01
283,Lassi Thomson,2022,2023,2,18,0,5,5,-10,6,0,0,0,0,4,1,0,19,0.0,298,16:32,thomsla01
284,Julien Gauthier,2023,2023,1,17,3,2,5,-1,2,3,0,0,0,2,0,0,17,17.6,158,9:19,gauthju01
285,Derek Mayer,1994,1994,1,17,2,2,4,-16,8,1,1,0,0,0,2,0,29,6.9,,,mayerde01
286,Logan Shaw,2022,2022,1,17,1,2,3,-3,2,1,0,0,0,2,0,0,17,5.9,159,9:23,shawlo01
287,Braydon Coburn,2021,2021,1,16,0,2,2,-3,10,0,0,0,0,1,0,1,15,0.0,263,16:25,coburbr01
288,Marián Gáborík,2018,2018,1,16,4,3,7,-7,6,2,2,0,0,2,1,0,27,14.8,213,13:19,gaborma01
289,Todd Simpson,2004,2004,1,16,0,1,1,-1,47,0,0,0,0,1,0,0,10,0.0,230,14:21,simpsto01
290,Max Veronneau,2019,2020,2,16,2,2,4,-7,0,1,1,0,0,2,0,0,18,11.1,184,11:30,veronma01
291,Rob Klinkhammer,2012,2012,1,15,0,2,2,0,2,0,0,0,0,2,0,0,26,0.0,172,11:27,klinkro01
292,Mike Kostka,2016,2016,1,15,0,1,1,6,4,0,0,0,0,1,0,0,9,0.0,223,14:51,kostkmi01
293,Kent Paynter,1993,1994,2,15,0,1,1,-13,28,0,0,0,0,0,1,0,11,0.0,,,payntke01
294,Jim Thomson,1993,1993,1,15,0,1,1,-11,41,0,0,0,0,1,0,0,21,0.0,,,thomsji02
295,Juha Ylönen,2002,2002,1,15,1,1,2,-1,2,0,0,1,0,1,0,0,22,4.5,229,15:17,yloneju01
296,Matt Gilroy,2012,2012,1,14,1,2,3,0,2,1,0,0,0,2,0,0,20,5.0,240,17:08,gilroma01
297,Matthew Peca,2020,2021,2,14,0,3,3,-1,0,0,0,0,0,3,0,0,6,0.0,145,10:22,pecama01
298,Graeme Townshend,1994,1994,1,14,0,0,0,-7,9,0,0,0,0,0,0,0,5,0.0,,,townsgr01
299,Benoît Brunet,2002,2002,1,13,5,3,8,-4,0,4,1,0,2,2,1,0,20,25.0,228,17:31,brunebe01
300,Greg de Vries,2004,2004,1,13,0,1,1,0,6,0,0,0,0,0,1,0,12,0.0,232,17:51,devrigr01
301,Ted Donato,1999,1999,1,13,3,2,5,2,10,2,1,0,0,2,0,0,16,18.8,145,11:10,donatte01
302,Scott Gomez,2016,2016,1,13,0,1,1,-3,2,0,0,0,0,1,0,0,10,0.0,149,11:28,gomezsc01
303,Mike Sillinger,2001,2001,1,13,3,4,7,1,4,3,0,0,0,3,1,0,19,15.8,189,14:31,sillimi01
304,Egor Sokolov,2022,2023,2,13,1,1,2,-4,4,1,0,0,1,1,0,0,13,7.7,118,9:05,sokoleg01
305,Dennis Bonvie,2003,2003,1,12,0,0,0,-1,29,0,0,0,0,0,0,0,3,0.0,37,3:05,bonvide01
306,Jakob Chychrun,2023,2023,1,12,2,3,5,-1,8,2,0,0,0,2,1,0,30,6.7,252,21:00,chychja01
307,Dillon Heatherington,2022,2023,2,12,0,0,0,-4,7,0,0,0,0,0,0,0,5,0.0,139,11:34,heathdi01
308,Oleg Saprykin,2007,2007,1,12,1,1,2,-3,4,1,0,0,0,1,0,0,15,6.7,89,7:25,sapryol01
309,Brad Smyth,2003,2003,1,12,3,1,4,-2,15,1,2,0,0,0,1,0,16,18.8,114,9:30,smythbr01
310,Radek Hamr,1993,1994,2,11,0,0,0,-14,0,0,0,0,0,0,0,0,7,0.0,,,hamrra01
311,Jayce Hawryluk,2020,2020,1,11,2,5,7,2,8,2,0,0,0,5,0,0,16,12.5,143,13:00,hawryja01
312,Jake Lucchini,2023,2023,1,11,1,0,1,-2,0,0,1,0,1,0,0,0,14,7.1,128,11:40,lucchja01
313,Mike Lundin,2013,2013,1,11,0,1,1,-2,0,0,0,0,0,1,0,0,13,0.0,171,15:30,lundimi01
314,Brad Miller,1993,1993,1,11,0,0,0,-5,42,0,0,0,0,0,0,0,2,0.0,,,millebr01
315,Filip Novák,2006,2006,1,11,0,0,0,-2,4,0,0,0,0,0,0,0,5,0.0,104,9:26,novakfi01
316,Rob Ray,2003,2004,2,11,1,0,1,0,18,1,0,0,0,0,0,0,3,33.3,52,4:46,rayro01
317,Derek Smith,2010,2011,2,11,0,1,1,-1,0,0,0,0,0,1,0,0,17,0.0,163,14:46,smithde05
318,Ilya Zubov,2008,2009,2,11,0,2,2,-1,0,0,0,0,0,1,1,0,11,0.0,117,10:40,zubovil01
319,Justin Falk,2019,2019,1,10,0,0,0,-4,11,0,0,0,0,0,0,0,7,0.0,129,12:56,falkju01
320,Marc Fortier,1993,1993,1,10,0,1,1,-7,6,0,0,0,0,1,0,0,12,0.0,,,fortima01
321,Serge Payer,2004,2007,2,10,0,1,1,0,2,0,0,0,0,1,0,0,6,0.0,88,8:45,payerse01
322,Jack Rodewald,2018,2019,2,10,0,0,0,-1,2,0,0,0,0,0,0,0,2,0.0,72,7:09,rodewja01
323,Andy Schneider,1994,1994,1,10,0,0,0,-6,15,0,0,0,0,0,0,0,4,0.0,,,schnean01
324,Derek Armstrong,1998,1998,1,9,2,0,2,1,9,2,0,0,1,0,0,0,8,25.0,,,armstde01
325,Nikita Filatov,2012,2012,1,9,0,1,1,1,4,0,0,0,0,1,0,0,6,0.0,88,9:49,filatni01
326,Per Gustafsson,1998,1998,1,9,0,1,1,3,6,0,0,0,0,1,0,0,12,0.0,,,gustape02
327,Eric Lacroix,2001,2001,1,9,0,1,1,0,4,0,0,0,0,1,0,0,10,0.0,73,8:05,lacroer01
328,Steve Leach,1999,1999,1,9,0,2,2,-1,6,0,0,0,0,2,0,0,4,0.0,99,11:00,leachst01
329,Kevin Miller,2000,2000,1,9,3,2,5,1,2,2,1,0,2,2,0,0,11,27.3,74,8:10,milleke02
330,Cédric Paquette,2021,2021,1,9,1,0,1,-8,4,1,0,0,0,0,0,0,4,25.0,92,10:15,paquece01
331,Alex Galchenyuk,2021,2021,1,8,1,0,1,-6,6,0,1,0,0,0,0,0,17,5.9,76,9:30,galchal01
332,Tyler Kleven,2023,2023,1,8,0,2,2,-1,2,0,0,0,0,2,0,0,11,0.0,118,14:41,klevety01
333,Steve Konroyd,1994,1994,1,8,0,2,2,-4,2,0,0,0,0,2,0,0,9,0.0,,,konrost01
334,Phil Varone,2016,2017,2,8,0,1,1,-2,2,0,0,0,0,1,0,0,1,0.0,65,8:10,varonph01
335,Casey Bailey,2017,2017,1,7,0,0,0,-1,0,0,0,0,0,0,0,0,10,0.0,56,8:00,baileca01
336,Jacob Larsson,2023,2023,1,7,0,0,0,0,6,0,0,0,0,0,0,0,4,0.0,84,11:58,larssja01
337,Brad Norton,2006,2006,1,7,0,0,0,1,31,0,0,0,0,0,0,0,3,0.0,71,10:10,nortobr01
338,Ryan Potulny,2011,2011,1,7,0,0,0,0,0,0,0,0,0,0,0,0,5,0.0,49,6:57,potulry01
339,Buddy Robinson,2016,2017,2,7,1,1,2,2,6,1,0,0,1,1,0,0,9,11.1,54,7:39,robinbu01
340,Roman Wick,2011,2011,1,7,0,0,0,-4,0,0,0,0,0,0,0,0,4,0.0,60,8:38,wickro01
341,Chris Bala,2002,2002,1,6,0,1,1,1,0,0,0,0,0,1,0,0,2,0.0,34,5:43,balach01
342,Erik Burgdoerfer,2018,2019,2,6,0,1,1,1,2,0,0,0,0,1,0,0,4,0.0,70,11:35,burgder01
343,Rourke Chartier,2023,2023,1,6,0,0,0,0,0,0,0,0,0,0,0,0,8,0.0,62,10:20,chartro01
344,Joe Cirella,1996,1996,1,6,0,0,0,-3,4,0,0,0,0,0,0,0,3,0.0,,,cireljo01
345,Jonathan Davidsson,2020,2020,1,6,0,1,1,0,0,0,0,0,0,1,0,0,3,0.0,33,5:31,davidjo03
346,Alexei Kaigorodov,2007,2007,1,6,0,1,1,1,0,0,0,0,0,1,0,0,3,0.0,29,4:53,kaigoal01
347,Ryan Keller,2010,2010,1,6,0,0,0,-1,0,0,0,0,0,0,0,0,5,0.0,37,6:13,kellery01
348,Nick Shore,2018,2018,1,6,0,1,1,1,0,0,0,0,0,1,0,0,6,0.0,57,9:28,shoreni01
349,Phil Von Stefenelli,1997,1997,1,6,0,1,1,-3,7,0,0,0,0,0,1,0,2,0.0,,,vonstph01
350,Vitaly Abramov,2019,2021,3,5,1,0,1,-3,2,1,0,0,0,0,0,0,3,33.3,45,8:58,abramvi01
351,Michael Amadio,2021,2021,1,5,0,1,1,2,2,0,0,0,0,1,0,0,5,0.0,65,12:59,amadimi01
352,Viacheslav Butsayev,1999,2000,2,5,0,1,1,-2,2,0,0,0,0,1,0,0,6,0.0,50,10:03,butsavi01
353,Paul Carey,2019,2019,1,5,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,46,9:08,careypa01
354,Sean Gagnon,2001,2001,1,5,0,0,0,0,13,0,0,0,0,0,0,0,0,,54,10:45,gagnose01
355,Corey Locke,2011,2011,1,5,0,1,1,-1,0,0,0,0,0,1,0,0,6,0.0,46,9:10,lockeco01
356,Olle Alsing,2021,2021,1,4,0,0,0,-1,0,0,0,0,0,0,0,0,1,0.0,43,10:50,alsinol01
357,Blair Atcheynum,1993,1993,1,4,0,1,1,-3,0,0,0,0,0,1,0,0,2,0.0,,,atchebl01
358,Micheal Haley,2021,2021,1,4,0,0,0,-1,5,0,0,0,0,0,0,0,0,,24,6:03,haleymi01
359,Jim Kyte,1993,1993,1,4,0,1,1,0,4,0,0,0,0,1,0,0,1,0.0,,,kyteji01
360,Lawrence Nycholat,2007,2008,2,4,0,0,0,1,0,0,0,0,0,0,0,0,7,0.0,49,12:10,nychola01
361,Jean-Yves Roy,1996,1996,1,4,1,1,2,3,2,1,0,0,0,1,0,0,6,16.7,,,royje01
362,Darren Archibald,2019,2019,1,3,0,0,0,-2,0,0,0,0,0,0,0,0,2,0.0,20,6:35,archida02
363,Mike Blunden,2017,2018,2,3,0,0,0,0,4,0,0,0,0,0,0,0,2,0.0,23,7:35,blundmi01
364,Stefan Elliott,2019,2019,1,3,0,1,1,1,0,0,0,0,0,1,0,0,3,0.0,27,8:59,elliost01
365,Nelson Emerson,1999,1999,1,3,1,1,2,-1,2,1,0,0,0,0,1,0,10,10.0,51,17:05,emersne01
366,Jyrki Jokipakka,2017,2017,1,3,0,0,0,-1,0,0,0,0,0,0,0,0,0,,43,14:28,jokipjy01
367,Lonnie Loach,1993,1993,1,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0.0,,,loachlo01
368,Tomáš Malec,2006,2007,2,3,0,0,0,4,2,0,0,0,0,0,0,0,2,0.0,38,12:45,malecto01
369,Greg Pankewicz,1994,1994,1,3,0,0,0,-1,2,0,0,0,0,0,0,0,3,0.0,,,pankegr01
370,Chad Penney,1994,1994,1,3,0,0,0,-2,2,0,0,0,0,0,0,0,2,0.0,,,pennech01
371,Martin St. Pierre,2010,2010,1,3,0,0,0,-2,0,0,0,0,0,0,0,0,0,,29,9:37,stpiema01
372,Jordan Szwarz,2020,2020,1,3,0,0,0,0,2,0,0,0,0,0,0,0,2,0.0,15,4:55,szwarjo01
373,Tony Cimellaro,1993,1993,1,2,0,0,0,-2,0,0,0,0,0,0,0,0,4,0.0,,,cimelto01
374,Daniel Guerard,1995,1995,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,guerada01
375,Dominic Lavoie,1993,1993,1,2,0,1,1,0,0,0,0,0,0,0,1,0,8,0.0,,,lavoido01
376,Alexander Nikulin,2008,2008,1,2,0,0,0,-2,0,0,0,0,0,0,0,0,0,,10,4:56,nikulal01
377,Zachary Senyshyn,2022,2022,1,2,0,0,0,-1,2,0,0,0,0,0,0,0,0,,13,6:32,senysza01
378,Ben Sexton,2018,2018,1,2,0,0,0,-1,0,0,0,0,0,0,0,0,1,0.0,21,10:17,sextobe01
379,Joey Tetarenko,2003,2003,1,2,0,0,0,0,5,0,0,0,0,0,0,0,1,0.0,13,6:29,tetarjo01
380,Andrew Agozzino,2022,2022,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,7,6:52,agozzan01
381,Danny Bois,2007,2007,1,1,0,0,0,0,7,0,0,0,0,0,0,0,1,0.0,4,3:53,boisda01
382,Bobby Dollas,2000,2000,1,1,0,0,0,2,0,0,0,0,0,0,0,0,0,,16,16:10,dollabo01
383,Erich Goldmann,2000,2000,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,10,9:44,goldmer01
384,Max Guenette,2023,2023,1,1,0,0,0,-1,0,0,0,0,0,0,0,0,2,0.0,9,8:47,guenema01
385,Brooks Laich,2004,2004,1,1,0,0,0,0,2,0,0,0,0,0,0,0,1,0.0,10,9:34,laichbr01
386,Viktor Lodin,2022,2022,1,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0.0,10,10:25,lodinvi01
387,Kevin MacDonald,1994,1994,1,1,0,0,0,0,2,0,0,0,0,0,0,0,0,,,,macdoke01
388,Andre Petersson,2012,2012,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,5,5:02,peteran02
389,Cole Reinhardt,2022,2022,1,1,0,0,0,0,2,0,0,0,0,0,0,0,1,0.0,9,8:35,reinhco01
390,Patrick Sieloff,2018,2018,1,1,1,0,1,-2,0,1,0,0,0,0,0,0,3,33.3,11,11:11,sielopa01
391,Martin St. Amour,1993,1993,1,1,0,0,0,0,2,0,0,0,0,0,0,0,2,0.0,,,stamoma01
392,David Van Drunen,2000,2000,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,5,4:38,vandrda01
393,Julien Vauclair,2004,2004,1,1,0,0,0,1,2,0,0,0,0,0,0,0,0,,13,12:48,vauclju01


Provided by <a href="https://www.sports-reference.com/sharing.html?utm_source=direct&utm_medium=Share&utm_campaign=ShareTool">Hockey-Reference.com</a>: <a href="https://www.hockey-reference.com/teams/OTT/skaters.html?sr&utm_source=direct&utm_medium=Share&utm_campaign=ShareTool#stats">View Original Table</a><br>Generated 8/24/2023.
