--- When using SR data, please cite us and provide a link and/or a mention.


 
,,,,,,Scoring,,,Scoring,,Goals,,,,Assists,,,,,Ice Time,,-additional
Rk,Player,From,To,Yrs,GP▼,G,A,PTS,+/-,PIM,EV,PP,SH,GW,EV,PP,SH,S,S%,TOI,ATOI,-9999
484,Fred Thurier,1945,1945,1,50,16,19,35,,14,14,2,0,0,18,1,0,,,,,thurifr01
485,Sparky Vail,1929,1930,2,50,4,1,5,,26,,,,0,,,,,,,,vailsp01
486,Walt Atanas,1945,1945,1,49,13,8,21,,40,12,0,1,1,7,1,0,,,,,atanawa01
487,Red Berenson,1967,1968,2,49,2,6,8,-6,4,2,0,0,0,6,0,0,71,2.8,,,berenre01
488,Ted Donato,2003,2003,1,49,2,1,3,-1,6,2,0,0,0,1,0,0,30,6.7,419,8:33,donatte01
489,Adam Hall,2007,2007,1,49,4,8,12,-13,18,1,3,0,0,4,3,1,61,6.6,610,12:27,hallad01
490,Bob Kirkpatrick,1943,1943,1,49,12,12,24,,6,11,1,0,0,9,3,0,,,,,kirkpbo01
491,Harold Starr,1935,1936,2,49,0,0,0,,42,0,0,0,0,0,0,0,,,,,starrha01
492,Mike Blaisdell,1984,1985,2,48,6,6,12,-4,42,6,0,0,1,6,0,0,81,7.4,,,blaismi01
493,Brad Brown,2001,2001,1,48,1,3,4,0,107,1,0,0,0,3,0,0,14,7.1,697,14:31,brownbr01
494,Vic Desjardins,1932,1932,1,48,3,3,6,,16,,,,0,,,,,,,,desjavi01
495,Herb Dickenson,1952,1953,2,48,18,17,35,,10,15,3,0,2,14,3,0,,,,,dickehe01
496,Mark Heaslip,1977,1978,2,48,6,10,16,0,65,6,0,0,0,7,1,2,41,14.6,,,heaslma01
497,Mike Hudson,1994,1994,1,48,4,7,11,-5,47,4,0,0,1,7,0,0,48,8.3,,,hudsomi01
498,Vitali Kravtsov,2021,2023,2,48,5,5,10,0,10,5,0,0,0,4,1,0,49,10.2,568,11:50,kravtvi01
499,Jean-Paul Lamirande,1947,1950,3,48,5,5,10,,26,5,0,0,0,4,1,0,,,,,lamirje01
500,Hib Milks,1932,1932,1,48,0,4,4,,14,,,,0,,,,,,,,milkshi01
501,Ville Nieminen,2006,2006,1,48,5,12,17,10,53,5,0,0,2,10,1,1,73,6.8,559,11:38,niemivi01
502,Colin Blackwell,2021,2021,1,47,12,10,22,2,15,9,3,0,2,8,2,0,64,18.8,658,14:00,blackco01
503,Bob Kabel,1960,1961,2,47,5,13,18,0,32,5,0,0,1,13,0,0,57,8.8,,,kabelbo01
504,Tom Younghans,1982,1982,1,47,3,5,8,0,17,3,0,0,0,4,0,1,37,8.1,,,youngto01
505,Larry Brown,1970,1971,2,46,1,4,5,14,18,0,1,0,0,2,2,0,73,1.4,,,brownla01
506,Rico Fata,2002,2003,2,46,2,4,6,-3,6,2,0,0,0,3,1,0,38,5.3,347,7:33,fatari01
507,Dutch Gainor,1932,1932,1,46,3,9,12,,9,,,,0,,,,,,,,gainodu01
508,Vinni Lettieri,2018,2019,2,46,2,6,8,-19,14,1,1,0,0,4,2,0,68,2.9,503,10:56,lettivi01
509,Wojtek Wolski,2011,2012,2,46,6,16,22,10,10,5,1,0,1,13,3,0,89,6.7,638,13:52,wolskwo01
510,Aleš Kotalík,2010,2010,1,45,8,14,22,-18,38,4,4,0,3,2,12,0,100,8.0,627,13:56,kotalal01
511,Alan Kuntz,1942,1946,2,45,10,12,22,,12,9,1,0,2,12,0,0,,,,,kuntzal01
512,Larry Molyneaux,1938,1939,2,45,0,1,1,,20,0,0,0,0,1,0,0,,,,,molynla01
513,Vic Myles,1943,1943,1,45,6,8,14,,57,5,1,0,0,7,1,0,,,,,mylesvi01
514,Jonny Brodzinski,2021,2023,3,44,3,2,5,4,22,3,0,0,0,2,0,0,68,4.4,454,10:19,brodzjo01
515,Leroy Goldsworthy,1930,1930,1,44,4,1,5,,16,,,,0,,,,,,,,goldsle01
516,Fred Hunt,1945,1945,1,44,13,9,22,,6,13,0,0,0,7,2,0,,,,,huntfr01
517,Juha Widing,1970,1970,1,44,7,7,14,3,10,5,2,0,0,7,0,0,90,7.8,,,widinju01
518,Jeff Bloemberg,1989,1992,4,43,3,6,9,-2,25,1,2,0,1,2,4,0,38,7.9,,,bloemje01
519,Dick Duff*,1964,1965,2,43,7,13,20,-18,22,4,3,0,0,10,2,1,87,8.0,,,duffdi01
520,Alex Frolov,2011,2011,1,43,7,9,16,4,8,7,0,0,2,8,1,0,78,9.0,620,14:26,froloal01
521,Alex Gray,1928,1928,1,43,7,1,8,,28,,,,0,,,,,,,,grayal01
522,Jack McDonald,1944,1944,1,43,10,9,19,,6,9,1,0,0,8,1,0,,,,,mcdonja02
523,Rem Murray,2002,2003,2,43,7,8,15,-12,8,5,1,1,1,8,0,0,76,9.2,675,15:42,murrare01
524,Mattias Norström,1994,1996,3,43,2,6,8,7,30,2,0,0,0,6,0,0,24,8.3,,,norstma01
525,Frank Peters,1931,1931,1,43,0,0,0,,57,,,,0,,,,,,,,peterfr01
526,Ben Harpur,2023,2023,1,42,1,5,6,0,20,1,0,0,0,5,0,0,34,2.9,591,14:04,harpube01
527,Paul Cyr,1988,1989,2,41,4,13,17,-5,43,2,1,1,0,11,2,0,72,5.6,,,cyrpa01
528,Reg Mackey,1927,1927,1,41,0,0,0,,16,,,,0,,,,,,,,mackere01
529,Joe Paterson,1988,1989,2,41,1,4,5,-7,147,1,0,0,0,4,0,0,17,5.9,,,paterjo01
530,Dave Richardson,1964,1965,2,41,3,2,5,-5,23,3,0,0,1,2,0,0,25,12.0,,,richada01
531,Sandis Ozoliņš,2006,2007,2,40,3,14,17,-6,28,1,2,0,0,4,10,0,56,5.4,848,21:12,ozolisa01
532,Petr Sýkora,2006,2006,1,40,16,15,31,5,22,9,7,0,0,11,4,0,112,14.3,607,15:11,sykorpe01
533,Peter Andersson,1993,1994,2,39,5,12,17,1,20,1,3,1,2,6,6,0,78,6.4,,,anderpe03
534,Mike Hartman,1993,1995,3,39,1,1,2,-5,80,1,0,0,0,1,0,0,22,4.5,,,hartmmi01
535,Bobby Kirk,1938,1938,1,39,4,8,12,,14,2,2,0,0,7,1,0,,,,,kirkbo01
536,Kjell Samuelsson,1986,1987,2,39,2,6,8,-2,60,2,0,0,0,5,1,0,27,7.4,,,samuekj01
537,Igor Ulanov,2002,2002,1,39,0,6,6,-4,53,0,0,0,0,5,0,1,17,0.0,636,16:19,ulanoig01
538,Ossie Aubuchon,1944,1944,1,38,16,12,28,,4,16,0,0,2,10,2,0,,,,,aubucos01
539,Zachary Jones,2021,2023,3,38,1,7,8,-11,6,1,0,0,1,6,1,0,35,2.9,582,15:18,jonesza01
540,Jason Lafreniere,1989,1989,1,38,8,16,24,-3,6,5,3,0,0,10,6,0,42,19.0,,,lafreja01
541,Johan Lindbom,1998,1998,1,38,1,3,4,4,28,1,0,0,0,3,0,0,38,2.6,,,lindbjo01
542,Dylan McIlrath,2014,2017,4,38,2,2,4,6,84,2,0,0,0,2,0,0,28,7.1,512,13:28,mcilrdy01
543,Lance Nethery,1981,1982,2,38,11,12,23,-1,12,9,2,0,0,12,0,0,51,21.6,,,nethela01
544,Vic Ripley,1934,1935,2,38,5,14,19,,12,5,0,0,1,14,0,0,,,,,riplevi01
545,Fredrik Claesson,2019,2019,1,37,2,4,6,3,9,2,0,0,0,3,0,1,44,4.5,638,17:15,claesfr01
546,Jerry Holland,1975,1976,2,37,8,4,12,-4,6,6,2,0,1,3,1,0,51,15.7,,,hollaje01
547,Donald Brashear,2010,2010,1,36,0,1,1,-9,73,0,0,0,0,1,0,0,18,0.0,225,6:15,brashdo01
548,Patsy Callighen,1928,1928,1,36,0,0,0,,32,,,,0,,,,,,,,callipa01
549,Jack Gordon,1949,1951,3,36,3,10,13,,0,3,0,0,0,10,0,0,,,,,gordoja01
550,Adam McQuaid,2019,2019,1,36,2,3,5,3,33,2,0,0,0,2,0,1,19,10.5,629,17:28,mcquaad01
551,Dick Meissner,1964,1965,2,36,3,5,8,-2,0,3,0,0,0,4,1,0,36,8.3,,,meissdi01
552,Mel Pearson,1960,1965,4,36,2,5,7,-7,23,2,0,0,0,5,0,0,46,4.3,,,pearsme01
553,Ryan Spooner,2018,2019,2,36,5,13,18,-9,2,5,0,0,0,11,2,0,61,8.2,540,15:00,spoonry01
554,Scotty Cameron,1943,1943,1,35,8,11,19,,0,6,2,0,0,8,3,0,,,,,camersc01
555,John McKenzie,1966,1966,1,35,6,5,11,-17,36,4,2,0,0,5,0,0,73,8.2,,,mckenjo01
556,Václav Nedomanský*,1983,1983,1,35,12,8,20,-3,0,3,9,0,3,3,5,0,107,11.2,,,nedomva01
557,Darroll Powe,2013,2014,2,35,0,0,0,-4,18,0,0,0,0,0,0,0,18,0.0,305,8:42,poweda01
558,Pierre Jarry,1972,1972,1,34,3,3,6,3,20,3,0,0,0,2,1,0,32,9.4,,,jarrypi01
559,Gord Pettinger,1933,1933,1,34,1,2,3,,18,,,,0,,,,,,,,pettigo01
560,Arron Asham,2013,2014,2,33,2,0,2,-3,64,2,0,0,0,0,0,0,15,13.3,224,6:47,ashamar01
561,John Brenneman,1965,1966,2,33,3,3,6,-15,20,3,0,0,0,3,0,0,29,10.3,,,brennjo01
562,Gene Carrigan,1931,1931,1,33,2,0,2,,13,,,,1,,,,,,,,carrige01
563,Jim Conacher,1952,1953,2,33,1,5,6,,4,1,0,0,0,3,2,0,,,,,conacji01
564,Christian Dubé,1997,1999,2,33,1,1,2,-4,4,0,1,0,0,0,1,0,14,7.1,16,2:39,dubech01
565,Fern Gauthier,1944,1944,1,33,14,11,25,,0,13,1,0,0,11,0,0,,,,,gauthfe01
566,John Gilmour,2018,2019,2,33,2,3,5,-14,18,1,1,0,1,3,0,0,70,2.9,561,17:01,gilmojo01
567,Vic Howe,1951,1955,3,33,3,4,7,,10,3,0,0,0,4,0,0,,,,,howevi01
568,Joe Jerwa,1931,1931,1,33,4,7,11,,72,,,,1,,,,,,,,jerwajo01
569,Tyler Motte,2022,2023,2,33,5,5,10,1,2,5,0,0,1,5,0,0,62,8.1,378,11:28,mottety01
570,Ike Hildebrand,1954,1954,1,32,6,10,16,,12,6,0,0,1,10,0,0,,,,,hildeik01
571,Steven Kampfer,2017,2018,2,32,1,2,3,-8,22,1,0,0,0,2,0,0,41,2.4,509,15:54,kampfst01
572,Tim Kerr,1992,1992,1,32,7,11,18,-5,12,2,5,0,2,8,3,0,56,12.5,,,kerrti01
573,Rob Whistle,1986,1986,1,32,4,2,6,-1,10,3,1,0,1,1,1,0,30,13.3,,,whistro01
574,Syl Apps,1971,1971,1,31,1,2,3,0,11,1,0,0,0,1,1,0,25,4.0,,,appssy02
575,Jeff Brubaker,1988,1988,1,31,2,0,2,0,78,2,0,0,0,0,0,0,9,22.2,,,brubaje01
576,Daniel Carcillo,2014,2014,1,31,3,0,3,0,43,3,0,0,1,0,0,0,22,13.6,272,8:47,carcida01
577,Adam Clendening,2017,2017,1,31,2,9,11,3,17,1,1,0,0,8,1,0,38,5.3,490,15:49,clendad01
578,Yip Foster,1930,1930,1,31,0,0,0,,16,,,,0,,,,,,,,fosteyi01
579,Micheal Haley,2013,2020,2,31,1,0,1,-8,62,1,0,0,0,0,0,0,13,7.7,181,5:51,haleymi01
580,Niko Mikkola,2023,2023,1,31,1,2,3,4,23,1,0,0,0,2,0,0,31,3.2,580,18:42,mikkoni01
581,Mike Murphy,1973,1974,2,31,6,5,11,-7,5,6,0,0,1,5,0,0,63,9.5,,,murphmi01
582,Rumun Ndur,1999,1999,1,31,1,3,4,-2,46,1,0,0,0,3,0,0,21,4.8,371,11:58,ndurru01
583,Vladimir Tarasenko,2023,2023,1,31,8,13,21,4,0,7,1,0,1,9,4,0,66,12.1,494,15:55,tarasvl01
584,Vladimir Vorobiev,1997,1998,2,31,7,7,14,-6,12,5,2,0,1,4,3,0,69,10.1,,,vorobvl01
585,Glenn Brydson,1936,1936,1,30,4,13,17,,9,4,0,0,1,7,6,0,,,,,brydsgl01
586,Rick Chartraw,1983,1984,2,30,2,2,4,-2,41,2,0,0,0,2,0,0,21,9.5,,,chartri01
587,Bruce Cline,1957,1957,1,30,2,3,5,,10,2,0,0,1,3,0,0,,,,,clinebr01
588,Jeff Halpern,2013,2013,1,30,0,1,1,-5,8,0,0,0,0,1,0,0,13,0.0,275,9:10,halpeje01
589,Daniel Lacroix,1994,1996,3,30,2,2,4,-1,30,2,0,0,0,2,0,0,14,14.3,,,lacroda01
590,Brian Lawton,1989,1989,1,30,7,10,17,-2,39,4,3,0,0,8,2,0,58,12.1,,,lawtobr01
591,Jim Mikol,1965,1965,1,30,1,3,4,-13,6,0,0,1,0,1,2,0,30,3.3,,,mikolji01
592,Pete Babando,1953,1953,1,29,4,4,8,,4,2,2,0,1,4,0,0,,,,,babanpe01
593,Zdeno Cíger,2002,2002,1,29,6,7,13,-3,16,5,1,0,1,6,1,0,48,12.5,420,14:30,cigerzd01
594,Duke Dukowski,1934,1934,1,29,0,6,6,,18,0,0,0,0,6,0,0,,,,,dukowdu01
595,Maxim Kondratiev,2006,2006,1,29,1,2,3,-2,22,0,1,0,0,2,0,0,16,6.3,472,16:17,kondrma01
596,Bob Plager,1965,1967,3,29,0,5,5,-11,40,0,0,0,0,4,1,0,52,0.0,,,plagebo01
597,Dallas Smith,1978,1978,1,29,1,4,5,-13,23,1,0,0,0,4,0,0,36,2.8,,,smithda01
598,Floyd Smith,1961,1961,1,29,5,9,14,-5,0,5,0,0,0,9,0,0,54,9.3,,,smithfl01
599,Jarret Stoll,2016,2016,1,29,1,2,3,3,20,1,0,0,0,2,0,0,26,3.8,400,13:47,stollja01
600,Jim Wiemer,1985,1986,2,29,7,3,10,-10,32,5,2,0,1,2,1,0,73,9.6,,,wiemeji01
601,Vern Ayres,1936,1936,1,28,0,4,4,,38,0,0,0,0,3,1,0,,,,,ayresve01
602,Bobby Carpenter,1987,1987,1,28,2,8,10,-11,20,1,1,0,0,5,2,1,43,4.7,,,carpebo01
603,Cam Connor,1980,1983,3,28,1,6,7,9,81,1,0,0,0,6,0,0,26,3.8,,,connoca01
604,Scott Fraser,1999,1999,1,28,2,4,6,-12,14,1,1,0,0,3,1,0,35,5.7,283,10:06,frasesc01
605,Ian Laperrière,1996,1996,1,28,1,2,3,-5,53,1,0,0,0,2,0,0,21,4.8,,,laperia01
606,John Mahaffy,1944,1944,1,28,9,20,29,,0,9,0,0,0,20,0,0,,,,,mahafjo01
607,Sergio Momesso,1996,1997,2,28,4,4,8,-4,41,2,2,0,0,2,2,0,46,8.7,,,momesse01
608,Bud Poile*,1950,1950,1,28,3,6,9,,8,3,0,0,1,3,3,0,,,,,poilebu01
609,Glen Sonmor,1954,1955,2,28,2,0,2,,21,2,0,0,2,0,0,0,,,,,sonmogl01
610,Johan Witehall,1999,2001,3,28,1,4,5,-5,10,1,0,0,0,4,0,0,23,4.3,230,8:13,witehjo01
611,Jim Krulicki,1971,1971,1,27,0,2,2,-2,6,0,0,0,0,0,1,1,14,0.0,,,kruliji01
612,Guy Labrie,1945,1945,1,27,2,2,4,,14,2,0,0,0,2,0,0,,,,,labrigu01
613,Russell Oatman,1929,1929,1,27,1,1,2,,8,,,,1,,,,,,,,oatmaru01
614,Matt Puempel,2017,2017,1,27,6,3,9,-6,4,3,3,0,1,3,0,0,32,18.8,274,10:10,puempma01
615,Chuck Scherza,1944,1945,2,27,5,5,10,,29,5,0,0,0,5,0,0,,,,,scherch01
616,Ryan VandenBussche,1997,1998,2,27,2,0,2,-4,68,2,0,0,0,0,0,0,6,33.3,,,vandery01
617,Jeff Woywitka,2012,2012,1,27,1,5,6,2,8,1,0,0,0,5,0,0,13,7.7,281,10:25,woywije01
618,Cory Cross,2003,2003,1,26,0,4,4,13,16,0,0,0,0,3,0,1,18,0.0,447,17:12,crossco01
619,Alexei Gusarov,2001,2001,1,26,1,3,4,-2,6,1,0,0,0,2,1,0,21,4.8,508,19:33,gusaral01
620,Olli Jokinen,2010,2010,1,26,4,11,15,1,22,3,1,0,1,6,5,0,74,5.4,429,16:29,jokinol01
621,Frank Beaton,1979,1980,2,25,1,1,2,-6,43,1,0,0,0,1,0,0,19,5.3,,,beatofr01
622,Howie Glover,1964,1964,1,25,1,0,1,-4,9,1,0,0,0,0,0,0,30,3.3,,,gloveho01
623,Claude Larose,1980,1980,1,25,4,7,11,-4,2,4,0,0,0,4,3,0,50,8.0,,,laroscl02
624,Nils Lundkvist,2022,2022,1,25,1,3,4,4,0,0,1,0,0,2,1,0,32,3.1,348,13:56,lundkni01
625,Joby Messier,1993,1995,3,25,0,4,4,1,24,0,0,0,0,4,0,0,22,0.0,,,messijo01
626,Leo Quenneville,1930,1930,1,25,0,3,3,,10,,,,0,,,,,,,,quennle01
627,Tom Williams,1972,1974,3,25,1,3,4,-2,6,1,0,0,0,2,1,0,26,3.8,,,willito02
628,Rich Brennan,1999,1999,1,24,1,3,4,-4,23,1,0,0,0,0,3,0,36,2.8,313,13:02,brennri01
629,Stan Brown,1927,1927,1,24,6,3,9,,14,,,,2,,,,,,,,brownst01
630,Steven King,1993,1993,1,24,7,5,12,4,16,2,5,0,2,3,2,0,42,16.7,,,kingst01
631,Myles Lane,1929,1929,1,24,1,0,1,,32,,,,0,,,,,,,,lanemy01
632,Kris Newbury,2011,2013,3,24,0,2,2,-1,68,0,0,0,0,2,0,0,12,0.0,172,7:11,newbukr01
633,Leon Rochefort,1961,1963,2,24,5,4,9,3,6,5,0,0,0,4,0,0,54,9.3,,,rochele01
634,Mark Tinordi,1988,1988,1,24,1,2,3,-5,50,1,0,0,0,2,0,0,13,7.7,,,tinorma01
635,Red Garrett,1943,1943,1,23,1,1,2,,18,1,0,0,1,1,0,0,,,,,garrere01
636,Peter Holland,2018,2018,1,23,1,3,4,-10,7,1,0,0,0,2,0,1,30,3.3,285,12:24,hollape01
637,Mike Hurlbut,1993,1993,1,23,1,8,9,4,16,0,1,0,0,5,3,0,26,3.8,,,hurlbmi01
638,Jan Mertzig,1999,1999,1,23,0,2,2,-5,8,0,0,0,0,1,1,0,10,0.0,277,12:02,mertzja01
639,Laurie Scott,1928,1928,1,23,0,1,1,,6,,,,0,,,,,,,,scottla01
640,Derek Boogaard,2011,2011,1,22,1,1,2,0,45,1,0,0,0,1,0,0,4,25.0,100,4:33,boogade01
641,Ryan Carpenter,2023,2023,1,22,1,2,3,-5,10,1,0,0,0,2,0,0,17,5.9,202,9:11,carpery01
642,Pat Conacher,1980,1983,2,22,0,6,6,-9,8,0,0,0,0,6,0,0,20,0.0,,,conacpa01
643,Mike Donnelly,1987,1988,2,22,3,3,6,-5,8,3,0,0,0,3,0,0,35,8.6,,,donnemi01
644,Don Jackson,1987,1987,1,22,1,0,1,-2,91,1,0,0,0,0,0,0,4,25.0,,,jacksdo02
645,Bob MacMillan,1975,1975,1,22,1,2,3,3,4,1,0,0,0,2,0,0,16,6.3,,,macmibo01
646,Rob O'Gara,2018,2018,1,22,0,3,3,-2,6,0,0,0,0,3,0,0,19,0.0,378,17:10,ogararo01
647,P.A. Parenteau,2010,2010,1,22,3,5,8,-2,4,2,1,0,0,3,2,0,38,7.9,301,13:42,parenpi01
648,Peter Smrek,2001,2002,2,22,0,4,4,-6,16,0,0,0,0,2,1,1,11,0.0,351,15:56,smrekpe01
649,Ralph Taylor,1930,1930,1,22,2,0,2,,32,,,,0,,,,,,,,taylora01
650,Frank Vatrano,2022,2022,1,22,8,5,13,6,6,8,0,0,1,5,0,0,56,14.3,337,15:18,vatrafr01
651,Justin Falk,2014,2014,1,21,0,2,2,-5,20,0,0,0,0,2,0,0,10,0.0,252,11:59,falkju01
652,Bryan Hextall,1963,1963,1,21,0,2,2,-4,8,0,0,0,0,2,0,0,18,0.0,,,hextabr02
653,Marek Hrivík,2016,2017,2,21,0,3,3,0,2,0,0,0,0,2,1,0,18,0.0,220,10:29,hrivima01
654,Don Luce,1970,1971,2,21,1,3,4,-2,8,1,0,0,0,3,0,0,23,4.3,,,lucedo01
655,Gus Mancuso,1943,1943,1,21,6,8,14,,13,6,0,0,2,8,0,0,,,,,mancugu01
656,Jody Shelley,2010,2010,1,21,2,4,6,4,37,2,0,0,0,4,0,0,29,6.9,149,7:07,shelljo01
657,Jeff Ulmer,2001,2001,1,21,3,0,3,-6,8,3,0,0,0,0,0,0,22,13.6,218,10:23,ulmerje01
658,Dennis Vial,1991,1991,1,21,0,0,0,-4,61,0,0,0,0,0,0,0,5,0.0,,,vialde01
659,Doug Bentley*,1954,1954,1,20,2,10,12,,2,2,0,0,0,2,8,0,,,,,bentldo01
660,Jocelyn Guevremont,1980,1980,1,20,2,5,7,-13,6,0,2,0,0,2,3,0,41,4.9,,,guevrjo01
661,Jarkko Immonen,2006,2007,2,20,3,5,8,-3,4,2,1,0,1,3,2,0,22,13.6,207,10:20,immonja01
662,Alex Levinsky,1935,1935,1,20,0,4,4,,6,0,0,0,0,3,1,0,,,,,levinal01
663,Bill MacKenzie,1935,1935,1,20,1,0,1,,10,0,0,1,0,0,0,0,,,,,mackebi01
664,Garth Murray,2004,2004,1,20,1,0,1,-5,24,1,0,0,0,0,0,0,18,5.6,185,9:16,murraga01
665,Eric Staal,2016,2016,1,20,3,3,6,1,2,3,0,0,0,3,0,0,40,7.5,325,16:15,staaler01
666,George Allen,1939,1939,1,19,6,6,12,,10,4,1,1,3,4,2,0,,,,,allenge01
667,Dave Archibald,1990,1990,1,19,2,3,5,0,6,1,1,0,0,2,1,0,30,6.7,,,archida01
668,Emerson Etem,2016,2016,1,19,0,3,3,-4,2,0,0,0,0,3,0,0,23,0.0,210,11:05,etemem01
669,Colin Forbes,2001,2001,1,19,1,4,5,-3,15,1,0,0,0,4,0,0,20,5.0,149,7:52,forbeco01
670,Obs Heximer,1930,1930,1,19,1,0,1,,4,,,,0,,,,,,,,heximob01
671,Ron Ingram,1964,1965,2,19,1,3,4,-10,10,1,0,0,0,3,0,0,16,6.3,,,ingraro01
672,Brad Isbister,2007,2007,1,19,1,4,5,5,14,0,1,0,0,4,0,0,36,2.8,259,13:36,isbisbr01
673,Patrick Kane,2023,2023,1,19,5,7,12,1,6,3,2,0,1,5,2,0,45,11.1,332,17:29,kanepa01
674,Bryan McCabe,2011,2011,1,19,2,4,6,-1,6,0,2,0,0,0,4,0,34,5.9,302,15:54,mccabbr01
675,Larry Mickey,1966,1968,3,19,0,2,2,-1,2,0,0,0,0,2,0,0,9,0.0,,,mickela01
676,Corey Millen,1990,1992,3,19,4,5,9,-2,12,2,2,0,0,2,3,0,32,12.5,,,milleco01
677,Jim Morrison,1961,1961,1,19,1,6,7,-7,6,1,0,0,0,4,2,0,34,2.9,,,morriji01
678,Mike Mottau,2001,2002,2,19,0,3,3,-6,13,0,0,0,0,1,2,0,17,0.0,282,14:49,mottami01
679,Jean Pusie,1934,1934,1,19,0,2,2,,17,0,0,0,0,0,2,0,,,,,pusieje01
680,Eddie Rodden,1931,1931,1,19,0,3,3,,8,,,,0,,,,,,,,roddeed01
681,Geoff Smith,1998,1999,2,19,1,1,2,-9,8,0,1,0,0,1,0,0,11,9.1,60,14:56,smithge01
682,Gord Walker,1987,1988,2,19,2,4,6,-6,21,2,0,0,0,4,0,0,24,8.3,,,walkego01
683,Nik Antropov,2009,2009,1,18,7,6,13,-1,6,5,2,0,2,4,2,0,53,13.2,308,17:05,antroni01
684,Christian Bäckman,2008,2008,1,18,2,6,8,2,20,1,1,0,0,4,2,0,21,9.5,339,18:49,backmch01
685,Mike Backman,1982,1984,3,18,1,6,7,1,18,1,0,0,0,6,0,0,16,6.3,,,backmmi01
686,Morgan Barron,2021,2022,2,18,1,1,2,-2,6,1,0,0,0,1,0,0,12,8.3,184,10:14,barromo01
687,Anthony Duclair,2015,2015,1,18,1,6,7,4,4,1,0,0,0,5,1,0,18,5.6,219,12:09,duclaan01
688,Tim Erixon,2012,2012,1,18,0,2,2,-2,8,0,0,0,0,2,0,0,9,0.0,234,13:00,erixoti01
689,Steven Fogarty,2018,2020,3,18,0,0,0,-2,2,0,0,0,0,0,0,0,12,0.0,131,7:17,fogarst01
690,Josh Green,2003,2004,2,18,3,2,5,-1,10,3,0,0,1,2,0,0,32,9.4,236,13:08,greenjo01
691,Mike Korney,1979,1979,1,18,0,1,1,4,18,0,0,0,0,1,0,0,20,0.0,,,kornemi01
692,Lane Lambert,1987,1987,1,18,2,2,4,2,33,2,0,0,1,2,0,0,14,14.3,,,lambela01
693,Hub Macey,1942,1943,2,18,6,8,14,,0,4,2,0,1,7,1,0,,,,,maceyhu01
694,Howie Morenz*,1936,1936,1,18,2,5,7,,6,1,1,0,0,4,1,0,,,,,morenho01
695,Derek Morris,2009,2009,1,18,0,8,8,3,16,0,0,0,0,5,3,0,31,0.0,354,19:41,morride01
696,Moe Morris,1949,1949,1,18,0,1,1,,6,0,0,0,0,1,0,0,,,,,morrimo01
697,Stan Neckář,1999,1999,1,18,0,0,0,-1,8,0,0,0,0,0,0,0,8,0.0,248,13:46,neckast01
698,Art Stratton,1960,1960,1,18,2,5,7,-4,2,2,0,0,0,5,0,0,29,6.9,,,stratar01
699,Norm Tustin,1942,1942,1,18,2,4,6,,0,2,0,0,1,3,1,0,,,,,tustino01
700,Todd White,2011,2011,1,18,1,1,2,-2,2,1,0,0,0,0,0,1,11,9.1,138,7:41,whiteto02
701,Ian Cushenan,1960,1960,1,17,0,1,1,-13,22,0,0,0,0,1,0,0,7,0.0,,,cusheia01
702,Gordie Dwyer,2003,2003,1,17,0,1,1,-1,50,0,0,0,0,0,1,0,8,0.0,110,6:28,dwyergo01
703,Nathan LaFayette,1995,1996,2,17,0,0,0,0,2,0,0,0,0,0,0,0,10,0.0,,,lafayna01
704,Roman Lyashenko,2002,2003,2,17,2,0,2,-2,0,2,0,0,0,0,0,0,17,11.8,141,8:18,lyashro01
705,Pascal Rhéaume,2004,2004,1,17,0,0,0,-3,5,0,0,0,0,0,0,0,15,0.0,171,10:02,rheaupa01
706,Wes Trainor,1949,1949,1,17,1,2,3,,6,1,0,0,0,1,1,0,,,,,trainwe01
707,Darren Van Impe,2002,2002,1,17,1,0,1,3,12,0,1,0,0,0,0,0,19,5.3,240,14:09,vanimda01
708,Frank Waite,1931,1931,1,17,1,3,4,,4,,,,0,,,,,,,,waitefr01
709,Curt Bennett,1973,1973,1,16,0,1,1,-2,11,0,0,0,0,1,0,0,13,0.0,,,bennecu01
710,Andrew Copp,2022,2022,1,16,8,10,18,13,8,7,0,1,2,9,1,0,32,25.0,272,17:01,coppan01
711,Bill Ezinicki,1955,1955,1,16,2,2,4,,22,2,0,0,0,1,1,0,,,,,ezinibi01
712,Dan Fritsche,2009,2009,1,16,1,3,4,-2,2,1,0,0,0,3,0,0,20,5.0,153,9:33,fritsda01
713,Timothy Gettinger,2019,2022,4,16,0,1,1,-1,0,0,0,0,0,1,0,0,10,0.0,146,9:07,gettiti01
714,Bing Juckes,1948,1950,2,16,2,1,3,,6,1,1,0,1,1,0,0,,,,,juckebi01
715,Dean Kennedy,1989,1989,1,16,0,1,1,-1,40,0,0,0,0,1,0,0,7,0.0,,,kennede01
716,Gord Labossiere,1964,1965,2,16,0,0,0,-7,8,0,0,0,0,0,0,0,23,0.0,,,labosgo01
717,Larry Patey,1984,1985,2,16,1,3,4,-6,16,0,0,1,0,2,0,1,10,10.0,,,pateyla01
718,Ollie Reinikka,1927,1927,1,16,0,0,0,,0,,,,0,,,,,,,,reiniol01
719,Ryan Sproul,2018,2018,1,16,1,4,5,-6,6,1,0,0,0,3,1,0,15,6.7,262,16:22,sproury01
720,Rick Bennett,1990,1992,3,15,1,1,2,-6,13,1,0,0,0,1,0,0,11,9.1,,,benneri01
