--- When using SR data, please cite us and provide a link and/or a mention.


 
,,,,,,Scoring,,,Scoring,,Goals,,,,Assists,,,,,Ice Time,,-additional
Rk,Player,From,To,Yrs,GP▼,G,A,PTS,+/-,PIM,EV,PP,SH,GW,EV,PP,SH,S,S%,TOI,ATOI,-9999
311,Jeff Halpern,2011,2013,2,88,12,16,28,3,31,11,0,1,4,16,0,0,75,16.0,1110,12:37,halpeje01
312,Gus Rivers,1930,1932,3,88,4,5,9,,10,,,,2,,,,,,,,rivergu01
313,Nate Thompson,2019,2020,2,88,5,16,21,-6,21,5,0,0,1,15,0,1,98,5.1,1136,12:55,thompna01
314,Sébastien Bordeleau,1996,1998,3,85,8,17,25,1,38,5,2,1,0,11,4,2,82,9.8,,,bordese01
315,Kent Carlson,1984,1986,3,85,4,8,12,-14,106,4,0,0,2,7,1,0,47,8.5,,,carlske01
316,Gerry Heffernan,1942,1944,3,85,33,35,68,,27,26,7,0,6,27,8,0,,,,,heffege01
317,Ryan Poehling,2019,2022,3,85,13,9,22,-22,10,11,2,0,1,9,0,0,120,10.8,986,11:36,poehlry01
318,Alfie Turcotte,1984,1986,3,85,15,23,38,-11,47,7,8,0,1,15,8,0,92,16.3,,,turcoal01
319,Sven Andrighetto,2015,2017,3,83,11,17,28,2,10,10,1,0,0,15,2,0,117,9.4,1044,12:35,andrisv01
320,Leroy Goldsworthy,1935,1936,2,83,35,20,55,,21,31,4,0,4,18,2,0,,,,,goldsle01
321,Pierre Dagenais,2004,2006,2,82,22,17,39,10,40,16,6,0,4,10,7,0,223,9.9,1011,12:20,dagenpi01
322,Tony Demers,1938,1943,5,82,20,23,43,,23,18,2,0,2,18,5,0,,,,,demerto01
323,Greg Pateryn,2013,2017,4,82,2,11,13,-7,59,2,0,0,0,11,0,0,70,2.9,1225,14:57,patergr01
324,Bob Murdoch,1971,1973,3,81,3,25,28,47,65,3,0,0,2,22,3,0,72,4.2,,,murdobo01
325,Mike Johnson,2007,2007,1,80,11,20,31,6,40,8,1,2,1,17,2,1,131,8.4,1231,15:23,johnsmi01
326,Garth Murray,2006,2008,3,80,7,2,9,-12,76,7,0,0,1,2,0,0,53,13.2,706,8:50,murraga01
327,George Brown,1937,1939,3,79,6,22,28,,34,3,3,0,1,17,5,0,,,,,brownge01
328,Jean Hamel,1984,1984,1,79,1,12,13,6,92,1,0,0,0,12,0,0,67,1.5,,,hamelje01
329,Ric Nattress,1983,1985,3,79,1,16,17,-3,36,1,0,0,0,9,7,0,78,1.3,,,nattrri01
330,John Van Boxmeer,1974,1977,4,79,7,18,25,14,49,6,1,0,1,14,4,0,116,6.0,,,vanbojo01
331,Johnathan Kovacevic,2023,2023,1,77,3,12,15,3,39,3,0,0,0,12,0,0,92,3.3,1341,17:25,kovacjo01
332,Cy Wentworth,1939,1940,2,77,1,6,7,,18,0,1,0,0,4,2,0,,,,,wentwcy01
333,Alexander Radulov,2017,2017,1,76,18,36,54,10,62,12,6,0,2,26,10,0,147,12.2,1390,18:17,radulal01
334,Paul Raymond,1933,1939,4,76,2,3,5,,2,2,0,0,1,1,0,0,,,,,raymopa01
335,Jordan Harris,2022,2023,2,75,5,13,18,0,34,5,0,0,0,12,1,0,79,6.3,1375,18:20,harrijo01
336,Jyrki Lumme,1989,1990,2,75,2,22,24,20,51,1,1,0,0,12,10,0,97,2.1,,,lummejy01
337,Randy McKay,2003,2003,1,75,6,13,19,-14,72,4,2,0,0,13,0,0,52,11.5,829,11:03,mckayra02
338,Pierre Sévigny,1994,1997,3,75,4,5,9,1,62,3,1,0,1,5,0,0,26,15.4,,,sevigpi01
339,Sylvain Turgeon,1991,1992,2,75,14,18,32,-6,59,7,7,0,2,9,9,0,140,10.0,,,turgesy01
340,Scott Lachance,1999,2000,2,74,1,7,8,-6,33,1,0,0,0,6,1,0,63,1.6,1395,18:51,lachasc01
341,Gerry Plamondon,1946,1951,5,74,7,13,20,,10,6,1,0,3,10,3,0,,,,,plamoge01
342,Phil Roberto,1970,1972,3,74,17,10,27,14,106,15,2,0,2,10,0,0,128,13.3,,,roberph01
343,Yves Racine,1995,1996,2,72,4,10,14,-8,68,2,2,0,1,7,3,0,79,5.1,,,racinyv01
344,Tom Chorske,1990,1991,2,71,12,12,24,-6,34,9,3,0,1,7,5,0,101,11.9,,,chorsto01
345,Daniel Brière,2014,2014,1,69,13,12,25,1,30,9,4,0,1,10,2,0,118,11.0,881,12:46,brierda01
346,Michael McCarron,2016,2018,3,69,2,6,8,-15,110,2,0,0,0,6,0,0,87,2.3,698,10:07,mccarmi01
347,Kyle Chipchura,2008,2010,3,68,4,10,14,-17,31,4,0,0,0,9,0,1,52,7.7,707,10:24,chipcky01
348,Leo Bourgeault,1933,1935,3,67,6,4,10,,19,4,1,0,2,3,0,0,,,,,bourgle01
349,Leo Gaudreault,1928,1933,3,67,8,4,12,,38,,,,2,,,,,,,,gaudrle01
350,John Chabot,1984,1985,2,66,19,31,50,2,15,14,4,1,2,23,7,1,77,24.7,,,chabojo01
351,Tony Graboski,1941,1943,3,66,6,10,16,,24,4,1,1,2,6,4,0,,,,,graboto01
352,Devante Smith-Pelly,2015,2016,2,66,7,8,15,-4,34,7,0,0,3,8,0,0,88,8.0,772,11:42,smithde06
353,Jordan Weal,2019,2020,2,65,12,13,25,-8,16,9,3,0,3,8,5,0,116,10.3,917,14:06,wealjo01
354,Darren Langdon,2004,2004,1,64,0,3,3,-2,135,0,0,0,0,3,0,0,22,0.0,401,6:16,langdda01
355,Bryan Smolinski,2008,2008,1,64,8,17,25,-6,20,7,1,0,2,11,6,0,89,9.0,840,13:08,smolibr01
356,Bill Miller,1936,1937,2,63,4,3,7,,14,3,1,0,3,3,0,0,,,,,millebi01
357,Sergei Samsonov,2007,2007,1,63,9,17,26,-4,10,9,0,0,0,13,4,0,114,7.9,881,13:59,samsose01
358,Glen Sather*,1975,1975,1,63,6,10,16,14,44,5,0,1,0,10,0,0,23,26.1,,,sathegl01
359,Paul Mara,2010,2011,2,62,0,12,12,-14,96,0,0,0,0,8,4,0,46,0.0,1090,17:34,marapa01
360,Christian Bordeleau,1969,1970,2,61,3,16,19,2,22,3,0,0,0,16,0,0,65,4.6,,,bordech01
361,Georges Laraque,2009,2010,2,61,1,4,5,-12,89,1,0,0,0,4,0,0,17,5.9,414,6:47,laraqge01
362,Al MacNeil,1962,1962,1,61,1,7,8,-3,74,1,0,0,0,7,0,0,22,4.5,,,macneal01
363,Murray Baron,1997,1997,1,60,1,5,6,-16,107,1,0,0,0,3,1,1,52,1.9,,,baronmu01
364,Marc-André Bergeron,2010,2010,1,60,13,21,34,-7,16,6,7,0,4,6,15,0,123,10.6,904,15:04,bergema02
365,Andrew Cassels,1990,1991,2,60,8,19,27,3,22,7,1,0,4,15,4,0,60,13.3,,,cassean01
366,Juha Lind,2000,2001,2,60,4,6,10,-6,8,4,0,0,2,6,0,0,42,9.5,492,8:12,lindju01
367,Marcel Hossa,2002,2004,3,59,10,9,19,2,24,8,2,0,1,9,0,0,90,11.1,809,13:43,hossama02
368,Jacques Locas,1948,1949,2,59,7,8,15,,66,6,1,0,1,6,2,0,,,,,locasja01
369,George Patterson,1928,1929,2,59,5,6,11,,36,,,,3,,,,,,,,pattege01
370,Nick Cousins,2020,2020,1,58,9,13,22,1,33,7,2,0,0,11,2,0,105,8.6,781,13:28,cousini01
371,Kirby Dach,2023,2023,1,58,14,24,38,-2,43,8,6,0,2,12,10,2,107,13.1,1073,18:30,dachki01
372,Manny Malhotra,2015,2015,1,58,1,3,4,-6,12,1,0,0,1,3,0,0,46,2.2,629,10:51,malhoma01
373,Joe Malone*,1918,1924,4,58,52,7,59,,35,,,,5,,,,,,,,malonjo01
374,Trent McCleary,1999,2000,2,58,1,0,1,1,33,1,0,0,0,0,0,0,22,4.5,343,5:55,mccletr01
375,Gilles Thibaudeau,1987,1989,3,58,12,15,27,16,6,9,3,0,1,13,2,0,77,15.6,,,thibagi01
376,Jim Campbell,2001,2001,1,57,9,11,20,-3,53,3,6,0,1,6,5,0,81,11.1,588,10:19,campbji01
377,Frank Eddolls,1945,1947,3,57,5,9,14,,26,4,1,0,0,8,1,0,,,,,eddolfr01
378,Tomáš Fleischmann,2016,2016,1,57,10,10,20,-1,28,9,0,1,3,9,1,0,100,10.0,887,15:33,fleisto01
379,Matt Higgins,1998,2001,4,57,1,2,3,-11,6,1,0,0,0,2,0,0,25,4.0,397,7:06,higgima01
380,Mark Barberio,2016,2017,2,56,2,12,14,1,16,2,0,0,0,11,1,0,60,3.3,843,15:03,barbema01
381,Roger Jenkins,1935,1937,2,56,4,6,10,,69,4,0,0,0,6,0,0,,,,,jenkiro01
382,Fern Majeau,1944,1945,2,56,22,24,46,,43,16,6,0,3,22,2,0,,,,,majeafe01
383,Mike McMahon,1943,1946,3,56,7,18,25,,88,6,1,0,3,16,2,0,,,,,mcmahmi01
384,P.A. Parenteau,2015,2015,1,56,8,14,22,0,30,5,3,0,1,13,1,0,97,8.2,839,14:59,parenpi01
385,Mark Pederson,1990,1991,2,56,8,17,25,3,20,4,4,0,2,11,6,0,72,11.1,,,pederma01
386,Bill Summerhill,1939,1940,2,56,9,12,21,,52,8,1,0,1,8,4,0,,,,,summebi01
387,Bryan Watson,1964,1968,3,56,0,4,4,-3,36,0,0,0,0,2,0,2,21,0.0,,,watsobr01
388,David Schlemko,2018,2019,2,55,1,6,7,2,10,1,0,0,1,2,4,0,67,1.5,1026,18:39,schleda01
389,Christian Laflamme,2000,2001,2,54,0,5,5,-16,50,0,0,0,0,4,1,0,22,0.0,689,12:45,laflach01
390,Shaun Van Allen,2002,2002,1,54,6,9,15,5,20,5,0,1,1,8,1,0,28,21.4,548,10:08,vanalsh01
391,Tomáš Kaberle,2012,2013,2,53,3,22,25,-2,10,2,1,0,0,11,11,0,60,5.0,853,16:06,kaberto01
392,Éric Landry,2001,2002,2,53,4,8,12,-7,43,2,2,0,0,7,1,0,54,7.4,490,9:15,landrer01
393,Douglas Murray,2014,2014,1,53,0,2,2,-12,42,0,0,0,0,2,0,0,26,0.0,761,14:21,murrado01
394,Jassen Cullimore,1997,1998,2,52,2,6,8,4,46,1,0,1,1,3,3,0,53,3.8,,,cullija01
395,Jesse Ylönen,2021,2023,3,52,8,13,21,-9,2,7,1,0,1,13,0,0,60,13.3,671,12:54,yloneje01
396,Mike Blunden,2012,2014,3,51,2,2,4,-4,36,2,0,0,0,2,0,0,41,4.9,450,8:49,blundmi01
397,Andrei Kovalenko,1996,1996,1,51,17,17,34,9,33,14,3,0,3,12,5,0,85,20.0,,,kovalan01
398,Gary Leeman,1993,1994,2,51,10,23,33,14,31,9,1,0,1,14,9,0,89,11.2,,,leemaga01
399,David Maley,1986,1987,2,51,6,12,18,-1,55,6,0,0,0,10,2,0,44,13.6,,,maleyda01
400,Petteri Nokelainen,2012,2012,1,51,3,3,6,-5,37,3,0,0,1,3,0,0,34,8.8,438,8:35,nokelpe01
401,Arber Xhekaj,2023,2023,1,51,5,8,13,-9,101,3,2,0,0,7,1,0,75,6.7,779,15:16,xhekaar01
402,Evgenii Dadonov,2023,2023,1,50,4,14,18,-10,16,4,0,0,0,10,4,0,72,5.6,727,14:32,dadonev01
403,Fern Gauthier,1945,1945,1,50,18,13,31,,23,17,1,0,3,13,0,0,,,,,gauthfe01
404,Vern Kaiser,1951,1951,1,50,7,5,12,,33,5,2,0,0,4,1,0,,,,,kaiseve01
405,Robert Lang,2009,2009,1,50,18,21,39,6,36,9,8,1,3,11,9,1,101,17.8,844,16:53,langro01
406,Louis Leblanc,2012,2014,2,50,5,5,10,4,32,5,0,0,0,5,0,0,65,7.7,549,10:59,leblalo01
407,Bert McCaffrey,1930,1931,2,50,3,4,7,,38,,,,1,,,,,,,,mccafbe01
408,Jiří Sekáč,2015,2015,1,50,7,9,16,-2,18,5,2,0,0,8,1,0,56,12.5,690,13:49,sekacji01
409,Alex Tanguay,2009,2009,1,50,16,25,41,13,34,11,5,0,3,14,11,0,76,21.1,805,16:05,tangual01
410,Doug Young,1940,1941,2,50,3,9,12,,26,2,1,0,1,6,3,0,,,,,youngdo01
411,George Allen,1947,1947,1,49,7,14,21,,12,5,1,1,0,12,2,0,,,,,allenge01
412,Gordie Drillon*,1943,1943,1,49,28,22,50,,14,26,2,0,3,20,2,0,,,,,drillgo01
413,Gino Odjick,2001,2002,2,49,5,4,9,3,148,5,0,0,0,4,0,0,51,9.8,366,7:28,odjicgi01
414,Corey Perry,2021,2021,1,49,9,12,21,-4,39,8,1,0,1,6,6,0,62,14.5,673,13:44,perryco01
415,Billy Bell,1918,1924,6,48,1,1,2,,8,,,,0,,,,,,,,bellbi01
416,Rory Fitzpatrick,1996,1997,2,48,0,3,3,-9,24,0,0,0,0,2,1,0,36,0.0,,,fitzpro02
417,Byron Froese,2018,2018,1,48,3,8,11,0,26,3,0,0,0,8,0,0,49,6.1,556,11:35,froesby01
418,Bill MacKenzie,1937,1938,2,48,4,3,7,,26,2,2,0,0,2,1,0,,,,,mackebi01
419,Mike Matheson,2023,2023,1,48,8,26,34,7,33,8,0,0,2,15,9,2,126,6.3,1174,24:27,mathemi01
420,Dunc Munro,1932,1932,1,48,1,1,2,,14,,,,0,,,,,,,,munrodu01
421,Mike Weaver,2014,2015,2,48,1,10,11,9,14,1,0,0,0,10,0,0,17,5.9,737,15:21,weavemi01
422,Ron Wilson,1994,1994,1,48,2,10,12,-2,12,2,0,0,0,8,0,2,39,5.1,,,wilsoro03
423,Amos Arbour,1919,1921,3,47,36,7,43,,56,,,,2,,,,,,,,arbouam01
424,Jim Cummins,2000,2000,1,47,3,5,8,-5,92,3,0,0,0,4,1,0,33,9.1,422,8:58,cummiji01
425,Aaron Downey,2006,2007,2,46,2,4,6,-4,98,2,0,0,1,4,0,0,20,10.0,273,5:56,downeaa01
426,Dale Hoganson,1972,1973,2,46,0,2,2,9,4,0,0,0,0,2,0,0,28,0.0,,,hoganda01
427,Terry Reardon,1942,1943,2,46,23,23,46,,26,15,8,0,2,18,5,0,,,,,reardte01
428,Jarred Tinordi,2013,2016,4,46,0,6,6,-5,66,0,0,0,0,6,0,0,20,0.0,610,13:15,tinorja01
429,Herb Cain,1939,1939,1,45,13,13,26,,26,11,2,0,1,10,3,0,,,,,cainhe01
430,Sergei Gonchar,2015,2015,1,45,1,12,13,7,16,1,0,0,0,8,4,0,45,2.2,810,18:00,gonchse01
431,Bobby Sheehan,1970,1971,2,45,8,6,14,4,4,7,1,0,1,4,2,0,53,15.1,,,sheehbo01
432,Justin Barron,2022,2023,2,44,5,12,17,-4,20,3,1,1,1,11,1,0,53,9.4,731,16:37,barroju01
433,Alex Belzile,2021,2023,3,44,6,9,15,-1,17,6,0,0,0,9,0,0,56,10.7,512,11:38,belzial01
434,Jean-Guy Gendron,1961,1961,1,44,9,12,21,5,51,6,3,0,2,10,2,0,75,12.0,,,gendrje01
435,Kaiden Guhle,2023,2023,1,44,4,14,18,-19,27,4,0,0,0,14,0,0,48,8.3,903,20:31,guhleka01
436,Pat Hughes,1978,1979,2,44,9,8,17,5,24,8,1,0,1,8,0,0,56,16.1,,,hughepa01
437,Noah Juulsen,2018,2019,2,44,2,6,8,6,10,2,0,0,0,6,0,0,55,3.6,806,18:19,juulsno01
438,Matthew Peca,2019,2020,2,44,3,7,10,-16,4,3,0,0,0,6,0,1,39,7.7,456,10:22,pecama01
439,Phil Watson,1944,1944,1,44,17,32,49,,71,17,0,0,3,29,3,0,,,,,watsoph01
440,Chris Campoli,2012,2012,1,43,2,9,11,-3,8,2,0,0,0,6,3,0,43,4.7,740,17:12,campoch01
441,Mariusz Czerkawski,2003,2003,1,43,5,9,14,-7,16,4,1,0,0,6,3,0,77,6.5,566,13:10,czerkma01
442,Stewart Evans,1939,1939,1,43,2,7,9,,58,2,0,0,0,3,4,0,,,,,evansst01
443,Alexandre Picard,2011,2011,1,43,3,5,8,0,17,1,2,0,1,5,0,0,49,6.1,706,16:26,picaral01
444,Steve Rooney,1985,1987,3,43,3,3,6,-5,143,1,2,0,0,3,0,0,29,10.3,,,roonest01
445,James Wisniewski,2011,2011,1,43,7,23,30,4,20,3,4,0,2,11,12,0,87,8.0,977,22:43,wisnija01
446,John Adams,1941,1941,1,42,6,12,18,,9,5,1,0,0,12,0,0,,,,,adamsjo01
447,Tod Campeau,1944,1949,3,42,5,9,14,,16,3,2,0,0,7,2,0,,,,,campeto01
448,Ron Flockhart,1985,1985,1,42,10,12,22,3,14,9,1,0,2,8,4,0,58,17.2,,,flockro02
449,Carol Vadnais,1967,1968,2,42,1,4,5,0,64,1,0,0,0,4,0,0,35,2.9,,,vadnaca01
450,Alain Côté,1991,1992,2,41,0,9,9,15,48,0,0,0,0,9,0,0,30,0.0,,,coteal02
451,Nels Crutchfield,1935,1935,1,41,5,5,10,,20,4,1,0,1,4,1,0,,,,,crutcne01
452,Cale Fleury,2020,2020,1,41,1,0,1,-4,6,1,0,0,0,0,0,0,45,2.2,588,14:21,fleurca01
453,Janne Niinimaa,2007,2007,1,41,0,3,3,-13,36,0,0,0,0,3,0,0,29,0.0,609,14:51,niinija01
454,Aaron Palushaj,2011,2012,2,41,1,4,5,2,10,1,0,0,0,4,0,0,40,2.5,313,7:38,palusaa01
455,Tony Savage,1935,1935,1,41,1,5,6,,14,0,1,0,0,4,1,0,,,,,savagto01
456,Bill Collins,1971,1971,1,40,6,2,8,0,39,6,0,0,1,1,0,1,57,10.5,,,collibi01
457,Lorne Davis,1952,1954,2,40,7,5,12,,4,7,0,0,2,5,0,0,,,,,davislo01
458,Art Giroux,1933,1933,1,40,5,2,7,,14,,,,1,,,,,,,,girouar01
459,Mark Lamb,1995,1996,2,40,1,0,1,-13,18,1,0,0,0,0,0,0,23,4.3,,,lambma01
460,Perry Turnbull,1984,1984,1,40,6,7,13,-11,59,4,2,0,1,7,0,0,69,8.7,,,turnbpe01
461,Jesse Bélanger,1992,2000,3,39,7,8,15,2,6,7,0,0,0,7,1,0,49,14.3,171,10:41,belanje01
462,Noel Price,1966,1967,2,39,0,9,9,7,16,0,0,0,0,9,0,0,38,0.0,,,priceno01
463,Juraj Slafkovsky,2023,2023,1,39,4,6,10,-13,33,3,1,0,0,5,1,0,42,9.5,476,12:13,slafkju01
464,Laurent Dauphin,2022,2022,1,38,4,8,12,-10,25,4,0,0,0,8,0,0,50,8.0,505,13:18,dauphla01
465,Rafaël Harvey-Pinard,2022,2023,2,38,15,6,21,5,10,10,4,1,1,6,0,0,64,23.4,638,16:48,harvera01
466,Steve Martinson,1989,1990,2,38,1,0,1,-3,151,1,0,0,1,0,0,0,10,10.0,,,martist01
467,Joseph Morrow,2018,2018,1,38,5,6,11,-11,26,4,1,0,0,2,4,0,58,8.6,676,17:47,morrojo02
468,Jean Pusie,1931,1936,3,38,0,2,2,,11,0,0,0,0,2,0,0,,,,,pusieje01
469,Colby Armstrong,2013,2013,1,37,2,3,5,1,12,2,0,0,0,3,0,0,33,6.1,414,11:12,armstco01
470,Jason Dawe,1999,1999,1,37,4,5,9,0,14,3,1,0,1,5,0,0,52,7.7,407,11:00,daweja01
471,Joe Hall*,1918,1919,2,37,15,9,24,,230,,,,1,,,,,,,,halljo01
472,Xavier Ouellet,2019,2021,3,37,0,5,5,-4,19,0,0,0,0,5,0,0,45,0.0,577,15:35,ouellxa01
473,Kenny Agostino,2019,2019,1,36,2,9,11,-1,26,2,0,0,0,6,3,0,38,5.3,403,11:11,agostke01
474,Chuck Arnason,1972,1973,2,36,4,1,5,-3,6,3,1,0,0,1,0,0,30,13.3,,,arnasch01
475,Dave Gardner,1973,1974,2,36,2,11,13,4,2,1,1,0,0,7,4,0,32,6.3,,,gardnda01
476,Sam Godin,1934,1934,1,36,2,2,4,,15,0,1,1,1,2,0,0,,,,,godinsa01
477,Miloslav Gureň,1999,2000,2,36,1,3,4,-6,16,0,1,0,0,2,1,0,31,3.2,510,14:10,gurenmi01
478,Craig Laughlin,1982,1982,1,36,12,11,23,10,33,10,2,0,1,10,1,0,52,23.1,,,laughcr01
479,Jack McDonald,1918,1922,4,36,17,6,23,,18,,,,3,,,,,,,,mcdonja01
480,Jimmy Ward,1939,1939,1,36,4,3,7,,0,3,1,0,0,3,0,0,,,,,wardji01
481,Ian Cushenan,1959,1959,1,35,1,2,3,,26,1,0,0,0,2,0,0,,,,,cusheia01
482,Norm Dupont,1980,1980,1,35,1,3,4,2,4,1,0,0,0,3,0,0,18,5.6,,,duponno01
483,Christian Folin,2019,2020,2,35,1,5,6,0,24,1,0,0,0,5,0,0,40,2.5,531,15:11,folinch01
484,Jocelyn Lemieux,1989,1990,2,35,4,3,7,-2,61,4,0,0,1,3,0,0,34,11.8,,,lemiejo01
485,Bryan Fogarty,1994,1995,2,34,6,4,10,-7,44,3,3,0,0,3,1,0,63,9.5,,,fogarbr01
486,Ed Litzenberger,1953,1955,3,34,8,4,12,,14,7,1,0,2,4,0,0,,,,,litzeed01
487,Bert Hirschfeld,1950,1951,2,33,1,4,5,,2,1,0,0,0,4,0,0,,,,,hirscbe01
488,Hec Lepine,1926,1926,1,33,5,2,7,,2,,,,1,,,,,,,,lepinhe01
489,Rollie Paulhus,1926,1926,1,33,0,0,0,,0,,,,0,,,,,,,,paulhro01
490,Michael Chaput,2019,2019,1,32,0,5,5,-4,14,0,0,0,0,5,0,0,31,0.0,359,11:13,chapumi01
491,Gerald Diduck,1991,1991,1,32,1,2,3,3,39,1,0,0,0,2,0,0,34,2.9,,,diducge01
492,Danny Geoffrion,1980,1980,1,32,0,6,6,1,12,0,0,0,0,4,2,0,19,0.0,,,geoffda01
493,Ron Hainsey,2003,2004,2,32,1,1,2,2,6,1,0,0,0,1,0,0,23,4.3,407,12:42,hainsro01
494,Charlie Langlois,1928,1928,1,32,0,0,0,,18,,,,0,,,,,,,,langlch01
495,Bill Lindsay,2002,2003,2,32,1,5,6,-1,46,1,0,0,0,5,0,0,21,4.8,234,7:18,lindsbi01
496,Pete Morin,1942,1942,1,32,10,12,22,,7,6,4,0,2,7,5,0,,,,,morinpe01
497,Alex Singbush,1941,1941,1,32,0,5,5,,15,0,0,0,0,5,0,0,,,,,singbal01
498,Bunny Dame,1942,1942,1,31,2,5,7,,4,2,0,0,0,4,1,0,,,,,damebu01
499,Sean Hill,1993,1993,1,31,2,6,8,-5,54,1,1,0,1,4,2,0,37,5.4,,,hillse01
500,Ross Lowe,1952,1952,1,31,1,5,6,,42,0,1,0,0,3,2,0,,,,,lowero01
501,George Robertson,1948,1949,2,31,2,5,7,,6,1,1,0,0,4,1,0,,,,,roberge01
502,Corey Schueneman,2022,2023,2,31,2,5,7,-4,8,2,0,0,0,4,1,0,38,5.3,501,16:10,schueco01
503,Marty Barry*,1940,1940,1,30,4,10,14,,2,3,1,0,1,9,1,0,,,,,barryma01
504,Andrei Bashkirov,1999,2001,3,30,0,3,3,-5,0,0,0,0,0,3,0,0,26,0.0,290,9:40,bashkan01
505,Éric Houde,1997,1999,3,30,2,3,5,-4,4,2,0,0,2,3,0,0,9,22.2,57,7:11,houdeer01
506,Johnny Matz,1925,1925,1,30,2,4,6,,0,,,,2,,,,,,,,matzjo01
507,Logan Shaw,2018,2018,1,30,2,4,6,-5,8,2,0,0,0,4,0,0,46,4.3,373,12:25,shawlo01
508,Larry Trader,1988,1988,1,30,2,4,6,2,19,1,1,0,0,3,1,0,18,11.1,,,tradela01
509,Sergei Berezin,2002,2002,1,29,4,6,10,3,4,1,3,0,1,4,2,0,80,5.0,407,14:01,berezse01
510,Serge Boisvert,1985,1988,4,29,5,5,10,-2,4,5,0,0,0,4,1,0,41,12.2,,,boisvse01
511,Nikita Scherbak,2017,2018,2,29,5,2,7,-4,8,2,2,1,0,0,2,0,42,11.9,382,13:10,scherni01
512,Zarley Zalapski,1998,1998,1,28,1,5,6,-1,22,0,0,1,0,4,1,0,27,3.7,,,zalapza01
513,Mikhail Grabovski,2007,2008,2,27,3,6,9,-6,8,3,0,0,1,5,1,0,28,10.7,309,11:27,grabomi01
514,Gus Mancuso,1938,1940,3,26,1,1,2,,10,1,0,0,0,1,0,0,,,,,mancugu01
515,Greg Paslawski,1984,1984,1,26,1,4,5,-5,4,1,0,0,0,4,0,0,27,3.7,,,paslagr01
516,Greg Stewart,2008,2010,3,26,0,1,1,-7,48,0,0,0,0,1,0,0,22,0.0,205,7:52,stewagr01
517,Grant Warwick,1950,1950,1,26,2,6,8,,19,2,0,0,0,5,1,0,,,,,warwigr01
518,Johan Witehall,2001,2001,1,26,1,1,2,0,6,1,0,0,0,1,0,0,18,5.6,267,10:17,witehjo01
519,José Charbonneau,1988,1989,2,25,1,5,6,0,12,1,0,0,0,4,1,0,37,2.7,,,charbjo01
520,Kale Clague,2022,2022,1,25,2,3,5,-8,18,2,0,0,0,3,0,0,20,10.0,406,16:15,claguka01
521,Larry Hillman,1969,1969,1,25,0,5,5,-3,17,0,0,0,0,5,0,0,14,0.0,,,hillmla01
522,Jakub Jeřábek,2018,2018,1,25,1,3,4,-1,6,1,0,0,0,3,0,0,22,4.5,434,17:21,jerabja01
523,Sean Monahan,2023,2023,1,25,6,11,17,-5,16,5,1,0,0,8,3,0,55,10.9,434,17:22,monahse01
524,Mathieu Perreault,2022,2022,1,25,4,5,9,2,4,4,0,0,0,4,1,0,27,14.8,281,11:15,perrema01
525,Barry Richter,2000,2001,2,25,0,2,2,-6,10,0,0,0,0,1,1,0,13,0.0,303,12:07,richtba01
526,Reid Simpson,2002,2002,1,25,1,1,2,0,63,1,0,0,1,1,0,0,9,11.1,109,4:22,simpsre01
527,Christian Thomas,2014,2016,3,25,1,2,3,-2,9,1,0,0,0,2,0,0,33,3.0,221,8:51,thomach01
528,Hago Harrington,1933,1933,1,24,1,1,2,,12,,,,0,,,,,,,,harriha01
529,Marko Kiprusoff,1996,1996,1,24,0,4,4,-3,8,0,0,0,0,3,1,0,36,0.0,,,kipruma01
530,Harry Mummery,1921,1921,1,24,14,6,20,,67,,,,2,,,,,,,,mummeha01
531,Cédric Paquette,2022,2022,1,24,0,2,2,-6,25,0,0,0,0,2,0,0,16,0.0,213,8:52,paquece01
532,Cam Connor,1979,1979,1,23,1,3,4,2,39,1,0,0,0,3,0,0,12,8.3,,,connoca01
533,Brandon Davidson,2017,2018,2,23,0,3,3,-6,13,0,0,0,0,3,0,0,26,0.0,360,15:40,davidbr01
534,Danny Grant,1966,1968,2,23,3,4,7,3,10,3,0,0,0,4,0,0,16,18.8,,,grantda01
535,Lucien Grenier,1970,1970,1,23,2,3,5,1,2,2,0,0,1,3,0,0,25,8.0,,,grenilu01
536,Denis Gurianov,2023,2023,1,23,5,3,8,-7,6,4,1,0,0,2,1,0,46,10.9,349,15:11,guriade01
537,Claude Robert,1951,1951,1,23,1,0,1,,9,1,0,0,0,0,0,0,,,,,robercl01
538,Chris Tierney,2023,2023,1,23,1,6,7,-7,4,1,0,0,0,5,0,1,13,7.7,281,12:13,tiernch01
539,Sylvain Blouin,1999,2003,2,22,0,0,0,-3,62,0,0,0,0,0,0,0,4,0.0,79,3:36,blouisy01
540,Bob Carse,1948,1948,1,22,3,3,6,,16,3,0,0,0,3,0,0,,,,,carsebo01
541,Ilya Kovalchuk,2020,2020,1,22,6,7,13,6,2,5,1,0,3,6,1,0,62,9.7,416,18:54,kovalil01
542,George Parros,2014,2014,1,22,0,1,1,-6,85,0,0,0,0,1,0,0,4,0.0,100,4:33,parroge01
543,Armand Raymond,1938,1940,2,22,0,3,3,,14,0,0,0,0,2,1,0,,,,,raymoar01
544,Yves Sarault,1995,1996,2,22,0,1,1,-8,4,0,0,0,0,1,0,0,23,0.0,,,sarauyv01
545,Mick Vukota,1998,1998,1,22,0,0,0,-4,76,0,0,0,0,0,0,0,8,0.0,,,vukotmi01
