--- When using SR data, please cite us and provide a link and/or a mention.


 
,,,,,,Scoring,,,Scoring,,Goals,,,,Assists,,,,,Ice Time,,-additional
Rk,Player,From,To,Yrs,GP,G,A,PTS,+/-,PIM,EV,PP,SH,GW,EV,PP,SH,S,S%,TOI,ATOI,-9999
219,Michal Jordán,2013,2016,3,79,3,4,7,-14,18,1,2,0,0,4,0,0,82,3.7,1205,15:16,jordami01
220,Michel Galarneau,1981,1983,3,78,7,10,17,-26,34,7,0,0,1,10,0,0,57,12.3,,,galarmi01
221,Andrew Hutchinson,2006,2007,2,77,6,19,25,-2,48,2,4,0,0,7,12,0,78,7.7,874,11:21,hutchan01
222,Róbert Petrovický,1993,1995,3,77,9,11,20,-11,84,8,1,0,0,9,2,0,75,12.0,,,petroro01
223,Stu Smith,1980,1983,4,77,2,10,12,-36,95,2,0,0,0,10,0,0,72,2.8,,,smithst03
224,Anthony Stewart,2012,2012,1,77,9,11,20,-2,30,9,0,0,1,9,2,0,64,14.1,626,8:07,stewaan01
225,Klas Dahlbeck,2017,2018,2,76,3,8,11,-18,51,3,0,0,0,8,0,0,80,3.8,1137,14:58,dahlbkl01
226,Richie Dunn,1984,1985,2,76,6,24,30,-23,32,6,0,0,0,14,10,0,100,6.0,,,dunnri01
227,Brendan Shanahan*,1996,1997,2,76,45,34,79,3,125,25,17,3,6,19,14,1,293,15.4,,,shanabr01
228,Ian Cole,2022,2022,1,75,2,17,19,15,83,2,0,0,1,16,0,1,77,2.6,1286,17:09,coleia01
229,Ryan Dzingel,2020,2021,2,75,10,23,33,1,32,4,6,0,1,18,5,0,107,9.3,1051,14:01,dzingry01
230,Merlin Malinowski,1983,1983,1,75,5,23,28,-41,16,4,1,0,0,18,5,0,94,5.3,,,malinme01
231,Norm Barnes,1981,1982,2,74,2,14,16,-33,101,2,0,0,0,13,1,0,97,2.1,,,barneno01
232,Rob DiMaio,2001,2001,1,74,6,18,24,-14,54,4,0,2,1,16,2,0,99,6.1,1108,14:58,dimairo01
233,Mark Greig,1991,1994,4,74,5,17,22,-11,64,5,0,0,0,11,6,0,76,6.6,,,greigma01
234,Mark Hunter,1991,1992,2,74,14,16,30,-5,199,8,6,0,0,13,3,0,112,12.5,,,huntema01
235,Jim Storm,1994,1995,2,74,6,13,19,6,27,5,1,0,0,13,0,0,87,6.9,,,stormji01
236,Paul Stastny,2023,2023,1,73,9,13,22,4,16,7,2,0,3,11,2,0,80,11.3,867,11:52,stastpa01
237,Brett Carson,2009,2011,3,72,2,10,12,9,20,2,0,0,0,8,2,0,52,3.8,1157,16:05,carsobr01
238,Oleg Tverdovsky,2006,2006,1,72,3,20,23,-1,37,3,0,0,0,8,12,0,91,3.3,1195,16:36,tverdol01
239,Greg Carroll,1980,1980,1,71,13,19,32,-5,24,12,0,1,2,18,1,0,85,15.3,,,carrogr01
240,Micheal Ferland,2019,2019,1,71,17,23,40,13,58,11,6,0,3,16,7,0,156,10.9,1001,14:06,ferlami01
241,Ray Allison,1980,1981,2,70,17,12,29,-4,13,17,0,0,2,12,0,0,85,20.0,,,allisra01
242,Manny Malhotra,2014,2014,1,69,7,6,13,0,18,7,0,0,1,5,0,1,53,13.2,800,11:36,malhoma01
243,Joel Edmundson,2020,2020,1,68,7,13,20,7,72,7,0,0,0,13,0,0,97,7.2,1255,18:27,edmunjo01
244,Mike McEwen,1986,1988,3,67,11,13,24,-7,48,6,5,0,2,5,8,0,125,8.8,,,mcewemi01
245,Tim Bothwell,1986,1987,2,66,3,8,11,6,53,3,0,0,0,8,0,0,53,5.7,,,bothwti01
246,Scott Daniels,1993,1996,3,66,3,6,9,-3,328,3,0,0,0,6,0,0,50,6.0,,,daniesc01
247,Marty Murray,2004,2004,1,66,5,7,12,6,8,5,0,0,0,5,1,1,56,8.9,780,11:49,murrama01
248,Allen Pedersen,1993,1994,2,66,1,4,5,-1,69,1,0,0,0,4,0,0,17,5.9,,,pederal01
249,Paul Shmyr,1982,1982,1,66,1,11,12,-12,134,1,0,0,0,9,2,0,44,2.3,,,shmyrpa01
250,Darren Turcotte,1994,1995,2,66,19,29,48,-10,26,15,3,1,3,20,9,0,164,11.6,,,turcoda01
251,Brian Propp,1994,1994,1,65,12,17,29,3,44,8,3,1,2,11,5,1,108,11.1,,,proppbr01
252,Anthony DeAngelo,2022,2022,1,64,10,41,51,30,56,8,2,0,2,23,18,0,151,6.6,1268,19:49,deangan01
253,Tom Martin,1988,1990,3,64,9,10,19,7,164,9,0,0,1,10,0,0,61,14.8,,,martito02
254,Kris Versteeg,2016,2016,1,63,11,22,33,-6,36,9,2,0,2,15,7,0,136,8.1,1032,16:23,verstkr01
255,Andrew Alberts,2010,2010,1,62,2,8,10,7,74,2,0,0,0,8,0,0,38,5.3,935,15:04,alberan01
256,Bob Sullivan,1983,1983,1,62,18,19,37,-16,18,13,5,0,0,18,1,0,93,19.4,,,sullibo01
257,Derek Joslin,2011,2012,2,61,3,6,9,-8,37,2,1,0,1,5,1,0,59,5.1,773,12:40,joslide01
258,Radek Dvořák,2014,2014,1,60,4,5,9,3,41,4,0,0,2,5,0,0,52,7.7,638,10:38,dvorara01
259,Dan Bourbonnais,1982,1984,2,59,3,25,28,-5,11,3,0,0,0,20,5,0,72,4.2,,,bourbda01
260,Wade Brookbank,2008,2009,2,59,2,1,3,4,116,2,0,0,0,1,0,0,20,10.0,189,3:12,brookwa01
261,Tim Conboy,2008,2010,3,59,0,6,6,-5,121,0,0,0,0,6,0,0,34,0.0,334,5:40,conboti01
262,Stéphane Yelle,2010,2010,1,59,4,3,7,-6,28,3,0,1,0,3,0,0,34,11.8,552,9:22,yellest01
263,Ethan Bear,2022,2022,1,58,5,9,14,1,20,5,0,0,2,8,1,0,97,5.2,933,16:05,bearet01
264,Jeff Hamilton,2008,2008,1,58,9,15,24,-8,10,2,7,0,1,6,9,0,116,7.8,626,10:48,hamilje01
265,Craig MacDonald,1999,2003,3,58,2,4,6,-4,20,2,0,0,0,4,0,0,63,3.2,477,8:13,macdocr01
266,Mike McDougal,1982,1983,2,58,8,10,18,-31,43,8,0,0,0,10,0,0,63,12.7,,,mcdoumi01
267,Kevin Smyth,1994,1996,3,58,6,8,14,-9,31,5,1,0,0,7,1,0,55,10.9,,,smythke01
268,Kevin Hatcher,2001,2001,1,57,4,14,18,2,38,1,3,0,1,4,10,0,98,4.1,1333,23:23,hatchke01
269,Bernie Johnston,1980,1981,2,57,12,24,36,5,16,12,0,0,0,24,0,0,88,13.6,,,johnsbe01
270,Viktor Stålberg,2017,2017,1,57,9,3,12,-6,33,7,0,2,2,3,0,0,71,12.7,667,11:42,stalbvi01
271,Mike Zigomanis,2003,2006,3,57,3,4,7,-4,6,1,1,1,0,3,1,0,48,6.3,529,9:17,zigommi01
272,Éric Bélanger,2007,2007,1,56,8,12,20,-2,14,5,3,0,1,10,2,0,100,8.0,832,14:51,belaner01
273,Pierre Lacroix,1983,1983,1,56,6,25,31,-18,18,5,1,0,0,18,7,0,89,6.7,,,lacropi01
274,Andreas Nödl,2012,2013,2,56,3,5,8,-5,8,3,0,0,0,5,0,0,66,4.5,647,11:33,nodlan01
275,Keith Aucoin,2006,2008,3,53,5,10,15,0,14,5,0,0,0,8,2,0,74,6.8,599,11:18,aucoike01
276,Bruno St. Jacques,2003,2004,2,53,2,7,9,-10,43,2,0,0,0,7,0,0,30,6.7,743,14:01,stjacbr01
277,Jan Hlaváč,2003,2003,1,52,9,15,24,-9,22,3,6,0,1,11,4,0,116,7.8,893,17:10,hlavaja01
278,Marc Potvin,1994,1994,1,51,2,3,5,-5,246,2,0,0,0,3,0,0,25,8.0,,,potvima01
279,Dave Semenko,1987,1987,1,51,4,8,12,-7,87,4,0,0,0,7,1,0,32,12.5,,,semenda01
280,Troy Bodie,2011,2011,1,50,1,2,3,-4,54,1,0,0,0,2,0,0,39,2.6,316,6:19,bodietr01
281,Ted Drury,1994,1995,2,50,4,11,15,-13,31,4,0,0,0,11,0,0,68,5.9,,,druryte01
282,Jimmy Carson,1995,1996,2,49,10,10,20,6,29,6,4,0,3,8,2,0,67,14.9,,,carsoji01
283,Alexei Ponikarovsky,2012,2012,1,49,7,8,15,-12,26,3,4,0,0,5,3,0,98,7.1,729,14:52,ponikal01
284,Joe Day,1992,1993,2,48,1,10,11,-10,57,1,0,0,0,9,0,1,23,4.3,,,dayjo01
285,Marcus Krüger,2018,2018,1,48,1,5,6,-6,28,1,0,0,0,5,0,0,30,3.3,520,10:50,krugema01
286,Brian Lawton,1989,1990,2,48,12,17,29,-11,34,4,8,0,2,9,8,0,87,13.8,,,lawtobr01
287,Dave Lumley,1985,1985,1,48,8,20,28,-19,91,7,1,0,0,16,4,0,76,10.5,,,lumleda01
288,Larry Giroux,1980,1980,1,47,2,5,7,2,44,2,0,0,0,5,0,0,63,3.2,,,giroula01
289,James Patrick,1994,1994,1,47,8,20,28,-12,32,3,4,1,2,8,12,0,65,12.3,,,patrija01
290,Jeff Brubaker,1980,1981,2,46,5,4,9,-7,95,5,0,0,0,3,1,0,31,16.1,,,brubaje01
291,Jérôme Samson,2010,2012,3,46,2,7,9,-4,18,1,1,0,0,6,1,0,76,2.6,413,8:59,samsoje01
292,Igor Chibirev,1994,1995,2,45,7,12,19,8,2,7,0,0,1,10,2,0,39,17.9,,,chibiig01
293,Tony Currie,1984,1985,2,45,15,24,39,-7,6,8,7,0,2,14,10,0,74,20.3,,,currito01
294,Steve Leach,1998,1998,1,45,4,5,9,-19,42,2,1,1,2,5,0,0,60,6.7,,,leachst01
295,Mark Reeds,1988,1989,2,45,0,9,9,-14,37,0,0,0,0,8,0,1,42,0.0,,,reedsma01
296,Brendan Smith,2022,2022,1,45,4,4,8,6,36,4,0,0,1,4,0,0,63,6.3,626,13:55,smithbr05
297,Matt Tennyson,2017,2017,1,45,0,6,6,-13,6,0,0,0,0,6,0,0,36,0.0,598,13:17,tennyma01
298,Jake Bean,2019,2021,2,44,1,11,12,-2,12,0,1,0,0,7,4,0,56,1.8,628,14:16,beanja01
299,Danny Markov,2004,2004,1,44,4,10,14,-6,37,2,2,0,1,7,3,0,73,5.5,1041,23:39,markoda01
300,John Stevens,1991,1994,3,44,0,8,8,0,34,0,0,0,0,7,1,0,23,0.0,,,stevejo01
301,Bob Boughner,2004,2004,1,43,0,5,5,-9,80,0,0,0,0,4,0,1,26,0.0,636,14:47,boughbo01
302,Tomáš Malec,2003,2004,2,43,0,2,2,-6,45,0,0,0,0,1,1,0,31,0.0,479,11:09,malecto01
303,Niklas Nordgren,2006,2006,1,43,4,2,6,-4,30,4,0,0,0,2,0,0,32,12.5,321,7:28,nordgni01
304,Kevin Westgarth,2013,2014,2,43,2,2,4,-1,49,2,0,0,0,2,0,0,22,9.1,236,5:29,westgke01
305,Bryan Marchment,1994,1994,1,42,3,7,10,-12,124,2,0,1,1,7,0,0,74,4.1,,,marchbr02
306,Wayne Babych,1986,1987,2,41,11,17,28,2,63,9,2,0,2,12,5,0,67,16.4,,,babycwa01
307,Doug Crossman,1991,1991,1,41,4,19,23,-13,19,2,2,0,0,6,13,0,62,6.5,,,crossdo01
308,Zac Dalpe,2011,2013,3,41,5,5,10,-10,4,5,0,0,1,5,0,0,54,9.3,395,9:39,dalpeza01
309,Erik Haula,2020,2020,1,41,12,10,22,1,20,8,4,0,2,6,4,0,78,15.4,650,15:51,haulaer01
310,Greg McKegg,2019,2019,1,41,6,5,11,-2,8,6,0,0,1,5,0,0,27,22.2,437,10:40,mckeggr01
311,Jack Drury,2022,2023,2,40,4,6,10,6,16,4,0,0,1,5,1,0,75,5.3,442,11:03,druryja01
312,Norm Dupont,1984,1984,1,40,7,15,22,-16,12,5,2,0,0,13,2,0,85,8.2,,,duponno01
313,Mike Fidler,1981,1982,2,40,9,10,19,-16,4,7,2,0,0,8,2,0,61,14.8,,,fidlemi01
314,Jim Sandlak,1994,1995,2,40,6,2,8,-4,32,4,2,0,1,2,0,0,45,13.3,,,sandlji01
315,Bobby Sanguinetti,2012,2013,2,40,2,4,6,-6,4,2,0,0,1,3,1,0,53,3.8,582,14:33,sangubo01
316,Jack Brownschidle,1984,1986,3,39,3,6,9,-8,19,2,1,0,1,6,0,0,51,5.9,,,brownja01
317,Ian White,2011,2011,1,39,0,10,10,4,12,0,0,0,0,8,2,0,53,0.0,753,19:19,whiteia01
318,Morgan Geekie,2020,2021,2,38,6,7,13,4,12,4,2,0,0,7,0,0,34,17.6,376,9:54,geekimo01
319,Mike Millar,1987,1988,2,38,9,9,18,-2,6,4,5,0,2,5,4,0,71,12.7,,,millami01
320,Cédric Paquette,2021,2021,1,38,3,4,7,-4,17,3,0,0,0,4,0,0,29,10.3,347,9:08,paquece01
321,Al Hangsleben,1980,1980,1,37,3,15,18,9,69,3,0,0,1,15,0,0,40,7.5,,,hangsal01
322,Norm Maciver,1989,1989,1,37,1,22,23,0,24,0,1,0,0,8,14,0,51,2.0,,,macivno01
323,Dan Keczmer,1992,1994,3,36,4,5,9,-10,40,2,2,0,1,3,2,0,52,7.7,,,keczmda01
324,Brett Sutter,2011,2014,4,36,1,4,5,-6,24,1,0,0,1,4,0,0,29,3.4,271,7:32,suttebr04
325,Paul Fenton,1985,1986,2,34,7,5,12,8,10,7,0,0,2,5,0,0,56,12.5,,,fentopa01
326,Don Gillen,1982,1982,1,34,1,4,5,-11,22,1,0,0,0,4,0,0,25,4.0,,,gilledo01
327,Rick MacLeish,1982,1982,1,34,6,16,22,-13,16,2,4,0,0,10,6,0,68,8.8,,,macleri01
328,Saku Mäenalanen,2019,2019,1,34,4,4,8,0,20,4,0,0,0,4,0,0,36,11.1,321,9:26,maenasa01
329,Randy Pierce,1984,1985,2,34,9,5,14,1,17,8,0,1,0,4,0,1,49,18.4,,,piercra01
330,Jaroslav Špaček,2012,2012,1,34,5,7,12,4,6,2,3,0,1,5,2,0,37,13.5,554,16:18,spaceja01
331,Wally Weir,1985,1985,1,34,2,3,5,-8,56,2,0,0,0,3,0,0,24,8.3,,,weirwa01
332,Paul Gillis,1992,1993,2,33,1,3,4,-2,88,1,0,0,0,3,0,0,14,7.1,,,gillipa01
333,Chris Govedaris,1990,1993,3,33,2,4,6,-6,10,2,0,0,1,3,1,0,29,6.9,,,govedch01
334,Byron Ritchie,1999,2002,3,33,0,2,2,-10,19,0,0,0,0,1,1,0,18,0.0,249,7:32,ritchby01
335,Bryan Rodney,2009,2011,3,33,1,12,13,-7,12,1,0,0,0,5,7,0,30,3.3,495,15:01,rodnebr01
336,Thommy Abrahamsson,1981,1981,1,32,6,11,17,-3,16,2,4,0,1,8,3,0,66,9.1,,,abrahth01
337,James Black,1990,1992,3,32,4,6,10,-4,10,3,1,0,1,5,1,0,54,7.4,,,blackja01
338,Ryan Carter,2011,2011,1,32,0,3,3,0,22,0,0,0,0,2,0,1,26,0.0,266,8:18,cartery01
339,Mike Komisarek,2014,2014,1,32,0,4,4,-4,14,0,0,0,0,4,0,0,20,0.0,374,11:42,komismi01
340,Jim Warner,1980,1980,1,32,0,3,3,-6,10,0,0,0,0,3,0,0,26,0.0,,,warneji01
341,Josh Jooris,2018,2018,1,31,3,3,6,-7,16,3,0,0,0,3,0,0,42,7.1,326,10:31,joorijo01
342,Dave Barr,1987,1987,1,30,2,4,6,-1,19,1,0,1,0,4,0,0,25,8.0,,,barrda01
343,Chris Dingman,2002,2002,1,30,0,1,1,-2,77,0,0,0,0,1,0,0,17,0.0,207,6:54,dingmch01
344,George Lyle,1982,1983,2,30,6,18,24,2,17,4,1,1,0,14,4,0,66,9.1,,,lylege01
345,Bob McGill,1994,1994,1,30,0,3,3,-7,41,0,0,0,0,3,0,0,14,0.0,,,mcgilbo01
346,Michel Picard,1991,1992,2,30,4,5,9,-4,8,3,1,0,0,4,1,0,48,8.3,,,picarmi01
347,Tomáš Kaberle,2012,2012,1,29,0,9,9,-12,2,0,0,0,0,5,4,0,38,0.0,558,19:15,kaberto01
348,André Lacroix,1980,1980,1,29,3,14,17,-6,2,2,1,0,0,14,0,0,45,6.7,,,lacroan01
349,Mark Paterson,1983,1986,4,29,3,3,6,-8,33,3,0,0,0,3,0,0,20,15.0,,,paterma01
350,Patrick Brown,2015,2017,3,28,1,1,2,-6,8,1,0,0,0,1,0,0,24,4.2,286,10:14,brownpa02
351,Todd Harkins,1994,1994,1,28,1,0,1,-4,49,1,0,0,0,0,0,0,15,6.7,,,harkito01
352,Steve Martins,1996,1998,3,28,1,4,5,-3,8,1,0,0,0,4,0,0,29,3.4,,,martist02
353,Tim Wallace,2013,2013,1,28,1,1,2,-9,17,1,0,0,0,1,0,0,20,5.0,281,10:02,wallati01
354,Lindsay Carson,1988,1988,1,27,5,4,9,0,30,3,1,1,1,4,0,0,39,12.8,,,carsoli01
355,Pavel Brendl,2003,2004,2,26,5,4,9,-3,10,4,1,0,1,3,1,0,41,12.2,387,14:53,brendpa01
356,Bill Gardner,1986,1987,2,26,1,9,10,-8,4,1,0,0,0,8,0,1,19,5.3,,,gardnbi01
357,Ron Plumb,1980,1980,1,26,3,4,7,10,14,3,0,0,0,4,0,0,38,7.9,,,plumbro01
358,Mike Rucinski,1998,2001,3,26,0,2,2,1,10,0,0,0,0,2,0,0,13,0.0,184,10:49,rucinmi02
359,Neil Sheehy,1988,1988,1,26,1,4,5,-3,116,1,0,0,0,3,1,0,13,7.7,,,sheehne01
360,Tiger Williams,1988,1988,1,26,6,0,6,2,87,5,1,0,1,0,0,0,31,19.4,,,williti01
361,Clark Bishop,2019,2020,2,25,1,3,4,-5,10,1,0,0,0,3,0,0,20,5.0,227,9:06,bishocl01
362,Allan Rourke,2004,2004,1,25,1,2,3,4,22,1,0,0,0,1,1,0,24,4.2,312,12:28,rourkal01
363,Valentin Zykov,2017,2019,3,25,4,7,11,4,2,4,0,0,1,5,2,0,34,11.8,276,11:03,zykovva01
364,Bill Bennett,1980,1980,1,24,3,3,6,1,63,1,2,0,0,3,0,0,15,20.0,,,bennebi01
365,Shayne Gostisbehere,2023,2023,1,23,3,7,10,1,4,1,2,0,1,4,3,0,40,7.5,391,17:00,gostish01
366,Dwight Helminen,2009,2009,1,23,1,1,2,-2,0,1,0,0,0,1,0,0,15,6.7,157,6:50,helmidw01
367,Jörgen Pettersson,1986,1986,1,23,5,5,10,-11,2,3,2,0,0,2,3,0,27,18.5,,,pettejo01
368,Steve Stoyanovich,1984,1984,1,23,3,5,8,-1,11,3,0,0,1,5,0,0,60,5.0,,,stoyast01
369,Doug Weight,2006,2006,1,23,4,9,13,-6,25,2,2,0,0,7,2,0,52,7.7,404,17:35,weighdo01
370,Shane Churla,1987,1988,2,22,0,1,1,-2,92,0,0,0,0,1,0,0,2,0.0,,,churlsh01
371,Tim Kerr,1993,1993,1,22,0,6,6,-11,7,0,0,0,0,6,0,0,48,0.0,,,kerrti01
372,Ted Crowley,1994,1994,1,21,1,2,3,-1,10,0,1,0,0,2,0,0,28,3.6,,,crowlte01
373,Gilles Lupien,1981,1982,2,21,2,5,7,-6,41,2,0,0,0,5,0,0,16,12.5,,,lupiegi01
374,Don Maloney,1989,1989,1,21,3,11,14,1,23,2,1,0,1,9,2,0,34,8.8,,,malondo01
375,Andrei Loktionov,2014,2014,1,20,3,7,10,-4,2,1,2,0,1,3,4,0,34,8.8,292,14:36,loktian01
376,Brian Pothier,2010,2010,1,20,1,3,4,-8,11,1,0,0,1,1,2,0,24,4.2,420,21:01,pothibr01
377,Mark Recchi*,2006,2006,1,20,4,3,7,-8,12,2,2,0,1,1,2,0,35,11.4,352,17:37,recchma01
378,Max Domi,2022,2022,1,19,2,5,7,8,18,2,0,0,1,5,0,0,27,7.4,228,11:59,domima01
379,Brian Hill,1980,1980,1,19,1,1,2,-1,4,1,0,0,0,1,0,0,17,5.9,,,hillbr01
380,Jamie Leach,1993,1993,1,19,3,2,5,-5,2,3,0,0,0,2,0,0,17,17.6,,,leachja01
381,Scott Pellerin,2001,2001,1,19,0,5,5,-4,6,0,0,0,0,5,0,0,21,0.0,270,14:14,pellesc01
382,Chris Tancill,1991,1992,2,19,1,1,2,-4,6,0,0,1,0,1,0,0,19,5.3,,,tancich01
383,Michael Ryan,2009,2009,1,18,0,2,2,-3,2,0,0,0,0,2,0,0,24,0.0,148,8:12,ryanmi01
384,Dylan Coghlan,2023,2023,1,17,0,3,3,-1,2,0,0,0,0,3,0,0,29,0.0,216,12:43,coghldy01
385,Tomáš Kůrka,2003,2004,2,17,3,2,5,1,2,3,0,0,0,2,0,0,25,12.0,236,13:53,kurkato01
386,Rob McClanahan,1982,1982,1,17,0,3,3,-7,11,0,0,0,0,3,0,0,9,0.0,,,mcclaro01
387,Jesse Puljujärvi,2023,2023,1,17,0,2,2,-2,2,0,0,0,0,2,0,0,37,0.0,207,12:12,puljuje01
388,Jim Agnew,1993,1993,1,16,0,0,0,3,68,0,0,0,0,0,0,0,3,0.0,,,agnewji01
389,Casey Borer,2008,2010,3,16,1,2,3,-4,9,1,0,0,0,1,1,0,5,20.0,223,13:56,borerca01
390,Steve Alley,1980,1981,2,15,3,3,6,-3,11,3,0,0,0,3,0,0,15,20.0,,,alleyst01
391,Kevin Brown,1997,1998,2,15,0,4,4,-8,6,0,0,0,0,3,1,0,12,0.0,,,brownke03
392,Brian Gibbons,2020,2020,1,15,0,0,0,-7,4,0,0,0,0,0,0,0,9,0.0,146,9:46,gibbobr02
393,Jani Hakanpää,2021,2021,1,15,2,1,3,4,4,2,0,0,1,0,0,1,13,15.4,245,16:21,hakanja01
394,Archie Henderson,1983,1983,1,15,2,1,3,-2,64,2,0,0,0,1,0,0,7,28.6,,,hendear01
395,Josef Melichar,2009,2009,1,15,0,4,4,-1,8,0,0,0,0,4,0,0,3,0.0,130,8:40,melicjo01
396,Chris Murray,1997,1998,2,15,1,2,3,3,32,1,0,0,0,2,0,0,12,8.3,,,murrach01
397,Enrico Ciccone,1998,1998,1,14,0,3,3,3,83,0,0,0,0,3,0,0,8,0.0,,,ciccoen01
398,Harold Druken,2003,2003,1,14,0,1,1,-1,2,0,0,0,0,2,0,0,5,0.0,56,3:59,drukeha01
399,Marc-André Bergeron,2013,2013,1,13,0,4,4,-7,5,0,0,0,0,1,3,0,21,0.0,196,15:04,bergema02
400,Hnat Domenichelli,1997,1997,1,13,2,1,3,-4,7,1,1,0,0,1,0,0,14,14.3,,,domenhn01
401,Dan Fridgen,1982,1983,2,13,2,3,5,0,2,2,0,0,0,2,1,0,18,11.1,,,fridgda01
402,David Jensen,1985,1985,1,13,0,4,4,-1,6,0,0,0,0,4,0,0,11,0.0,,,jenseda03
403,Paul Marshall,1983,1983,1,13,1,2,3,-2,0,1,0,0,0,2,0,0,10,10.0,,,marshpa01
404,Jon Matsumoto,2011,2011,1,13,2,0,2,-4,4,2,0,0,0,0,0,0,11,18.2,92,7:04,matsujo01
405,Sandy McCarthy,2000,2000,1,13,0,0,0,2,9,0,0,0,0,0,0,0,12,0.0,96,7:24,mccarsa01
406,Daniel Shank,1992,1992,1,13,2,0,2,-4,18,2,0,0,0,0,0,0,10,20.0,,,shankda01
407,Reid Bailey,1984,1984,1,12,0,0,0,-2,25,0,0,0,0,0,0,0,8,0.0,,,bailere01
408,Derek King,1997,1997,1,12,3,3,6,0,2,2,1,0,0,3,0,0,28,10.7,,,kingde01
409,Max McCormick,2021,2021,1,12,2,1,3,3,9,2,0,0,0,1,0,0,5,40.0,94,7:49,mccorma01
410,Tim Sheehy,1980,1980,1,12,2,1,3,6,0,2,0,0,0,1,0,0,15,13.3,,,sheehti01
411,Brody Sutter,2015,2016,2,12,0,0,0,-6,0,0,0,0,0,0,0,0,7,0.0,101,8:27,suttebr05
412,Bryan Bickell,2017,2017,1,11,1,0,1,-4,4,0,1,0,1,0,0,0,8,12.5,115,10:26,bickebr01
413,Janne Kuokkanen,2018,2019,2,11,0,0,0,-5,4,0,0,0,0,0,0,0,12,0.0,121,10:58,kuokkja01
414,Dan LaCouture,2009,2009,1,11,2,0,2,-1,10,2,0,0,1,0,0,0,4,50.0,47,4:16,lacouda01
415,Jerguš Bača,1991,1992,2,10,0,2,2,-4,14,0,0,0,0,0,2,0,16,0.0,,,bacaje01
416,Danny Biega,2015,2015,1,10,0,2,2,-5,0,0,0,0,0,2,0,0,7,0.0,161,16:09,biegada01
417,Anson Carter,2007,2007,1,10,1,0,1,-3,2,0,1,0,0,0,0,0,8,12.5,100,10:03,cartean01
418,Jeff Heerema,2003,2003,1,10,3,0,3,-2,2,2,1,0,0,0,0,0,16,18.8,96,9:37,heereje01
419,Roland McKeown,2018,2018,1,10,0,3,3,3,19,0,0,0,0,3,0,0,7,0.0,134,13:25,mckeoro01
420,Patrick O'Sullivan,2011,2011,1,10,1,0,1,-1,2,1,0,0,0,0,0,0,13,7.7,89,8:52,osullpa01
421,Danny Richmond,2006,2006,1,10,0,1,1,-3,7,0,0,0,0,1,0,0,7,0.0,90,9:00,richmda01
422,Nicolas Blanchard,2013,2013,1,9,0,0,0,-2,20,0,0,0,0,0,0,0,6,0.0,78,8:41,blancni01
423,Brad DeFauw,2003,2003,1,9,3,0,3,-2,2,2,1,0,1,0,0,0,19,15.8,124,13:45,defaubr01
424,Steve Dykstra,1990,1990,1,9,0,0,0,2,2,0,0,0,0,0,0,0,10,0.0,,,dykstst01
425,Mike Hoffman,1983,1986,3,9,1,3,4,-3,2,1,0,0,0,3,0,0,9,11.1,,,hoffmmi01
426,Bobby Hull*,1980,1980,1,9,2,5,7,-3,0,1,1,0,0,4,1,0,13,15.4,,,hullbo01
427,Marc Laforge,1990,1990,1,9,0,0,0,-1,43,0,0,0,0,0,0,0,0,,,,laforma02
428,Jason McBain,1996,1997,2,9,0,0,0,-5,0,0,0,0,0,0,0,0,1,0.0,,,mcbaija01
429,Alexandre Picard,2010,2010,1,9,0,0,0,2,6,0,0,0,0,0,0,0,7,0.0,136,15:04,picaral01
430,Josh Holden,2002,2002,1,8,0,0,0,0,2,0,0,0,0,0,0,0,3,0.0,42,5:17,holdejo01
431,Maxime Lajoie,2022,2023,2,8,0,0,0,2,0,0,0,0,0,0,0,0,8,0.0,86,10:47,lajoima01
432,Charlie Luksa,1980,1980,1,8,0,1,1,0,4,0,0,0,0,1,0,0,3,0.0,,,luksach01
433,Eetu Luostarinen,2020,2020,1,8,0,1,1,-2,0,0,0,0,0,1,0,0,9,0.0,80,9:59,luostee01
434,Gerry McDonald,1982,1984,2,8,0,0,0,-5,4,0,0,0,0,0,0,0,8,0.0,,,mcdonge01
435,Todd Richards,1991,1992,2,8,0,4,4,-6,4,0,0,0,0,0,4,0,7,0.0,,,richato01
436,Gord Sherven,1987,1988,2,8,0,0,0,-6,0,0,0,0,0,0,0,0,9,0.0,,,shervgo01
437,Jeff Brownschidle,1982,1983,2,7,0,1,1,-9,2,0,0,0,0,0,1,0,4,0.0,,,brownje01
438,Josh Leivo,2022,2022,1,7,1,2,3,1,2,1,0,0,0,2,0,0,10,10.0,65,9:14,leivojo01
439,Glenn Merkosky,1982,1982,1,7,0,0,0,-1,2,0,0,0,0,0,0,0,2,0.0,,,merkogl01
440,Nicolas Roy,2018,2019,2,7,0,0,0,-1,2,0,0,0,0,0,0,0,2,0.0,52,7:30,royni01
441,Maynard Schurman,1980,1980,1,7,0,0,0,-1,0,0,0,0,0,0,0,0,5,0.0,,,schurma01
442,Brendan Woods,2015,2016,2,7,0,0,0,-1,7,0,0,0,0,0,0,0,8,0.0,56,7:57,woodsbr01
443,Ross Yates,1984,1984,1,7,1,1,2,0,4,1,0,0,0,1,0,0,6,16.7,,,yatesro01
444,Jim Culhane,1990,1990,1,6,0,1,1,3,6,0,0,0,0,1,0,0,6,0.0,,,culhaji01
445,Steven Goertzen,2010,2010,1,6,0,0,0,-2,5,0,0,0,0,0,0,0,1,0.0,46,7:44,goertst01
