--- When using SR data, please cite us and provide a link and/or a mention.


 
,,,,,,Scoring,,,Scoring,,Goals,,,,Assists,,,,,Ice Time,,-additional
Rk,Player,From,To,Yrs,GP▼,G,A,PTS,+/-,PIM,EV,PP,SH,GW,EV,PP,SH,S,S%,TOI,ATOI,-9999
221,Mike Rathje,2006,2007,2,97,3,22,25,15,52,1,1,1,1,19,3,0,68,4.4,1965,20:15,rathjmi01
222,Andy Delmore,1999,2001,3,95,7,15,22,0,24,5,2,0,1,10,4,1,176,4.0,1673,17:36,delmoan01
223,Lasse Kukkonen,2007,2009,3,95,1,6,7,0,56,1,0,0,0,4,2,0,50,2.0,1440,15:09,kukkola01
224,Dennis Ververgaert,1979,1980,2,95,23,24,47,5,30,21,2,0,3,21,3,0,150,15.3,,,vervede01
225,Paul Coffey*,1997,1998,2,94,8,47,55,14,50,6,1,1,2,22,25,0,178,4.5,,,coffepa01
226,Ville Leino,2010,2011,2,94,21,36,57,16,26,16,5,0,3,30,6,0,140,15.0,1462,15:33,leinovi01
227,Tony Amonte,2003,2004,2,93,27,41,68,25,40,21,5,1,5,21,20,0,210,12.9,1448,15:34,amontto01
228,Bob Hoffmeyer,1982,1983,2,92,9,31,40,19,182,4,5,0,0,22,7,2,138,6.5,,,hoffmbo01
229,Normand Lacombe,1990,1991,2,92,11,22,33,-1,34,10,1,0,1,21,0,1,112,9.8,,,lacomno01
230,Jiří Látal,1990,1992,3,92,12,36,48,-14,24,8,4,0,1,25,11,0,162,7.4,,,latalji01
231,Dennis Seidenberg,2003,2006,3,92,6,14,20,0,26,4,2,0,0,10,3,1,171,3.5,1480,16:05,seidede01
232,Erik Gustafsson,2011,2014,4,91,6,17,23,17,14,6,0,0,1,13,3,1,86,7.0,1624,17:51,gustaer01
233,Adam Hall,2013,2014,2,91,4,5,9,-16,23,2,0,2,0,5,0,0,76,5.3,908,9:59,hallad01
234,Kevin McCarthy,1978,1987,4,90,3,17,20,30,57,3,0,0,0,16,0,1,107,2.8,,,mccarke01
235,Shawn Antoski,1995,1996,2,89,1,3,4,-4,265,1,0,0,0,3,0,0,46,2.2,,,antossh01
236,Steve Downie,2008,2014,3,89,9,20,29,-5,154,6,2,1,1,18,2,0,88,10.2,1041,11:42,downist01
237,Steve Duchesne,1992,1999,2,89,20,43,63,-7,88,10,8,2,4,27,16,0,248,8.1,247,22:28,duchest01
238,Jori Lehterä,2018,2019,2,89,4,7,11,-15,47,3,0,1,0,7,0,0,62,6.5,898,10:05,lehtejo01
239,Jody Shelley,2011,2013,3,89,2,3,5,-6,191,2,0,0,0,3,0,0,50,4.0,536,6:01,shelljo01
240,Daryl Stanley,1984,1987,3,89,2,8,10,8,216,2,0,0,2,8,0,0,41,4.9,,,stanlda01
241,Branko Radivojevič,2004,2006,2,88,9,14,23,-6,80,8,1,0,1,10,4,0,108,8.3,1068,12:08,radivbr01
242,Patrick Brown,2022,2023,2,87,6,10,16,-22,28,5,0,1,0,10,0,0,95,6.3,1041,11:58,brownpa02
243,Cameron York,2021,2023,3,87,5,25,30,-16,24,4,1,0,0,18,6,1,76,6.6,1693,19:27,yorkca01
244,Barry Dean,1978,1979,2,86,11,31,42,11,54,11,0,0,3,25,6,0,128,8.6,,,deanba01
245,Adam Burt,1999,2000,2,84,1,7,8,-1,59,1,0,0,1,7,0,0,73,1.4,1389,16:32,burtad01
246,Mark Pederson,1991,1993,3,84,20,30,50,4,33,14,6,0,3,19,11,0,129,15.5,,,pederma01
247,Murray Baron,1990,1991,2,83,10,10,20,-4,86,7,3,0,1,8,2,0,104,9.6,,,baronmu01
248,Freddy Meyer,2004,2007,3,83,8,24,32,6,47,5,3,0,0,8,16,0,96,8.3,1503,18:06,meyerfr01
249,Norm Barnes,1977,1981,3,82,4,24,28,23,77,4,0,0,1,21,3,0,85,4.7,,,barneno01
250,Dale Kushner,1991,1992,2,82,10,13,23,-9,213,9,1,0,1,13,0,0,78,12.8,,,kushnda01
251,Ian Laperrière,2010,2010,1,82,3,17,20,-1,162,3,0,0,0,16,0,1,53,5.7,1025,12:30,laperia01
252,Sean O'Donnell,2011,2011,1,81,1,17,18,8,87,1,0,0,0,16,0,1,34,2.9,1259,15:33,odonnse01
253,Nicolas Deslauriers,2023,2023,1,80,6,6,12,-11,136,5,0,1,0,6,0,0,70,8.6,808,10:06,deslani01
254,Doug Sulliman,1989,1990,2,80,9,10,19,-4,8,8,0,1,1,9,0,1,80,11.3,,,sullido01
255,Andrew Alberts,2009,2009,1,79,1,12,13,6,61,1,0,0,0,11,0,1,46,2.2,1248,15:48,alberan01
256,John Druce,1996,1998,3,79,12,14,26,1,27,11,1,0,0,13,1,0,116,10.3,,,drucejo01
257,Len Hachborn,1984,1985,2,78,16,38,54,23,27,15,1,0,2,33,5,0,126,12.7,,,hachble01
258,Fred Arthur,1982,1983,2,77,1,8,9,-7,49,1,0,0,0,7,0,1,34,2.9,,,arthufr01
259,Vinny Prospal,1997,2008,3,77,14,33,47,0,27,9,5,0,1,22,11,0,135,10.4,310,17:15,prospva01
260,Jason Smith,2008,2008,1,77,1,9,10,-4,86,1,0,0,0,9,0,0,58,1.7,1381,17:56,smithja01
261,Keith Yandle,2022,2022,1,77,1,18,19,-47,14,0,1,0,0,8,10,0,105,1.0,1076,13:59,yandlke01
262,Wade Allison,2021,2023,3,75,13,9,22,-3,40,12,1,0,3,9,0,0,115,11.3,963,12:50,alliswa01
263,Jim Vandermeer,2003,2008,3,75,6,8,14,3,79,5,1,0,1,6,1,1,72,8.3,1240,16:32,vandeji01
264,Cam Atkinson,2022,2022,1,73,23,27,50,-2,10,18,2,3,6,24,3,0,215,10.7,1332,18:15,atkinca01
265,Jason Bowen,1993,1997,5,73,2,6,8,12,99,2,0,0,1,6,0,0,58,3.4,,,bowenja01
266,Jim Dowd,2008,2008,1,73,5,5,10,0,41,4,0,1,0,4,0,1,41,12.2,616,8:26,dowdji01
267,Jaromír Jágr,2012,2012,1,73,19,35,54,5,30,11,8,0,2,23,12,0,170,11.2,1193,16:20,jagrja01
268,Dave Tippett,1994,1994,1,73,4,11,15,-20,38,2,0,2,1,11,0,0,45,8.9,,,tippeda01
269,Pat Hannigan,1968,1969,2,72,11,16,27,2,58,11,0,0,2,14,2,0,68,16.2,,,hannipa01
270,Alexandre Picard,2006,2008,3,72,3,19,22,-24,23,2,1,0,0,13,6,0,68,4.4,1255,17:26,picaral01
271,Stewart Malgunas,1994,1995,2,71,1,3,4,1,90,1,0,0,0,3,0,0,55,1.8,,,malgust01
272,Sandy McCarthy,1999,2000,2,71,6,6,12,-7,136,5,1,0,0,4,2,0,86,7.0,751,10:35,mccarsa01
273,Lou Angotti,1968,1968,1,70,12,37,49,4,35,10,2,0,1,29,7,1,147,8.2,,,angotlo01
274,Anthony DeAngelo,2023,2023,1,70,11,31,42,-27,73,7,4,0,1,16,15,0,174,6.3,1544,22:04,deangan01
275,Ted Harris,1975,1975,1,70,1,6,7,27,48,1,0,0,1,6,0,0,38,2.6,,,harrite01
276,Ed Hoekstra,1968,1968,1,70,15,21,36,5,6,10,5,0,4,18,2,1,126,11.9,,,hoeksed01
277,Anatoli Semenov,1995,1996,2,70,4,15,19,1,20,4,0,0,2,14,1,0,91,4.4,,,semenan01
278,Blake Dunlop,1978,1979,2,69,20,29,49,27,16,15,5,0,5,22,3,4,123,16.3,,,dunlobl01
279,Alexandre Daigle,1998,1999,2,68,12,19,31,-2,8,7,5,0,4,16,3,0,104,11.5,247,7:59,daiglal02
280,Matt Niskanen,2020,2020,1,68,8,25,33,15,29,3,4,1,0,16,9,0,126,6.3,1490,21:54,niskama01
281,Dale Hawerchuk*,1996,1997,2,67,16,38,54,19,36,9,7,0,3,29,9,0,146,11.0,,,hawerda01
282,Yves Racine,1994,1994,1,67,9,43,52,-11,48,3,5,1,1,16,27,0,142,6.3,,,racinyv01
283,Oskars Bārtulis,2010,2011,2,66,1,8,9,-16,32,1,0,0,0,7,1,0,33,3.0,910,13:48,bartuos01
284,Brian Savage,2006,2006,1,66,9,5,14,-18,28,4,4,1,1,4,1,0,102,8.8,879,13:19,savagbr01
285,Patrick Sharp,2003,2006,3,66,10,5,15,1,67,9,1,0,4,5,0,0,80,12.5,595,9:01,sharppa01
286,Larry Zeidel,1968,1969,2,66,1,10,11,9,74,1,0,0,1,8,2,0,37,2.7,,,zeidela01
287,Doug Evans,1993,1993,1,65,8,13,21,-9,70,8,0,0,1,12,0,1,60,13.3,,,evansdo01
288,Reggie Fleming,1970,1970,1,65,9,18,27,-4,134,6,3,0,1,14,3,1,129,7.0,,,flemire01
289,Jean Gauthier,1968,1968,1,65,5,7,12,2,74,3,1,1,0,5,2,0,104,4.8,,,gauthje01
290,Claude Laforge,1968,1969,2,65,9,16,25,6,36,9,0,0,2,15,0,1,107,8.4,,,laforcl01
291,Don Nachbaur,1986,1990,5,65,2,8,10,6,192,2,0,0,0,8,0,0,37,5.4,,,nachbdo01
292,Rob Zettler,1994,1995,2,65,0,5,5,-22,103,0,0,0,0,5,0,0,44,0.0,,,zettlro01
293,Jean Potvin,1972,1973,2,64,6,21,27,-7,16,3,3,0,2,4,17,0,50,12.0,,,potvije01
294,Allan Stanley*,1969,1969,1,64,4,13,17,-5,28,2,2,0,0,4,7,2,75,5.3,,,stanlal01
295,Mark Taylor,1982,1984,3,64,8,25,33,24,24,7,0,1,3,21,4,0,73,11.0,,,tayloma01
296,Tyler Pitlick,2020,2020,1,63,8,12,20,11,12,8,0,0,1,12,0,0,76,10.5,759,12:03,pitlity01
297,Terry Ball,1968,1970,2,62,7,18,25,-11,20,3,3,1,0,3,15,0,98,7.1,,,ballte01
298,Dmitri Tertyshny,1999,1999,1,62,2,8,10,-1,30,1,1,0,0,5,3,0,68,2.9,1150,18:33,tertydm01
299,Denis Gauthier,2006,2007,2,60,0,4,4,-5,82,0,0,0,0,2,0,2,36,0.0,977,16:17,gauthde01
300,Greg Paslawski,1993,1993,1,60,14,19,33,0,12,10,4,0,0,16,3,0,90,15.6,,,paslagr01
301,Brian Benning,1992,1993,2,59,11,29,40,-9,128,3,8,0,0,15,14,0,137,8.0,,,bennibr01
302,Kyle Calder,2007,2007,1,59,9,12,21,-31,36,5,2,2,0,8,4,0,88,10.2,887,15:02,caldeky01
303,Mark Freer,1987,1992,5,59,6,9,15,-2,18,6,0,0,2,8,1,0,44,13.6,,,freerma01
304,Greg Hawgood,1993,1994,2,59,9,34,43,-5,58,1,8,0,1,12,22,0,128,7.0,,,hawgogr01
305,David Fenyves,1988,1991,4,58,1,5,6,-6,32,1,0,0,0,5,0,0,45,2.2,,,fenyvda01
306,Rick Foley,1972,1972,1,58,11,25,36,-15,168,6,5,0,0,9,16,0,124,8.9,,,foleyri01
307,Geoff Sanderson,2007,2007,1,58,11,18,29,-16,44,8,3,0,2,13,4,1,143,7.7,811,13:59,sandege01
308,Scott Daniels,1997,1997,1,56,5,3,8,2,237,5,0,0,2,3,0,0,48,10.4,,,daniesc01
309,Brian Dobbin,1987,1990,4,56,6,8,14,-4,39,5,1,0,1,5,3,0,52,11.5,,,dobbibr01
310,Patrik Juhlin,1995,1996,2,56,7,6,13,-9,23,6,1,0,1,5,1,0,58,12.1,,,juhlipa01
311,Claude Lapointe,2003,2004,2,56,7,5,12,7,48,6,0,1,1,5,0,0,46,15.2,620,11:04,lapoicl01
312,Nikolai Zherdev,2011,2011,1,56,16,6,22,5,22,15,1,0,1,4,2,0,135,11.9,720,12:51,zherdni01
313,Jeff Finley,1994,1994,1,55,1,8,9,16,24,1,0,0,0,8,0,0,43,2.3,,,finleje01
314,Martin Hosták,1991,1992,2,55,3,11,14,0,24,2,1,0,0,11,0,0,72,4.2,,,hostama01
315,Taylor Leier,2016,2018,3,55,2,5,7,-8,10,2,0,0,0,5,0,0,58,3.4,546,9:56,leierta01
316,Glen Metropolit,2009,2009,1,55,4,10,14,-1,15,3,1,0,0,9,0,1,63,6.3,714,12:59,metrogl01
317,Štefan Ružička,2006,2008,3,55,4,13,17,-1,47,3,1,0,0,9,4,0,86,4.7,635,11:33,ruzicst01
318,Connor Bunnaman,2020,2022,3,54,1,2,3,-6,8,1,0,0,0,2,0,0,43,2.3,553,10:15,bunnaco01
319,Harvey Bennett,1977,1978,2,53,13,8,21,-8,67,13,0,0,2,7,1,0,56,23.2,,,benneha02
320,Sam Gagner,2016,2016,1,53,8,8,16,4,25,6,2,0,2,7,1,0,86,9.3,735,13:52,gagnesa01
321,Jiří Dopita,2002,2002,1,52,11,16,27,9,8,8,3,0,2,13,3,0,79,13.9,792,15:14,dopitji01
322,Mike Sillinger,1998,1999,2,52,11,14,25,-6,24,8,1,2,0,10,4,0,63,17.5,268,10:42,sillimi01
323,Blake Wesley,1980,1981,2,52,3,8,11,10,109,1,2,0,1,5,3,0,57,5.3,,,weslebl01
324,Pavel Brendl,2002,2003,2,50,6,7,13,7,6,5,1,0,1,7,0,0,86,7.0,505,10:07,brendpa01
325,Andreas Lilja,2012,2013,2,50,0,6,6,8,34,0,0,0,0,6,0,0,37,0.0,697,13:56,liljaan01
326,Dave Richter,1986,1986,1,50,0,2,2,-1,138,0,0,0,0,2,0,0,17,0.0,,,richtda01
327,Maxwell Willman,2022,2023,2,50,4,2,6,-16,20,4,0,0,0,2,0,0,74,5.4,563,11:16,willmma01
328,Petr Nedvěd,2006,2007,2,49,6,15,21,-28,54,4,2,0,0,8,6,1,65,9.2,819,16:43,nedvepe01
329,Ulf Samuelsson,2000,2000,1,49,1,2,3,8,58,1,0,0,1,2,0,0,17,5.9,768,15:40,samueul01
330,Greg Smyth,1987,1988,2,49,1,6,7,-4,192,1,0,0,0,6,0,0,30,3.3,,,smythgr01
331,Michal Sýkora,2001,2001,1,49,5,11,16,9,26,3,1,1,1,7,4,0,71,7.0,806,16:27,sykormi01
332,Brad Jones,1992,1992,1,48,7,10,17,-2,44,7,0,0,1,9,0,1,67,10.4,,,jonesbr01
333,Roman Vopat,1999,1999,1,48,0,3,3,-3,80,0,0,0,0,3,0,0,25,0.0,269,5:36,vopatro01
334,Willie Brossart,1971,1973,3,47,0,5,5,-14,12,0,0,0,0,3,2,0,51,0.0,,,brosswi01
335,Andre Faust,1993,1994,2,47,10,7,17,4,14,10,0,0,1,7,0,0,44,22.7,,,faustan01
336,Roman Lyubimov,2017,2017,1,47,4,2,6,-2,8,4,0,0,1,2,0,0,41,9.8,450,9:35,lyubiro01
337,Ralph MacSweyn,1968,1972,4,47,0,5,5,-3,10,0,0,0,0,4,0,1,24,0.0,,,macswra01
338,John Paddock,1977,1983,3,47,5,8,13,-10,49,5,0,0,0,8,0,0,46,10.9,,,paddojo01
339,Phil Varone,2019,2019,1,47,3,4,7,-2,8,3,0,0,0,4,0,0,34,8.8,372,7:55,varonph01
340,Eric Chouinard,2003,2006,3,46,7,4,11,-1,10,6,1,0,0,4,0,0,60,11.7,410,8:54,chouier01
341,Ossi Väänänen,2009,2009,1,46,1,9,10,7,22,1,0,0,0,7,0,2,18,5.6,849,18:28,vaanaos01
342,Marc-Andre Bourdon,2012,2012,1,45,4,3,7,4,52,4,0,0,2,3,0,0,45,8.9,729,16:11,bourdma01
343,Evgeny Medvedev,2016,2016,1,45,4,8,12,5,34,3,1,0,1,6,2,0,71,5.6,847,18:50,medveev01
344,Jay Rosehill,2013,2014,2,45,3,0,3,-12,154,3,0,0,1,0,0,0,21,14.3,243,5:24,rosehja01
345,Ric Nattress,1993,1993,1,44,7,10,17,1,29,7,0,0,4,10,0,0,57,12.3,,,nattrri01
346,Rosaire Paiement,1968,1970,3,44,4,5,9,-14,74,4,0,0,0,5,0,0,98,4.1,,,paiemro01
347,Ryan Potulny,2006,2008,3,44,7,7,14,2,26,7,0,0,2,5,2,0,61,11.5,443,10:04,potulry01
348,Harry Zolnierczyk,2012,2013,2,44,3,4,7,-11,71,3,0,0,0,4,0,0,53,5.7,337,7:39,zolniha01
349,Mikael Andersson,1999,2000,2,43,2,4,6,-1,0,1,0,1,0,4,0,0,49,4.1,468,10:53,andermi01
350,Gary Morrison,1980,1982,3,43,1,15,16,5,70,1,0,0,1,15,0,0,27,3.7,,,morriga01
351,Dmitry Afanasenkov,2007,2007,1,41,8,7,15,-19,12,8,0,0,0,7,0,0,65,12.3,481,11:44,afanadm01
352,Magnus Roupé,1988,1989,2,40,3,5,8,-5,42,2,1,0,0,4,1,0,52,5.8,,,roupema01
353,Nate Thompson,2020,2022,2,40,1,3,4,-14,40,1,0,0,0,3,0,0,28,3.6,483,12:05,thompna01
354,Greg Adams,1981,1982,2,39,7,15,22,7,113,7,0,0,0,15,0,0,35,20.0,,,adamsgr01
355,Dave Babych,1998,1999,2,39,2,4,6,2,32,0,2,0,0,1,3,0,50,4.0,585,17:44,babycda01
356,Luca Sbisa,2009,2009,1,39,0,7,7,-6,36,0,0,0,0,3,4,0,38,0.0,682,17:29,sbisalu01
357,Jon Sim,2006,2006,1,39,7,7,14,-6,28,3,4,0,2,7,0,0,80,8.8,428,10:59,simjo01
358,Tanner Laczynski,2021,2023,3,38,2,2,4,-5,2,2,0,0,0,2,0,0,29,6.9,364,9:35,laczyta01
359,Larry Wright,1972,1976,3,38,1,2,3,-8,6,1,0,0,0,2,0,0,30,3.3,,,wrighla01
360,Bruno Gervais,2013,2013,1,37,1,5,6,-17,10,1,0,0,0,5,0,0,49,2.0,634,17:08,gervabr01
361,Gord Hynes,1993,1993,1,37,3,4,7,-3,16,3,0,0,0,3,1,0,39,7.7,,,hynesgo01
362,Steve Kasper,1992,1993,2,37,4,5,9,-7,12,2,0,2,0,5,0,0,22,18.2,,,kaspest01
363,Michel Parizeau,1972,1972,1,37,2,12,14,-6,10,1,1,0,1,9,3,0,39,5.1,,,parizmi01
364,Tye McGinn,2013,2014,2,36,7,3,10,-1,23,7,0,0,1,3,0,0,49,14.3,430,11:57,mcginty01
365,Mika Pyörälä,2010,2010,1,36,2,2,4,-3,10,2,0,0,0,2,0,0,41,4.9,489,13:36,pyorami01
366,Shawn Cronin,1993,1993,1,35,2,1,3,0,37,2,0,0,0,1,0,0,12,16.7,,,cronish01
367,Yanick Dupré,1992,1996,3,35,2,0,2,-7,16,2,0,0,1,0,0,0,31,6.5,,,dupreya01
368,Moe Mantha,1989,1992,2,35,3,8,11,-5,35,1,2,0,0,4,4,0,78,3.8,,,manthmo01
369,Mikhail Vorobyev,2019,2020,2,35,2,3,5,-5,8,2,0,0,0,3,0,0,25,8.0,349,9:58,vorobmi01
370,Danny Markov,2004,2004,1,34,2,3,5,0,58,1,1,0,1,2,1,0,27,7.4,723,21:16,markoda01
371,Joe Sacco,2003,2003,1,34,1,5,6,0,20,1,0,0,1,5,0,0,48,2.1,424,12:27,saccojo01
372,Mattias Timander,2004,2004,1,34,1,4,5,13,19,0,0,1,0,4,0,0,43,2.3,626,18:25,timanma01
373,Mike York,2007,2007,1,34,4,4,8,-9,8,4,0,0,1,4,0,0,41,9.8,352,10:22,yorkmi01
374,Carlo Colaiacovo,2015,2015,1,33,2,6,8,0,10,2,0,0,0,4,2,0,42,4.8,544,16:29,colaica01
375,Mark Botell,1982,1982,1,32,4,10,14,8,31,4,0,0,1,5,5,0,50,8.0,,,botelma01
376,Wayne Hicks,1968,1968,1,32,2,7,9,-6,6,1,1,0,0,1,6,0,40,5.0,,,hickswa01
377,Derick Brassard,2022,2022,1,31,6,10,16,6,10,5,1,0,0,9,1,0,46,13.0,445,14:22,brassde01
378,Jan Hlaváč,2002,2002,1,31,7,3,10,5,8,7,0,0,1,3,0,0,62,11.3,391,12:36,hlavaja01
379,Cliff Schmautz,1971,1971,1,31,8,12,20,3,23,8,0,0,2,6,6,0,65,12.3,,,schmacl01
380,Turner Stevenson,2006,2006,1,31,1,3,4,-2,45,0,0,1,0,2,0,1,26,3.8,258,8:20,stevetu01
381,P.J. Stock,2001,2001,1,31,1,3,4,-2,78,1,0,0,0,3,0,0,18,5.6,242,7:48,stockpj01
382,Eric Wellwood,2011,2013,3,31,5,5,10,13,4,5,0,0,1,4,0,1,46,10.9,341,11:00,wellwer01
383,Alexei Zhitnik,2007,2007,1,31,3,10,13,-16,38,2,1,0,0,4,5,1,61,4.9,791,25:30,zhitnal01
384,Mark Greig,1999,2003,4,30,5,7,12,0,14,5,0,0,1,4,3,0,32,15.6,320,10:40,greigma01
385,Gino Odjick,2000,2001,2,30,4,4,8,2,38,4,0,0,1,4,0,0,45,8.9,263,8:46,odjicgi01
386,Samuel Morin,2017,2021,5,29,1,0,1,-10,45,1,0,0,1,0,0,0,22,4.5,328,11:18,morinsa01
387,Bob Corkum,1996,1996,1,28,4,3,7,3,8,4,0,0,2,3,0,0,38,10.5,,,corkubo01
388,Yves Preston,1979,1981,2,28,7,3,10,-1,4,6,1,0,2,2,1,0,20,35.0,,,prestyv01
389,Randy Robitaille,2007,2007,1,28,5,12,17,-4,22,3,2,0,0,7,5,0,46,10.9,408,14:34,robitra01
390,Reid Bailey,1981,1982,2,27,1,3,4,3,78,1,0,0,0,3,0,0,23,4.3,,,bailere01
391,Kieffer Bellows,2023,2023,1,27,3,0,3,-7,6,3,0,0,1,0,0,0,32,9.4,264,9:47,belloki01
392,Kimbi Daniels,1991,1992,2,27,1,2,3,-6,4,1,0,0,1,2,0,0,18,5.6,,,danieki01
393,Mark Eaton,2000,2000,1,27,1,1,2,1,8,1,0,0,1,0,1,0,25,4.0,494,18:17,eatonma01
394,Lukáš Krajíček,2010,2010,1,27,1,1,2,-10,14,1,0,0,0,1,0,0,25,4.0,458,16:58,krajilu01
395,Mark Lamb,1994,1995,2,27,1,8,9,-2,18,1,0,0,1,7,1,0,26,3.8,,,lambma01
396,Lukáš Sedlák,2023,2023,1,27,3,5,8,3,12,3,0,0,0,4,0,1,43,7.0,343,12:42,sedlalu01
397,Danny Syvret,2009,2011,3,27,2,2,4,0,14,2,0,0,0,2,0,0,17,11.8,333,12:19,syvreda01
398,Kris Versteeg,2011,2011,1,27,7,4,11,4,24,5,1,1,0,4,0,0,52,13.5,415,15:22,verstkr01
399,Kevin Connauton,2022,2022,1,26,1,2,3,-7,2,1,0,0,0,2,0,0,16,6.3,354,13:36,connake01
400,Christian Folin,2019,2019,1,26,0,2,2,5,16,0,0,0,0,2,0,0,20,0.0,404,15:33,folinch01
401,Randy Holt,1984,1984,1,26,0,0,0,-1,74,0,0,0,0,0,0,0,4,0.0,,,holtra01
402,Eddie Joyal,1972,1972,1,26,3,4,7,-13,8,1,2,0,0,4,0,0,41,7.3,,,joyaled01
403,Pierre Plante,1972,1973,2,26,1,3,4,-9,15,1,0,0,0,3,0,0,29,3.4,,,plantpi01
404,Denis Tolpeko,2008,2008,1,26,1,5,6,-4,24,1,0,0,0,4,1,0,24,4.2,215,8:17,tolpede01
405,Yegor Zamula,2021,2023,3,26,0,4,4,-5,6,0,0,0,0,4,0,0,17,0.0,385,14:48,zamulye01
406,Corey Foster,1992,1992,1,25,3,4,7,-14,20,2,1,0,0,2,2,0,67,4.5,,,fosteco01
407,Gerald Mayhew,2022,2022,1,25,6,0,6,-5,10,5,1,0,0,0,0,0,31,19.4,304,12:09,mayhege01
408,Pat Murray,1991,1992,2,25,3,1,4,-2,15,2,1,0,0,1,0,0,24,12.5,,,murrapa01
409,Niko Dimitrakos,2006,2007,2,24,5,4,9,0,12,4,1,0,1,3,1,0,31,16.1,249,10:22,dimitni01
410,Erik Gustafsson,2021,2021,1,24,1,9,10,-2,0,1,0,0,0,5,4,0,25,4.0,418,17:24,gustaer02
411,Bill Root,1988,1988,1,24,1,2,3,3,16,0,1,0,0,2,0,0,13,7.7,,,rootbi01
412,Kurtis Foster,2013,2013,1,23,1,4,5,0,25,0,1,0,0,4,0,0,21,4.8,301,13:05,fosteku01
413,Nick Fotiu,1988,1988,1,23,0,0,0,-9,40,0,0,0,0,0,0,0,9,0.0,,,fotiuni01
414,Boyd Kane,2004,2009,3,23,0,2,2,-8,35,0,0,0,0,2,0,0,13,0.0,182,7:55,kanebo01
415,Corban Knight,2019,2019,1,23,1,3,4,-5,0,1,0,0,0,3,0,0,15,6.7,223,9:41,knighco01
416,Brantt Myhres,1998,1998,1,23,0,0,0,-1,169,0,0,0,0,0,0,0,0,,,,myhrebr01
417,Kevin Stevens,2001,2001,1,23,2,7,9,-2,18,2,0,0,0,7,0,0,31,6.5,293,12:43,steveke01
418,Jim Cummins,1994,1994,1,22,1,2,3,0,71,1,0,0,0,2,0,0,17,5.9,,,cummiji01
419,Gilbert Dionne,1995,1996,2,22,0,7,7,-1,2,0,0,0,0,6,1,0,29,0.0,,,dionngi01
420,Josh Gratton,2006,2009,2,22,1,2,3,-2,71,1,0,0,0,2,0,0,17,5.9,134,6:04,grattjo01
421,Jon Kalinski,2009,2010,2,22,1,4,5,-4,0,1,0,0,1,4,0,0,16,6.3,161,7:19,kalinjo01
422,Carsen Twarynski,2020,2021,2,22,1,0,1,-5,6,1,0,0,0,0,0,0,18,5.6,222,10:06,twaryca01
423,Aris Brimanis,1994,1997,3,21,0,3,3,-2,12,0,0,0,0,3,0,0,13,0.0,,,brimaar01
424,Mike Comrie,2004,2004,1,21,4,5,9,2,12,4,0,0,1,2,3,0,36,11.1,270,12:51,comrimi01
425,Chris Jensen,1990,1992,3,21,2,1,3,-7,4,2,0,0,0,1,0,0,24,8.3,,,jensech01
426,Tom Sestito,2012,2013,2,21,2,1,3,-2,95,2,0,0,1,1,0,0,7,28.6,137,6:31,sestito01
427,Patrick Thoresen,2008,2008,1,21,0,5,5,-6,8,0,0,0,0,5,0,0,21,0.0,264,12:36,thorepa01
428,Andy Andreoff,2020,2021,2,20,0,1,1,-9,11,0,0,0,0,1,0,0,16,0.0,171,8:33,andrean01
429,Jackson Cates,2021,2023,3,20,1,1,2,-5,0,1,0,0,0,1,0,0,19,5.3,187,9:21,catesja01
430,Ross Fitzpatrick,1983,1986,4,20,5,2,7,-1,0,4,1,0,1,2,0,0,34,14.7,,,fitzpro01
431,Michel Petit,1997,1997,1,20,0,3,3,2,51,0,0,0,0,3,0,0,13,0.0,,,petitmi01
432,Al Secord,1989,1989,1,20,1,0,1,-7,38,1,0,0,0,0,0,0,15,6.7,,,secoral01
433,Tim Young,1985,1985,1,20,2,6,8,2,12,2,0,0,1,6,0,0,26,7.7,,,youngti01
434,Alexei Zhamnov,2004,2004,1,20,5,13,18,7,14,5,0,0,0,9,3,1,33,15.2,371,18:32,zhamnal01
435,Rory Fitzpatrick,2008,2008,1,19,0,1,1,-12,11,0,0,0,0,1,0,0,10,0.0,242,12:44,fitzpro02
436,Ryan Hartman,2019,2019,1,19,2,4,6,-6,30,2,0,0,0,4,0,0,32,6.3,229,12:03,hartmry01
437,Jaroslav Modrý,2008,2008,1,19,0,3,3,-11,8,0,0,0,0,2,1,0,17,0.0,392,20:38,modryja01
438,Glen Seabrooke,1987,1989,3,19,1,6,7,0,4,1,0,0,0,4,2,0,13,7.7,,,seabrgl01
439,Myron Stankiewicz,1969,1969,1,19,0,5,5,-11,25,0,0,0,0,5,0,0,43,0.0,,,stankmy01
440,Drew Callander,1977,1979,3,18,3,1,4,0,5,3,0,0,0,1,0,0,23,13.0,,,calladr01
441,Brendan Lemieux,2023,2023,1,18,2,4,6,3,21,2,0,0,0,4,0,0,22,9.1,229,12:43,lemiebr01
442,Darren Rumble,1991,1997,3,18,1,0,1,-1,4,1,0,0,0,0,0,0,18,5.6,,,rumblda01
443,Ole-Kristian Tollefsen,2010,2010,1,18,0,2,2,1,23,0,0,0,0,2,0,0,12,0.0,177,9:52,tolleol01
444,Ronald Attard,2022,2023,2,17,2,2,4,-2,8,2,0,0,0,2,0,0,21,9.5,282,16:37,attarro01
445,Chris Joseph,1998,1999,2,17,1,0,1,1,21,1,0,0,1,0,0,0,21,4.8,19,9:36,josepch01
